"probe_id","gsym","entrez_id"
"221403_s_at","INSL6","11172"
"221404_at","IL1F6","27179"
"221405_at","LOC51190","51190"
"221406_s_at","MSH5 ","401251 "
"221407_at","CX36","57369"
"221408_x_at","PCDHB12","56124"
"221409_at","OR2S2","56656"
"221410_x_at","PCDHB3","56132"
"221411_at","HOXD12","3238"
"221412_at","VN1R1","57191"
"221413_at","KCNAB3","9196"
"221414_s_at","DEFB126","81623"
"221415_s_at","GJA10","81025"
"221416_at","PLA2G2F","64600"
"221417_x_at","EDG8","53637"
"221418_s_at","THRAP5","10025"
"221419_s_at",NA,NA
"221420_at",NA,NA
"221421_s_at","ADAMTS12","81792"
"221422_s_at","C9orf45","81571"
"221423_s_at","YIPF5","81555"
"221424_s_at","OR51E2","81285"
"221425_s_at","HBLD2","81689"
"221426_s_at","OR3A3","8392"
"221427_s_at","CCNL2 ","727877 "
"221428_s_at","TBL1XR1","79718"
"221429_x_at","TEX13A","56157"
"221430_s_at","RNF146","81847"
"221431_s_at","OR12D3","81797"
"221432_s_at","SLC25A28","81894"
"221433_at","FGF21","26291"
"221434_s_at","C14orf156","81892"
"221435_x_at","HYI","81888"
"221436_s_at","CDCA3","83461"
"221437_s_at","EPB41 ","2035 "
"221438_s_at","TEX12","56158"
"221439_at","RBBP9","10741"
"221440_s_at","RBBP9","10741"
"221441_at","GSCL","2928"
"221442_at","MC3R","4159"
"221443_x_at","PRLH","51052"
"221444_at","TAS2R16","50833"
"221445_at","OR1A2","26189"
"221446_at","ADAM30","11085"
"221447_s_at","GLT8D2","83468"
"221448_s_at","TEX15","56154"
"221449_s_at","ITFG1","81533"
"221450_x_at","PCDHB13","56123"
"221451_s_at","OR2W1","26692"
"221452_s_at","C20orf7 ","79133 "
"221453_at","G6PC2","57818"
"221454_at","BOK","666"
"221455_s_at","WNT3","7473"
"221456_at","TAS2R3","50831"
"221457_s_at","BTNL2","56244"
"221458_at","HTR1F","3355"
"221459_at","TAAR5","9038"
"221460_at","OR2C1","4993"
"221461_at","TAS2R9","50835"
"221462_x_at","KLK15","55554"
"221463_at","CCL24","6369"
"221464_at","OR1D2","4991"
"221465_at","OR6A2","8590"
"221466_at","P2RY4","5030"
"221467_at","MC4R","4160"
"221468_at","XCR1","2829"
"221469_at","GPR32","2854"
"221470_s_at","IL1F7","27178"
"221471_at","SERINC3","10955"
"221472_at","SERINC3","10955"
"221473_x_at","SERINC3","10955"
"221474_at","MRLC2","103910"
"221475_s_at","RPL15","6138"
"221476_s_at","RPL15","6138"
"221477_s_at","MGC5618","79099"
"221478_at","BNIP3L","665"
"221479_s_at","BNIP3L","665"
"221480_at","HNRPD","3184"
"221481_x_at","HNRPD","3184"
"221482_s_at","ARPP-19","10776"
"221483_s_at","ARPP-19","10776"
"221484_at","B4GALT5","9334"
"221485_at","B4GALT5","9334"
"221486_at","ENSA","2029"
"221487_s_at","ENSA","2029"
"221488_s_at","CUTA","51596"
"221489_s_at","SPRY4","81848"
"221490_at","UBAP1","51271"
"221491_x_at","HLA-DRB1 ","3123 "
"221492_s_at","ATG3","64422"
"221493_at","TSPYL1","7259"
"221494_x_at","EIF3S12","27335"
"221495_s_at","TCF25 ","22980 "
"221496_s_at","TOB2","10766"
"221497_x_at","EGLN1","54583"
"221498_at","SNX27","81609"
"221499_s_at","STX16","8675"
"221500_s_at","STX16","8675"
"221501_x_at","LOC339047","339047"
"221502_at","KPNA3","3839"
"221503_s_at","KPNA3","3839"
"221504_s_at","ATP6V1H","51606"
"221505_at","ANP32E","81611"
"221506_s_at","TNPO2","30000"
"221507_at","TNPO2","30000"
"221508_at","TAOK3","51347"
"221509_at","DENR","8562"
"221510_s_at","GLS","2744"
"221511_x_at","CCPG1","9236"
"221512_at","C1orf160","84065"
"221513_s_at","UTP14C ","10813 "
"221514_at","UTP14A","10813"
"221515_s_at","LCMT1","51451"
"221516_s_at","SMCR7L","54471"
"221517_s_at","CRSP6","9440"
"221518_s_at","USP47","55031"
"221519_at","FBXW4","6468"
"221520_s_at","CDCA8","55143"
"221521_s_at","GINS2","51659"
"221522_at","ANKRD27","84079"
"221523_s_at","RRAGD","58528"
"221524_s_at","RRAGD","58528"
"221525_at","ZMIZ2","83637"
"221526_x_at","PARD3","56288"
"221527_s_at","PARD3","56288"
"221528_s_at","ELMO2","63916"
"221529_s_at","PLVAP","83483"
"221530_s_at","BHLHB3","79365"
"221531_at","WDR61","80349"
"221532_s_at","WDR61","80349"
"221533_at","C3orf28","26355"
"221534_at","C11orf68","83638"
"221535_at","LSG1","55341"
"221536_s_at","LSG1","55341"
"221537_at","PLXNA1","5361"
"221538_s_at","PLXNA1","5361"
"221539_at","EIF4EBP1","1978"
"221540_x_at","GTF2H2 ","2966 "
"221541_at","CRISPLD2","83716"
"221542_s_at","SPFH2","11160"
"221543_s_at","SPFH2","11160"
"221544_s_at","THRAP5","10025"
"221545_x_at","THRAP5","10025"
"221546_at","PRPF18","8559"
"221547_at","PRPF18","8559"
"221548_s_at","ILKAP","80895"
"221549_at","GRWD1","83743"
"221550_at","COX15","1355"
"221551_x_at","ST6GALNAC4","27090"
"221552_at","ABHD6","57406"
"221553_at","RP11-217H1.1 ","728866 "
"221554_at","LYK5","92335"
"221555_x_at","CDC14B","8555"
"221556_at","CDC14B","8555"
"221557_s_at","LEF1","51176"
"221558_s_at","LEF1","51176"
"221559_s_at","MIS12","79003"
"221560_at","MARK4","57787"
"221561_at","SOAT1","6646"
"221562_s_at","SIRT3","23410"
"221563_at","DUSP10","11221"
"221564_at","PRMT2","3275"
"221565_s_at","FAM26B","51063"
"221566_s_at","NOL3","8996"
"221567_at","NOL3","8996"
"221568_s_at","LIN7C","55327"
"221569_at","AHI1","54806"
"221570_s_at","METTL5","29081"
"221571_at","TRAF3","7187"
"221572_s_at","SLC26A6","65010"
"221573_at","C7orf25","79020"
"221575_at","SCLY","51540"
"221576_at","GDF15","9518"
"221577_x_at","GDF15","9518"
"221578_at","RASSF4","83937"
"221579_s_at","NUDT3","11165"
"221580_s_at","JOSD3","79101"
"221581_s_at","LAT2","7462"
"221582_at","HIST3H2A","92815"
"221583_s_at","KCNMA1","3778"
"221584_s_at","KCNMA1","3778"
"221585_at","CACNG4","27092"
"221586_s_at","E2F5","1875"
"221587_s_at","C19orf24","55009"
"221588_x_at","ALDH6A1","4329"
"221589_s_at","ALDH6A1","4329"
"221590_s_at","ALDH6A1","4329"
"221591_s_at","FAM64A","54478"
"221592_at","TBC1D8","11138"
"221593_s_at","RPL31","6160"
"221594_at","DKFZP564O0523","84060"
"221595_at",NA,NA
"221596_s_at","DKFZP564O0523","84060"
"221597_s_at","HSPC171","29100"
"221598_s_at","CRSP8","9442"
"221599_at","C11orf67","28971"
"221600_s_at","C11orf67","28971"
"221601_s_at","FAIM3","9214"
"221602_s_at","FAIM3","9214"
"221603_at","PEX16","9409"
"221604_s_at","PEX16","9409"
"221605_s_at","PIPOX","51268"
"221606_s_at","NSBP1","79366"
"221607_x_at","ACTG1","71"
"221608_at",NA,NA
"221609_s_at","WNT6","7475"
"221610_s_at","STAP2","55620"
"221611_s_at","PHF7","51533"
"221612_at","LRTM1","57408"
"221613_s_at","ZFAND6","54469"
"221614_s_at","RPH3AL","9501"
"221615_at","BMP8B","656"
"221616_s_at","TAF9B","51616"
"221617_at","TAF9B","51616"
"221618_s_at","TAF9B ","51616 "
"221619_s_at","MTCH1","23787"
"221620_s_at","FAM121B ","408050 "
"221621_at","C17orf86","654434"
"221622_s_at","TMEM126B","55863"
"221623_at","BCAN","63827"
"221624_at","TCL6","27004"
"221625_at","ZNF14","7561"
"221626_at","ZNF506","440515"
"221627_at","TRIM10","10107"
"221628_s_at","N-PAC","84656"
"221629_x_at","C8orf30A","51236"
"221630_s_at","DDX4","54514"
"221631_at","CACNA1I","8911"
"221632_s_at","WDR4","10785"
"221633_at","NCAPH2","29781"
"221634_at","RPL23AP7","118433"
"221636_s_at","MOSC2","54996"
"221637_s_at","C11orf48","79081"
"221638_s_at","STX16","8675"
"221639_x_at","HNRPU","3192"
"221640_s_at","LRDD","55367"
"221641_s_at","ACOT9","23597"
"221642_at","TREX1","11277"
"221643_s_at","RERE","473"
"221644_s_at","SLC45A2","51151"
"221645_s_at","ZNF83","55769"
"221646_s_at","ZDHHC11","79844"
"221647_s_at","RIC8A","60626"
"221648_s_at",NA,NA
"221649_s_at","PPAN","56342"
"221650_s_at","MED18","54797"
"221651_x_at","IGKC ","28299 "
"221652_s_at","C12orf11","55726"
"221653_x_at","APOL2","23780"
"221654_s_at","USP3","9960"
"221655_x_at","EPS8L1","54869"
"221656_s_at","ARHGEF10L","55160"
"221657_s_at","ASB6","140459"
"221658_s_at","IL21R","50615"
"221659_s_at","MYLC2PL","93408"
"221660_at","MYLC2PL","93408"
"221661_at","SLC22A7","10864"
"221662_s_at","SLC22A7","10864"
"221663_x_at","HRH3","11255"
"221664_s_at","F11R","50848"
"221665_s_at","EPS8L1","54869"
"221666_s_at","PYCARD","29108"
"221667_s_at","HSPB8","26353"
"221668_s_at","DNAI2","64446"
"221669_s_at","ACAD8","27034"
"221670_s_at","LHX3","8022"
"221671_x_at","IGKC ","28299 "
"221672_s_at","NIBP","83696"
"221673_s_at","CSNK1G1","53944"
"221674_s_at","CHRD","8646"
"221675_s_at","CHPT1","56994"
"221676_s_at","CORO1C","23603"
"221677_s_at","DONSON","29980"
"221678_at","ABHD6","57406"
"221679_s_at","ABHD6","57406"
"221680_s_at","ETV7","51513"
"221681_s_at","DSPP","1834"
"221682_s_at","PCDHGB6","56100"
"221683_s_at","CEP290","80184"
"221684_s_at","NYX","60506"
"221685_s_at","CCDC99","54908"
"221686_s_at","RECQL5","9400"
"221687_s_at","FAM125B","89853"
"221688_s_at","IMP3","55272"
"221689_s_at","PIGP","51227"
"221690_s_at","NLRP2","55655"
"221691_x_at","NPM1","4869"
"221692_s_at","MRPL34","64981"
"221693_s_at","MRPS18A","55168"
"221695_s_at","MAP3K2","10746"
"221696_s_at","STYK1","55359"
"221697_at","MAP1LC3C","440738"
"221698_s_at","CLEC7A","64581"
"221699_s_at","DDX50","79009"
"221700_s_at","UBA52","7311"
"221701_s_at","STRA6","64220"
"221702_s_at","TM2D3","80213"
"221703_at","BRIP1","83990"
"221704_s_at","VPS37B","79720"
"221705_s_at","SIKE","80143"
"221706_s_at","MDS032","55850"
"221707_s_at","VPS53","55275"
"221708_s_at","UNC45A","55898"
"221709_s_at","C14orf131","55778"
"221710_x_at","C1orf78","55194"
"221711_s_at","HSPC142","29086"
"221712_s_at","WDR74","54663"
"221713_s_at","MAP6D1","79929"
"221714_s_at","LOC94431","94431"
"221715_at","MYST3","7994"
"221716_s_at","ACSBG2","81616"
"221717_at",NA,NA
"221718_s_at","AKAP13","11214"
"221719_s_at","LZTS1","11178"
"221720_s_at",NA,NA
"221721_s_at","LZTS1","11178"
"221722_x_at","LZTS1","11178"
"221723_s_at","SLC4A5","57835"
"221724_s_at","CLEC4A","50856"
"221725_at",NA,NA
"221726_at","RPL22","6146"
"221727_at",NA,NA
"221728_x_at","XIST","7503"
"221729_at","COL5A2","1290"
"221730_at","COL5A2","1290"
"221731_x_at","CSPG2","1462"
"221732_at","CANT1","124583"
"221733_s_at","GPATCH4","54865"
"221734_at","PRRC1","133619"
"221735_at","WDR48","57599"
"221736_at","KIAA1219","57148"
"221737_at","GNA12","2768"
"221738_at","KIAA1219","57148"
"221739_at","C19orf10","56005"
"221740_x_at","LOC728871 ","474170 "
"221741_s_at","YTHDF1","54915"
"221742_at","CUGBP1","10658"
"221743_at","CUGBP1","10658"
"221744_at","WDR68","10238"
"221745_at","WDR68","10238"
"221746_at","UBL4A","8266"
"221747_at","TNS1","7145"
"221748_s_at","TNS1","7145"
"221749_at","YTHDF3","253943"
"221750_at","HMGCS1","3157"
"221751_at","SLC2A3P1","6516"
"221752_at","SSH1","54434"
"221753_at","SSH1","54434"
"221754_s_at","CORO1B","57175"
"221755_at","EHBP1L1","254102"
"221756_at","MGC17330","113791"
"221757_at","MGC17330","113791"
"221758_at","ARMC6","93436"
"221759_at","G6PC3","92579"
"221760_at","MAN1A1","4121"
"221761_at","ADSS","159"
"221762_s_at","C20orf67","63935"
"221763_at","JMJD1C","221037"
"221764_at","C19orf22","91300"
"221765_at",NA,NA
"221766_s_at","FAM46A","55603"
"221767_x_at","HDLBP","3069"
"221768_at","SFPQ","6421"
"221769_at","SPSB3","90864"
"221770_at","RPE","6120"
"221771_s_at","HSMPP8","54737"
"221772_s_at","PPP2R2D","55844"
"221773_at","ELK3","2004"
"221774_x_at","FAM48A","55578"
"221775_x_at","RPL22","6146"
"221776_s_at","BRD7","29117"
"221777_at","C12orf52","84934"
"221778_at","KIAA1718","80853"
"221779_at","MICALL1","85377"
"221780_s_at","DDX27","55661"
"221781_s_at","DNAJC10","54431"
"221782_at","DNAJC10","54431"
"221783_at","WIZ","58525"
"221784_at","WIZ","58525"
"221785_at","WIZ","58525"
"221786_at","C6orf120","387263"
"221787_at","C6orf120","387263"
"221788_at","PGM3","5238"
"221789_x_at","RHOT2","89941"
"221790_s_at","LDLRAP1","26119"
"221791_s_at","CCDC72","51372"
"221792_at","RAB6B","51560"
"221793_at","DOCK6","57572"
"221794_at","DOCK6","57572"
"221795_at","NTRK2","4915"
"221796_at","NTRK2","4915"
"221797_at","LOC339229","339229"
"221798_x_at","RPS2","6187"
"221799_at","CSGlcA-T","54480"
"221800_s_at","C17orf70","80233"
"221801_x_at","NEFL","4747"
"221802_s_at","KIAA1598","57698"
"221803_s_at","NRBF2","29982"
"221804_s_at","FAM45B ","404636 "
"221805_at","NEFL","4747"
"221806_s_at","SETD5","55209"
"221807_s_at","TRABD","80305"
"221808_at","RAB9","9367"
"221809_at","RANBP10","57610"
"221810_at","RAB15","376267"
"221811_at","PERLD1","93210"
"221812_at","FBXO42","54455"
"221813_at","FBXO42","54455"
"221814_at","GPR124","25960"
"221815_at","ABHD2","11057"
"221816_s_at","PHF11 ","158852 "
"221817_at","DOLPP1","57171"
"221818_at","INTS5","80789"
"221819_at","RAB35","11021"
"221820_s_at","MYST1","84148"
"221821_s_at","C12orf41","54934"
"221822_at","CCDC101","112869"
"221823_at","C5orf30","90355"
"221824_s_at","MARCH8","220972"
"221825_at","ANGEL2","90806"
"221826_at","ANGEL2","90806"
"221827_at","RBCK1","10616"
"221828_s_at","FAM125B","89853"
"221829_s_at","TNPO1","3842"
"221830_at","RAP2A","5911"
"221831_at","LUZP1","7798"
"221832_s_at","LUZP1","7798"
"221833_at","LONP2","83752"
"221834_at","LONP2","83752"
"221835_at","DTX3","196403"
"221836_s_at","NIBP","83696"
"221837_at","KLHL22","84861"
"221838_at","KLHL22","84861"
"221839_s_at","UBAP2","55833"
"221840_at","PTPRE","5791"
"221841_s_at","KLF4","9314"
"221842_s_at","ZNF131","7690"
"221843_s_at","KIAA1609","57707"
"221844_x_at",NA,NA
"221845_s_at","CLPB","81570"
"221846_s_at","CASKIN2","57513"
"221847_at",NA,NA
"221848_at","ZGPAT","84619"
"221849_s_at","LOC90379","90379"
"221850_x_at","CTGLF1 ","119016 "
"221851_at","LOC90379","90379"
"221852_at","NOMO3","408050"
"221853_s_at","NOMO1 ","23420 "
"221854_at","PKP1","5317"
"221855_at","LOC644096","644096"
"221856_s_at","FAM63A","55793"
"221857_s_at","TJAP1","93643"
"221858_at","TBC1D12","23232"
"221859_at","SYT13","57586"
"221860_at","HNRPL","3191"
"221861_at",NA,NA
"221862_at","MIER2","54531"
"221863_at","MIER2","54531"
"221864_at","TMEM142C","93129"
"221865_at","C9orf91","203197"
"221866_at","TFEB","7942"
"221867_at","N4BP1","9683"
"221868_at","KIAA1155","400961"
"221869_at","GM632","57473"
"221870_at","EHD2","30846"
"221871_s_at","TFG","10342"
"221872_at","RARRES1","5918"
"221873_at","ZNF143","7702"
"221874_at","KIAA1324","57535"
"221875_x_at","HLA-F","3134"
"221876_at","DKFZp762P2111","55537"
"221877_at",NA,NA
"221878_at","LOC388969","388969"
"221879_at","CALML4","91860"
"221880_s_at","LOC400451","400451"
"221881_s_at","ADD3 ","120 "
"221882_s_at","TMEM8","58986"
"221883_at","PKNOX1","5316"
"221884_at","EVI1","2122"
"221885_at","DENND2A","27147"
"221886_at","DENND2A","27147"
"221887_s_at","DFNB31","25861"
"221888_at","CC2D1A","54862"
"221889_at","KCTD13","253980"
"221890_at","ZNF335","63925"
"221891_x_at","HSPA8","3312"
"221892_at","H6PD","9563"
"221893_s_at","ADCK2","90956"
"221894_at","ADCK2","90956"
"221895_at","MOSPD2","158747"
"221896_s_at","HIGD1A","25994"
"221897_at","TRIM52","84851"
"221898_at","PDPN","10630"
"221899_at","PFAAP5","10443"
"221900_at","COL8A2","1296"
"221901_at","KIAA1644","85352"
"221902_at","GPR153","387509"
"221903_s_at","CYLD","1540"
"221904_at","C3orf40","131408"
"221905_at","CYLD","1540"
"221906_at","TXNRD3","114112"
"221907_at","C14orf172","115708"
"221908_at","TMEM118","84900"
"221909_at","TMEM118","84900"
"221910_at",NA,NA
"221911_at","ETV1","2115"
"221912_s_at","CCDC28B","79140"
"221913_at","SIRT3","23410"
"221914_at","SYN1","6853"
"221915_s_at","RANBP1","5902"
"221916_at","NEFL","4747"
"221917_s_at","GRSF1","2926"
"221918_at","PCTK2","5128"
"221919_at","PTPRU","10076"
"221920_s_at","SLC25A37","51312"
"221921_s_at","IGSF4B","57863"
"221922_at","GPSM2","29899"
"221923_s_at","NPM1","4869"
"221924_at","ZMIZ2","83637"
"221925_s_at","CSPP1","79848"
"221926_s_at","IL17RC","84818"
"221927_s_at","ABHD11","83451"
"221928_at","ACACB","32"
"221929_at",NA,NA
"221930_at","PHF7","51533"
"221931_s_at","SEH1L","81929"
"221932_s_at","GLRX5","51218"
"221933_at","NLGN4X","57502"
"221934_s_at","DALRD3","55152"
"221935_s_at","C3orf64","285203"
"221936_x_at","MRPL41","64975"
"221937_at",NA,NA
"221938_x_at","THRAP5","10025"
"221939_at","YIPF2","78992"
"221940_at","RPUSD2","27079"
"221941_at","PAOX","196743"
"221942_s_at","GUCY1A3","2982"
"221943_x_at","RPL38","6169"
"221944_at","FLJ42627","645644"
"221945_at","FBXO41","150726"
"221946_at","C9orf116","138162"
"221947_at",NA,NA
"221948_s_at","KLHL22","84861"
"221949_at","LOC222070","222070"
"221950_at","EMX2","2018"
"221951_at","TMEM80","283232"
"221952_x_at","TRMT5","57570"
"221953_s_at","MMP24","10893"
"221954_at","C20orf111","51526"
"221955_at",NA,NA
"221956_at","LRCH4","4034"
"221957_at","PDK3","5165"
"221958_s_at","GPR177","79971"
"221959_at","C8orf72","90362"
"221960_s_at","RAB2","5862"
"221961_at","CLCN7","1186"
"221962_s_at","UBE2H","7328"
"221963_x_at","LOC730051","730051"
"221964_at","TULP3","7289"
"221965_at","MPHOSPH9","10198"
"221966_at","GPR137","56834"
"221967_at","NXPH4","11247"
"221968_s_at","ZNF771","51333"
"221969_at",NA,NA
"221970_s_at","NOL11","25926"
"221971_x_at","CTGLF1 ","119016 "
"221972_s_at","SDF4","51150"
"221973_at",NA,NA
"221974_at","PWCR1","63968"
"221975_s_at","C21orf2","755"
"221976_s_at","HDGFRP3","50810"
"221977_at","FER","2241"
"221978_at","HLA-F","3134"
"221979_at","NDUFB6","4712"
"221980_at","EMILIN2","84034"
"221981_s_at","WDR59","79726"
"221982_x_at","LAGE3","8270"
"221983_at","C2orf17","79137"
"221984_s_at","C2orf17","79137"
"221985_at","KLHL24","54800"
"221986_s_at","KLHL24","54800"
"221987_s_at","TSR1","55720"
"221988_at","CRSP7","9441"
"221989_at","RPL10","6134"
"221990_at","PAX8","7849"
"221991_at","NXPH3","11248"
"221992_at","LOC283970","283970"
"221993_s_at","C16orf42","115939"
"221994_at","PDLIM5","10611"
"221995_s_at",NA,NA
"221996_s_at","CLTB","1212"
"221997_s_at","MRPL52","122704"
"221998_s_at","VRK3","51231"
"221999_at","VRK3","51231"
"222000_at","C1orf174","339448"
"222001_x_at","FAM91A2","57234"
"222002_at","C7orf26","79034"
"222003_s_at","DOCK6","57572"
"222004_s_at","DOCK6","57572"
"222005_s_at","GNG3","2785"
"222006_at","LETM1","3954"
"222007_s_at","FKBP8","23770"
"222008_at","COL9A1","1297"
"222009_at","CEMP1","752014"
"222010_at","TCP1","6950"
"222011_s_at","TCP1","6950"
"222012_at","LOC90379","90379"
"222013_x_at","FAM86C ","348926 "
"222014_x_at","MTO1","25821"
"222015_at","CSNK1E","1454"
"222016_s_at","ZNF323","64288"
"222017_x_at","LRCH4","4034"
"222018_at","NACA ","389240 "
"222019_at","VILL","50853"
"222020_s_at","HNT","50863"
"222021_x_at","SDHALP1","255812"
"222022_at","DTX3","196403"
"222023_at","AKAP13","11214"
"222024_s_at","AKAP13","11214"
"222025_s_at","OPLAH","26873"
"222026_at","RBM3","5935"
"222027_at","NUCKS1","64710"
"222028_at","ZNF45","7596"
"222029_x_at","PFDN6","10471"
"222030_at","SIVA","10572"
"222031_at","LOC286434 ","286434 "
"222032_s_at","USP7","7874"
"222033_s_at","FLT1","2321"
"222034_at","GNB2L1","10399"
"222035_s_at","PAPOLA","10914"
"222036_s_at","SLC12A4","6560"
"222037_at","MCM4","4173"
"222038_s_at","UTP18","51096"
"222039_at","LOC146909","146909"
"222040_at","HNRPA1 ","3178 "
"222041_at","DPH1 ","124641 "
"222042_x_at","RKHD1","399664"
"222043_at","CLU","1191"
"222044_at","CXorf45","79868"
"222045_s_at","C20orf67","63935"
"222046_at","ARS2","51593"
"222047_s_at","ARS2","51593"
"222048_at","ADRBK2","157"
"222049_s_at","RBP4","5950"
"222050_at","FXR2","9513"
"222051_s_at","E2F5","1875"
"222052_at","C19orf54","284325"
"222053_at","TAF6L","10629"
"222054_at","LOC664727","664727"
"222055_at","FAHD2A ","151313 "
"222056_s_at","FAHD2A","51011"
"222057_at","NOL12","79159"
"222058_at",NA,NA
"222059_at","ZNF335","63925"
"222060_at","KRT8L2","90133"
"222061_at","CD58","965"
"222062_at","IL27RA","9466"
"222063_s_at","CDS1","1040"
"222064_s_at","AARSD1","80755"
"222065_s_at","FLII","2314"
"222066_at","EPB41L1","2036"
"222067_x_at","HIST1H2BD","3017"
"222068_s_at","LRRC50","123872"
"222069_s_at",NA,NA
"222070_at","DND1","373863"
"222071_s_at","SLCO4C1","353189"
"222072_at",NA,NA
"222073_at","COL4A3","1285"
"222074_at","SMAD3 ","4088 "
"222075_s_at","OAZ3","51686"
"222076_at","HBEGF","1839"
"222077_s_at","RACGAP1","29127"
"222078_at",NA,NA
"222079_at",NA,NA
"222080_s_at",NA,NA
"222081_at",NA,NA
"222082_at","ZBTB7A","51341"
"222083_at","GLYAT","10249"
"222084_s_at","SBF1","6305"
"222085_at","LOC400451","400451"
"222086_s_at","WNT6","7475"
"222087_at",NA,NA
"222088_s_at","SLC2A3","6515"
"222089_s_at","C16orf71","146562"
"222090_at",NA,NA
"222091_at",NA,NA
"222092_at","PTPN21","11099"
"222093_s_at","ZNHIT4","83444"
"222094_at","SULT1A3 ","445329 "
"222095_s_at","C1orf76","148753"
"222096_x_at",NA,NA
"222097_at","MZF1","7593"
"222098_s_at","MZF1","7593"
"222099_s_at","LSM14A","26065"
"222100_at","CYP2E1","1571"
"222101_s_at","DCHS1","8642"
"222102_at","GSTA3","2940"
"222103_at","ATF1","466"
"222104_x_at","GTF2H3","2967"
"222105_s_at","NKIRAS2","28511"
"222106_at","PRND","23627"
"222107_x_at","LZTS1","11178"
"222108_at","AMIGO2","347902"
"222109_at","GNL3L","54552"
"222110_at","SENP5","205564"
"222111_at",NA,NA
"222112_at","EPS15L1","58513"
"222113_s_at","EPS15L1","58513"
"222114_x_at","WDR55","54853"
"222115_x_at","N-PAC","84656"
"222116_s_at","TBC1D16","125058"
"222117_s_at","ADCK2","90956"
"222118_at","CENPN","55839"
"222119_s_at","FBXO11","80204"
"222120_at","ZNF764","92595"
"222121_at","SGEF","26084"
"222122_s_at","THOC2","57187"
"222123_s_at","HIF3A","64344"
"222124_at","HIF3A","64344"
"222125_s_at","PH-4","54681"
"222126_at","HRBL","3268"
"222127_s_at","EXOC1","55763"
"222128_at","NSUN6","221078"
"222129_at","C2orf17","79137"
"222130_s_at","FTSJ2","29960"
