sampleID,fpi,tissue,p,p.lab,TCGA
TCGA-44-6148-11,-0.0906310490459122,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-49-6745-11,-0.739084290468123,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-50-5939-11,-0.418393999033924,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-44-3398-11,0.588053376290913,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-44-6145-11,-0.742739181008428,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-44-2661-11,0.351421043190697,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-55-6978-11,0.132521482167948,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-49-6743-11,-1.24837769190949,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-49-6761-11,-0.571483003145113,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-49-4490-11,-0.00974384062345865,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-55-6982-11,-0.0450026793222576,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-38-4632-11,0.221219754130727,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-50-5933-11,-0.504129976247903,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-44-6778-11,-1.09111759684381,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-44-2662-11,-0.920311646887365,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-50-6595-11,-0.241531406053763,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-44-2668-11,-1.13563927425426,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-44-6776-11,-0.531890005638867,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-44-6777-11,-0.293647073296746,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-91-6849-11,-0.102095255882228,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-55-6969-11,-1.08182436736419,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-55-6972-11,-0.471691717727785,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-55-6981-11,-0.408053824521859,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-50-5930-11,-1.53885790934267,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-55-6968-11,-1.45815794809489,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-91-6836-11,-1.08496627640167,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-50-5931-11,-0.422119922891115,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-55-6983-11,-1.20154664604304,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-55-6984-11,-0.834982560441792,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-44-2655-11,0.739934853112021,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-91-6831-11,-1.99517955195044,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-50-5935-11,0.856476495921101,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-73-4676-11,-0.544219231067567,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-44-3396-11,0.492400473766222,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-44-5645-11,-0.215469262109803,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-55-6970-11,-0.882279905180688,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-55-6985-11,-0.378882174726711,Normal,5.42562179345057e-08,5.4e-08,LUAD
TCGA-DQ-5624-01,0.197143764042643,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-DQ-7591-01,-0.375312281673661,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-5976-01,0.565084245321779,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-6948-01,0.840595412364575,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-A6K0-01,1.15607496437999,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-BA-6870-01,1.44976044572635,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-6955-01,0.555446624828436,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-P3-A5Q6-01,-0.407378945680839,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-QK-A64Z-01,0.0841676731593772,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-IQ-A61O-01,-0.356968698780838,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CQ-5327-01,0.286263243511196,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CR-7374-01,-0.538465411750919,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-P3-A6T0-01,0.785392083774779,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-5361-01,1.06293516076193,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CR-7370-01,0.745716027717422,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-5365-01,-1.49685152508938,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-MT-A7BN-01,1.00153941954424,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-6956-01,0.57269591259644,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-DQ-5631-01,1.04185040002171,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CR-7369-01,0.795279384613164,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-QK-A6IG-01,-0.765220152111084,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-7261-01,1.49414618127437,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-T2-A6X2-01,0.0880835459762184,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CR-6492-01,-0.231794352709884,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-QK-A6IF-01,-2.15661279140706,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-HD-7753-01,0.344710300959659,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-BA-5559-01,-1.2397827035583,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-6943-01,0.808280304795467,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CQ-7068-01,0.235409022447449,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-5444-01,0.588158314980386,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CR-7395-01,-0.073219988259679,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-6022-01,0.451847079080781,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-6952-01,-1.47789387219572,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-A45P-01,-1.59834054891385,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CQ-6228-01,0.286685555537202,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-A6JN-01,0.09744481057434,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CR-7380-01,0.891088152072229,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-DQ-7594-01,-0.392046252369704,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-HD-7917-01,0.052669728465113,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-BA-5152-01,1.19563039115422,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-UF-A7JJ-01,0.957789312845825,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-5366-01,0.941916719542926,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CQ-7071-01,0.0703913916913044,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-6933-01,-0.516589499929222,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-BA-7269-01,1.35225294098931,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-MZ-A5BI-01,-0.30646040680279,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-UF-A7JF-01,0.795459572909115,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-6937-01,0.658802113686571,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-IQ-7631-01,0.764501365130952,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CR-6471-01,0.629111864958907,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-TN-A7HL-01,-1.04009636192327,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-4742-01,-1.27293923302167,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CR-7392-01,0.0526621989354989,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CR-6480-01,0.152833817642131,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-6942-01,-0.41807405942296,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-A45W-01,0.711186775335599,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-BA-6871-01,-0.0218669565575611,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-6017-01,-0.189933651938758,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-QK-A8Z8-01,0.288172262778485,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CQ-5326-01,-0.624369880068201,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-KU-A66T-01,1.10273240690777,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CX-7086-01,0.619125987048999,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-5356-01,1.00241789387544,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-D6-6826-01,0.649205847445222,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-6998-01,-0.892417891499962,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-BB-7866-01,-0.318601177711519,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-HD-7832-01,-1.49664637144762,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-6436-01,0.269354529572315,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-7097-01,1.24970816830965,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-A63U-01,0.0409632937841115,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CR-6467-01,-1.55617935100347,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-6988-01,0.201249484396413,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-DQ-7596-01,-0.861195954302507,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-5970-01,0.344225029780687,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-7425-01,0.0160557651911021,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-4733-01,0.601936174733741,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CR-5243-01,-0.539233583089505,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-MT-A51W-01,-0.671648029943445,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-DQ-7592-01,1.20540641132212,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-4722-01,0.897945379331159,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-HD-A633-01,0.844623705210776,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-7238-01,0.84723561155259,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-5367-01,1.35091907131306,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-D6-A74Q-01,-0.676317479953889,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CR-5250-01,-0.770785582294294,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-7437-01,2.00006274018293,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-D6-A6EO-01,0.566884159850741,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-F7-A61W-01,1.3011019692461,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-7446-01,-1.10696504493225,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-P3-A6T3-01,0.868054650809512,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-A468-01,-0.598255433989609,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-QK-A6V9-01,-0.761781537414566,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-IQ-A61I-01,-1.06053302815984,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-A6K2-01,-0.058207329913091,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-HD-A6I0-01,-1.01097280134091,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-6962-01,0.97106922395171,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-UF-A7JT-01,-0.904095724249096,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CR-7379-01,0.781431577945589,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-A6V3-01,0.55086078536518,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-UF-A7JC-01,-0.184740770750144,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-5373-01,0.621831825459469,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-D6-6827-01,-0.927544124174261,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-4725-01,-0.825182121205717,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-BA-5149-01,-0.160318772613387,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-6003-01,1.5842140428615,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-WA-A7GZ-01,0.667052317090328,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-5374-01,-1.06250199130273,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-IQ-A6SG-01,-0.0249032061884118,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-4731-01,1.02338868695864,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-BA-4075-01,0.695391500557622,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-4735-01,-1.7377786587954,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-7423-01,-0.64563877768061,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-MZ-A7D7-01,0.528477020595753,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-7099-01,0.676274535615494,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-F7-A50I-01,1.12003033462547,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-7253-01,0.481510185129793,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-7432-01,-0.0799660181245145,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-D6-6515-01,1.15970632143258,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-7236-01,0.820875583408441,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-4P-AA8J-01,1.50121085064425,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-BA-4076-01,-0.998052544985084,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-IQ-A61H-01,0.119391220539364,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-BA-A6DJ-01,-1.58982950387399,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-DQ-7590-01,-0.625252142615835,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-4736-01,-0.701030218904422,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-D6-6517-01,0.452506074711505,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-A63W-01,-0.971416403236037,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CR-7398-01,0.609291914867067,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-BB-7870-01,0.557774007796798,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-7435-01,0.895009885872403,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-HD-8634-01,0.577913392984656,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-T2-A6WX-01,0.165714609442765,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-P3-A6T5-01,-0.474126177521841,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-P3-A6SW-01,-0.737539852943989,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-7429-01,-0.701322457553976,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-6994-01,0.702155904666406,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-P3-A6T6-01,1.22999739272216,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-BA-6869-01,-0.702358159666471,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CQ-5323-01,-1.03394016186402,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-5435-01,2.1487837583784,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CQ-5332-01,-0.241392350827234,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-F7-A622-01,0.253742451930817,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CQ-A4CI-01,0.974301838637638,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-6021-01,-0.640818725975644,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-C9-A480-01,-0.27547821384432,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-RS-A6TO-01,-0.251618866495467,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CR-7402-01,-0.0966397616485531,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-A63T-01,0.628251504211475,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-7247-01,1.35770969600186,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-BB-4228-01,0.42279125040039,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-5979-01,0.0339564900328206,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-BA-A4IH-01,-1.30514595640097,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-7243-01,1.71890336965359,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-D6-A6EP-01,-0.258643579813782,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CQ-A4CE-01,-0.619888747683081,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-7407-01,0.672272862752158,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-7248-01,0.793333376524216,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-7252-01,-0.465726561117679,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CQ-7063-01,0.262991901034155,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-7101-01,1.85839174244626,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-BA-A4IG-01,-0.736603441944617,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CR-7377-01,1.0567531129772,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CR-6473-01,1.44415467234698,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-BA-5556-01,0.869310937186235,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-A6JE-01,-0.482472449434662,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CQ-6220-01,-1.73929721427078,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-4729-01,1.00952347073228,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-QK-A8ZB-01,-0.0668323083213126,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-5355-01,0.0734147548493157,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-H7-A6C4-01,-0.0924072851467076,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CQ-6218-01,0.0643573066845951,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-BB-A5HZ-01,-1.44817040506539,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-4737-01,0.564168486877079,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-5443-01,-0.396815699583293,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CQ-6229-01,0.224755383080247,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CR-6484-01,0.906621064127595,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-6018-01,-0.591612927794984,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-BA-A6DI-01,1.30933509405701,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-6951-01,2.03888559242487,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CR-7383-01,1.29324367425581,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-6013-01,1.74394338294388,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-BB-A5HY-01,-0.218302476034989,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-HD-7831-01,0.881752951407996,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-BA-4074-01,-0.485881335578406,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-F7-8489-01,0.849584342930617,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-5434-01,-0.975938958073962,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CQ-6223-01,-0.224130073595261,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-6938-01,1.04056968177488,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-IQ-A61E-01,-0.197171293415772,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-QK-A6VB-01,0.254226415346674,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-A499-01,-0.238808483137218,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CQ-7067-01,0.538267496944885,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CR-6472-01,-0.0937969480583798,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CR-7373-01,-0.898646600043198,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-F7-A620-01,0.754894451498107,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-4723-01,1.40558095733857,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-IQ-A61J-01,0.11306638652128,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-DQ-5625-01,-1.3670916875513,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-A45X-01,0.894267558979379,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-UF-A71D-01,-1.45207524857062,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CR-7388-01,0.306931664615823,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-UF-A7JD-01,0.464007478416574,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-DQ-5630-01,-0.62321763729124,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-UF-A7JV-01,-0.589233375480722,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-BA-6872-01,1.37150647302635,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CQ-5325-01,-1.18014877534662,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-MT-A67A-01,0.272872558951466,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-D6-A6EQ-01,-0.82719890582322,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-6945-01,1.04817506138916,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CR-5248-01,-0.815254997796391,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-5430-01,2.92532298511616,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-7263-01,-1.91813098102869,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-T2-A6X0-01,-0.574208579635236,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-DQ-5629-01,0.930888875413522,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CR-7368-01,0.335070468672481,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CQ-A4C6-01,-0.0990968852715135,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-BB-4223-01,-0.235924701993785,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-H7-A76A-01,-0.657235779855691,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-A63V-01,0.197157703995949,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CR-7397-01,1.02275012806762,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-6023-01,1.47854963922396,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-6953-01,-0.00296593627786607,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CQ-6224-01,1.3875142897815,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-A6JO-01,-0.787395417426864,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CQ-6219-01,0.292749067518734,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-DQ-7595-01,1.41113940799197,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-5973-01,-0.307595829005119,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-5358-01,0.371662517999903,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-H7-8501-01,-0.237870089886412,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CR-7390-01,0.506403535792877,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-5364-01,-0.407174938476826,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-7438-01,0.544220500775554,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CQ-6222-01,-1.05795097605703,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-UF-A71E-01,0.282834312832227,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-A45U-01,0.862431282384738,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-UF-A719-01,0.443012264016384,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-MT-A51X-01,0.35381683091227,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CQ-7065-01,-0.0232127914273444,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-QK-AA3K-01,-1.15447549682015,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-UF-A71A-01,0.212651638864637,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CR-7386-01,0.95695811718026,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-6936-01,0.608464473503692,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-6012-01,1.15902412314734,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-A642-01,0.785004716149832,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-A45Y-01,0.911655191939811,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-A641-01,-1.09829960059483,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CV-A464-01,-0.31595919313817,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-H7-7774-01,1.07475966034576,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-6997-01,0.273932172294712,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-BB-7864-01,-0.934553731343094,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CN-5370-01,0.278196310407206,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-HD-8314-01,-1.01980019640696,Tumor,0.000747353629093326,7.5e-04,HNSC
TCGA-CR-6474-01,0.880692412301958,Tumor,0.000747353629093326,7.5e-04,HNSC
