"","CC_FB_CL_R1","CC_FB_CL_R2","CC_FB_CL_R3","CC_FB_S_R1","CC_FB_S_R2","CC_FB_S_R3","CC_H_R2","CC_H_R3","CC_H_R4","CC_P1_R1","CC_P1_R2","CC_P1_R3","CC_P1_R4","CC_P2_R1","CC_P2_R2","CC_P2_R3","CC_P2_R4","CC_VM_R1","CC_VM_R2","CC_VM_R3","CC_YFB_C_R1","CC_YFB_C_R2","CC_YFB_C_R3","CC_YFB_L_R1","CC_YFB_L_R2","CC_YFB_L_R3","CC_YFB_S_R1","CC_YFB_S_R2","CC_YFB_S_R3"
"jgi|Copci_AmutBmut1|500585|",4.42266481540051,4.35863490111372,4.65499812556293,4.56170747349797,4.61232515211826,4.56629341372161,4.71048037398337,5.02210455057317,4.9992899930154,4.58053469442607,4.57421649874207,4.99560483367509,4.81280217278547,4.80973246927128,4.39980964782117,4.36410327054516,4.77086878445637,4.31842931516679,4.11158677212558,4.32915128974308,4.74587772859992,4.80729168694436,4.19461228054117,4.17338937248628,4.35286535986766,4.30587955742478,4.95952042028031,4.86531215127149,4.85550164977154
"jgi|Copci_AmutBmut1|500586|",4.43905504750805,4.63682069625692,4.3552264484738,6.31819746954638,6.87321725100617,6.47465112155414,5.1404526327051,3.93323377008609,4.12787549541498,4.80329103795172,4.8116537554524,4.7113211650554,5.20314416383015,4.76190194613973,4.69966117609996,5.04883808148023,5.02278741787144,5.38820493088701,5.10523937105789,5.58667548634775,5.79699910973596,6.00668103869325,6.68692625586694,5.46075674734467,5.04773514107304,4.91677431266366,6.41169737803544,7.11384104837558,6.30307110846808
"jgi|Copci_AmutBmut1|500611|",3.61637509713852,3.78035841128614,4.6134384834265,4.57687839435947,4.22717715592165,4.50688154275375,4.11567997064527,3.4831745966654,3.70268896181738,3.65701803339339,4.10970294545285,4.22704450718032,3.71141137149848,4.13658896679924,4.24326539840645,4.04371069984025,3.6364964264144,3.28351815323975,3.9110586550589,3.88937335140826,4.27096479387177,4.17506430090234,4.56066428011813,5.68279370989632,4.22291315029997,4.25296000424009,4.26539902248625,4.47724933714621,4.58644941652413
"jgi|Copci_AmutBmut1|500627|",1.90280955994702,2.24607659346423,2.34564936340501,2.52009444127607,2.74145174458918,1.92772542200283,3.69019076777991,3.33055332434251,3.10515114007082,2.73541316639068,2.68187564409621,2.46384945754142,3.23276945254914,2.28364189058198,3.19392826218725,3.16075344791487,3.08784116765216,3.78428007769114,4.11377371711359,3.83572803982861,-0.604465050803005,-0.971049639579734,-0.385917539165131,3.11675709896099,0.910157025040953,0.431871457190694,1.40431719595008,1.48302759667348,2.15130444709436
"jgi|Copci_AmutBmut1|500634|",2.53085065553272,2.80603325459663,2.90440477963796,3.17170556158296,3.81842392311004,3.32698670967525,3.44803018762184,3.59874338499374,3.11284321577932,2.32421384680972,2.34439049680314,2.76265106482854,2.8744574810728,2.34537573709448,2.4599460770882,2.41100925851094,2.65699562119156,2.8362204804744,2.35240410267371,3.35023215026859,0.983258589595208,1.29846288783256,2.01183515758901,3.17113257813415,1.47597756333143,0.990626873423646,1.28076188584574,1.71652542733009,2.04391618616159
"jgi|Copci_AmutBmut1|500638|",5.48101042622673,4.7878608569658,4.64251491574511,6.01786211032167,6.34032550950411,6.07730849396254,5.45471267198193,5.50897963897964,5.54380311882143,5.25990813722431,5.27099548613333,5.2148953645577,5.75410368737831,5.31269326242052,5.24456013359323,5.25414159750805,5.70480064814501,4.77869048399134,4.77062171816662,4.65500410084874,7.01037471752183,6.98043483837571,7.36899613495416,6.81992166575971,6.03559942148747,5.97901100498944,5.85091523332559,5.89900138344065,5.82953780430178
"jgi|Copci_AmutBmut1|500639|",4.13648333871999,4.01149697633919,4.31771598596659,4.99148485674926,4.49536766755337,4.65796022080682,5.23250946784514,5.4724953246845,5.38094281683463,5.29516607463665,5.59066690619351,5.49568280783032,5.36193107366233,5.70700615968297,5.51397218600492,5.53729439005807,5.40137725976749,4.71096110570833,4.6475305380455,4.86964451731353,7.02670226707936,7.31214608908777,6.12568767585135,3.65750084328352,4.4787960543844,4.66339096961291,5.06830421246251,4.7305206094498,5.17778048719051
"jgi|Copci_AmutBmut1|500651|",10.1245303499832,9.55739100068896,9.53272412407385,9.80043398988126,9.79803641654462,9.86940624830576,8.03023803490621,8.14698187576944,7.90639673108722,8.67892358733207,8.56744594292534,8.65472546747606,7.88491070372008,8.63808342156616,8.43319932933746,8.41778101827605,8.081956846267,8.22874848292182,8.03858675497126,8.17933381821707,8.56871372991169,8.91916904815858,8.56940662008378,9.05748437131278,8.94965594082531,9.25348931538419,9.71471176783446,9.92067984286338,9.2051353554602
"jgi|Copci_AmutBmut1|500660|",3.49750938674846,3.1532745545951,2.97166616674703,3.31417329288121,3.50838552663419,3.61655439375781,4.22193574629758,4.47713964737508,1.7248886997834,2.03989265877348,1.92236956736891,2.04604254365178,2.13302884482436,1.76287540732612,2.28646675574427,2.29145464647982,2.36543831629979,2.38779372199204,2.23929546512331,2.13417860978709,3.04157905445518,2.7845276522411,4.31622704025494,3.53390973772687,2.68748693905933,2.58965782208828,1.6059236062974,1.53077619112385,1.74184707742887
"jgi|Copci_AmutBmut1|500665|",0.563452706398681,1.2615885819338,0.0878146504415829,1.46779648199442,1.72133841801365,1.52544399378017,2.55826219331731,2.09149049042047,2.19909887744442,2.16863096327153,2.42217231691277,2.26294520602178,1.94809151512218,2.39454589324397,2.12063370471775,1.66747025692948,2.05422803486251,1.1247850973301,0.730263237471262,0.903395918275126,2.78696992219466,3.15114456468851,3.19224847235313,4.19003326736927,2.60664487453552,2.32271401196554,3.49242129293771,4.2949238844989,3.17368860453359
"jgi|Copci_AmutBmut1|500668|",6.95430719149283,7.77535137949746,9.48334081725046,10.3647855288792,4.72214009486632,6.4090360988121,11.5250872978602,13.1787741287485,12.1352433893723,12.6366262907707,10.5599356283274,11.2800708336982,11.5467734604404,10.5106528868528,9.79861192949239,10.6482550547816,11.4206348562948,9.35141031666041,8.39838932184313,8.66116135546288,10.7479862993059,10.820272776813,11.1578628563553,4.35246979999105,3.85271225848955,2.88780891500284,4.41343042600192,4.65513259174636,7.79382404426731
"jgi|Copci_AmutBmut1|500672|",5.91765433647191,6.82564863107906,5.73286715993916,8.10269079670109,8.09827270965844,8.87632352755532,5.38555442160377,6.17409123240146,6.52583648534018,6.24691345432047,6.27366040922293,6.47394743696944,6.06602753029454,6.42423902784227,6.15534860280549,5.94176775043822,6.55346382548355,3.02270020760418,2.85600465513242,3.13019886371816,8.09176735305026,7.8046089065821,5.51466243429557,6.3048164981956,7.41728391135007,7.23113775309085,7.38770517769196,7.56435246628009,7.24532763494421
"jgi|Copci_AmutBmut1|500673|",1.76306173209084,2.55583448176404,2.46576091739226,3.0967982999425,3.93079522966216,3.84197077125148,0.0680396004343586,0.483744594055022,-0.49682283030739,-1.19654462981984,-0.505537487459521,-0.148310132449974,-1.6493124370218,-0.468854878589668,0.539441227393623,0.31498141580611,-0.937783011986966,0.883821531636274,1.46148533929164,0.373652533910955,0.696359712726796,1.06979727654961,1.45939065573075,1.31529495160135,0.765226631967621,0.079914566862719,2.57389742620163,1.8288967338822,2.04251861775613
"jgi|Copci_AmutBmut1|500678|",2.82172730903375,2.29054996623437,1.56988476417046,3.24804803459657,3.21684243697236,3.13094896272285,2.21488098876363,1.82132595325387,1.72810227770328,3.03036863979817,3.91341760061441,3.47537909816076,2.56791827919887,3.96808915877157,3.44540135212765,3.34175972832788,2.84708432879458,2.14930741646416,1.36336061454844,2.09297748367969,4.18168470859007,3.95192450913518,3.81770706823013,1.84946802790916,1.59517551530683,1.39658693629859,5.63740788383616,5.88334280749544,5.23874706297257
"jgi|Copci_AmutBmut1|500685|",-0.706768240028382,-2.95267595851925,-2.49173435409321,-3.09264369959266,-2.80010763195758,-3.07296403800593,1.18888578023069,0.521879722941794,0.838680122045779,0.960280847082057,1.12550342465599,1.77417731820956,0.889846374086229,0.651991301206658,0.498015978291072,1.45694058275563,0.595116808649383,-1.09219382781999,-4.25956973637174,0.0539261223213003,-1.77347025939243,-3.10528943000848,-1.84442936494954,-4.23830337821047,-4.05140610367799,-2.82054975958637,1.21355146862185,-2.26711840168469,0.576383129194645
"jgi|Copci_AmutBmut1|500693|",3.29546158273528,2.06891918911135,1.44671955823714,2.76406706329615,3.88869842815389,2.64818274214775,0.994718390190844,-0.164511656622054,0.169113365123291,0.497960717807616,1.85072711014496,1.14732900656978,1.09249862538401,1.48995653210763,2.84705462389363,1.93844742650171,0.997730435144281,2.19029681488806,0.935792478995561,1.63899005342467,2.24427256274256,2.22664583823426,2.96180935199174,3.10059583778204,0.798820625640619,-0.00985139445439215,1.35139810045637,0.578769391909583,2.15206146466242
"jgi|Copci_AmutBmut1|500709|",-4.26901066424945,-2.12260095996156,-2.88405177687197,-3.48496112237142,-4.77738755545749,-5.05024396150585,-2.66286326118537,-2.27852243847404,-1.70047868906225,-2.41554845290813,-2.0140479277428,-3.01045752734796,-3.15782287730509,-2.66924302351062,-2.27573055112371,-2.94355077146883,-2.20528535276645,-2.53895903462112,-3.42949473781405,-2.57543049775831,-3.75075018289234,-5.0825693535084,-5.40667178917061,-2.30869270610187,-2.12179543156939,-1.85923022775043,-1.92599988377694,-3.5074327310184,-3.90339713483445
"jgi|Copci_AmutBmut1|500725|",7.1239048190346,7.14606191517209,7.18660513505074,6.68055998367688,6.01026653439882,6.24422116680401,7.1446490692541,7.0294317416051,6.98301586538543,7.46595744751266,6.79814730813593,6.95471005473769,7.26789293688112,7.04439013329283,7.10091948343227,7.34814582372508,7.31860719369413,7.47438703411196,7.84440664986283,7.36898711319034,8.96994130540694,9.20008453401658,9.78607334653767,9.86277363326104,8.74234704103806,8.72069470040319,9.68394360539205,10.0270359700159,9.17268926248714
"jgi|Copci_AmutBmut1|500727|",2.69409264624961,3.63573085104348,3.85924227330465,4.32761575299052,3.87331316797253,4.65413992061548,4.76376232992857,4.88392267423464,5.18857405142593,5.54301474566965,5.27925434996522,5.98280011184314,4.67381427075163,5.46099824043105,4.698526775145,5.05743011935822,4.7194682022229,4.0342859294596,3.28324522788566,4.24188256838577,5.14834870068192,5.11968699355744,5.24351285661453,4.28231146103709,4.11904129160024,3.94868682775754,5.59124090039495,6.59211602101164,6.11327134512099
"jgi|Copci_AmutBmut1|500731|",3.70457161935987,3.60828934070079,3.28073505032054,4.60476275584705,4.91315277468298,5.32590365727789,5.38553526864477,3.80813252763019,3.98692983973356,3.9170217434203,3.78899215867538,3.33133639941949,4.7193057570848,3.34689972232675,4.16819559751721,4.0952882218029,4.03066665339336,4.94760066716262,4.26442031910708,4.68485083776325,3.77380156036498,3.02300847591092,3.81620139910762,1.93653711364596,0.901041966841988,1.02726476974302,3.8470999314141,3.53200663473011,3.08451193027397
"jgi|Copci_AmutBmut1|500749|",-4.34856196334621,-5.00950718111592,-4.54856557668988,-2.34212000013174,-2.04958393249665,-1.67036364196531,-0.029696512362603,-1.10431714532502,2.97485751400446,0.454859565495511,0.0532421614897078,-0.329196490324143,-0.701321276161636,-0.471954117248555,-1.24565735904597,0.117379152984245,-1.12729537487673,1.83586805719313,1.39095817311247,1.95551579597322,1.15459162562069,1.24727028353255,0.491056835232545,-0.229045410349377,2.33884589993498,2.51207110690133,-1.642981103489,-1.38535016894551,-1.66102033904385
"jgi|Copci_AmutBmut1|500770|",3.47444074623544,3.98898005524995,4.03570597474058,4.08926140009402,4.18047674805204,3.91719049345445,2.61153128323706,3.44985365154876,3.00235347246502,3.37326349097664,3.09341697899647,3.50771028840627,2.77436915666629,3.36678899851474,3.2811358659657,3.2647083390328,3.09004473104022,1.41205687364191,1.64461157197879,1.46279877570594,7.1092492496641,7.10989522493372,5.89881572518594,1.61434762949998,1.96005194099061,2.01273592325715,4.34422749851023,4.16757762336462,3.81003613074628
"jgi|Copci_AmutBmut1|500779|",6.30570111193383,4.8365316168281,4.01852432605697,2.91634508363459,3.70026953667864,4.01402725722259,2.40836071818484,1.95044421315636,3.54206030538597,3.22837331242356,4.32832310324852,3.91814309258919,3.69261402664818,3.60081864921714,3.27889868898749,3.19586104855006,3.90865711804403,3.15929150503679,2.94162846269559,2.89298990410624,4.0096371164185,4.12609177455522,5.79525300739713,2.58895110128484,3.35949274484249,3.26973912574274,3.79942318320066,3.67043524349961,4.42464193917972
"jgi|Copci_AmutBmut1|500788|",4.24217315952893,4.15359040570075,4.45406733793354,-0.596874928200963,-1.52673128190232,-1.79958768795068,1.324758606536,0.896184981847827,0.858299879855249,0.744910011675457,-0.492744064243965,-1.05525713731896,0.433870314085151,-1.2445573501804,-0.951073696124766,0.548113601590139,0.403824891701192,1.53481947684997,0.0727003027370823,0.67522577579686,-0.862663988721883,-0.609520658616779,-0.571053014894286,4.51350555241213,2.17616655676413,2.02436857542772,-2.33069543883433,-2.57870455235059,-3.8226658627216
"jgi|Copci_AmutBmut1|500791|",4.74314163482238,5.11899633525563,5.72615868053271,5.35671793468875,4.63769256061519,5.37639759627548,4.96335240852943,6.66453861021001,3.64752483315987,4.03967105401777,4.21682296088132,4.08637484032531,3.55847483848928,3.57284741648692,4.00766442144439,4.33866152155408,3.32568403635401,4.11298245793993,5.3134709284424,3.58483571928555,4.91254834188469,5.19152066184166,6.60383516278403,4.32488950064732,5.24996803829587,5.12306350755642,3.64704078103719,3.80098727706999,3.73549607727431
"jgi|Copci_AmutBmut1|500792|",8.20298640482324,7.74351586048708,8.26605309016042,3.57803978277588,4.17717229154234,3.72604354133815,3.90245855596767,4.38228784695002,2.8115779779906,2.58425448721792,3.40166134339019,3.27013481287197,3.09308769507776,2.99063679103895,4.08957711894421,3.36911325979105,3.35837914652382,3.74566318263496,3.15659442836139,3.85723987915704,5.87312075798163,5.9030960937323,7.22229462624048,9.84526544355649,7.96562711892171,7.41847954691286,4.41189643178607,4.18201965933703,4.12721695237713
"jgi|Copci_AmutBmut1|500795|",-0.906907854517702,-1.27834645509243,-1.10691146786137,-2.07039089274554,-2.26328165228069,-2.53613805832905,0.192279559826498,0.362962771178986,-2.44118668491427,-3.36087416836863,-1.00473417660317,-0.105561671138988,-2.1176481624607,-1.13311081400382,0.76655182668267,-2.51036486367559,-0.158958410940468,-4.46225844375162,-4.45970935086106,-2.86867951663911,-0.7512174525453,-1.72046654377664,-2.89256588599381,1.30751138469367,1.51221993534261,1.8483046137743,-0.996856481321298,0.0907374369468753,-1.59574210912508
"jgi|Copci_AmutBmut1|500796|",7.25320542856291,7.16335096172345,7.06842136567311,8.92525784501788,9.11775924632161,8.51415027013449,6.5918974888002,7.16451147382198,6.32764974123479,6.76508544263196,6.21461240948514,6.679137816934,6.92274997280635,6.32031709352098,6.09682692964489,6.35982575774967,7.00305631040484,7.16618005734971,6.74626017379246,7.16570142681206,7.40118753351608,7.60366825629788,7.71555232646423,6.03693538775097,6.11555912087277,5.57664658242085,5.26333051683796,5.40668618995293,6.2113529903602
"jgi|Copci_AmutBmut1|500805|",5.87877493892194,6.61805974441938,6.36444304654907,6.55016668003051,6.0661409791536,6.67435330126584,6.09480453677188,6.225602342929,6.06410447803416,6.60767993921988,6.48224142345174,6.88105103616495,6.00853672210135,6.56204639696724,6.42915834410448,6.50854393427575,6.1808366693758,6.13106952323859,7.1032634917942,6.21962096374455,6.66570316025553,6.64202790926329,6.79202013086357,7.40925932688858,7.46800224425722,7.86103666282267,8.79203035325054,9.22463789221324,8.10026589802614
"jgi|Copci_AmutBmut1|500809|",3.77095245261496,4.11606551649067,3.8815737889934,3.7127335730245,4.10836313362369,3.88974977235932,3.51289646370666,3.34240690916734,3.06527401450233,3.00461576587598,3.07881055805721,3.5064801137218,3.24365517016869,3.0165075271093,3.23135981225007,3.26114339111146,3.12926227732731,3.46219255236541,3.26284608652399,4.06710096663516,3.40816724190778,3.23925374690911,4.34160608454052,4.97975940845682,4.09412247042147,3.70734017997619,3.3930102276535,3.84972637130323,3.74982586238211
"jgi|Copci_AmutBmut1|500811|",4.29793876264915,4.0648966709287,4.26629285560083,-0.0101815394006908,-0.0802155511503105,0.869320464137778,2.75283708903134,1.82573831199649,3.49977084923686,0.937669150181686,1.33311745864358,1.09025633740024,0.553024063899172,1.24805479516106,1.4465324341463,1.14027693074738,0.548876630125557,4.76676229072483,3.80440685297506,4.56050507570298,3.50441727453572,3.03606641923706,4.82744120099478,0.77577180700125,0.206905891913397,0.0305868544991508,1.96953084966703,2.72815918807291,2.30031072323707
"jgi|Copci_AmutBmut1|500813|",0.866531343167195,-0.0839204917974989,-0.591270027644123,0.392783127577578,0.554074661934414,0.746881828234867,1.97672125156887,2.36106207428019,3.72184207836061,3.35110746000574,3.37512978750539,3.87683815408814,2.78432440546958,3.88158868055303,3.16703078913495,3.43199010488168,3.40700993841545,2.94292002532388,2.19681741784715,3.19780906686486,2.11122675119834,1.68946545526949,-0.626224740576524,2.1301208382573,4.19509010995486,4.38237137712835,2.62270477529811,0.345000430401413,2.68918989838261
"jgi|Copci_AmutBmut1|500817|",3.06190621386516,3.8997668530669,2.42580348571482,5.58918034038108,4.82438323295022,5.53189802015293,0.675006377571012,-0.364252312499928,1.2381207662736,5.05649616234136,4.18889213092747,5.2156870288496,2.88219280154279,3.75055513569025,1.49315022311926,2.74422253483611,3.31102078728776,0.815883682738973,3.1403608705169,0.231924424299295,-0.206429666668533,2.58276656367678,2.25866412801456,3.66858721739805,1.02659640832328,1.78211474286825,2.82888761838652,1.50155605220885,1.96285147627672
"jgi|Copci_AmutBmut1|500819|",3.92931525487939,4.17013272426517,4.36587533874409,5.31306931655514,4.09344294194884,4.81168490758372,3.31829929286032,3.60531676933637,4.50149889467879,4.20660521381083,4.24365653846498,4.52613765060563,4.23738511265263,4.58068409210544,4.03172695028117,3.64983655030082,4.43212353960789,3.73299438732493,3.64030568344257,3.5378840591143,3.9771575754111,4.08099114745978,3.99662248635076,2.90170604532755,4.08967158724752,3.9347364423284,4.55441355780934,4.41372654422983,4.48875205343407
"jgi|Copci_AmutBmut1|500827|",7.54438834014458,7.63896715865032,7.45877604573792,8.7387853574438,8.74607002203215,8.89328083046961,6.60213760355081,6.44693010720366,5.79119990529674,5.70318376277906,6.11245800453159,5.86828969953145,5.94899130890264,5.97403360413764,5.80721044826761,5.79426685256899,5.81112238342638,5.40545365708372,4.86551939668704,5.26408414111989,6.81029939030687,7.05198782934048,7.79185500105105,5.86413900956576,5.48461972005367,5.62161533469845,7.9087555228801,8.08790338785846,7.81637352959909
"jgi|Copci_AmutBmut1|500842|",3.46448533231627,3.23705027389688,3.01624431506688,2.52854558001542,3.42586912672791,2.35012573356764,1.76568094048031,2.14330568453562,1.78225402893873,1.89764225631011,1.70830934130696,1.49235943669635,1.63111210568606,1.41255758876543,1.93485567286018,1.75666306085867,1.20513800697096,1.51379304514442,1.59254176391638,1.56671467012371,0.981092294820862,0.941784731115437,0.516988295833749,2.53516117577751,2.72694894665706,2.77130798791167,2.15214428417622,2.1497123794172,1.94900426700008
"jgi|Copci_AmutBmut1|500844|",8.57239538497414,9.09550496665547,9.11651001633717,6.75705570737279,7.31806192813529,6.50788963762041,4.49303392014236,5.19965392812155,4.5782297111029,4.49578214765958,4.75888616397063,4.88000075585457,4.62960608476343,4.8966700407294,4.69389302675667,4.62773877873456,4.49423783172995,4.30520760842743,4.22782226861688,4.64030046935652,4.37049877013249,4.52300739788295,5.23505972697927,5.2438056918786,4.226566629723,4.20786514774817,4.35962642216748,4.52186297114916,4.76099414321691
"jgi|Copci_AmutBmut1|500863|",4.55960474324907,4.57417225887746,4.5037618308291,4.49180183583078,4.38871398698712,4.33620797073699,3.89685001430922,4.47105138116398,3.76027739503947,3.56601046307876,3.90242460909156,3.78201246845992,3.9923836761349,3.60145920192799,3.93337779933616,3.72108890091857,3.70580249906324,3.96846854869624,3.98115803186461,4.10162103065676,3.16766189495683,3.30796375554627,3.27514520252202,5.25712892520914,4.52760008243086,4.67019105750705,3.52287721150852,3.54395321210019,3.53154655978659
"jgi|Copci_AmutBmut1|500883|",5.87205783826273,5.84784218152344,6.10793095613025,6.88839024845943,6.98123223966141,6.45516937155703,6.28821640759557,6.99839449668626,5.81506012915815,6.01953875767138,5.55315741588993,5.43802275830295,5.82073875102309,5.0988438744697,5.50130265839737,5.37303279041747,6.11159375034506,3.70469527242157,4.85545620101078,3.83019375950108,6.72099957593919,7.11276539096305,8.63844315812084,5.05833173584337,3.82050612199399,3.33197160697663,5.14918997718165,6.53595592843031,6.00541899702386
"jgi|Copci_AmutBmut1|500899|",4.27875335595593,5.34044251495821,6.47924558105097,4.55798571877749,3.36211363979627,4.77085782525209,5.82008745802278,9.78573135214646,4.97716035734168,6.29326495783444,3.53097961865487,5.23383116099513,3.99293986705033,4.65641346774488,3.78440207290268,6.55932711240769,3.79394944060281,6.58905862140108,5.3526683922491,6.55084376931432,3.64959910212476,3.40853705709407,5.24512737367982,5.17971455489964,4.08790001943343,4.32891695988903,4.80729242011262,6.23397146492487,4.5098851010404
"jgi|Copci_AmutBmut1|500902|",3.09504849848779,2.15768984508309,2.52611931071959,5.83082609516195,5.3158478533404,5.69871515244767,3.74571456833052,3.77070502853831,3.36263740391697,2.74902751715187,2.56225179301208,2.52763103516434,3.42926271910177,2.55446425316766,3.10189333919534,3.2256516965407,3.48943969207056,4.7694041390216,4.88237099516204,4.75656745574664,4.8378136929802,4.7943973728212,4.32590502782381,1.67557186749817,3.70389078981651,4.18531135869014,2.56511601527512,2.75709075816793,3.27679783550261
"jgi|Copci_AmutBmut1|500918|",2.19991460915586,3.30814961041753,2.53756778175499,-0.892229647351711,-0.203764903385483,0.237074505409517,2.84181203716915,3.98835125964433,3.80131121824869,4.34365246491767,4.96375123097628,5.45975990471149,3.75607717953318,5.31288247908109,4.75759980705001,4.62020163657912,4.86717730250109,0.984988458426694,0.635431307764869,1.05477568268007,4.97883752877714,5.27241301208827,6.41677541151758,11.0188642421366,3.11782629331468,2.18721921471219,-0.013511412911496,-0.407741267278805,0.94920146694037
"jgi|Copci_AmutBmut1|500919|",4.28627899932985,4.11341323193853,4.23618610046999,2.50612460065352,2.51626093758789,2.64866101002579,4.02431051023093,3.79871992830062,3.98089488878497,3.91064529587791,3.93049520934511,4.16992983054501,3.97326238227387,4.03579627655971,3.88825008656934,4.09966775587624,4.02843358403257,4.0296717175625,4.58736710898527,4.44383945349077,4.06395551655299,3.88949914334618,4.37300022025496,5.42511788037797,4.16627202921269,3.97019554957389,3.56862496180278,3.3618645116085,3.76719102890957
"jgi|Copci_AmutBmut1|500925|",0.330932469156842,0.643020203786864,0.0198975434244267,2.24273755823324,1.91315812672971,2.68355491863523,4.86010772424586,4.55521787954095,3.63643003851025,4.07729263528878,5.83770111367325,6.0518826831722,5.17024233110229,5.76798211235541,5.46382376899451,4.79356465045673,5.65228738203283,2.40331840433437,2.55364980774908,2.39890815042948,0.440080285192214,0.434911619705927,1.51519943912305,0.105205760498836,-0.898228177072834,-0.65509350320277,5.78677574579372,6.75947734566782,5.66446602757792
"jgi|Copci_AmutBmut1|500926|",9.75191055144039,10.5420738560287,11.1073878573616,8.95282987738509,8.53655704276736,9.10786822439433,9.60674697021436,10.0463259826102,9.09776996785834,10.8968081359282,9.91868179421512,9.93802810525058,10.4184700942993,9.52991006368048,10.0061931760549,9.93989747762782,10.3439099174474,9.99726972177699,9.89845534141552,9.84287188929466,12.2774672487495,11.9721113066645,13.0398940153508,8.07110716696362,5.79325738168478,5.28999042105788,7.2980451286956,8.09929107146222,9.10583958442825
"jgi|Copci_AmutBmut1|500930|",3.05389344658118,4.22151243879722,3.8106816531492,4.71846552713324,4.5936014134244,4.52288677885796,2.95685015456108,1.17832479425665,2.50098263840432,0.907146465572263,0.786608456263937,-0.0783376882050488,2.11116434004859,0.438976865912243,1.83222986855098,1.44937406989304,1.96877845841008,3.87632418696814,4.02405353381805,4.01466564437978,0.76633215697172,0.510255548741272,2.04807697767608,3.16538591863105,1.09729347364324,1.12554856066505,1.43848333080509,1.93423697380879,1.37827319753106
"jgi|Copci_AmutBmut1|500933|",0.670794553831799,0.40577801239323,1.43231679267349,2.19180968987604,2.2543401520648,2.99036189736289,0.587009896573183,-2.11715945053516,0.0253463474987538,0.308750729421912,0.21624969167899,0.0660840275250362,0.341409749390187,-0.63341091765559,0.543259071417295,0.975395841714764,0.0715548525923706,0.56100340865362,2.06235835851562,1.09045199834641,-1.83648005691823,-2.06876355398337,-0.322476661754183,1.10565102300689,-3.01488022765288,-1.60345163791943,1.33934468274405,1.89593988026935,1.0861611184439
"jgi|Copci_AmutBmut1|500934|",7.99113140770491,7.31258472794469,7.83918252402141,7.53281030288335,7.17903503555953,7.32409863732314,7.11223399735311,7.20770312203071,6.99706272888455,6.55297404712975,6.55135973175388,6.3381110962117,7.15497619792222,6.58394483065275,6.78555949468685,6.59110582108035,7.32347206770088,7.21053895438262,7.65163410248879,7.0749324814427,6.21593634276331,5.90734160468851,6.12812081472705,6.86166210410522,7.2561283237114,7.0865831287957,6.52769187167201,6.68104053575706,6.89487308216315
"jgi|Copci_AmutBmut1|500935|",1.15305410192336,2.28961602025491,2.90058306868555,4.33051112710869,4.74821481482373,5.53217247940247,7.80174393785279,7.940479266161,2.91994480624735,4.11766327718588,4.47980752149802,4.97219280941145,3.25735550328249,4.66709186863631,4.64179856493115,4.96772771753963,3.82792584593117,3.70622796946761,4.40944652730139,3.80178003263024,1.71640247280901,1.56188783400086,1.23778539833865,0.696807091045504,2.98405489091045,2.70765109127417,2.11230947312053,1.85859800024008,3.07276916835475
"jgi|Copci_AmutBmut1|500960|",2.39487202184746,2.26896407946722,1.86556078325083,5.02637313100315,4.74616724662748,4.66307983246842,3.08469271264348,3.02246658518401,2.41307338105675,1.78398712413736,2.5315507403584,2.54827041269688,2.42325122164636,2.54779823361946,2.32641467733471,2.47273893916649,2.18419411341747,2.98802395531273,1.97890474047799,3.63793097611656,3.89171002446145,4.18738485990377,5.89082398767442,7.16385287588737,5.42314362600696,4.01731983972069,4.32518013935084,4.78014485028838,5.10320024676405
"jgi|Copci_AmutBmut1|500962|",4.82835914829815,4.43922861691347,4.29063821140706,4.26415300683483,5.02509275379785,4.74733546816305,4.01662287911153,2.15677684993934,3.24634853866428,3.04208334417317,3.29347440991759,2.56152129121543,3.77608808340472,2.75729197512896,3.18142548189346,2.26834075045396,3.68502580007422,4.06259289932561,4.16781774946475,3.58751183053789,4.45571714151439,4.24981397218602,5.32016541974881,3.74761916017005,2.04354032845738,1.69348668865233,4.47711274200131,4.52779941713469,4.21672391090515
"jgi|Copci_AmutBmut1|500978|",4.86786655385101,4.7494069204383,4.36464890389176,7.12540073293481,7.0915635760335,7.32261505412013,6.24535513068232,6.82271477069443,6.37130145648327,6.54221023591193,6.40496027999667,6.28482672908306,6.83447348901203,6.30175512429895,6.310650569933,6.40746874725554,6.78817322447908,6.27228253304692,6.73560766275136,6.4058513562991,6.6830979569842,6.89632379409629,6.36768517926766,6.00629243709438,7.11219698645085,7.094451706252,7.07498078207787,6.95326888376138,7.09162144377073
"jgi|Copci_AmutBmut1|500982|",3.03368002339911,3.73902012654987,4.07679012176597,3.79317246103316,3.82885269776358,3.29739413219669,5.16377162738964,4.94624377763744,5.68555960828912,5.83960592119859,4.82895748060128,5.16541045014371,5.4719002144655,4.85121702530933,4.6891661423163,5.22983095871386,5.35410440222682,5.16996253821324,5.44007348010659,5.34913984134151,4.09085929400186,4.32996851498724,5.14618736772244,4.9956203545497,3.38948187789059,3.08508113647397,4.12146180052662,4.34862883015113,4.81356993625315
