	GSM995558	GSM995559	GSM995560	GSM995561	GSM995562	GSM995563	GSM995564	GSM995565	GSM995619	GSM995620	GSM995621	GSM995622	GSM995623	GSM995624	GSM995625
hsa-miR-324-3p	8.649461339	8.273476754	8.788908143	8.738590972	8.301428783	8.234993682	10.04328193	8.826927034	9.564511765	8.373158316	8.150907601	9.093943388	9.524305748	8.025670034	8.494454116
hsa-miR-199b-3p	12.76632253	10.40836321	11.87943124	11.95254588	10.11035776	12.15848068	11.55279552	10.41926553	11.73111874	10.71251334	10.42513951	10.52610391	9.659765252	10.82293601	11.00582474
hsa-miR-199b-5p	9.441213848	7.817889143	8.580137273	9.131915499	7.521901253	9.506283781	9.12043532	8.466542089	9.442199725	9.189861049	9.472547918	8.877831585	7.405659624	9.166662576	10.23115538
hsa-miR-381-3p	4.625485881	3.846950523	4.870014002	5.417306633	3.778384671	5.333804588	5.935844958	2.321928095	6.015868238	5.865633526	6.325155319	5.761183645	5.111649992	5.051828979	7.091796399
hsa-miR-382-5p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	5.387001133	2.321928095	2.359563222	2.321928095	2.966583377	2.321928095	2.321928095	2.321928095	3.618808946
hsa-miR-380-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-378a-3p	6.984950776	6.559162677	6.598359801	7.066543561	6.395409329	5.857200801	6.853107418	6.588281213	7.388262279	7.514469594	7.554820121	8.32087431	8.178106645	7.163073853	7.533121727
hsa-miR-379-5p	3.265948003	2.321928095	2.372599429	5.248085047	2.321928095	4.080300529	4.791710367	2.321928095	3.398814965	2.730256353	4.169722936	4.126642872	2.321928095	3.982912665	4.523273437
hsa-miR-377-3p	5.743484825	5.077309594	6.452480404	6.672513488	5.290437643	7.079190036	8.261239629	3.793642657	6.852450709	5.735819792	7.04249731	6.500462371	5.602819322	6.233496898	8.033974682
hsa-miR-375	2.321928095	2.321928095	8.832847521	8.796737679	4.742121208	7.875425513	2.321928095	2.321928095	2.704627534	3.097760514	5.253405207	6.445910509	6.53459189	7.063243069	4.895139671
hsa-miR-372-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-373-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-370-3p	7.262224871	6.13658887	4.561855833	4.831429609	6.196782758	6.254494301	7.355122769	5.518047782	8.334313968	7.443356271	7.39095577	6.712062141	8.131944985	7.126602943	6.989337567
hsa-miR-367-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-365a-3p	8.818491175	9.329523901	7.960226378	8.861195259	8.181297092	9.582599129	6.042497832	8.340827759	7.950291863	8.465897477	9.149855326	9.032903605	9.108264452	9.258537381	8.686227667
hsa-miR-363-3p	6.362605719	6.446374759	7.679834009	7.217994432	2.321928095	6.168008489	10.77882973	6.758697435	5.171217266	6.071280722	5.61106306	2.321928095	2.321928095	5.211257735	5.282410679
hsa-miR-383-5p	2.321928095	2.918014412	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.604244968	3.342245862	2.321928095	2.616912894
hsa-miR-384	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-380-5p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-374b-5p	6.8123449	6.318590702	6.981317959	7.052292846	7.048937411	7.222559822	6.402961911	6.40460708	5.497284243	6.370257696	6.059158316	6.420161211	4.466304775	6.18480316	6.15900614
hsa-miR-376a-3p	6.473820033	5.067900052	5.966431964	7.590333104	6.138530966	6.217580469	7.365148978	4.575261648	7.565426268	6.756369596	7.866056743	7.266618508	7.05183493	6.968797557	8.707108349
hsa-miR-376b-3p	2.321928095	2.321928095	2.321928095	3.586158642	2.321928095	2.321928095	5.534699808	2.321928095	2.860836889	2.321928095	3.173342066	2.321928095	2.321928095	2.321928095	4.138579369
hsa-miR-376c-3p	6.499688074	5.706150025	5.900851682	7.663979662	6.100453825	6.130875235	8.955189373	4.81377998	7.522107943	6.791838376	7.873606686	7.357440112	7.310673266	6.978328974	8.871545539
hsa-miR-377-5p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-378a-5p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.480168225	5.139876448	2.321928095	2.321928095	2.321928095
hsa-miR-379-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-373-5p	2.377338052	2.321928095	2.321928095	2.321928095	3.615362714	2.321928095	3.319505881	2.321928095	2.321928095	2.569441239	2.321928095	2.321928095	4.158487458	2.321928095	2.321928095
hsa-miR-374a-5p	7.95439608	8.080707168	8.623284926	7.809574078	7.29231414	7.589154797	6.758273681	8.071587879	6.62446257	6.477292861	6.927982782	6.767959272	5.347600928	7.369213311	6.70990361
hsa-miR-411-5p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.63498786	2.321928095	2.321928095	2.321928095	3.202816724
hsa-miR-412-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-410-3p	2.946680388	2.321928095	2.321928095	4.717304723	2.321928095	2.946719093	5.402203661	2.321928095	4.091521582	2.741190698	4.08500063	2.321928095	2.321928095	3.725255144	5.042759858
hsa-miR-433-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-431-5p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	4.891781374	2.321928095	2.321928095	2.321928095	3.068384339	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-432-5p	3.103925393	3.928638323	2.321928095	2.321928095	2.321928095	2.847907817	5.879438104	3.373125092	4.255297239	3.804476752	3.886321713	2.321928095	2.321928095	3.930256269	4.385569759
hsa-miR-421	3.061193251	3.26081941	3.802111235	2.321928095	2.321928095	3.598316878	3.982673103	3.338165768	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.187677447	2.321928095
hsa-miR-429	8.40723742	9.926284501	10.53175807	8.615797001	9.248023525	8.615728959	2.321928095	7.186437437	6.556612882	6.809414782	7.118641549	6.490250527	6.453588686	7.848665522	7.513573033
hsa-miR-424-5p	9.583997891	9.568740205	8.831792781	9.20396018	7.827977418	9.878401266	9.390142228	9.601989282	9.630580547	9.210729643	8.937245035	8.315497561	6.490336898	9.416535392	10.27417013
hsa-miR-425-5p	7.486880911	8.570650484	7.852680028	8.10259825	6.601580323	7.06356211	6.443894589	7.531848159	6.036030951	6.266823909	6.300541602	6.477227282	5.472866469	6.869869318	5.277784944
hsa-miR-323b-5p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-454-3p	4.613754051	5.316987918	6.675707016	5.696835453	3.993631213	5.401819834	5.685876327	5.234414359	3.246935188	2.321928095	2.880695948	2.321928095	2.321928095	3.822937735	2.321928095
hsa-miR-451a	11.4308926	10.53654971	11.70234395	12.25585572	8.996302789	11.26987502	6.966831953	10.99072212	12.22891194	12.45797306	12.45797306	11.8113784	9.281646743	12.46832069	12.40630037
hsa-miR-452-5p	5.560350031	6.341284558	4.979993295	6.924545305	7.314691928	5.572605685	5.278494332	6.8836911	5.701320368	5.365812374	6.787827438	7.511621977	6.642804808	6.37157348	6.222708719
hiv1-miR-N367	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-448	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-497-5p	9.204398953	8.659270489	9.041028979	9.764156866	9.677164663	9.459926179	5.509838247	8.06759187	9.459137394	9.917284148	10.45680734	10.74575851	10.08819532	9.570578307	10.43547273
hsa-miR-498	4.825332942	4.381295465	3.607450076	2.321928095	4.810527804	3.194092475	5.455673948	4.189398601	5.283720348	5.333926754	5.56704228	5.227166005	6.871161128	4.772819304	4.993601439
hsa-miR-495-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.61526684	5.257995319	2.321928095	3.396698395	3.20009502	3.237496785	2.321928095	2.321928095	2.842028256	5.195497795
hsa-miR-496	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-493-3p	6.115996195	6.738449945	3.558146868	2.321928095	5.506722157	5.127142549	6.942317036	6.579977825	6.665788291	6.165863423	5.842952424	5.421242913	5.743344899	6.114377446	6.388832875
hsa-miR-494-3p	12.40488861	12.40488861	11.46187089	10.86659153	11.92763046	11.4214392	12.40488861	12.40488861	12.40488861	12.22169665	12.38592253	12.41574056	12.40488861	12.40488861	12.40317173
hsa-miR-492	3.923555773	2.321928095	3.373842672	2.321928095	3.604511884	2.321928095	2.923366651	3.701022361	5.383976553	4.414380378	2.383151908	2.321928095	2.321928095	4.182914018	4.427930484
hsa-miR-488-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-489-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.786241428	2.321928095	2.321928095	2.321928095	2.321928095	3.201225591	2.321928095	2.321928095	3.385152553	2.559077726
hsa-miR-484	5.675444444	5.723320455	5.491992418	6.3034576	5.731926725	5.863935592	5.602797415	5.276619733	4.893230848	4.607413869	5.351822466	5.620734822	5.406864598	5.452579991	4.477858021
hsa-miR-876-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	4.806650262	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-876-5p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.455780208	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-367-5p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-510-5p	3.985120752	5.271912144	2.703339966	2.321928095	3.76486837	3.385645165	5.405246408	6.354657122	4.234536549	4.472025993	3.919858364	2.321928095	4.070063481	4.550466074	4.767868641
hsa-miR-511-5p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-514a-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-500a-5p	5.605987952	6.004784143	5.062672574	4.558073868	5.348832763	5.400394579	6.266882709	6.305286296	6.295469873	5.923061936	5.369341714	5.392965654	5.947537271	5.293199755	5.2408011
hsa-miR-363-5p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-507	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-505-3p	3.75508271	6.381588628	5.556626987	5.198404742	4.778988658	5.045224019	3.881578076	4.889508773	4.156231226	4.91229692	4.490945299	5.066152988	3.948110061	4.282194724	4.138667949
hsa-miR-506-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-503-5p	3.360774016	3.993889974	3.741888105	5.518221471	2.321928095	4.76124292	4.550959857	3.088603788	4.027669522	2.321928095	2.321928095	2.321928095	2.321928095	4.324984656	3.322353964
hsa-miR-504-5p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-539-5p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-521	7.187294915	2.321928095	6.30045186	2.321928095	6.738735804	2.321928095	2.321928095	2.321928095	4.743594429	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-522-3p	6.613209837	2.321928095	5.539400785	2.321928095	6.315868074	2.321928095	2.321928095	2.321928095	3.707254955	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-527	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-523-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-554	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-555	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-552-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-553	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-550a-5p	5.44697803	6.156499705	5.135312378	4.614497998	5.671162901	4.943565434	6.147447363	6.325167874	6.080856542	5.735174114	5.190732261	5.666855257	6.477077306	5.374626253	5.312522663
hsa-miR-558	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-559	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-557	6.571013273	6.471262986	5.496501025	5.953166942	6.55926652	6.33564325	7.47193283	5.940584516	7.37119195	7.069684584	7.393489018	7.108047201	8.803609105	6.850969894	6.91598484
hsa-miR-543	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.246767556	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-544a	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-541-3p	3.38217021	2.952710055	2.321928095	2.321928095	2.321928095	2.321928095	4.762126957	3.254347401	3.170953724	3.170731566	2.321928095	2.321928095	2.321928095	2.803050055	3.496817328
hsa-miR-549a	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-545-3p	2.595737501	3.08472453	2.77939328	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-580-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-577	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-575	9.570955959	8.154727758	8.632760005	8.764409593	11.9080447	8.229916955	9.883057987	8.306064434	10.71942064	10.81085781	10.84578281	11.44059484	12.87184663	10.76228659	8.534333225
hsa-miR-572	8.282442147	7.840780993	7.388866413	6.865865625	10.60722608	7.772625084	9.351681596	8.133767586	9.725496485	10.00874157	9.39979114	9.989478352	11.67796076	9.400013197	9.212989169
hsa-miR-573	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-570-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-571	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-578	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-579-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-566	5.866104829	6.399282622	5.386612793	2.321928095	5.366966491	5.532136017	6.962108633	6.488043229	6.186494365	6.183350493	5.682189286	5.137855603	5.827769865	5.823733043	6.373235979
hsa-miR-563	2.321928095	2.632191783	2.321928095	2.321928095	3.832130497	2.321928095	2.376567595	2.321928095	2.321928095	3.289571622	3.025988882	3.820808926	4.107914654	2.321928095	2.531538171
hsa-miR-564	6.537504825	5.906549293	4.73187602	5.27636621	6.776613732	6.2155865	6.726856165	6.250800217	7.052617376	7.112015711	7.054860908	6.480409794	7.741852982	7.109715127	7.114716848
hsa-miR-561-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-562	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-569	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-567	2.949681588	2.980659975	2.321928095	2.321928095	2.321928095	2.321928095	3.745402948	4.658545858	2.852371837	2.571152385	2.321928095	2.321928095	2.321928095	2.321928095	3.041575273
hsa-miR-568	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-598-3p	2.321928095	3.536605761	2.321928095	2.321928095	2.321928095	2.321928095	4.361351118	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.03644171
hsa-miR-599	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-596	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.369434899	2.321928095	2.321928095	2.496200165	2.321928095
hsa-miR-597-5p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-595	3.210095229	3.764663431	2.321928095	2.321928095	2.321928095	2.321928095	4.183258282	3.381220279	2.898456947	3.417913897	2.321928095	2.321928095	3.328026815	2.57003061	3.281552479
hsa-miR-592	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-593-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-591	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-587	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-588	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-585-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-586	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-583	3.912583414	4.675535416	2.321928095	2.321928095	4.803103778	2.321928095	3.797975764	4.610953339	4.840017455	5.074970138	4.215626108	4.34248538	5.617006773	4.589501552	3.968508563
hsa-miR-584-5p	6.986954515	6.307546324	4.312034106	4.450281472	6.723890677	5.294548061	7.584896022	6.669282665	7.489680989	6.679103797	6.285232929	6.54703431	7.379199032	6.342948732	6.343747562
hsa-miR-581	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-589-5p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-34b-5p	7.484869672	6.433725597	6.464138168	8.035500724	6.945423257	6.904920629	5.279275015	7.512226097	6.091603822	6.134954369	6.781637768	6.35549	5.653831757	6.926428353	7.080654475
hsa-miR-136-5p	5.727563149	6.519547422	6.6373647	6.96292506	5.70041356	5.53118413	6.406757467	5.498649543	6.421128522	4.747186875	7.577124587	6.30115436	6.183735586	6.092047485	7.737980762
hsa-miR-137	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.630077	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-134-5p	8.712252854	8.887361847	6.980252606	7.916998171	9.491717872	7.752012546	9.635111803	8.137259855	9.738959043	9.947246078	9.226541166	9.742392914	10.84378865	9.105773185	8.912312559
hsa-miR-132-3p	5.00184025	4.435151377	4.943346639	5.801211954	4.454728162	5.469803627	6.55419983	4.270015234	4.755116495	4.941276727	4.758968147	5.957006137	4.214514091	4.805531853	5.73607051
hsa-miR-138-5p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.339001382	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-126-3p	9.805314105	9.849682617	10.37499537	12.08364592	9.065920029	10.61199982	7.880136694	9.123863581	10.33122774	10.74792208	10.9840498	11.0138728	10.01852355	10.84172528	9.880970376
hsa-miR-124-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-122-5p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-128-3p	4.721202347	5.80154293	5.789454923	7.020863904	5.236517611	6.051814073	7.064680225	6.819667715	4.012625701	4.575844988	4.886777493	4.661152903	2.321928095	5.167005619	4.923418331
hsa-miR-154-5p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.466911373	3.74170517	2.321928095	2.899145973	3.606512045	4.052910462	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-155-5p	7.739951812	8.901603216	8.015753807	7.0651368	7.353378522	7.050304522	6.183125593	9.000271199	7.158523219	6.018177077	4.986925248	5.222585336	4.947495713	6.621419525	5.487101042
hsa-miR-152-3p	6.559198393	4.98429181	6.598931903	6.602793956	5.202177231	6.889235378	4.234940593	5.716229681	6.256265754	6.448852044	6.525013941	6.744982358	5.902963283	6.414676109	6.636465145
hsa-miR-153-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.355385827
hsa-miR-150-5p	7.276452538	11.11909126	9.529133345	8.930297883	9.547064987	9.269000533	4.722561996	11.23584707	8.11549974	8.262172325	7.463812774	7.622758038	6.692780307	8.561394219	7.511296102
hsa-miR-147a	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-145-5p	9.798709862	7.702644969	9.069225167	9.872369588	7.515215568	9.645182849	5.61563193	7.004029629	9.983441076	10.87721175	10.32769018	11.14812104	11.38521841	10.37786483	10.61754309
hsa-miR-143-3p	9.113507206	7.271105347	7.842869305	9.783335702	7.558236617	9.136578624	5.365175367	6.515452057	9.441194551	9.46660943	9.109931059	9.993716348	9.404389942	9.319325705	9.97323642
hsa-miR-144-3p	6.533841587	6.451190913	7.554118659	9.63790764	5.869589452	5.099107669	2.321928095	7.277590928	6.96908962	8.026417968	10.84200808	8.138024431	6.256404575	7.368777299	7.453197213
