DATA	GSM995552	GSM995553	GSM995554	GSM995555	GSM995556	GSM995557	GSM995558	GSM995559	GSM995560	GSM995561	GSM995562	GSM995563	GSM995564	GSM995565	GSM995566	GSM995567	GSM995568	GSM995569	GSM995570	GSM995571	GSM995572	GSM995573	GSM995574	GSM995575	GSM995576	GSM995577	GSM995578	GSM995579	GSM995580	GSM995581	GSM995582	GSM995583	GSM995584	GSM995585	GSM995586	GSM995587	GSM995588	GSM995589	GSM995590	GSM995591	GSM995592	GSM995593	GSM995594	GSM995595	GSM995596	GSM995597	GSM995598	GSM995599	GSM995600	GSM995601	GSM995602	GSM995603	GSM995604	GSM995605	GSM995606	GSM995607	GSM995608	GSM995609	GSM995610	GSM995611	GSM995612	GSM995613	GSM995614	GSM995615	GSM995616	GSM995617	GSM995618	GSM995619	GSM995620	GSM995621	GSM995622	GSM995623	GSM995624	GSM995625	GSM995626	GSM995627	GSM995628	GSM995629	GSM995630	GSM995631	GSM995632	GSM995633	GSM995634	GSM995635	GSM995636	GSM995637	GSM995638	GSM995639	GSM995640	GSM995641	GSM995642	GSM995643	GSM995644	GSM995645	GSM995646	GSM995647	GSM995648	GSM995649	GSM995650	GSM995651	GSM995652	GSM995653	GSM995654	GSM995655	GSM995656	GSM995657	GSM995658	GSM995659	GSM995660	GSM995661	GSM995662	GSM995663	GSM995664	GSM995665	GSM995666	GSM995667	GSM995668	GSM995669	GSM995670	GSM995671
hsa-miR-628-5p	2.321928095	2.321928095	2.321928095	3.469004804	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.444181162	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	4.068287871	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.709211221	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.208529939	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.762467802	2.321928095	2.321928095	2.321928095	2.719148382	2.321928095	2.321928095	4.310615306	2.321928095	2.765734754	2.321928095	2.453500528	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.328981942	2.321928095	2.545405185	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.248624491	2.321928095	3.959142617	2.321928095
hsa-miR-628-3p	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.237442587	3.179130188	2.321928095	2.828243993	3.250282296	2.321928095	2.321928095	2.534880775	2.321928095	2.400672264	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.470436033	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.035926372	2.321928095	2.682811706	2.321928095	2.321928095	2.321928095	2.443843966	2.321928095	2.758937634	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.512407615	2.321928095	2.321928095	2.321928095	2.321928095	2.365512345	2.321928095	2.321928095	2.321928095	2.321928095	2.35545782	2.321928095	2.321928095	2.321928095	3.933218976	2.321928095	2.321928095	3.001812878	3.848022921	2.321928095	3.039163086	6.393776632	3.035478824	3.537280034	2.321928095	3.221147415	2.869488463	3.046770035	2.723391424	2.657777266	2.321928095	2.79448151	2.445854051	2.947333012	2.321928095	2.321928095	3.389252391	3.345272726	2.321928095	2.321928095	2.321928095	2.321928095	2.803270528	2.847584416	2.321928095	2.321928095	3.498031263	3.146999712	2.801202796	3.207387442	2.321928095	2.321928095
hsa-miR-138-2*	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.049531397	2.321928095	2.321928095	2.321928095	3.166277655	2.321928095	2.634885498	2.948834665	2.321928095	2.462875124	2.321928095	2.411059844	2.449758334	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.403775828	2.853170037	2.321928095	2.321928095	2.321928095	2.695297184	2.595922926	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.44219564	2.321928095	2.364979767	2.321928095	2.321928095	2.321928095	2.466555393	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.859178133	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.597350061	2.321928095	2.321928095	2.848084697	2.558438059	2.321928095	2.321928095	4.684144052	2.321928095	2.321928095	2.321928095	3.949560038	3.480382072	2.321928095	2.321928095	2.321928095	2.321928095	2.492917013	2.6487867	2.321928095	2.321928095	2.321928095	2.40578238	2.779157456	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.996336043	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-138-1*	2.321928095	2.471581184	2.321928095	2.321928095	2.321928095	2.321928095	2.347223628	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.541895338	2.818884775	2.321928095	2.321928095	2.321928095	2.463523614	2.321928095	2.321928095	2.708731999	3.066191096	2.321928095	2.321928095	2.638366623	2.321928095	2.321928095	2.321928095	2.321928095	2.385115157	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.432318133	2.90600402	2.321928095	2.321928095	2.321928095	2.651259659	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.554176639	2.321928095	2.511887402	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.544826934	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.370747273	2.52086392	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.546235693	2.321928095	2.321928095	2.321928095	2.321928095	2.324074564	2.897049852	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hcmv-miR-UL36*	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-208a	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-208b	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hsa-miR-200a	10.87602841	10.56760142	10.37109537	11.00284089	10.37206505	9.877283734	9.948525127	10.92983232	10.94806793	10.110141	9.830298968	9.841395665	2.321928095	9.306378353	9.476015204	9.868809386	11.0536789	10.44051211	9.357422625	9.841066177	8.938021421	11.39476476	11.1889952	9.8943351	9.977988717	9.090009322	9.804779987	9.643876926	6.990743177	9.684098833	10.53665187	9.768636206	9.979337796	9.711042345	10.67712798	10.68782337	9.727643174	11.14611434	10.0898292	9.825419151	2.321928095	10.01295328	10.20020526	9.872199195	11.48822988	8.720544941	10.00928857	10.61825123	9.536821783	10.01425197	9.813064015	9.116130697	9.554405256	9.624814873	8.949082608	10.9450963	10.29481629	9.321001991	9.98229152	10.04279455	11.19760586	10.04233888	10.67964076	8.469738386	6.651462329	6.648344083	8.862485414	8.491529989	9.172362983	9.052137878	8.102356132	7.653728116	9.455035105	9.699044516	9.067704413	9.386379023	9.196302521	7.872694828	8.69956867	6.867473135	9.184373404	8.870393001	7.862555474	6.545646184	7.060792589	7.732797493	5.288068984	8.802557384	4.781158427	2.321928095	8.632718713	7.61099064	7.413279853	8.71899111	8.961491395	7.887245966	2.738448928	7.995012937	6.002095958	7.867587495	9.401204686	2.321928095	8.146008938	8.904710343	7.806361758	6.594366348	9.169585156	5.503023804	8.73954183	8.983374025	8.597064621	8.642214723	5.023536601	8.769002948	8.062420427	7.578681336	2.321928095	8.229195604	2.321928095	6.425296736
hsa-miR-200b	10.70490578	10.72379224	10.70722383	10.71931432	9.495557213	9.982855725	10.05350626	10.54460705	10.90375141	9.631884245	10.03461848	10.23905415	2.321928095	9.375409683	9.377676469	10.47899548	10.4259107	10.87003597	8.473502102	9.405161954	8.69798229	10.85658363	10.4072934	9.470922162	9.799721272	8.951078215	8.509733963	9.833408476	6.870770342	9.510661093	10.22696057	9.522749473	10.39251293	9.684476931	10.14671822	10.33263146	9.377340875	10.79319283	9.200219664	9.52787576	2.321928095	9.311301401	9.288375279	9.218982643	10.95219517	8.715019235	10.22220892	10.44193047	9.531635399	10.34174387	9.776742813	9.048320786	9.342225772	10.23848646	8.445363449	10.66004338	9.924197603	9.516427838	9.694481885	10.03789207	11.05360494	9.856376482	10.65225072	8.990649402	6.873398937	7.464686579	8.188742003	8.486407405	9.536113634	8.896507139	7.779027624	6.950490465	9.341211747	9.306179925	8.900747862	8.8961162	8.852062504	6.748092024	8.0937713	6.156322172	9.010963715	8.951891465	5.763568331	7.655397583	5.837946749	7.539206658	4.205775928	9.190087687	4.934143899	2.321928095	8.713040268	6.975307222	7.073201368	8.544225354	8.970757129	8.721936154	2.321928095	7.271484473	5.936657862	7.090971671	9.022129352	2.321928095	8.792725428	9.862121437	7.007411828	6.980717413	9.370861472	5.425551549	9.067443472	9.604829777	8.547563046	8.519936373	4.009611577	9.012134056	6.510742147	6.601445324	2.321928095	6.671354688	4.224140523	6.168332797
hsa-miR-200c	10.50799925	9.673462766	10.25234814	10.11963583	10.59940071	10.04639832	10.80587414	9.745681723	9.763707193	10.25001862	10.30523124	10.88717665	2.321928095	10.52082862	9.669877666	9.849266678	9.987945053	10.03740191	9.277161722	9.60569209	10.93610225	10.31624734	11.37654853	10.42504445	11.06026419	9.847624266	10.14211721	10.64426467	10.71004197	9.388082456	10.44582037	9.771997852	9.259575674	9.695159084	10.61655637	11.13777402	9.985452255	10.21504392	11.26232813	10.12228944	2.321928095	10.66156119	10.10776493	9.639281899	12.83263613	10.78353427	10.22901122	10.92758925	10.2521145	11.13783836	10.64034747	9.273940527	10.48304904	10.83731599	9.407037396	11.22811749	9.802671264	10.53893771	10.2286138	9.842032476	9.856216644	9.67008555	9.543763011	9.187513225	8.947192888	8.845847193	7.997169404	8.370469776	9.688422463	9.284754278	9.085177555	9.205175618	10.20559037	9.244980964	9.086373506	9.422967442	9.054480957	7.411694393	7.04052964	7.536015523	9.83036509	8.997210823	8.109637185	9.399084398	9.947582471	8.211006281	6.162084543	9.446809	9.781829864	2.321928095	8.384928401	7.780596375	5.87521036	8.889618535	8.744234355	9.542394929	3.971342129	8.730475463	9.103551318	8.404937064	9.801367629	2.321928095	8.979342452	8.922998424	8.781491612	8.599669431	9.976848173	6.596903222	9.572146935	9.82777339	9.48334921	9.751044071	6.547376041	9.197937282	7.76449811	8.422185816	2.321928095	7.228937805	4.294551737	8.641647901
hsa-miR-202*	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
hcmv-miR-UL22A	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.903607135	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.566435255	2.321928095	2.321928095	2.321928095	3.439011358	2.321928095	2.321928095	2.321928095	3.61093624	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.79194948	3.255351169	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.770905142	2.530525259	2.321928095	2.321928095	3.152848626	2.321928095	2.321928095	2.679833622	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
ebv-miR-BART8	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
ebv-miR-BART9	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.139978572	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.719897491	2.321928095	2.321928095	2.321928095	2.814222268	2.321928095	2.321928095	3.75417132	4.169957061	4.911787439	2.321928095	4.886267238	4.47941813	3.833983011	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	3.683146217	2.514316711	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.392614175	2.321928095	2.321928095	2.321928095	2.993944219	2.321928095	4.000459786	2.581462127	3.588768595	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
ebv-miR-BART7	3.945954103	3.161694235	3.38705919	5.94811021	5.194855329	5.367004054	4.134377032	4.546882116	4.207955305	3.050580055	5.396460933	2.321928095	3.010215896	4.984479982	5.836729556	4.272291989	2.321928095	5.214097599	5.539577597	2.321928095	4.579385336	4.670523126	5.118446943	4.542747121	3.807684643	5.524985131	5.89586243	7.136683578	6.582829945	3.625270489	3.918033151	5.721170296	6.301007745	7.637769622	4.074924963	6.122825925	5.931134615	7.659182475	4.63768559	6.668714828	7.998720168	7.939308867	6.088069494	6.510931863	4.914478418	5.25790071	6.027662763	5.336569042	2.321928095	2.321928095	8.139305766	8.062035341	3.769581342	2.321928095	5.002220942	2.321928095	2.755936548	2.321928095	4.101473594	2.321928095	5.663185197	5.585235986	2.321928095	6.614667151	5.680211818	4.246765296	4.862282761	5.654083188	4.692549947	3.620727154	5.871683504	4.170149403	4.887032916	6.61388963	6.120372678	5.187276843	5.305091362	5.382183046	2.321928095	4.165903902	5.638204195	4.692460676	3.298306396	2.321928095	6.327349642	5.994993738	5.526287954	4.712133516	5.199444636	6.394052765	6.603184197	2.321928095	5.341768758	5.723176268	2.321928095	5.751487823	5.169700565	5.645814041	5.141624887	2.321928095	2.321928095	5.02731332	6.124410856	5.650529068	5.0449099	7.244877548	4.832049463	6.181746609	5.539112272	3.335397501	2.321928095	4.120600774	4.317947985	2.321928095	4.448319528	5.18194136	2.396389688	4.048532647	2.959695979	5.562831595
ebv-miR-BART4	2.321928095	2.321928095	2.321928095	4.766849545	3.275609038	3.64638158	2.414933802	2.445157245	2.392954816	2.321928095	2.321928095	2.321928095	2.321928095	2.989411531	4.336426222	4.571215656	2.321928095	4.707861572	3.158593936	2.321928095	2.450860206	2.321928095	3.195303498	3.502865211	2.321928095	2.321928095	4.066382006	5.516352451	3.979833294	2.321928095	2.321928095	3.757514021	4.214412383	3.624826155	2.321928095	4.510348011	3.826050131	4.901861261	2.321928095	4.496219451	5.033480268	4.163039766	3.91949264	3.929080835	2.882672392	3.105949563	5.843483938	3.379704128	2.321928095	2.321928095	4.850929408	4.209726282	2.321928095	2.321928095	3.031707488	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	4.76463278	2.321928095	2.321928095	5.027406218	4.452588846	2.946912355	2.631351115	3.940664794	2.803832511	2.321928095	4.422791399	2.321928095	3.090983809	3.558047171	4.173487263	4.271948513	2.659305802	3.104348403	2.321928095	2.774456058	3.319294216	2.870763194	2.321928095	2.321928095	4.285365226	2.889319725	3.329468079	2.321928095	2.321928095	5.072590334	4.152353806	2.321928095	3.612930405	3.985181618	2.321928095	3.879048955	3.985336478	3.866729979	5.812896067	2.321928095	2.321928095	3.301461808	5.106126336	5.136962412	4.431669756	4.02505538	3.422623229	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.848978407	3.759550017	2.321928095	2.321928095	2.321928095	2.414108465
ebv-miR-BART5	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
ebv-miR-BART3	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095	2.321928095
