id,GSH1,GSH2,GSH3,GSH4,GSH5,GSL6,GSL7,GSL8,GSL9,GSL10
K19978,4.12E-06,6.78E-05,1.63E-06,1.76E-06,9.83E-07,0,1.65E-07,2.00E-07,0,8.68E-08
K19981,0,1.49E-06,2.01E-07,7.51E-07,4.78E-08,0,0,0,3.10E-06,3.07E-07
K20023,6.70E-05,5.48E-05,4.42E-05,4.14E-05,7.15E-05,8.59E-05,9.07E-05,5.48E-05,5.21E-05,7.67E-05
K20024,5.34E-06,7.71E-06,2.30E-06,1.14E-05,9.88E-06,4.48E-06,6.15E-06,6.65E-06,6.70E-06,5.27E-06
K20034,0.000237608,0.000258779,0.000139815,8.21E-05,0.000164404,0.000100458,7.43E-05,7.27E-05,8.67E-05,0.000101247
K20035,0.000269077,0.000172821,0.00016173,6.88E-05,0.000123331,7.46E-05,0.000137724,0.000144966,9.60E-05,9.45E-05
K20036,7.49E-05,4.09E-05,5.46E-05,1.46E-05,3.46E-05,2.62E-05,5.94E-06,1.28E-05,1.30E-05,2.21E-05
K20086,7.22E-08,2.47E-05,1.01E-07,6.36E-08,2.51E-08,6.62E-08,4.63E-08,0,0,5.12E-08
K20087,0,1.28E-05,1.48E-08,0,0,0,0,2.36E-08,6.26E-08,0
K20088,0,3.60E-05,0,1.45E-07,0,0,0,1.22E-07,1.62E-07,0
K20089,0,2.52E-05,0,0,0,0,5.51E-08,6.35E-08,0,6.10E-08
K20090,7.45E-08,2.56E-05,0,1.31E-07,0,6.83E-08,9.57E-08,0,7.32E-08,5.29E-08
K20155,4.96E-07,1.64E-06,1.07E-06,1.96E-06,2.83E-07,1.40E-06,1.14E-05,6.64E-06,2.42E-06,5.24E-06
K20199,0,3.17E-08,0,7.22E-08,0,3.31E-06,5.26E-08,0,2.42E-07,1.16E-07
K20200,0,0,0,0,0,1.66E-06,0,0,0,0
K20218,6.47E-07,1.05E-06,5.46E-08,2.23E-06,1.70E-06,0,0,0,1.25E-07,0
K20219,5.86E-07,1.51E-07,7.26E-07,3.44E-07,1.36E-07,0,0,0,0,0
K20246,1.58E-07,1.22E-07,4.41E-07,0,0,1.16E-06,2.03E-07,2.34E-06,3.11E-07,1.12E-06
K20248,5.85E-06,4.49E-06,1.55E-05,8.93E-07,2.26E-05,1.76E-06,4.08E-07,1.34E-07,5.14E-06,3.13E-06
K20252,5.24E-06,3.76E-06,9.67E-06,3.14E-06,1.34E-05,9.72E-07,1.96E-07,1.98E-07,4.94E-06,3.01E-06
K20253,0,0,0,0,0,3.19E-07,0,0,2.56E-06,2.47E-07
K20261,7.86E-06,7.10E-06,2.36E-06,3.66E-06,1.39E-06,0,2.97E-07,2.28E-07,1.51E-07,1.09E-07
K20263,7.02E-07,3.00E-07,4.54E-06,6.96E-06,1.06E-06,1.88E-06,2.40E-05,5.65E-05,1.06E-05,1.29E-06
K20264,4.92E-07,1.53E-07,1.77E-06,2.24E-06,9.88E-07,2.23E-07,8.18E-06,3.70E-05,5.12E-06,4.64E-07
K20265,3.71E-06,6.71E-06,1.35E-05,2.90E-05,9.94E-07,3.02E-05,3.43E-05,5.94E-05,6.00E-05,5.42E-05
K20266,0.00018096,6.53E-05,6.33E-05,4.74E-05,0.000134277,4.77E-05,9.42E-05,7.05E-05,6.57E-05,5.00E-05
K20267,5.47E-06,1.04E-05,1.70E-05,4.64E-06,4.09E-05,3.70E-07,1.78E-05,9.24E-07,6.65E-06,8.09E-06
K20268,4.96E-06,3.85E-06,3.85E-05,6.11E-06,5.55E-07,3.33E-05,9.39E-08,2.31E-06,1.52E-06,2.08E-05
K20269,5.41E-06,1.76E-06,1.36E-05,5.70E-07,0,7.09E-07,0,0,0,0
K20271,0,2.37E-06,0,0,0,5.70E-07,1.07E-05,9.19E-08,0,0
K20272,7.10E-06,2.24E-06,5.31E-06,2.05E-06,9.96E-06,8.75E-06,7.52E-06,0,1.45E-06,3.24E-06
K20273,2.69E-05,5.52E-07,5.48E-06,0.000239492,2.49E-07,2.82E-05,4.10E-06,1.16E-06,1.61E-06,3.01E-06
K20274,6.62E-07,9.42E-08,1.12E-07,7.08E-07,3.57E-06,0,1.39E-06,8.22E-07,0,9.80E-07
K20276,4.57E-05,7.29E-05,6.27E-05,0.000120655,7.47E-05,0.000358031,0.000185999,0.000156528,0.000270697,0.000246058
