genes,cor.rho,p.value
CDC20,-0.0129042700611426,0.743780523795133
ELOVL1,-0.0185240507750772,0.638916167125484
MED8,0.016396481206481,0.677910879815283
SZT2,-0.0611580531201263,0.121032630508867
HYI,-0.203587836255812,1.87708668464106e-07
PTPRF,-0.205840819133873,1.3639175586872e-07
KDM4A,-0.164433770424025,2.74888617895593e-05
ST3GAL3,0.205369881253646,1.458508078802e-07
ARTN,-0.0969961926454284,0.0137966732143235
IPO13,0.0220923810877463,0.575738040473546
DPH2,-0.0928936739668427,0.0183787588792995
ATP6V0B,0.126189370389882,0.00133224327659064
B4GALT2,-0.0713659587876493,0.070318311900622
CCDC24,-0.324560655355892,2.90697323063729e-17
SLC6A9,-0.0176313163536728,0.655165250273996
KLF17,0.123637241574716,0.00166920601586509
DMAP1,-0.207456921916547,1.08226850607598e-07
ERI3,-0.0981521689097253,0.0127024804929777
RNF220,-0.208577176369869,9.20934843098194e-08
TMEM53,-0.187075339087645,1.74874220510593e-06
C1orf228,0.180125617614202,4.22753502942564e-06
KIF2C,-0.120065329208327,0.00227288392550899
RPS8,-0.189887479450346,1.21197441133363e-06
BEST4,0.0586649028854748,0.136978610504339
PLK3,0.263685332727027,1.05144735281712e-11
TCTEX1D4,0.184698549171312,2.37387157874532e-06
BTBD19,0.364715214279477,1.07926078452619e-21
PTCH2,0.116958688260597,0.0029536567350037
EIF2B3,-0.145310154622276,0.000215556741564479
HECTD3,0.0122878167790249,0.755621383255092
UROD,0.232028180224497,2.54910524268246e-09
ZSWIM5,-0.239306378046312,7.71391191535403e-10
HPDL,-0.142489049657127,0.000286215636028815
MUTYH,-0.188144380108111,1.52220546658308e-06
TOE1,-0.0645076830375322,0.101934859490802
TESK2,0.0294847007578453,0.455095794527508
CCDC163P,0.11956759931018,0.0023712816002264
MMACHC,-0.159795990105337,4.6313203094324e-05
PRDX1,-0.0974311391134285,0.013375593274591
AKR1A1,0.0273151505960297,0.488960397929105
NASP,-0.211835112961334,5.7297316033358e-08
CCDC17,-0.0273706011311714,0.488078326780356
GPBP1L1,-0.230229667775037,3.40435874457062e-09
TMEM69,-0.245101832335169,2.89474390563927e-10
IPP,-0.0388048483741917,0.325502182524886
MAST2,-0.140236892771798,0.000357589978811756
PIK3R3,0.0414156465181014,0.293984975296864
RP4-533D7.6,NA,NA
TSPAN1,-0.0316860637845459,0.422124116867681
RP11-322N21.2,NA,NA
POMGNT1,-0.0228583835926712,0.562569293026775
LURAP1,0.220104363042575,1.6601783480545e-08
RAD54L,-0.122328693948058,0.00187080492901831
LRRC41,-0.10510182723388,0.00759868027675701
UQCRH,-0.323520432895829,3.71368120418572e-17
NSUN4,0.0180910179658645,0.646777032025937
FAAH,-0.29791519400305,1.14911500006361e-14
DMBX1,0.037386840515788,0.34350649391895
KNCN,0.0340335363435765,0.388552028236671
MKNK1,0.169541140671738,1.52210411852921e-05
MOB3C,0.00625642701344703,0.874091641721831
ATPAF1,-0.243140656175318,4.04467409402596e-10
TEX38,0.0258980859229585,0.511790034035981
EFCAB14,-0.0852376507759554,0.0305547089104153
CYP4B1,-0.0403001220195401,0.307192630221396
CYP4A11,0.106874450676802,0.0066339966384679
CYP4X1,-0.107218191721171,0.00646018039889854
CYP4Z1,-0.0484862047410111,0.219156441385238
CYP4A22,0.0971550812622876,0.0136415151948535
PDZK1IP1,-0.00722217596416072,0.85485717662765
TAL1,0.281963487117822,3.10060336496151e-13
STIL,-0.0201363464201888,0.610007912991872
CMPK1,-0.20500066423398,1.53706340849507e-07
FOXE3,-0.158907851798415,5.10951963120601e-05
FOXD2,-0.26149571502222,1.57559991623888e-11
TRABD2B,0.196150375679772,5.25163851620345e-07
AL356289.1,0.11929658199411,0.00242648131555449
SLC5A9,-0.118539465670255,0.00258696236103181
AL109659.1,0.0403607344514686,0.306465070744693
SPATA6,-0.148980598560618,0.000147908606294753
AGBL4,-0.0253655129410977,0.520511331723917
BEND5,0.159450118876832,4.81228164726244e-05
ELAVL4,0.104756950661936,0.00780032828181602
DMRTA2,-0.0799792467541428,0.0424629927567208
FAF1,-0.181092709100145,3.7463008261658e-06
CDKN2C,0.0734841917770341,0.0623614321159035
C1orf185,0.0385120805866922,0.329168352300378
RNF11,0.11074402072021,0.00489951514368367
TTC39A,-0.17067006936519,1.33251917318497e-05
EPS15,0.0526308098686596,0.182220209487873
OSBPL9,-0.0912687288762513,0.0205322112249256
NRD1,-0.108217944085564,0.00597763828621068
RAB3B,0.255995679395524,4.28106331315427e-11
TXNDC12,-0.198576173739962,3.77068468634175e-07
KTI12,-0.071406247143033,0.0701595676309052
BTF3L4,-0.0725726255288592,0.0656895327462171
ZFYVE9,-0.0740795715605431,0.0602637828111507
CC2D1B,-0.165956227823754,2.30902146262039e-05
ORC1,0.0327945582301816,0.406064432317944
PRPF38A,-0.214061724918622,4.12459161480405e-08
ZCCHC11,-0.0346350118590504,0.380218478766482
GPX7,0.375697252637136,5.09178056384201e-23
FAM159A,0.28054403401593,4.11558496076953e-13
COA7,-0.206404198835279,1.25852353566201e-07
ZYG11B,-0.00811099435049817,0.837230354653941
ZYG11A,0.0509442764655354,0.196652472619563
ECHDC2,-0.310470012742952,7.40517268026714e-16
SCP2,-0.224980666192745,7.81314815286921e-09
PODN,0.309244181941303,9.7353842457816e-16
SLC1A7,-0.0991530709032207,0.011817726341029
CPT2,-0.165389484216987,2.46432032471296e-05
C1orf123,-0.158898806774654,5.11462171987555e-05
MAGOH,-0.255263130924127,4.88207703417323e-11
LRP8,4.03099996933347e-05,0.999185387298463
DMRTB1,0.0133400970319798,0.735445279522021
GLIS1,0.324888968925575,2.69020329743971e-17
NDC1,-0.0363552583495205,0.356995508442343
YIPF1,0.0283309495555233,0.472938443859863
DIO1,0.118752163409819,0.00254092725984106
HSPB11,-0.0810771102976985,0.0396961906631216
LRRC42,0.058899319108276,0.135413688870698
LDLRAD1,0.0115641682524162,0.769594491115608
TMEM59,-0.0507952895000382,0.197966463407516
TCEANC2,-0.13702274424571,0.000488559329805454
CDCP2,0.0460240374840336,0.243489862182633
RP11-446E24.4,0.0340335363435765,0.388552028236671
CYB5RL,-0.106377846461292,0.00689252005291733
MRPL37,-0.148968932901693,0.000148087825627106
SSBP3,-0.269497764618271,3.52855230272645e-12
ACOT11,-0.208888695721453,8.80369155102218e-08
FAM151A,-0.247625737244098,1.8741066646723e-10
MROH7,-0.178836795859512,4.96135926186978e-06
MROH7-TTC4,-0.0808412892894617,0.0402772669305348
TTC4,-0.10751197980984,0.00631487494115777
PARS2,-0.117777133800011,0.00275827637769903
TTC22,-0.0701559910571725,0.0752244740480164
C1orf177,0.0246926380984393,0.531638413198806
DHCR24,-0.156613386845425,6.57020408647646e-05
TMEM61,0.000206366406244305,0.995829621372807
BSND,0.063256078146488,0.108769812395306
PCSK9,-0.00228160043644637,0.953917402621857
USP24,-0.114323739515998,0.00367129861634879
PPAP2B,0.279132570042409,5.44536108765385e-13
PRKAA2,0.0506681831852052,0.199092533402928
C1orf168,0.0320380475173025,0.416984821862225
C8A,0.0753543467236263,0.0559683561652067
C8B,-0.00905351710819706,0.818627313028867
DAB1,0.12362128764012,0.00167153892065485
OMA1,-0.229605530450734,3.76180604120476e-09
TACSTD2,0.100890432230446,0.0104107965372861
MYSM1,-0.113767771641268,0.00384159204263585
JUN,-0.191613086454778,9.65173827141979e-07
FGGY,-0.0947428315136833,0.0161704939197802
HOOK1,-0.202121164681099,2.30640476832436e-07
CYP2J2,-0.328841157102819,1.05052131143136e-17
C1orf87,0.0852138468680812,0.0306013827527179
NFIA,-0.220878106782282,1.47474853258916e-08
TM2D1,-0.036883434441191,0.350047977629771
INADL,-0.183023940125201,2.93738708087189e-06
L1TD1,-0.118944365004863,0.00249997245081169
KANK4,0.147579885067777,0.000170948170074527
USP1,-0.0625581133561821,0.112735572955137
DOCK7,-0.0840448512253702,0.0329698979026545
ANGPTL3,0.0956385261300839,0.0151871141141001
ATG4C,0.00740275377676788,0.85126984908246
FOXD3,0.136272020983689,0.000524997922852423
ALG6,-0.125236227200471,0.00144998958258976
ITGB3BP,-0.224342049696383,8.63222444254808e-09
EFCAB7,-0.102294626481092,0.0093844741601123
PGM1,0.0143904101913505,0.715486850768562
ROR1,0.255787131276422,4.44439077757978e-11
UBE2U,-0.0859193565844594,0.029243694815572
CACHD1,0.00667394865354636,0.865766216483838
RAVER2,-0.375465562735491,5.43724240338441e-23
JAK1,0.0647984328644302,0.100396962403877
AK4,-0.156006405109843,7.01800277227641e-05
DNAJC6,-0.0935191013360544,0.0176040608953176
LEPROT,0.130884074783136,0.000870505110732069
LEPR,0.102188892257561,0.00945849572620963
PDE4B,0.546122357265366,2.4197575759281e-51
SGIP1,0.343721053217799,2.68861754567711e-19
TCTEX1D1,0.349758160622638,5.73765903598054e-20
INSL5,0.125215945934074,0.00145259591941842
WDR78,-0.0858094781727156,0.0294516838880253
MIER1,0.0684397503363829,0.0826580698629406
SLC35D1,-0.284296053578894,1.94004746679695e-13
C1orf141,0.0782096767098049,0.0472644356052229
IL23R,-0.171705108855097,1.17863459982462e-05
IL12RB2,0.204372499999719,1.68018410160481e-07
SERBP1,-0.17446596805584,8.46611107917607e-06
GADD45A,0.00535596295387846,0.892093216051096
GNG12,0.0260073534316921,0.510010146063219
DIRAS3,0.155663043102765,7.28391748511256e-05
WLS,-0.0978910573728304,0.0129427037279592
RPE65,0.165790459310169,2.35345648998132e-05
DEPDC1,-0.00476158438158706,0.904006761222128
LRRC7,0.102674327518408,0.00912288809015942
LRRC40,0.0726617984734197,0.0653576493531036
SRSF11,-0.132920465039535,0.000720633625867271
ANKRD13C,-0.0583795817389739,0.138902102228112
HHLA3,-0.122515829800002,0.00184066811699107
CTH,-0.16502064222672,2.57066124314093e-05
PTGER3,0.277040151705229,8.22257557449475e-13
ZRANB2,-0.122358465114414,0.0018659804565525
NEGR1,0.210092886083959,7.39190139555405e-08
LRRIQ3,-0.0768059141930241,0.0513901379288797
FPGT,-0.072670783059898,0.0653242871978303
FPGT-TNNI3K,0.069043785556728,0.0799768051297327
TNNI3K,0.023678891961573,0.548626453142155
LRRC53,-0.0187993808305627,0.633938981352473
ERICH3,0.053598601820669,0.174300579086731
CRYZ,0.0351841965879653,0.372705923743938
TYW3,0.01470762025075,0.709496336916981
LHX8,0.0766810232939413,0.0517713379054923
SLC44A5,-0.0783804797802496,0.0467819497740897
ACADM,-0.0565294579942365,0.151881891971316
RABGGTB,-0.218640714733802,2.07462126002625e-08
MSH4,0.10451518774163,0.0079445242499696
ASB17,0.104875556194924,0.00773044678842933
ST6GALNAC3,0.125963346138504,0.00135934047103181
ST6GALNAC5,0.492646358835734,1.11769371329562e-40
PIGK,-0.00488481593488345,0.901534882404674
AK5,0.227933854039922,4.90817475804537e-09
ZZZ3,-0.0794833343237411,0.0437651458288727
USP33,0.0539352784314236,0.1716064877599
FAM73A,-0.0422329575509392,0.284552838563943
NEXN,0.287112260427765,1.09497665756746e-13
FUBP1,-0.0909054255604277,0.0210426637803027
DNAJB4,0.222335532390967,1.17846896750238e-08
GIPC2,-0.277008881806,8.27315376341449e-13
PTGFR,0.449810718417145,2.12655151708684e-33
IFI44L,0.238209130771035,9.26046199341644e-10
IFI44,0.187087470479114,1.74599893669875e-06
ELTD1,0.460213443598794,4.50296011010311e-35
LPHN2,0.456446516720182,1.84675092539072e-34
TTLL7,0.0702171612410602,0.0749699212642194
PRKACB,-0.222011489857217,1.23888778306017e-08
SAMD13,-0.379899326089921,1.53393842863597e-23
DNASE2B,-0.114876536099136,0.00350879454090731
RPF1,-0.166451375339914,2.1809892118222e-05
GNG5,-0.277444214197047,7.59562972432565e-13
CTBS,0.0839161328144718,0.0332400201390891
SSX2IP,-0.101499297840049,0.00995413398830967
LPAR3,0.00754524252704272,0.848441354177386
MCOLN2,-0.0309763637950185,0.432598313397397
WDR63,0.0073786526486365,0.851748462088686
MCOLN3,0.00513485352269774,0.896522375717619
SYDE2,-0.206257350611546,1.28521163578928e-07
C1orf52,-0.0101539458440263,0.797036511491002
BCL10,-0.0888009301086844,0.024221936770579
DDAH1,-0.201523374316274,2.50729236518896e-07
CYR61,0.404264339807866,1.02622599388634e-26
ZNHIT6,-0.0783617285029217,0.0468347156635976
COL24A1,0.372296887316568,1.32732410403115e-22
ODF2L,-0.0847907159731113,0.0314412929056029
CLCA2,0.00290201348609079,0.941406709082365
CLCA1,-0.00445709367264539,0.910118415301492
CLCA4,0.102149886743339,0.00948593329489919
SH3GLB1,0.0167395661930388,0.671560708164949
SEP15,0.0559818802264148,0.15589497945612
HS2ST1,-0.00705443075688844,0.858192259257601
RP5-1052I5.2,0.116153122898456,0.00315818480848312
LMO4,0.224102751242742,8.96010789722085e-09
PKN2,-0.0493671313530665,0.210888354989278
GTF2B,-0.0746101515415724,0.058443937798627
CCBL2,-0.119552845768392,0.00237425676904168
RBMXL1,0.0760637473111339,0.0536902541580275
GBP3,0.00113417559706167,0.977082925858812
GBP1,0.438480257092169,1.22065630872317e-31
GBP2,0.289906616747247,6.16810819555241e-14
GBP7,0.106981651413325,0.00657934458986562
GBP4,0.418780136662187,9.79338753382065e-29
GBP5,0.591384498513674,5.33047856054882e-62
GBP6,0.223647050321856,9.61822506230288e-09
LRRC8B,-0.103668473954252,0.00846849515682377
LRRC8C,0.447337738227912,5.21489080484036e-33
RP11-302M6.4,NA,NA
LRRC8D,-0.263114012073331,1.16889954940123e-11
ZNF326,-0.176031198697101,7.00198940037168e-06
BARHL2,-0.0533144052811643,0.176599145479387
ZNF644,-0.132192259729984,0.000771240116433287
HFM1,0.0264610568244466,0.502654353179568
CDC7,-0.0631467595895844,0.109383573749685
TGFBR3,0.061503888635244,0.118940087161251
BRDT,0.0151524335211604,0.701126198793172
EPHX4,-0.100855017801752,0.0104379215326025
SETSIP,0.00184200303476755,0.962788974145605
BTBD8,0.0103219698696716,0.79375297322442
C1orf146,0.0563205511774043,0.153403567993719
GLMN,-0.130100099032998,0.00093552628822466
RPAP2,-0.0529414037025536,0.179650064597273
GFI1,0.279300327535172,5.26757906511384e-13
EVI5,-0.0491035782671141,0.213338026050197
RPL5,-0.252173014564439,8.45866689067085e-11
FAM69A,-0.00890380971207527,0.821575652011341
MTF2,-0.161332470734802,3.90246737179021e-05
TMED5,-0.0188372555325328,0.633255598413121
CCDC18,-0.203634356276026,1.86481733148474e-07
DR1,0.0777202873361671,0.048670039535664
FNBP1L,-0.251174937021403,1.00860302460308e-10
BCAR3,-0.0287748246285522,0.466028878139111
DNTTIP2,-0.24059833324382,6.21344822525016e-10
GCLM,-0.147503757525531,0.000172292155056571
ABCA4,0.0256522750571444,0.515805903015912
ARHGAP29,0.233698091723833,1.94443814172455e-09
ABCD3,-0.137740109192444,0.000455951126527418
F3,0.111738174523626,0.00452575251850902
SLC44A3,-0.298504768341631,1.01327437577819e-14
CNN3,0.231641318863168,2.71332787168727e-09
ALG14,-0.167382741469471,1.95821176207785e-05
TMEM56,-0.23799930626079,9.58878551314061e-10
TMEM56-RWDD3,-0.169165205895135,1.59074073167567e-05
RWDD3,-0.270143636404746,3.12027551068112e-12
PTBP2,-0.0290013465177357,0.462524403264734
DPYD,0.569498054916069,1.21994783091645e-56
SNX7,-0.161087032501068,4.01110673752665e-05
LPPR5,0.0398512157131691,0.312616558579446
LPPR4,0.31162789735673,5.71205312118402e-16
PALMD,0.328793003154182,1.06271468776904e-17
FRRS1,0.164241567412119,2.80976044128164e-05
AGL,-0.0615882923615882,0.118433706407797
SLC35A3,-0.232762607009397,2.26350063267107e-09
HIAT1,0.0691121352659622,0.0796778984274372
SASS6,-0.136635765381839,0.000507037997418156
TRMT13,-0.218766559317291,2.03537212278878e-08
LRRC39,-0.134653654661527,0.000612307517537753
DBT,-0.0703032754128768,0.0746127567694509
RTCA,-0.172495165652635,1.07272309387767e-05
CDC14A,0.0595608727030023,0.131071560978398
GPR88,0.134479993151307,0.000622437395414604
VCAM1,0.458168366741386,9.70951155316896e-35
EXTL2,0.0200271226886864,0.611947901149941
SLC30A7,0.0490740716506474,0.213613554057648
DPH5,-0.259784916038038,2.1555854311495e-11
S1PR1,0.533049931938792,1.47549376349574e-48
OLFM3,0.0297124373844277,0.451619105712385
COL11A1,0.404994043887591,8.16645408437908e-27
RNPC3,-0.226107244704821,6.54833324980527e-09
AMY2B,-0.227723259413144,5.07469741743083e-09
AMY2A,-0.0762639374102022,0.0530615374284327
AMY1A,NA,NA
AMY1B,NA,NA
AMY1C,NA,NA
PRMT6,-0.0855845217432323,0.029881467136454
NTNG1,0.0793535058122111,0.0441115498822151
VAV3,-0.238534344254049,8.77308808162944e-10
SLC25A24,-0.0658683363225191,0.0948960874763946
NBPF4,-0.114926225782942,0.00349451210764202
NBPF6,-0.108418197006509,0.00588497196794311
FAM102B,0.090788973431212,0.0212086007555024
HENMT1,-0.220358930046576,1.59680740823875e-08
PRPF38B,-0.189496998748069,1.27569216460996e-06
FNDC7,0.0564081134763976,0.152764362693108
STXBP3,-0.150657914788273,0.00012415784475032
AKNAD1,-0.145508698410881,0.00021125709215684
RP11-475E11.9,0.0568106029520864,0.149852168707055
GPSM2,-0.313203545302351,4.0047209936394e-16
CLCC1,-0.142985479569732,0.000272388267611541
WDR47,0.179217822130358,4.73261381556257e-06
TAF13,0.0679990049229036,0.0846600103677198
TMEM167B,-0.0976048681772822,0.013210596005524
C1orf194,-0.0727879670186997,0.0648904337203613
KIAA1324,-0.0884936810847444,0.0247192297117361
SARS,-0.185776577442529,2.06759043119349e-06
CELSR2,-0.0695269335170264,0.0778832836561429
PSRC1,-0.11964244863352,0.00235624003543343
MYBPHL,0.0904051656072527,0.0217635788980131
SORT1,-0.107318267149423,0.00641035025035441
PSMA5,-0.0844408571975528,0.0321505849159195
SYPL2,0.214929169509767,3.625335562432e-08
ATXN7L2,-0.156244214870641,6.8392319327862e-05
CYB561D1,0.0120753688484866,0.759715558286286
AMIGO1,-0.131429425824576,0.00082776835518923
GPR61,0.017354101931475,0.660244758307281
GNAI3,0.0800510005766598,0.0422773184946934
GNAT2,NA,NA
AMPD2,-0.0015804406993143,0.968069849505392
GSTM4,-0.135624279653534,0.000558452437234034
GSTM2,0.0607730748443996,0.123395693529005
GSTM1,0.0724544773918966,0.0661313892982102
GSTM5,0.235375150021112,1.47840379212289e-09
GSTM3,-0.00771843987971217,0.845005896657538
EPS8L3,-0.364053034935239,1.29262712183705e-21
CSF1,0.54884899588008,6.1270755113771e-52
AHCYL1,-0.024701580933821,0.531489744040101
STRIP1,-0.0976252060894515,0.0131913981742094
ALX3,-0.00194681903923118,0.960673210352766
UBL4B,0.0184779776834996,0.639750632851509
SLC6A17,0.314709513152352,2.8464820069807e-16
KCNC4,-0.0953636826778694,0.0154831221891555
RBM15,-0.186949212949193,1.77750898357674e-06
SLC16A4,0.0135482599847779,0.731475008489134
LAMTOR5,-0.0691435249113196,0.0795409292468473
PROK1,0.102866166584343,0.00899321070365744
KCNA10,0.0114842759757663,0.771141828840073
KCNA2,0.00183702695848263,0.962889425367331
KCNA3,0.422300907252395,3.06080935491262e-29
CD53,0.687555856833066,2.70241065521675e-91
LRIF1,-0.240958598004706,5.84843703173966e-10
DRAM2,-0.145124303596341,0.000219655678002065
CEPT1,-0.00793124079246996,0.840788911739556
DENND2D,-0.100636529859982,0.0106066597991939
CHI3L2,0.430679028939998,1.81820185552812e-30
CHIA,0.0782096767098049,0.0472644356052229
PIFO,-0.0194989130390243,0.621367917072663
OVGP1,-0.220407247794643,1.58504694930259e-08
WDR77,-0.333832236104074,3.14110799448592e-18
ATP5F1,-0.172200041857077,1.1111789553795e-05
C1orf162,0.560836772650917,1.25429291919103e-54
ADORA3,0.478685069565812,3.4273767023505e-38
RAP1A,0.025843429959878,0.512681551659818
FAM212B,0.174995019275979,7.94131208622634e-06
DDX20,-0.146699852725686,0.00018710280337937
KCND3,0.340855227664646,5.53188946032697e-19
CTTNBP2NL,-0.0770071986669102,0.0507806992512076
WNT2B,0.142200205492093,0.000294560129782698
ST7L,-0.146397871125461,0.000192968591826064
CAPZA1,0.0360614728045933,0.360897152075617
MOV10,-0.0278150036014948,0.481040093754638
RHOC,0.0332383120369221,0.399738806493169
RP11-426L16.10,0.00999746634436713,0.800097673263697
PPM1J,0.0274415833973791,0.486950437759303
FAM19A3,0.0902414544823097,0.0220041116469848
SLC16A1,-0.182022995086826,3.33313668729804e-06
LRIG2,-0.221733199803678,1.29316354057751e-08
MAGI3,-0.18567600083263,2.09448063545102e-06
PHTF1,0.0844492486982792,0.0321334134620468
RSBN1,-0.0674887817034995,0.0870262087824673
PTPN22,0.327509837641508,1.44423877339326e-17
BCL2L15,-0.0892353052590713,0.023533660502228
AP4B1,-0.195266141832761,5.91961874130804e-07
DCLRE1B,-0.00314630376804274,0.93648435374161
HIPK1,0.0299794873248839,0.44756140749533
OLFML3,0.283943200143512,2.0832398165454e-13
