aging,cluster_short,gene,expression
Y,SC,COL1A2,0
Y,SC,COL1A2,0
Y,GC,COL1A2,0.703029650615095
Y,SC,COL1A2,0
Y,GC,COL1A2,0.619429717763373
Y,GC,COL1A2,1.44348952340886
Y,SC,COL1A2,0
Y,SC,COL1A2,0
Y,GC,COL1A2,0
Y,GC,COL1A2,0
Y,GC,COL1A2,0
Y,GC,COL1A2,0
Y,SC,COL1A2,0
Y,SC,COL1A2,0
Y,SC,COL1A2,0
Y,GC,COL1A2,0
Y,SC,COL1A2,0
Y,M,COL1A2,0
Y,GC,COL1A2,0
Y,GC,COL1A2,0
Y,GC,COL1A2,0
Y,SC,COL1A2,0
Y,SC,COL1A2,0
Y,GC,COL1A2,0
Y,SC,COL1A2,0
Y,GC,COL1A2,0
Y,GC,COL1A2,0
Y,GC,COL1A2,8.57390301623885
Y,GC,COL1A2,0
Y,GC,COL1A2,0
Y,GC,COL1A2,0
Y,GC,COL1A2,0
Y,SC,COL1A2,1.86678274672539
Y,SC,COL1A2,3.58749766199419
Y,SC,COL1A2,2.04112136481107
Y,SC,COL1A2,0
Y,SC,COL1A2,0
Y,SC,COL1A2,0
Y,SC,COL1A2,0
Y,EC,COL1A2,2.65927820019784
Y,SC,COL1A2,0
Y,SC,COL1A2,0
Y,SC,COL1A2,2.23393743959444
Y,SC,COL1A2,0
Y,EC,COL1A2,0
Y,SC,COL1A2,0
Y,SC,COL1A2,0
Y,SC,COL1A2,0
Y,SC,COL1A2,1.2946605420452
Y,GC,COL1A2,0
Y,EC,COL1A2,0
Y,SC,COL1A2,0
Y,SC,COL1A2,0
Y,SC,COL1A2,2.48015997525781
Y,SC,COL1A2,3.88388768292571
Y,EC,COL1A2,0
Y,EC,COL1A2,0
Y,SMC,COL1A2,4.90910704763656
Y,SC,COL1A2,2.49992939597882
Y,SC,COL1A2,0
Y,SC,COL1A2,1.35073691441568
Y,EC,COL1A2,0
Y,GC,COL1A2,0
Y,SC,COL1A2,0
Y,SC,COL1A2,3.45530734808968
Y,SC,COL1A2,3.07213185935124
Y,SC,COL1A2,1.32361401557269
Y,SC,COL1A2,1.17306974674411
Y,SC,COL1A2,0
Y,SC,COL1A2,0
Y,SC,COL1A2,0
Y,SC,COL1A2,4.61124101159801
Y,SC,COL1A2,0
Y,SC,COL1A2,0
Y,SC,COL1A2,4.07788526411891
Y,SC,COL1A2,0
Y,SC,COL1A2,0
Y,SC,COL1A2,0
Y,SC,COL1A2,0
Y,SC,COL1A2,0
Y,SC,COL1A2,0
Y,SC,COL1A2,0
Y,EC,COL1A2,0
Y,EC,COL1A2,0
Y,SC,COL1A2,0
Y,SC,COL1A2,0
Y,EC,COL1A2,0
Y,SC,COL1A2,0
Y,EC,COL1A2,0
Y,SC,COL1A2,0
Y,SC,COL1A2,1.78641632245648
Y,SC,COL1A2,0
Y,SC,COL1A2,0
Y,SC,COL1A2,2.85689329678724
Y,SC,COL1A2,0
Y,SC,COL1A2,1.52691012032427
Y,EC,COL1A2,0
Y,GC,COL1A2,0
Y,SC,COL1A2,0
Y,SC,COL1A2,1.42191112150025
Y,GC,COL1A2,2.63590941550774
Y,GC,COL1A2,2.92645555599588
Y,GC,COL1A2,0
Y,GC,COL1A2,0
Y,GC,COL1A2,4.05492938100818
Y,SC,COL1A2,0
Y,GC,COL1A2,2.76456306471943
Y,GC,COL1A2,3.59312290002906
Y,GC,COL1A2,0
Y,GC,COL1A2,0
Y,SC,COL1A2,3.1666467297453
Y,GC,COL1A2,0
Y,GC,COL1A2,3.16174672598853
Y,GC,COL1A2,2.3808892995904
Y,GC,COL1A2,3.49632064179538
Y,GC,COL1A2,2.50561400070293
Y,GC,COL1A2,3.89747328255683
Y,GC,COL1A2,2.74474609633429
Y,GC,COL1A2,2.62441834276663
Y,GC,COL1A2,0
Y,GC,COL1A2,0
Y,GC,COL1A2,2.64163931828604
Y,GC,COL1A2,0
Y,GC,COL1A2,2.01266514867155
Y,GC,COL1A2,1.30549898128583
Y,SC,COL1A2,3.51060398137158
Y,GC,COL1A2,0
Y,GC,COL1A2,0
Y,GC,COL1A2,3.09470992253668
Y,GC,COL1A2,1.92884039325238
Y,GC,COL1A2,8.17606677122135
Y,GC,COL1A2,2.06311006169949
Y,GC,COL1A2,1.45716777639205
Y,GC,COL1A2,2.38835023200704
Y,GC,COL1A2,2.27917710964425
Y,GC,COL1A2,1.70772048423865
Y,GC,COL1A2,0
Y,GC,COL1A2,0
Y,GC,COL1A2,2.59851630499559
Y,GC,COL1A2,4.01825932132766
Y,GC,COL1A2,0
Y,GC,COL1A2,2.34113882303258
Y,GC,COL1A2,2.87320519338884
Y,GC,COL1A2,0
Y,GC,COL1A2,2.72797404658912
Y,GC,COL1A2,1.59975123090073
Y,GC,COL1A2,0.878802830232533
Y,GC,COL1A2,0
Y,GC,COL1A2,2.26424126893697
Y,GC,COL1A2,0
Y,GC,COL1A2,4.1498951820479
Y,GC,COL1A2,2.04163193021531
Y,GC,COL1A2,1.95541608698824
Y,GC,COL1A2,3.61223639154779
Y,GC,COL1A2,0
Y,GC,COL1A2,0
Y,GC,COL1A2,1.34324186592882
Y,GC,COL1A2,1.79276377208414
Y,GC,COL1A2,1.38954361892926
Y,GC,COL1A2,2.16481129813723
Y,GC,COL1A2,0
Y,GC,COL1A2,3.17847166075214
Y,GC,COL1A2,0
Y,GC,COL1A2,0
Y,GC,COL1A2,2.76570457349725
Y,GC,COL1A2,0
Y,GC,COL1A2,0.886091246893174
Y,GC,COL1A2,1.48494657852459
Y,GC,COL1A2,2.16189981909577
Y,GC,COL1A2,2.82634130831718
Y,GC,COL1A2,1.63806924729542
Y,GC,COL1A2,0
Y,GC,COL1A2,0
Y,GC,COL1A2,0
Y,GC,COL1A2,0
Y,GC,COL1A2,0
Y,GC,COL1A2,2.81425232154353
Y,GC,COL1A2,0
Y,GC,COL1A2,1.02770438392432
Y,GC,COL1A2,0.961911555991956
Y,GC,COL1A2,0
Y,GC,COL1A2,1.77548777102476
Y,GC,COL1A2,0
Y,GC,COL1A2,1.51864554323908
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0.798936603993595
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0.0586750459444054
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
Y,OO,COL1A2,0
O,SMC,COL1A2,0
O,SMC,COL1A2,0
O,SMC,COL1A2,0
O,SMC,COL1A2,0
O,SMC,COL1A2,0
O,SC,COL1A2,0
O,SMC,COL1A2,0
O,SC,COL1A2,0.516562560101031
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SMC,COL1A2,0
O,SC,COL1A2,0
O,SMC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,1.69129097078178
O,SMC,COL1A2,0
O,SMC,COL1A2,0
O,SMC,COL1A2,0
O,SC,COL1A2,0
O,SMC,COL1A2,0
O,SMC,COL1A2,0
O,SMC,COL1A2,0
O,SMC,COL1A2,0
O,SC,COL1A2,0
O,SMC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SMC,COL1A2,0
O,SMC,COL1A2,0
O,SMC,COL1A2,0
O,SMC,COL1A2,0
O,SMC,COL1A2,0
O,SMC,COL1A2,0
O,SC,COL1A2,4.84261585713051
O,SMC,COL1A2,0
O,SMC,COL1A2,0
O,SC,COL1A2,5.67570001992708
O,SMC,COL1A2,0
O,SC,COL1A2,0
O,SMC,COL1A2,0
O,EC,COL1A2,0
O,SC,COL1A2,0
O,SMC,COL1A2,0
O,SC,COL1A2,0
O,SMC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SMC,COL1A2,0.550164410246303
O,SMC,COL1A2,0
O,SMC,COL1A2,1.53899677864746
O,SMC,COL1A2,0
O,SMC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SMC,COL1A2,0
O,SC,COL1A2,1.69652702016537
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SMC,COL1A2,0
O,SC,COL1A2,1.14570838945293
O,SC,COL1A2,0
O,SMC,COL1A2,0
O,SMC,COL1A2,0
O,SMC,COL1A2,0
O,EC,COL1A2,0
O,SMC,COL1A2,0
O,SMC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,GC,COL1A2,2.37638618334149
O,SC,COL1A2,8.21026947784471
O,SC,COL1A2,0
O,SC,COL1A2,0
O,GC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,1.22104199181685
O,SC,COL1A2,0
O,SC,COL1A2,8.41033321791669
O,EC,COL1A2,0
O,GC,COL1A2,0
O,SC,COL1A2,0
O,GC,COL1A2,0
O,GC,COL1A2,0
O,SC,COL1A2,0
O,GC,COL1A2,0
O,SMC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,1.98702704069783
O,SC,COL1A2,0
O,SC,COL1A2,5.23066561272265
O,SC,COL1A2,0
O,GC,COL1A2,0
O,SC,COL1A2,2.10525166007482
O,SC,COL1A2,0
O,SC,COL1A2,1.17767311373309
O,SC,COL1A2,0
O,SMC,COL1A2,0
O,SC,COL1A2,0
O,GC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,EC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,GC,COL1A2,0.723320978494545
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,GC,COL1A2,0
O,SC,COL1A2,0
O,GC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,EC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SMC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SMC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,7.66856176374398
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,3.02508321057565
O,SC,COL1A2,0
O,SC,COL1A2,0
O,GC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SMC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,EC,COL1A2,1.03971484465683
O,SC,COL1A2,0
O,SC,COL1A2,0
O,EC,COL1A2,0
O,SC,COL1A2,0
O,EC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SMC,COL1A2,0
O,SC,COL1A2,1.35389264917003
O,SC,COL1A2,2.89081756441485
O,SC,COL1A2,0
O,SC,COL1A2,2.1950231042665
O,SC,COL1A2,3.28433455518219
O,SC,COL1A2,3.43791941037002
O,SC,COL1A2,1.0275669601699
O,GC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,1.46812887585442
O,SC,COL1A2,0
O,SC,COL1A2,0.948710004493188
O,SC,COL1A2,0
O,M,COL1A2,0.942910699496786
O,SC,COL1A2,0
O,SC,COL1A2,1.17245547523903
O,SC,COL1A2,0.595042079738908
O,SC,COL1A2,4.81020985274999
O,EC,COL1A2,0
O,SC,COL1A2,0
O,SMC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,1.268117278335
O,SMC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,8.35209927783997
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,2.22059559223169
O,EC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,3.80636397726507
O,SC,COL1A2,0
O,GC,COL1A2,0.644954448942605
O,SC,COL1A2,0
O,EC,COL1A2,1.36279682909691
O,SC,COL1A2,6.10031038657762
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,1.80745797832847
O,EC,COL1A2,1.50181532985672
O,SC,COL1A2,0.703806240663875
O,SC,COL1A2,0
O,SC,COL1A2,5.53790004160814
O,SC,COL1A2,4.58294295340282
O,SC,COL1A2,1.035973921755
O,SC,COL1A2,5.28205947642741
O,SC,COL1A2,1.99879438636385
O,SC,COL1A2,0
O,EC,COL1A2,1.58202539351992
O,SMC,COL1A2,4.95642451571095
O,SC,COL1A2,2.19192079383713
O,SC,COL1A2,0
O,SC,COL1A2,0
O,EC,COL1A2,0
O,SC,COL1A2,4.35570605382157
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0.636946532577076
O,EC,COL1A2,0
O,GC,COL1A2,0
O,SC,COL1A2,4.1737184454296
O,SC,COL1A2,0
O,SMC,COL1A2,0
O,SC,COL1A2,0
O,GC,COL1A2,0
O,GC,COL1A2,0.444458996748756
O,SMC,COL1A2,0
O,SMC,COL1A2,0
O,SC,COL1A2,5.19755379437661
O,SC,COL1A2,5.85133468441998
O,SMC,COL1A2,0
O,SC,COL1A2,0
O,NKT,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,2.52845672549362
O,SC,COL1A2,1.89483523267963
O,SC,COL1A2,3.32110388250524
O,SMC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,3.11137300030255
O,SC,COL1A2,5.96516061363451
O,SMC,COL1A2,0.804045545729393
O,SC,COL1A2,2.26528480088296
O,EC,COL1A2,0
O,SMC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,1.73615642342326
O,SC,COL1A2,0
O,EC,COL1A2,0
O,SMC,COL1A2,0.930183408957022
O,SC,COL1A2,0
O,EC,COL1A2,0
O,SC,COL1A2,7.41543307482225
O,NKT,COL1A2,0
O,NKT,COL1A2,0
O,SC,COL1A2,5.5988508208782
O,SC,COL1A2,0
O,EC,COL1A2,5.01750345444262
O,SC,COL1A2,0
O,SMC,COL1A2,0
O,SC,COL1A2,1.92229545523928
O,SC,COL1A2,3.49501411477359
O,SC,COL1A2,1.44780212040344
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,1.09222671123497
O,NKT,COL1A2,0
O,SC,COL1A2,5.54463204409759
O,SC,COL1A2,6.84199050627307
O,SC,COL1A2,0
O,SC,COL1A2,1.69511977772649
O,NKT,COL1A2,2.50505799474506
O,SC,COL1A2,1.27901779460112
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,7.19849248317984
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,7.17734491868358
O,SC,COL1A2,1.02690328480606
O,SC,COL1A2,3.7869427003982
O,SC,COL1A2,8.49289436454577
O,SMC,COL1A2,4.61431939040545
O,SC,COL1A2,0
O,SC,COL1A2,7.23197016883632
O,SC,COL1A2,0
O,SC,COL1A2,1.14817781702322
O,SC,COL1A2,4.02442354942578
O,SC,COL1A2,0
O,SC,COL1A2,0
O,NKT,COL1A2,0
O,OO,COL1A2,0
O,OO,COL1A2,0
O,OO,COL1A2,0.254738076670467
O,OO,COL1A2,0.251304637042835
O,OO,COL1A2,1.20350346527759
O,OO,COL1A2,0
O,OO,COL1A2,0.74824616975791
O,OO,COL1A2,2.12056873404573
O,OO,COL1A2,0.430412379603799
O,OO,COL1A2,0.72418485386993
O,OO,COL1A2,1.93257189420871
O,OO,COL1A2,2.39691508655124
O,SC,COL1A2,0
O,OO,COL1A2,1.78003707684491
O,OO,COL1A2,0.675051141884378
O,OO,COL1A2,0.369202592709151
O,OO,COL1A2,1.037015435688
O,OO,COL1A2,0.896055175151198
O,OO,COL1A2,2.3140353883139
O,OO,COL1A2,0
O,OO,COL1A2,0
O,OO,COL1A2,3.13790384303006
O,OO,COL1A2,2.64538122096982
O,OO,COL1A2,2.82770127863508
O,OO,COL1A2,2.48883041480818
O,OO,COL1A2,1.79813801782892
O,OO,COL1A2,0.7666389323259
O,OO,COL1A2,0.60545063779695
O,OO,COL1A2,2.73360472914505
O,OO,COL1A2,0
O,OO,COL1A2,0.25261885021586
O,OO,COL1A2,1.13215772595099
O,OO,COL1A2,1.64041034694098
O,OO,COL1A2,1.4480232213033
O,OO,COL1A2,0.742716465265829
O,OO,COL1A2,1.31185599474985
O,OO,COL1A2,0.317386116110384
O,OO,COL1A2,1.13959290101881
O,OO,COL1A2,3.4561773527697
O,OO,COL1A2,0
O,OO,COL1A2,1.09294694615505
O,OO,COL1A2,3.36815708543351
O,OO,COL1A2,1.33342999917516
O,OO,COL1A2,1.20762901776871
O,OO,COL1A2,2.40890650062643
O,OO,COL1A2,2.35508470140651
O,OO,COL1A2,3.09506227584826
O,OO,COL1A2,1.69987685837933
O,OO,COL1A2,1.57662408419756
O,SC,COL1A2,0.986290553743592
O,SC,COL1A2,1.73044562825159
O,OO,COL1A2,0
O,OO,COL1A2,0
O,OO,COL1A2,0.308613225674163
O,OO,COL1A2,0.194998847000235
O,SC,COL1A2,3.54982013010648
O,OO,COL1A2,0
O,OO,COL1A2,0.915358603130885
O,OO,COL1A2,0
O,OO,COL1A2,2.23037446928406
O,OO,COL1A2,1.46452550128586
O,GC,COL1A2,0
O,SC,COL1A2,0
O,EC,COL1A2,0
O,SC,COL1A2,0
O,GC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,EC,COL1A2,0
O,GC,COL1A2,0
O,M,COL1A2,0
O,SC,COL1A2,2.30281633941338
O,GC,COL1A2,0
O,SC,COL1A2,0
O,SMC,COL1A2,0
O,SC,COL1A2,0
O,M,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,NKT,COL1A2,0
O,SC,COL1A2,3.83862103768928
O,SC,COL1A2,0
O,SC,COL1A2,0
O,GC,COL1A2,0
O,GC,COL1A2,0
O,GC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,EC,COL1A2,0
O,GC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,GC,COL1A2,0
O,SC,COL1A2,0
O,EC,COL1A2,0
O,GC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,GC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,GC,COL1A2,0
O,GC,COL1A2,0
O,SC,COL1A2,0
O,GC,COL1A2,0
O,SC,COL1A2,6.33371291419335
O,GC,COL1A2,0.140894752217721
O,SMC,COL1A2,0
O,SC,COL1A2,0
O,SMC,COL1A2,0
O,SC,COL1A2,1.47353735066957
O,SC,COL1A2,0
O,GC,COL1A2,0
O,SC,COL1A2,0
O,SMC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,GC,COL1A2,0.220432024302197
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,GC,COL1A2,0.25738600103021
O,SC,COL1A2,1.13786563019407
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,2.2422073864577
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,GC,COL1A2,1.05531974322301
O,SC,COL1A2,0.953069857285209
O,SC,COL1A2,0.982054787931345
O,SC,COL1A2,0.68553843111972
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0.500710506237774
O,SC,COL1A2,4.36536245659142
O,SC,COL1A2,6.13013275607557
O,SC,COL1A2,6.7939155604615
O,SC,COL1A2,0.913680327990563
O,SC,COL1A2,3.470936214567
O,SC,COL1A2,1.8068784591042
O,SC,COL1A2,1.20559186351368
O,SC,COL1A2,3.672487187393
O,GC,COL1A2,0.705062272028426
O,GC,COL1A2,0
O,SC,COL1A2,8.93089187186505
O,SC,COL1A2,0
O,SC,COL1A2,2.19238346545869
O,SC,COL1A2,4.85351674820373
O,SC,COL1A2,1.57846131880174
O,SC,COL1A2,2.31107705609675
O,SC,COL1A2,0
O,SC,COL1A2,6.4261377949836
O,GC,COL1A2,1.00469716428003
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0.980009829919304
O,SC,COL1A2,0
O,SC,COL1A2,6.82835391175832
O,SC,COL1A2,0
O,SMC,COL1A2,0
O,SC,COL1A2,1.63218710325937
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,6.74828442584305
O,SC,COL1A2,0
O,SC,COL1A2,7.84687933830995
O,GC,COL1A2,0
O,SC,COL1A2,6.33388396847661
O,SC,COL1A2,3.15213000150043
O,SC,COL1A2,1.60104815397822
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0.992236535707213
O,GC,COL1A2,1.72940067013154
O,SC,COL1A2,8.83486241823276
O,GC,COL1A2,0
O,GC,COL1A2,0
O,GC,COL1A2,0
O,GC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,2.31775910219368
O,SC,COL1A2,2.21596098615993
O,SC,COL1A2,0
O,SC,COL1A2,6.3594799327121
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,4.06991572555632
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SMC,COL1A2,2.8431576401059
O,SC,COL1A2,0.89060730047339
O,SC,COL1A2,1.20070258104446
O,SC,COL1A2,1.7650135120785
O,SC,COL1A2,5.90315254399393
O,SC,COL1A2,4.855973962911
O,GC,COL1A2,1.22350734955735
O,GC,COL1A2,0.819562739892058
O,GC,COL1A2,0.353719737388138
O,SC,COL1A2,7.7716560335196
O,SC,COL1A2,0.505029005492985
O,GC,COL1A2,0.788694748181052
O,SC,COL1A2,2.55715705298347
O,SC,COL1A2,0
O,SC,COL1A2,2.48222276677618
O,SC,COL1A2,1.29271387275337
O,SC,COL1A2,2.72436262949549
O,SC,COL1A2,3.80254147723359
O,GC,COL1A2,0.831593202093075
O,SC,COL1A2,6.25289472793725
O,SC,COL1A2,0
O,SC,COL1A2,0.820597058000149
O,SC,COL1A2,5.93360019072534
O,SC,COL1A2,1.76976623333517
O,SC,COL1A2,3.90947405829985
O,SC,COL1A2,5.71171170076614
O,SMC,COL1A2,0.827025334246577
O,SC,COL1A2,6.48953299935015
O,SC,COL1A2,0
O,SC,COL1A2,4.43929907968766
O,M,COL1A2,7.00185521298654
O,SC,COL1A2,0
O,SC,COL1A2,3.28565236308695
O,SC,COL1A2,8.27682634121167
O,SC,COL1A2,6.88990528188765
O,GC,COL1A2,0.886807826389998
O,SC,COL1A2,0
O,SC,COL1A2,7.16854120361717
O,SC,COL1A2,0
O,GC,COL1A2,1.3872500447916
O,GC,COL1A2,1.65662588019305
O,SC,COL1A2,0.805699826236897
O,SC,COL1A2,0
O,GC,COL1A2,1.92500641809514
O,SC,COL1A2,3.10864642590212
O,SC,COL1A2,8.56182110026172
O,SC,COL1A2,1.53807762544991
O,SC,COL1A2,1.83655172239212
O,SC,COL1A2,2.29457588109701
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,3.52859437845746
O,SC,COL1A2,1.18663377023959
O,SC,COL1A2,0
O,SC,COL1A2,2.02503847974339
O,SC,COL1A2,4.41743474955477
O,SC,COL1A2,6.22848658929785
O,SC,COL1A2,3.25977753435949
O,SC,COL1A2,1.84673920586723
O,GC,COL1A2,1.21932832307987
O,GC,COL1A2,1.35525614844812
O,SC,COL1A2,5.90169814059461
O,SC,COL1A2,0
O,GC,COL1A2,0
O,M,COL1A2,2.29698377334928
O,SC,COL1A2,3.96359784341795
O,SC,COL1A2,3.59083071534412
O,GC,COL1A2,3.48269442038346
O,SC,COL1A2,2.2697764068476
O,SC,COL1A2,2.52484394096811
O,SC,COL1A2,0.943048001017233
O,SC,COL1A2,5.59289597497758
O,SC,COL1A2,6.10381205762984
O,SC,COL1A2,1.87926754787006
O,SC,COL1A2,0
O,SC,COL1A2,1.73024703607355
O,SC,COL1A2,0
O,SC,COL1A2,3.62321883392967
O,SC,COL1A2,2.12962600532506
O,SC,COL1A2,2.16473319138609
O,SC,COL1A2,2.45076986335297
O,SC,COL1A2,2.2863114584787
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,1.87542097150768
O,SC,COL1A2,2.05504623256
O,SC,COL1A2,6.98672581303972
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,GC,COL1A2,0
O,SC,COL1A2,2.01735495305178
O,EC,COL1A2,2.62192344034145
O,GC,COL1A2,1.03280841679019
O,SC,COL1A2,1.24922984805831
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,2.78348230425392
O,SC,COL1A2,0
O,SC,COL1A2,3.02743497523159
O,SC,COL1A2,6.86452381361991
O,SC,COL1A2,0
O,SC,COL1A2,3.99561186155367
O,SC,COL1A2,0
O,SC,COL1A2,7.82977561998912
O,SC,COL1A2,0
O,SC,COL1A2,0
O,EC,COL1A2,1.5021701908814
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
O,SC,COL1A2,0
