,Signature.1,Signature.2,Signature.3,Signature.4,Signature.5,Signature.6,Signature.7,Signature.8,Signature.9,Signature.10,Signature.11,Signature.12,Signature.13,Signature.14,Signature.15,Signature.16,Signature.17,Signature.18,Signature.19,Signature.20,Signature.21,Signature.22,Signature.23,Signature.24,Signature.25,Signature.26,Signature.27,Signature.28,Signature.29,Signature.30,unknown
TCGA-XF-A8HE-01A,0,0.483576018613603,0,0,0,0,0.0856930005706932,0,0,0.00286598160070967,0,0,0.415627776187339,0,0.00235351575663429,0,0,0,0,0,0,0,0,0.00988370727102172,0,0,0,0,0,0,0
TCGA-XF-A8HF-01A,0,0.192712855382713,0.466437652361629,0,0,0,0,0,0,0.0140641030708891,0,0,0.11013614727038,0,0.0522729778271822,0,0,0.0593589358494842,0.0388699638922602,0.0594268327813325,0,0,0,0,0,0.00672053156412978,0,0,0,0,0
TCGA-XF-A8HG-01A,0.0227033650051241,0.345936425135342,0,0,0.00943114466523256,0.038798983372143,0,0,0.0196899698067159,0,0,0,0.155015345334595,0,0,0.0547519937849888,0,0.0255260204289656,0,0.125184375673277,0,0,0,0,0,0.202639703181585,0,0,0,0.00032267361203138,1.11022302462516e-16
TCGA-XF-A8HH-01A,0.112787266031063,0.347290181353634,0,0,0,0,0,0,0,0.0789644554557411,0,0,0.338409140179642,0,0,0,0,0,0,0.0384238585803852,0.035391178583726,0,0,0,0.0206981246201841,0,0,0,0,0.0280357951956246,0
TCGA-XF-A8HI-01A,0,0.401994921609287,0,0,0.105427348096646,0,0.0642267831016329,0,0,0,0,0,0.351114971513655,0,0.039756402345731,0,0,0,0,0,0,0,0,0,0,0.0374795733330487,0,0,0,0,0
TCGA-XF-A9SH-01A,0.0821089121138525,0.173046266313989,0.285694951499333,0,0,0,0,0,0,0,0.0946028725672795,0,0.333460573483317,0,0,0,0,0,0,0.0310864240222294,0,0,0,0,0,0,0,0,0,0,0
TCGA-XF-A9SI-01A,0,0.416218832794638,0,0,0,0,0,0,0,0.00127133014492045,0,0,0.54449138535624,0,0,0.0380184517042007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-XF-A9SJ-01A,0.0374688669464316,0.522613667595412,0.101071007741491,0,0,0,0,0,0,0.00983263373349292,0,0.0203132964181895,0.191296388980239,0,0,0.0273692808035709,0.0237454564385866,0,0,0,0,0,0.00381479746635941,0,0,0.0572127796404798,0,0,0.00526182423574748,0,0
TCGA-XF-A9SK-01A,0.0560265898541292,0.24515034146041,0.0711975820965595,0,0,0,0.0481846773927733,0,0,0.0485179603370621,0,0,0.383702542059987,0,0,0.147220306799079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-XF-A9SL-01A,0,0.187790916780816,0,0,0,0,0,0,0,0,0.0449986478788249,0.0607126355284105,0.507941389334198,0,0,0.178015174186691,0,0,0,0,0,0,0,0,0,0,0.0205412160862155,0,0,2.02048440376788e-08,0
TCGA-XF-A9SM-01A,0,0.455505800595935,0,0,0,0,0.0181530090209069,0,0,0,0,0,0.487318010588443,0,0,0.0390231797947149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-XF-A9SP-01A,0.062325478666464,0.29984951522374,0,0.032839483697413,0,0,0.0640348919174225,0,0,0.0398859330549138,0,0,0.361544504598258,0,0,0.0700046991325901,0,0,0,0.00493456806084195,0,0,0,0,0,0,0,0,0,0.0645809256483563,0
TCGA-XF-A9ST-01A,0.0160218371657868,0.225113888523173,0.178531497469123,0.0140455212063417,0,0,0,0,0,0,0.00929157880549033,0,0.254834536927455,0,0,0.22521918019907,0,0,0,0,0,0.0179693379956031,0,0,0,0.0589726217079579,0,0,0,0,0
TCGA-XF-A9SU-01A,0.287254976090687,0.103037461134762,0,0,2.13830499950202e-08,0,0,0,0,0.020650380419652,0,0,0.136298621772035,0,0,0.330256253424787,0,0,0,0.0661182011855108,0,0,0,0,0,0.0200278086474489,0,0.0363562759420677,0,0,0
TCGA-XF-A9SV-01A,0,0.110898763823096,0,0,0.0976631734758291,0.0714405625506625,0.136962910634494,0,0,0,0,0,0.125775637560128,0,0.051636944008098,0.220634284133323,0.0191153627794019,0,0,0,0,0,0,0,0,0.032496385853389,0,0,0.133375975181578,0,0
TCGA-XF-A9SW-01A,0.178231017372542,0.333688506514461,0,0.0311412287868389,0,0,0,0,0,0,0.00913056971644,0,0.159762124612168,0,0,0,0,0,0.0674396664506727,0,0.144553160708207,0,0,0,0,0,0,0.0758341211620146,0,0.000219604676656363,0
TCGA-XF-A9SX-01A,0.0107596791455606,0.120690351042978,0,0.0260296930188152,0,0,0.0589352807821785,0,0,0,0.0137426952396881,0,0.0375328379437904,0,0,0.416684484450087,0,0,0,0,0,0,0,0,0,0.181133080443667,0,0,0,0.134491897933235,0
TCGA-XF-A9SY-01A,0,0.162847140934036,0.152700084996905,0.131250312358566,0,0,0.0191344412926817,0,0,0.00365738709963611,0,0,0.258218170428354,0.00864571030526845,0,0,0,0.14855150404604,0,0.0641541466462374,0.0341676000751668,0,0,0,0,0.0166735018171088,0,0,0,0,0
TCGA-XF-A9SZ-01A,0.0505455163530036,0.276408003238091,0.291255197282317,0,0,0,0.0358580024091109,0,0,0,0,0,0.225662479881472,0,0,0.0907949173974359,0,0,0,0,0,0,0,0.00996889803482171,0.0110945027332413,0,0,0,0,0.0084124826705065,0
TCGA-XF-A9T0-01A,0,0.628194220300775,0,0,0.261332475147729,0,0,0,0.0759477946520387,0,0,0,0,0,0,0,0,0,0,0,0.0203773897264568,0,0,0,0,0.00855228631882036,0,0,0,0.00559583385417984,0
TCGA-XF-A9T2-01A,0.0740989763613717,0.326188222166278,0,0,0,0,0.0561891102660681,0,0,0,0,0,0.34965623412283,0,0,0.159557440734425,0,0,0,0,0,0.00664874243510692,0,0,0,0,0,0,0,0.0276612739139197,1.11022302462516e-16
TCGA-XF-A9T3-01A,0.011572993410249,0.106225551790021,0,0,0,0,0,0,0,0,0,0,0.0235485166695688,0,0,0.65141212411724,0,0,0,0,0,0.00956639425275486,0,0,0,0.197674419760166,0,0,0,0,0
TCGA-XF-A9T4-01A,0.222408067903883,0.145022950741881,0.00927126709159658,0,0,0,0.138482894565808,0,0,0,0,0,0.263751102354987,0.0283313844167137,0,0,0,0,0,0,0,0.0318277209537637,0,0,0,0.160904611971367,0,0,0,0,0
TCGA-XF-A9T5-01A,0,0.4030957964591,0,0,0.0509256224114183,0,0.0307465993821663,0,0,0,0,0,0.509714945701756,0.00184733611460325,0.00366969993095548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-XF-A9T6-01A,0.0587517154345129,0.275384970468101,0.0436308499660509,0,0,0,0,0.0653851748387771,0,0.0127269951477607,0,0.0219194342098906,0,0,0,0.297692735643978,0,0,0,0,0.0573635801612077,0,0,0,0,0,0,0,0,0.167144544129722,0
TCGA-XF-A9T8-01A,0.0395640311557393,0.376565985525186,0,0,0,0,0,0,0,0,0.00599683979279702,0.0188709200686153,0.559002223457663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-XF-AAME-01A,0,0,0,0,0.584338906278333,0,0,0,0,0,0.0213814926926094,0,0,0,0,0,0,0,0.167474023301957,0.0928898966185697,0,0,0,0,0,0,0,0,0.0476725350786601,0.0862431460298716,0
TCGA-XF-AAMG-01A,0.0135519613814288,0.254032618331196,0,0,0,0,0.0229705430487759,0.139170926795412,0.0227869164997646,0.024541218185064,0.0143482617790772,0,0.498332998051474,0,0,0,0,0,0,0,0.0102645559278077,0,0,0,0,0,0,0,0,0,0
TCGA-XF-AAMH-01A,0.17815788108765,0.0462552061821044,0,0,1.8616830931879e-08,0,0,0,0,0,0,0.145411030073675,0.0382890088664758,0,0,0.104064110982194,0,0.118091890890114,0.134474901701363,0,0,0,0,0,0,0,0,0,0,0.235255951599592,1.11022302462516e-16
TCGA-XF-AAMJ-01A,0.448129273640674,0,0.0183473459413924,0,0,0,0.179821244441583,0.162224279364271,0,0,0,0,0.0785255668116057,0,0.112952289800473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-XF-AAML-01A,0.00313932485797122,0.464513219120173,0,0,0.108197456415572,0,0.0648933355209497,0,0,0.0332996339063989,0,0,0.317761991964143,0,0,0.00819503821479283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-XF-AAMQ-01A,0.0634315758574975,0.406051326766477,0,0,0.0630234537572683,0,0,0,0,0.0315702966376153,0,0,0.382700799510162,0,0,0.0389340791385591,0,0,0,0,0,0,0.0142884683324207,0,0,0,0,0,0,0,0
TCGA-XF-AAMR-01A,0.108908495261716,0.449578916907424,0.070610918998698,0,0,0,0.0751169330096152,0,0,0,0,0.00809369416059062,0.260125767114375,0,0,0.0210628225267136,0,0,0,0,0,0,0,0,0,0,0,0,0.00650245202086705,0,0
TCGA-XF-AAMT-01A,0.044443938296696,0.0931825479555051,0.237641041006206,0.0238823763657815,0,0,0,0,0,0.0376150951626162,0,0,0.281226102407136,0,0,0,0,0.0373928284549477,0.0453780864966029,0,0,0.0320662080337964,0,0,0.030831165959644,0,0.0760010968529173,0.0382310480003221,0.0221084650078294,0,0
TCGA-XF-AAMW-01A,0,0,0.300282835008635,0,0,0,0,0,0,0.123347803611255,0,0.204075692944169,0,0,0,0,0,0,0.0561876383988227,0,0,0,0.316106030037118,0,0,0,0,0,0,0,0
TCGA-XF-AAMX-01A,0.0592989178613672,0.158593566545253,0.314023150265295,0,0,0,0.0460369783215762,0,0,0.0139242924480366,0,0,0.201476930125949,0,0,0.114391915341009,0,0,0.0389893176938914,0.00957548342632843,0,0,0,0.0348541357851378,0,0,0,0.00883531218615496,0,0,1.11022302462516e-16
TCGA-XF-AAMY-01A,0.177698036781273,0.339801862036676,0,0,0,0,0,0.0175112512510504,0.0370100187690051,0,0,0,0.3482587526752,0,0,0.0226621142408351,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05705796424596,1.11022302462516e-16
TCGA-XF-AAMZ-01A,0.119475333151094,0.219852525903731,0,0.00855761540110794,0,0,0,0.0367695801597175,0,0.0271283964795586,0.0423859799115035,0,0.465571289516631,0,0,0.0802592612782226,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81984334182953e-08,0
TCGA-XF-AAN0-01A,0.00295431530607355,0.354457584650223,0,0.00359400289577978,0.0688608954295132,0,0.0687228725465753,0,0,0.0178202826870241,0,0,0.468001424062589,0,0,0,0,0.015588622422222,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-XF-AAN1-01A,0.160260167260272,0.0978622420861315,0,0,2.14226358954326e-08,0,0.032641494805909,0,0,0,0,0,0.193070897963402,0,0.084152629273,0.301611672798764,0,0,0,0.0466795363369587,0,0.0267357440280051,0,0,0,0.056985594024922,0,0,0,0,0
TCGA-XF-AAN2-01A,0.00885128313670077,0.435938693639342,0,0.0072183097447248,0.018199837919354,0,0.0323660969048505,0,0,0.0161463830686977,0.0282173259811356,0,0.437405670909297,0.00377615820662279,0,0,0,0,0,0,0.0118802404892752,0,0,0,0,0,0,0,0,0,1.11022302462516e-16
TCGA-XF-AAN3-01A,0.0456727337339273,0.362939689843145,0,0,0.145801495177882,0,0.0136171625072557,0,0,0,0,0,0.415078937382246,0,0,0,0,0,0,0,0,0,0,0,0,0.0168899813555443,0,0,0,0,0
TCGA-XF-AAN4-01A,0,0.127001361364838,0,0,0,0,0,0,0,0,0,0,0.33553380099174,0,0,0.457060097926047,0,0,0,0.080404739717375,0,0,0,0,0,0,0,0,0,0,1.11022302462516e-16
TCGA-XF-AAN5-01A,0.0333944761129514,0.179203768865528,0,0,0,0,0.042438701124249,0.0181193902743064,0.0186245364593455,0.0097077643591141,0.00908663590034241,0,0.600774884078623,0,0,0,0,0.0668694231281859,0,0,0,0,0,0,0,0.0217803968641796,0,0,0,2.28331743274506e-08,0
TCGA-XF-AAN7-01A,0.0681532999648995,0.113677663107825,0,0,0.327225626596738,0,0,0,0,0,0,0,0,0,0,0.174472483411863,0,0,0,0.0130109902747686,0,0,0,0,0,0,0,0,0,0.303459936643907,0
TCGA-YC-A89H-01A,0.00879241175938972,0.841386768786349,0,0,0,0.00445763245170991,0.0316568792233618,0,0,0,0,0.0919930578898369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217132498893528,1.11022302462516e-16
TCGA-YC-A8S6-01A,0.0735337556096687,0.30149386622686,0,0,0.0775348044224028,0,0.0378852485173643,0,0,0.0266732061451404,0.0225607754154972,0,0.440769540754582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195488029084841,0,0
TCGA-YC-A9TC-01A,0.0958529302177471,0.188127941029735,0.00107850469603731,0,0,0,0,0,0,0.0284781178916544,0,0,0.411580974084864,0,0,0.176175737375388,0,0.0539625781114294,0,0,0,0,0.0199860033280809,0,0,0,0,0,0,0.0247572132650632,0
TCGA-YF-AA3L-01A,0.0283020636347477,0.083242190911303,0,0,0,0,0,0,0.0250760074750467,0,0,0,0.15537382830898,0,0,0.512179413230989,0,0.0333507778792928,0,0,0,0,0,0,0.0951582630730656,0,0,0,0,0.0673174554865753,1.11022302462516e-16
TCGA-YF-AA3M-01A,0.111221948667734,0.132727579752838,0,0,0,0.0150936817453574,0.00986959903260974,0,0,0,0,0,0.154015034894048,0,0,0.543421114042818,0,0,0,0,0,0,0.0336510418645944,0,0,0,0,0,0,0,1.11022302462516e-16
TCGA-ZF-A9R0-01A,0.0549101153499352,0.291095691535767,0,0,0.111401066357293,0,0.0293374813598623,0,0,0.0151165752975446,0,0,0.498139070099598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-ZF-A9R1-01A,0.0950298997976696,0.19150892524799,0.257511262262071,0,0,0,0.110907758433918,0,0,0.0424015794809606,0,0,0.2905620986485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120784761288909,0,0,0
TCGA-ZF-A9R2-01A,0.0215112539653513,0.222049902526691,1.65350526470769e-08,0,0,0,0.0152326791242399,0,0,0,0,0,0.363482661940483,0,0,0.25351112797399,0.0121483116725917,0,0.0465978709868317,0,0,0,0,0,0,0.0654661752747689,0,0,0,0,0
TCGA-ZF-A9R3-01A,0.109521196555952,0.162019715832182,0.216396583724971,0,0,0.0232570231834018,0.144612514264067,0,0,0,0,0,0.282980968291582,0,0,0,0,0,0,0,0.0445023505254789,0,0,0,0.0167096476223647,0,0,0,0,0,0
TCGA-ZF-A9R4-01A,0.027437984667808,0.457994530550832,0,0,0.0593331939437133,0,0.0263165302422534,0,0,0.00770693437407629,0,0,0.382994612371601,0,0,0,0,0.0132384938462518,0,0,0,0,0,0,0,0,0,0,0.0249777200034639,0,0
TCGA-ZF-A9R5-01A,0.117852170752561,0,0,0,0,0,0,0,0,0,0.0247199051735188,0,0,0,0,0.857427924073921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-ZF-A9R7-01A,0.0175539101564804,0.34434391492967,0,0,0,0,0.0401315770141839,0,0,0.0365645439301013,0,0,0.561406053969565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-ZF-A9R9-01A,0.0751001015695046,0.374686530458799,0,0,0,0,0.0661102343952409,0,0,0,0,0,0.296346309393102,0,0,0.187756810070675,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41126774736076e-08,0
TCGA-ZF-A9RC-01A,0,0.639195099788826,0,0,0,0,0.0153139769614696,0,0,0,0,0,0.0352381274736353,0,0,0.222726527212028,0,0,0,0,0.0218218365103454,0,0,0,0,0.0133829600694726,0,0.0404241368166584,0,0.0118973351675649,0
TCGA-ZF-A9RD-01A,0.0140970168992806,0.235291701055912,0,0.0120940305912189,0,0,0.143922756013624,0.0940821347195605,0,0.0392377649780483,0,0,0.367184605825257,0,0,0,0,0,0,0.00665395783048038,0,0,0,0,0,0.0221899706075761,0,0,0,0.0652460614790424,0
TCGA-ZF-A9RE-01A,0.217484145500884,0.0421594553771462,0,0,3.17692126062849e-08,0,0,0,0,0.0237956644120066,0,0,0,0,0.0272288631375971,0.511675578723541,0,0.138104523136637,0,0,0,0.0251696585913816,0,0,0,0,0,0.0143820793515929,0,0,1.11022302462516e-16
TCGA-ZF-A9RF-01A,0.0332319125060195,0.204218231147363,0.140992629137036,0.0247137080663606,0,0,0.032561814625889,0,0,0.00755545571131851,0,0.148816696798139,0.280712332229492,0,0,0,0.00670354161954108,0.0606204244319141,0,0,0,0,0,0,0,0,0,0,0,0.059873253726928,0
TCGA-ZF-A9RL-01A,0.0484965079282705,0.0800530591888935,1.85970064161403e-08,0,0,0,0.0240198382877869,0,0,0.00826988818828892,0,0,0.415722488201813,0,0,0.423438199607941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11022302462516e-16
TCGA-ZF-A9RM-01A,0,0.0548610149894405,0.0502613982107552,0,0.482816113771822,0,0,0.0834410898274466,0,0,0.0443105686599581,0,0,0,0,0.254725988650631,0,0,0,0,0,0,0,0,0.0295838258899471,0,0,0,0,0,0
TCGA-ZF-A9RN-01A,0.0754912781724145,0.138364505777497,0.305574725525255,0,0,0,0.0115341510068698,0,0.057858473217889,0,0.0244794940223291,0.0234754975932668,0.319057835518501,0,0,0,0,0,0,0,0.0310260585913283,0,0,0,0,0,0,0,0.0131379805746499,0,0
TCGA-ZF-AA4N-01A,0,0.277097497655316,0.0534264454109435,0,0,0,0,0.107718611805642,0,0.074716462133166,0,0.0522160116874709,0.229570336817624,0,0.00723351765585764,0,0,0.0451978818101999,0,0,0,0,0,0,0,0,0,0,0,0.152823235023781,0
TCGA-ZF-AA4R-01A,0.0662394371055355,0,2.36988612417634e-08,0,0,0,0.0572666289331493,0,0,0,0,0,0.358004484013336,0,0,0.501105315295192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173841109539258,0
TCGA-ZF-AA4T-01A,0.0285279417618453,0.0437628816251948,0,0.0256286868779434,2.96820884913176e-08,0.104336722697128,0.0879970557398985,0,0,0,0,0.139794592780755,0.0603068266895364,0,0,0.249190693545015,0.0813172823061887,0,0,0,0,0,0,0.121919988521908,0,0,0.0572172977724984,0,0,0,0
TCGA-ZF-AA4U-01A,0.149980404737642,0.0520315995128747,0,0,0.000648227457015741,0,0.0299412506553138,0,0,0,0.105587541054472,0,0.0567010928909544,0,0,0.444126289621342,0,0,0,0.0640558102137177,0,0,0,0,0,0.0163500469156717,0,0.080577736940996,0,0,0
TCGA-ZF-AA4V-01A,0.0126809381980465,0.481785846461014,0,0,0,0,0,0,0,0,0,0,0.128740567686039,0,0,0.290158195455033,0,0,0,0,0.0190899287287729,0,0,0,0,0.0507008087559335,0,0,0,0.0168437147151608,0
TCGA-ZF-AA4W-01A,0,0.111720981736184,0.016809751522079,0,0,0.0335836669676686,0,0,0,0.0402500609750104,0.026775304691178,0.136171512633243,0.270001406522516,0.247786812764506,0,0,0,0,0,0.0730284746598811,0,0,0,0,0.0100382179450149,0.0338338095827183,0,0,0,0,0
TCGA-ZF-AA4X-01A,0,0.504712127219011,0,0,0,0,0.0493926544041079,0,0,0.0217352014707802,0,0,0.4241600169061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11022302462516e-16
TCGA-ZF-AA51-01A,0,0.287818967156031,0,0,0.124037410511784,0,0.0324801525602732,0,0,0,0,0,0.546792110957474,0,0,0,0,0,0,0,0,0,0,0.00887135881443842,0,0,0,0,0,0,0
TCGA-ZF-AA52-01A,0.0761756364773772,0.402671781977487,0,0,0,0,0.0991174666589515,0,0,0,0,0,0.238732981705155,0,0,0,0.0440982679612034,0,0,0,0,0,0,0,0,0.139203852241501,0,0,0,1.29783252793277e-08,0
TCGA-ZF-AA53-01A,0,0.29919038164572,0,0,0,0,0.0866127618533699,0,0,0,0,0,0.61419685650091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11022302462516e-16
TCGA-ZF-AA54-01A,0.00536194990746851,0.262040788204768,0,0,0,0,0.0640611114411953,0,0,0,0,0,0.463671831432506,0,0,0.204864319014062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-ZF-AA56-01A,0.0843980078361979,0.14936897623707,0.164644705695427,0,0,0,0.0448062686986442,0.029598975164384,0,0,0,0,0.413248080767206,0,0.0846057075219483,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167270669931301,0.0126022110859918,0
TCGA-ZF-AA58-01A,0.0118405811760708,0.258317236666366,0.183373449181352,0,0,0,0,0,0,0,0,0,0.304043990276188,0,0,0.183417335679081,0,0,0.0202261690467556,0,0,0,0.0212709717015414,0,0,0,0,0.0175102662726456,0,0,0
TCGA-ZF-AA5H-01A,0.102643594129306,0.428146236453417,0.0407650772323299,0,0,0,0,0,0,0,0,0.173892392896175,0.131282801575904,0,0,0,0,0,0.059272365391324,0,0,0,0,0,0,0,0,0,0.0486320911875028,0.0153654411340403,0
TCGA-ZF-AA5N-01A,0.173535390726689,0.042695465904099,0,0,2.48023820046866e-08,0,0.0428032409891644,0,0.259022917743255,0,0,0,0.163629782632229,0,0,0.130892682886048,0.0185834638123837,0,0.0985917906886218,0,0.0493944999148412,0,0,0,0,0,0,0,0,0.0208507399002871,0
TCGA-ZF-AA5P-01A,0.116998557167909,0.120697600383736,2.05841793936944e-08,0,0,0,0.0168690927519097,0,0,0.0254536468891,0,0,0.357867788462215,0,0,0,0.050927982284982,0.0972742670318056,0,0.067265870484009,0,0.0113835585189799,0.0303068113342027,0,0,0.0230301070921373,0,0.0819246970148339,0,0,0
