module X TPM_BALB_notx_rep1 TPM_BALB_notx_rep2 TPM_BALB_KLA_rep1 TPM_BALB_KLA_rep2 TPM_C57_notx_rep1 TPM_C57_notx_rep2 TPM_C57_KLA_rep1 TPM_C57_KLA_rep2 TPM_NOD_notx_rep1 TPM_NOD_notx_rep2 TPM_NOD_KLA_rep1 TPM_NOD_KLA_rep2 TPM_PWK_notx_rep1 TPM_PWK_notx_rep2 TPM_PWK_KLA_rep1 TPM_PWK_KLA_rep2 TPM_SPRET_notx_rep1 TPM_SPRET_notx_rep2 TPM_SPRET_KLA_rep1 TPM_SPRET_KLA_rep2
turquoise NR_028098 63.156 63.519 69.365 53.91 71.048 73.134 67.26 59.611 61.804 85.914 66.762 78.617 91.701 105.045 78.261 83.677 120.194 100.504 103.221 81.342
turquoise NM_016905 76.867 58.44 58.401 51.726 79.085 63.879 66.722 56.53 63.728 82.055 57.673 66.656 44.559 45.24 31.217 35.557 97.41 122.218 95.732 101.503
turquoise NM_139117 52.938 49.162 45.837 46.494 75.658 65.45 75.611 62.687 74.122 82.586 75.817 76.653 77.302 88.302 65.487 82.055 194.244 118.139 162.008 103.474
turquoise NM_007836 44.056 55.025 76.744 77.134 67.502 72.259 110.021 127.334 33.775 23.329 45.314 66.362 104.718 76.646 69.381 69.647 10.897 12.746 6.323 9.228
turquoise NM_001085408 61.904 65.626 54.99 58.386 69.567 68.044 62.728 64.261 60.945 61.595 57.82 52.467 78.815 72.721 66.587 71.185 86.395 78.505 77.973 72.374
turquoise NM_019734 53.575 59.995 50.002 55.075 63.812 73.326 55.834 64.661 48.781 43.189 39.98 38.612 62.932 77.853 63.362 69.556 104.084 101.687 88.645 91.566
turquoise NM_023374 65.359 52.772 56.055 44.802 74.327 62.803 58.75 50.105 59.219 57.577 46.412 49.029 80.655 72.769 68.485 66.598 114.627 92.323 100.344 83.387
turquoise NM_010273 66.117 74.287 59.465 54.43 65.522 71.485 50.971 59.81 46.944 48.063 36.172 37.287 95.816 67.807 81.806 58.984 116.288 121.83 103.884 103.675
turquoise NM_007420 64.638 89.709 97.518 100.776 59.977 75.331 51.541 58.72 85.132 83.86 56.788 81.004 108.543 72.648 63.591 66.451 80.955 93.109 106.471 130.985
turquoise NM_001302449 69.518 70.594 57.816 63.579 68.576 65.912 60.111 60.333 49.583 48.404 45.479 47.169 76.925 73.317 62.859 64.922 91.986 93.265 77.105 79.232
turquoise NM_023281 58.647 65.559 52.144 60.067 61.325 70.789 52.891 59.829 48.883 52.658 46.41 45.84 58.831 65.766 54.2 56.956 103.011 109.259 91.83 93.424
turquoise NM_007460 60.184 67.231 49.282 61.433 63.356 67.322 54.442 59.488 55.617 50.114 52.714 48.697 66.782 72.245 62.865 66.309 82.508 83.156 74.641 71.554
turquoise NM_026718 63.383 68.591 56.547 62.416 64.996 65.4 58.758 58.725 64.317 58.185 55.712 54.935 55.771 51.511 50.404 47.534 91.253 87.059 74.313 73.9
turquoise NM_021895 60.911 57.358 53.292 52.328 69.568 60.001 61.068 52.304 51.421 50.443 46.996 46.08 70.477 55.666 60.838 47.646 92.462 66.247 77.223 54.008
turquoise NM_009270 65.848 73.357 63.358 66.882 69.342 60.09 61.905 52.409 71.1 72.271 66.087 70.942 68.263 67.262 61.251 63.856 79.596 102.063 77.488 103.055
turquoise NM_023910 51.423 56.106 38.934 44.272 66.826 62.492 51.869 50.018 65.298 71.521 58.446 61.337 68.971 57.791 48.055 41.772 82.814 94.309 61.863 71.552
turquoise NM_133673 60.369 60.581 52.893 55.951 64.942 64.362 56.344 54.636 63.527 66.986 56.442 57.377 68.049 79.542 52.518 66.583 79.56 90.991 76.383 79.864
turquoise NM_030262 56.806 61.123 72.27 62.151 61.36 66.878 84.589 71.692 59.642 35.671 71.149 52.34 66.492 62.479 67.111 56.806 90.987 91.276 100.808 88.542
turquoise NM_013819 68.971 78.053 85.717 110.634 61.693 66.228 70.232 73.601 100.504 113.438 89.477 92.823 67.725 70.136 81.501 92.476 46.369 47.138 50.171 53.066
turquoise NM_138303 58.505 69.138 56.736 56.383 64.618 63.048 56.85 51.862 49.177 50.533 44.388 45.05 75.424 74.84 60.735 65.831 86.465 77.595 69.137 69.14
turquoise NM_178772 63.932 63.925 55.882 60.121 62.985 64.323 52.848 54.786 63.108 53.075 50.514 50.811 60.951 50.799 55.317 42.513 22.525 16.405 18.563 15.595
turquoise NM_022656 48.988 63.63 37.411 52.092 56.377 69.015 44.524 55.178 63.132 56.862 54.655 54.159 70.853 70.761 60.651 62.907 27.659 34.244 22.944 26.107
turquoise NM_001039514 56.486 64.114 53.996 57.532 63.041 62.196 48.434 50.912 61.147 58.513 55.87 60.541 72.524 69.218 54.322 53.158 121.462 101.281 94.435 91.154
turquoise NM_011287 63.28 61.408 43.238 31.262 66.184 58.775 49.06 46.08 63.604 59.039 43.694 57.367 249.99 130.014 208.35 115.557 439.642 300.711 385.817 272.239
turquoise NM_026312 74.176 57.318 67.844 55.95 63.921 60.292 59.665 49.729 44.823 44.889 43.827 41.422 62.341 70.61 62.452 68.613 108.7 79.954 92.205 70.482
turquoise NM_175036 60.307 63.565 56.176 53.162 60.826 63.156 55.676 56.021 45.31 57.057 44.82 50.79 47.552 41.43 41.487 35.353 96.618 105.018 78.908 88.128
turquoise NM_022992 76.409 92.697 85.978 93.846 57.082 64.428 46.334 48.956 80.376 72.343 84.012 73.908 57.691 59.748 51.693 53.531 91.603 91.621 92.531 83.753
turquoise NM_026464 57.408 52.001 39.041 50.823 65.01 56.3 51.675 54.82 56.448 44.034 45.108 35.92 57.333 60.107 47.962 51.6 84.935 60.874 86.236 58.88
turquoise NR_027875 67.704 87.383 61.438 75.767 56.681 64.372 48.16 57.489 33.621 32.916 24.907 31.687 84.214 82.897 71.355 78.23 119.168 152.214 100.647 121.993
turquoise NM_001161768 62.514 66.147 49.224 51.934 56.881 62.978 46.819 49.095 53.364 44.837 46.553 40.877 67.921 69.3 52.226 60.708 83.71 89.906 72.78 72.878
turquoise NM_001113331 55.005 49.381 46.767 40.892 66.215 53.307 52.683 48.901 51.791 53.969 37.222 51.49 65.009 52.03 57.88 48.031 39.318 37.895 35.58 31.724
turquoise NM_001004144 55.465 58.19 41.022 48.559 63.558 55.761 48.78 48.025 42.048 36.183 35.619 34.594 61.227 56.252 48.149 50.125 94.51 75.973 68.646 60.046
turquoise NM_008129 31.142 29.493 26.791 26.586 56.996 61.074 48.052 47.233 48.621 37.201 45.295 30.169 29.893 63.902 23.549 55.377 11.585 11.513 9.871 8.252
turquoise NM_177611 54.629 49.964 45.47 39.812 60.489 57.519 49.628 48.754 50.532 48.781 45.347 43.136 73.231 68.641 63.256 60.058 89.516 79.838 76.26 70.009
turquoise NM_026780 64.887 50.242 48.918 44.689 60.196 57.069 52.41 44.524 40.933 51.846 33.594 42.393 61.035 53.919 52.378 46.788 79.815 71.118 66.227 61.34
turquoise NM_021364 61.483 44.032 96.068 62.508 57.435 57.495 101.735 78.914 106.215 92.407 125.809 92.861 78.391 47.608 114.391 53.259 296.019 286.955 328.239 334.389
turquoise NM_007594 67.074 62.232 60.074 60.207 58.178 56.751 54.961 51.278 61.161 67.517 61.387 55.303 50.655 58.264 50.92 50.705 79.701 75.877 72.94 70.234
turquoise NM_030225 54.957 58.362 52.531 54.217 55.57 59.238 52.852 56.111 44.57 46.49 43.059 44.166 59.546 59.219 58.261 55.321 77.732 66.428 71.719 61.385
turquoise NR_027919 46.729 48.232 58.593 39.424 56.49 57.513 61.515 65.629 33.839 34.541 46.601 53.953 33.797 35.644 50.938 43.792 0 0 0.211 0.247
turquoise NM_001102455 50.302 65.113 43.663 58.142 50.761 62.187 45.676 53.487 35.06 30.453 30.567 29.868 62.249 47.583 56.452 43.628 94.853 121.048 86.994 103.982
turquoise NM_054102 48.153 48.539 41.147 42.308 52.563 57.344 43.844 44.957 33.364 43.02 28.603 40.445 69.831 61.814 62.983 50.444 102.124 97.151 89.573 88.41
turquoise NM_145610 48.171 46.826 33.019 29.151 59.382 50.385 49.763 31.082 49.59 65.08 48.701 52.666 66.606 61.933 42.61 39.102 91.14 64.241 76.57 46.962
turquoise NM_013477 58.472 71.225 52.958 65.179 50.702 58.646 40.926 49.846 42.231 35.413 38.337 36.547 60.508 67.872 50.2 60.964 70.625 79.392 60.907 72.171
turquoise NM_025791 57.332 45.189 40.143 45.899 53.375 54.822 41.194 41.287 45.368 58.729 36.623 51.847 93.568 82.789 71.229 59.03 93.958 92.288 75.222 72.505
turquoise NM_028339 56.846 57.633 51.636 48.567 52.888 54.7 47.863 47.224 57.065 56.509 51.408 54.76 60.698 66.891 53.246 58.144 39.079 34.52 35.467 32.736
turquoise NM_023312 54.36 46.181 44.228 35.159 59.337 47.595 48.684 37.285 50.354 52.566 47.136 47.3 61.023 46.24 44.081 39.422 86.643 66.025 70.176 57.379
turquoise NM_026517 43.437 56.536 42.041 51.3 45.023 61.174 43.841 57.118 31.645 46.406 27.816 46.147 47.116 59.689 46.232 44.06 64.689 83.672 75.261 83.14
turquoise NM_001136484 51.05 51.737 37.67 39.431 53.487 52.39 43.209 45.606 52.156 47.962 41.522 34.428 57.5 51.629 47.765 40.365 15.795 15.46 11.931 11.103
turquoise NM_152808 54.836 52.612 46.351 44.635 50.902 54.623 42.581 41.622 53.262 41.184 45.698 37.245 49.69 42.064 39.291 35.843 106.388 88.306 86.501 70.204
turquoise NM_011509 59.798 55.058 58.858 32.375 52.349 52.642 40.824 50.036 44.422 46.47 37.35 47.318 46.59 64.385 41.479 44.715 98.161 81.922 91.113 57.618
turquoise NM_029293 46.237 52.984 40.044 35.272 52.988 51.615 37.313 52.906 43.744 40.56 26.749 26.626 42.256 52.009 40.846 37.935 73.291 83.551 60.704 80.726
turquoise NM_026305 44.283 39.935 45.63 40.353 51.618 52.435 43.3 47.521 51.402 52.102 49.04 48.997 50.298 52.405 29.461 38.514 27.196 26.493 24.819 23.307
turquoise NM_025277 67.613 87.363 61.915 73.513 50.908 52.202 40.008 43.555 46.302 46.418 38.915 34.353 81.577 70.802 64.286 63.146 101.99 106.564 86.259 80.941
turquoise NM_001081041 43.58 43.797 36.861 38.882 51.491 51.061 40.744 44.185 42.495 47.276 40.574 44.105 42.938 37.324 36.751 33.455 65.631 66.016 60.431 57.311
turquoise NM_145962 40.079 61.235 40.818 58.789 41.641 60.571 44.642 55.861 50.966 50.447 49.33 49.854 45.366 57.502 48.264 53.071 58.363 77.929 51.763 78.368
turquoise NM_007881 35.675 43.013 32.419 43.363 49.901 52.291 50.922 48.926 44.49 38.022 41.265 40.216 48.529 57.414 44.395 53.766 65.234 60.938 55.431 54.569
turquoise NM_027862 45.33 40.205 34.055 34.934 46.989 55.023 39.77 41.737 40.218 42.211 29.365 32.541 82.85 77.375 74.332 75.436 131.765 114.38 106.314 109.564
turquoise NM_199308 43.046 46.767 35.112 44.553 51.181 50.412 40.525 45.985 43.139 39.647 38.004 40.173 62.881 59.223 55.381 56.419 72.874 66.654 62.654 62.61
turquoise NM_026069 68.174 42.364 58.924 32.468 57.408 43.291 44.17 44.417 70.446 82.376 57.16 77.127 139.11 120.337 83.617 111.753 165.247 187.49 169.611 149.297
turquoise NM_001136270 34.854 35.226 28.47 34.323 48.475 52.125 35.24 37.062 25.283 23.191 19.356 30.447 81.594 36.251 52.067 34.569 113.581 110.205 83.362 88.378
turquoise NM_138602 43.851 42.247 37.221 43.899 46.572 51.904 36.962 42.474 41.762 38.461 37.676 48.721 41.44 47.895 32.656 46.386 24.529 25.472 15.224 18.804
turquoise NM_001291055 48.577 54.322 43.359 49.858 46.68 51.784 35.854 42.55 47.653 46.851 40.437 39.87 44.716 57.224 39.712 51.287 25.625 26.312 23.389 26.276
turquoise NM_178891 50.808 53.79 39.792 34.348 49.119 49.291 46.215 28.443 44.28 44.189 38.923 38.098 43.85 51.415 35.662 35.486 68.847 57.351 62.376 45.651
turquoise NM_011870 57.135 54.549 46.237 47.376 45.125 53.198 40.848 40.871 53.815 49.575 37.928 35.633 71.338 67.299 53.487 59.143 69.706 73.809 65.028 65.191
turquoise NM_178066 67.788 73.966 47.399 49.356 48.557 49.369 35.79 36.096 43.918 51.486 32.217 34.28 71.322 55.407 56.748 39.163 106.069 88.45 89.549 65.287
turquoise NM_008776 62.673 40.502 43.994 38.821 43.762 52.703 35.713 45.028 39.582 39.166 32.308 46.178 59.825 47.289 47.55 39.778 80.592 93.511 67.041 73.182
turquoise NM_024182 38.697 41.418 41.14 40.109 43.829 52.601 46.801 48.414 54.022 47.002 51.749 48.234 51.613 69.058 49.198 60.324 20.11 22.652 19.92 19.508
turquoise NM_007760 50.948 54.451 38.578 47.456 46.879 48.963 39.036 40.479 50.481 46.873 41.458 42.888 48.586 47.016 40.043 40.528 76.722 77.803 60.091 64.591
turquoise NM_199199 49.986 48.7 41.291 40.785 47.939 46.127 38.031 42.426 38.566 39.834 36.019 35.931 47.467 62.171 44.005 56.376 67.252 57.691 60.364 54.165
turquoise NM_025624 42.135 39.274 38.613 32.848 48.5 44.069 39.994 37.005 42.572 45.669 37.263 43.445 41.816 43.408 30.009 37.86 77.778 53.92 65.837 49.012
turquoise NM_023040 40.581 31.517 24.438 23.389 50.643 41.237 33.816 32.756 37.871 38.387 27.606 43.104 51.247 46.669 29.213 35.203 64.704 51.912 45.736 43.968
turquoise NM_001017429 62.211 45.046 51.798 41.686 48.604 43.15 46.331 38.038 52.266 60.538 46.986 40.742 58.876 55.809 49.868 57.286 94.887 64.707 88.947 62.327
turquoise NM_008437 44.326 39.386 39.33 34.862 44.769 46.897 39.42 37.193 33.756 46.277 33.016 38.604 52.201 40.663 42.871 35.934 62.873 83.344 55.288 64.556
turquoise NM_177158 49.16 37.805 35.918 31.949 48.453 42.677 33.528 28.97 33.97 44.791 28.656 29.723 66.258 55.509 52.106 44.007 78.64 70.55 60.464 53.363
turquoise NM_001004191 62.36 66.445 42.619 57.183 36.965 53.965 34.664 37.728 34.667 28.435 26.664 15.166 36.861 33.858 42.071 40.13 72.81 103.062 47.862 86.976
turquoise NM_025606 40.987 46.47 41.654 44.3 47.86 42.678 48.281 43.511 34.755 34.044 30.816 32.437 42.053 39.355 38.01 34.662 67.958 53.656 60.083 39.909
turquoise NM_025963 57.754 21.136 49.973 16.235 69.012 21.125 59.672 19.937 25.606 26.137 18.757 23.898 119.129 61.304 93.119 57.256 121.626 142.487 107.214 140.234
turquoise NM_011975 38.662 48.449 36.813 39.852 41.076 48.76 38.038 49.288 24.16 28.782 23.512 31.709 31.659 34.457 30.399 37.495 182.917 121.691 158.459 114.037
turquoise NM_029751 36.649 35.431 33.113 32.128 46.391 42.451 36.026 44.028 33.718 53.938 43.795 52.84 5.111 4.631 6.07 6.453 525.853 446.894 433.835 397.412
turquoise NM_030250 45.013 57.696 46.59 56.483 40.393 48.366 39.256 44.095 50.13 45.368 46.245 38.871 50.286 58.282 45.721 53.889 68.807 64.563 63.257 61.747
turquoise NM_001310727 33.976 42.33 32.657 36.58 44.967 43.294 41.128 37.524 51.855 47.882 48.357 42.07 59.484 73.671 51.703 60.284 89.787 83.496 83.915 75.446
turquoise NM_026267 40.663 50.617 36.937 41.252 38.443 49.413 33.497 38.854 60.833 54.244 42.26 56.42 43.125 45.819 35.178 36.791 24.574 26.478 20.691 23.389
turquoise NM_027909 47.712 48.783 40.616 51.38 43.77 39.24 42.016 41.439 34.839 26.982 30.95 32.11 52.321 48.046 48.365 46.411 81.48 74.035 69.581 73.429
turquoise NM_024266 423.123 322.53 400.93 292.263 61.028 21.873 53.225 20.523 349.463 428.36 275.882 362.591 231.847 124.089 204.798 118.13 64.122 20.035 66.657 17.741
turquoise NM_145354 32.178 30.092 26.853 26.286 43.321 39.212 36.844 36.955 38.782 40.46 36.623 32.202 35.278 47.555 31.025 44.252 61.87 45.114 58.533 40.538
turquoise NM_001081291 37.728 40.089 37.021 37.523 41.596 40.799 51.229 44.383 39.807 31.08 44.647 44.912 43.195 46.543 54.064 49.032 8.643 8.946 11.583 8.577
turquoise NM_001193303 36.703 43.211 41.118 46.231 33.886 47.661 37.581 46.593 48.825 44.407 56.853 48.688 44.234 54.691 46.933 51.882 121.739 128.247 124.773 129.274
turquoise NM_025586 44.366 35.715 41.499 39.527 37.526 43.843 36.805 41.921 39.83 56.817 36.914 40.911 53.755 68.478 53.048 58.288 363.126 284.628 308.213 270.653
turquoise NM_025668 38.032 45.398 36.248 39.342 38.708 41.921 31.091 32.551 32.766 33.797 31.287 30.506 27.097 27.899 23.523 25.492 64.651 62.346 53.436 54.667
turquoise NM_009943 8.659 12.706 5.297 7.344 27.724 52.877 23.703 37.48 4.413 6.434 2.586 0 38.095 111.855 24.232 98.491 333.444 451.861 267.634 451.695
turquoise NM_029362 39.602 39.224 30.866 33.954 41.137 38.28 37.592 36.227 42.252 46.129 38.83 40.703 53.173 47.662 41.532 45.535 66.115 57.973 59.278 51.321
turquoise NR_002445 45.864 41.551 42.209 29.877 43.38 35.799 36.659 27.759 46.029 44.802 50.575 45.644 83.566 69.529 55.52 65.086 86.88 66.101 79.618 64.821
turquoise NM_009679 35.37 34.625 31.021 29.989 35.946 42.928 32.325 38.179 35 33.195 33.063 30.497 8.445 8.019 6.708 6.983 115.257 110.572 101.76 98.055
turquoise NM_026943 50.865 39.116 35.861 25.873 43.709 33.869 33.666 28.997 46.467 56.523 42.096 51.997 49.001 50.383 33.479 39.181 69.759 48.268 60.979 47.22
turquoise NM_016745 53.506 52.662 45.192 45.568 39.893 37.481 35.601 34.849 10.612 10.055 8.648 10.174 86.626 56.743 75.728 51.139 102.667 115.114 91.129 98.188
turquoise NM_026347 36.085 31.478 31.864 24.571 35.383 41.964 31.739 34.821 23.155 24.908 20.687 23.028 40.096 43.861 32.888 34.611 63.397 63.079 55.355 51.374
turquoise NM_021412 49.782 75.549 40.446 62.778 33.436 43.609 23.31 32.224 42.168 42.021 30.36 31.394 53.748 57.633 42.237 46.689 112.404 90.06 94.857 66.423
turquoise NM_001013368 29.363 22.546 31.116 23.162 43.336 32.964 44.662 33.353 27.177 27.775 26.443 29.301 13.421 3.645 18.514 4.039 66.211 54.77 100.436 69.092
turquoise NM_001164252 49.041 53.591 54.022 51.16 35.533 40.737 38.644 39.33 42.732 41.033 35.073 39.191 57.521 40.438 55.304 35.094 27.21 18.172 22.577 14.554
turquoise NM_172769 31.824 36.867 32.998 34.639 39.14 36.87 35.417 30.448 40.041 33.878 38.526 38.348 27.135 30.909 23.997 28.957 61.876 76.803 49.582 61.541
turquoise NM_009076 40.057 26.366 28.05 18.631 42.235 33.651 41.537 26.423 42.848 42.367 37.664 22.597 19.673 21.707 11.138 17.352 515.865 248.96 418.194 240.894
turquoise NM_013594 36.315 35.826 26.734 28.055 38.293 37.414 31.425 28.965 31.58 33.497 25.669 30.961 35.94 40 29.593 33.236 65.328 63.862 62.056 55.71
turquoise NM_009201 34.023 39.097 32.529 35.832 37.685 38.014 33.809 34.87 32.519 34.237 30.007 34.068 38.431 65.984 32.842 55.579 95.561 69.26 86.846 61.413
turquoise NM_025538 38.424 37.91 28.305 28.857 39.435 36.091 28.507 36.693 18.514 28.497 22.302 39.198 34.475 38.217 30.462 29.797 62.937 74.374 46.853 54.3
turquoise NM_025903 29.071 26.793 24.031 25.153 40.478 34.353 31.682 31.702 42.213 44.477 35.296 33.032 34.836 38.881 24.611 28.329 60.763 40.63 56.666 35.063
turquoise NM_173751 43.911 48.075 34.667 38.965 36.524 37.959 26.876 32.386 27.793 27.55 25.874 24.118 58.194 56.908 43.48 47.496 61.617 61.472 57.538 54.628
turquoise NM_029365 35.856 38.735 29.675 32.508 36.467 37.604 29.971 32.601 28.983 23.543 26.584 23.277 48.983 48.901 38.927 41.106 52.055 52.782 42.796 39.574
turquoise NM_023418 26.895 48.664 23.704 39.608 22.684 49.821 22.219 44.426 25.799 25.349 24.627 19.281 62.642 68.73 39.254 57.36 142.638 214.216 117.721 193.251
turquoise NM_001164082 41.129 34.201 43.874 34.128 40.718 30.89 48.591 34.408 29.044 32.098 34.399 33.884 42.076 46.606 48.705 48.676 63.738 40.293 65.531 45.335
turquoise NR_073369 32.415 39.308 26.654 31.779 35.721 35.637 29.712 29.208 31.83 29.54 25.118 27.863 37.266 41.041 31.413 34.117 50.586 60.256 40.096 45.926
turquoise NM_016750 18.76 21.861 16.982 23.266 27.854 43.077 19.899 31.287 19.12 25.216 23.728 27.555 36.27 34.272 37.391 37.056 35.821 57.418 37.162 48.603
turquoise NM_007379 37.861 43.648 32.876 41.548 35.632 35.099 30.984 33.608 30.4 24.35 25.995 26.78 41.203 45.122 38.917 38.67 69.827 73.639 62.005 64.521
turquoise NM_026125 12.311 11.097 12.479 11.313 36.703 33.987 31.856 24.518 20.618 26.018 15.893 18.873 24.968 16.522 14.651 14.913 0.742 0.961 1.069 2.783
turquoise NM_026850 38.502 31.01 31.849 28.301 36.553 33.569 33.231 29.874 34.881 34.968 33.471 32.215 26.94 21.878 24.372 22.881 57.173 48.876 45.871 44.059
turquoise NM_010330 34.237 30.824 31.069 26.958 34.691 34.833 28.527 30.935 30.087 31.43 26.514 26.437 21.066 19.973 18.754 17.719 88.463 69.657 75.206 60.285
turquoise NM_025526 37.935 29.194 34.296 26.695 39.265 29.764 32.567 24.134 23.532 25.188 22.445 23.072 52.315 30.469 36.125 28.087 55.204 50.134 49.347 38.439
turquoise NM_028763 48.126 38.485 34.774 30.842 38.583 30.156 27.017 25.748 44.486 51.666 32.644 46.387 40.518 33.493 29.399 25.006 0.527 0.199 0.27 0.518
turquoise NM_008012 17.404 15.397 14.429 14.217 33.923 33.639 26.174 29.79 29.802 25.362 27.713 20.011 71.269 74.422 62.558 62.904 285.328 148.85 247.985 113.361
turquoise NM_153388 52.056 33.358 36.637 30.437 41.97 25.356 33.193 23.514 32.797 32.397 26.349 20.982 40.206 28.656 29.932 21.981 9.61 4.167 6.338 3.326
turquoise NM_183270 43.266 41.436 31.824 30.253 29.039 37.728 20.225 25.733 34.84 27.61 16.866 21.206 49.233 49.971 36.468 46.76 63.481 62.262 51.987 46.186
turquoise NM_008826 27.43 42.481 21.445 30.653 25.498 40.784 22.741 40.422 32.665 32.053 28.45 31.605 29.098 43.197 26.044 40.476 47.146 118.632 47.595 94.464
