""	"Signature.1"	"Signature.2"	"Signature.3"	"Signature.4"	"Signature.5"	"Signature.6"	"Signature.7"	"Signature.8"	"Signature.9"	"Signature.10"	"Signature.11"	"Signature.12"	"Signature.13"	"Signature.14"	"Signature.15"	"Signature.16"	"Signature.17"	"Signature.18"	"Signature.19"	"Signature.20"	"Signature.21"	"Signature.22"	"Signature.23"	"Signature.24"	"Signature.25"	"Signature.26"	"Signature.27"	"Signature.28"	"Signature.29"	"Signature.30"	"unknown"
"TCGA-YF-AA3L-01"	0	0	0	0	0	0	0	0	0	0	0	0	0.181956623602576	0	0	0.592413580407875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.225629795989549
"TCGA-YF-AA3M-01"	0	0.118143722677427	0	0	0	0.133570908921114	0	0	0	0	0	0	0.13911780043927	0	0	0.522872275893388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0862952920688012
"TCGA-ZF-A9R0-01"	0.0675948159304755	0.311056854448238	0	0	0.0644407764869894	0	0	0	0	0	0	0	0.510467056024646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0464404971096511
"TCGA-ZF-A9R1-01"	0.127709424299791	0.17423261369199	0.259041561026097	0	0	0	0.0825508588856281	0	0	0	0	0	0.299555939256452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0569096028400417
"TCGA-ZF-A9R2-01"	0	0.242955777729768	0	0	0	0	0	0	0	0	0	0	0.362860826797337	0	0	0.187710438134428	0	0	0.0780186231800731	0	0	0	0	0	0	0.0869242361995442	0	0	0	0	0.0415300979588497
"TCGA-ZF-A9R3-01"	0.143278867515215	0.176950853281071	0.119973185680635	0	0	0	0.148410292825127	0	0	0	0	0	0.318954133215565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092432667482387
"TCGA-ZF-A9R4-01"	0	0.421452299728437	0	0	0.0752549562926551	0	0	0	0	0	0	0	0.410853682370184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0924390616087243
"TCGA-ZF-A9R5-01"	0.139907856909517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.815619188351214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044472954739269
"TCGA-ZF-A9R7-01"	0	0.363229984396346	0	0	0	0	0	0	0	0	0	0	0.559347482366463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0774225332371903
"TCGA-ZF-A9R9-01"	0.0923043927698847	0.303737949951274	0	0	0	0	0.117913518246662	0	0	0	0	0	0.306729844291096	0	0	0.17931427884004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59010424827244e-08
"TCGA-ZF-A9RC-01"	0	0.63966326098207	0	0	0	0	0	0	0	0	0	0	0	0	0	0.227973719296281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132363019721649
"TCGA-ZF-A9RD-01"	0	0.258107568396932	0	0	0	0	0.12788089784582	0	0	0	0	0	0.389661142504184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.224350391253064
"TCGA-ZF-A9RE-01"	0.313740584832061	0	0	0	0	0	0	0.226974932372731	0	0	0	0	0.0765262233191888	0	0	0.143650758667338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239107500808682
"TCGA-ZF-A9RF-01"	0	0.201202005048402	0.179107588320372	0	0	0	0	0	0	0	0	0.135362869890468	0.272872150667916	0	0	0	0	0	0.0631952577728487	0	0	0	0	0	0	0	0	0	0	0.0730731731459552	0.0751869551540388
"TCGA-ZF-A9RG-01"	0	0.644098118804279	0.075345802559243	0	0	0	0	0	0	0	0	0	0.150893208966887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129662869669591
"TCGA-ZF-A9RL-01"	0	0.0859065848795045	0	0	0	0	0	0	0	0	0	0	0.43983048811346	0	0	0.384441301761476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08982162524556
"TCGA-ZF-A9RM-01"	0	0	0	0	0.83530559839021	0	0	0.0802187967436899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0844756048660996
"TCGA-ZF-A9RN-01"	0.103720754245019	0.123969203523926	0.291443522128112	0	0	0	0	0	0	0	0	0	0.338117781239403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142748738863541
"TCGA-ZF-AA4R-01"	0.0708432009019151	0	0	0	0	0	0	0	0	0	0	0	0.33631031645213	0	0	0.490139308326026	0	0	0	0	0	0	0	0.0658201773722427	0	0	0	0	0	0	0.0368869969476858
"TCGA-ZF-AA4T-01"	0.140690359969223	0.0795126660590236	0	0	0	0	0	0	0	0	0	0	0.0704295708973143	0	0	0.483155112814198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.226212290260241
"TCGA-ZF-AA4U-01"	0.241193983250003	0	0	0	0	0	0	0	0	0	0.0966946479388559	0	0	0	0	0.459569732810586	0	0	0	0	0	0	0	0	0	0.0680216821932835	0	0	0	0	0.134519953807271
"TCGA-ZF-AA4V-01"	0	0.447657231394037	0	0	0	0	0	0	0	0	0	0	0.141319994394666	0	0	0.293492893455207	0	0	0	0	0	0	0	0	0	0.10062367994885	0	0	0	0	0.0169062008072396
"TCGA-ZF-AA4W-01"	0	0.123517088517409	0	0	0	0	0	0	0	0	0	0.189662938112142	0.262619614459089	0.239307120188894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.184893238722466
"TCGA-ZF-AA4X-01"	0	0.498186963326046	0	0	0	0	0	0	0	0	0	0	0.439945814348028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0618672223259252
"TCGA-ZF-AA51-01"	0	0.297428393697666	0	0	0.119088045012352	0	0	0	0	0	0	0	0.545742645994936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0377409152950449
"TCGA-ZF-AA52-01"	0.0950307316329326	0.291411691733572	0	0	0	0	0.0716499616937854	0	0	0	0	0	0.269103970535483	0	0	0	0	0	0	0	0	0	0	0	0	0.116152231722966	0	0	0	0	0.156651412681262
"TCGA-ZF-AA53-01"	0	0.315886823182087	0	0	0	0	0.0858489717752451	0	0	0	0	0	0.598264205042668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TCGA-ZF-AA54-01"	0	0.271434238662678	0	0	0	0	0	0	0	0	0	0	0.46747956956216	0	0	0.18692518022535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0741610115498129
"TCGA-ZF-AA56-01"	0	0.159118622614713	0.118336580414046	0	0	0.090139723525883	0	0.0830865720086904	0	0	0	0	0.39194827573131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.157370225705358
"TCGA-ZF-AA58-01"	0	0.251407679493191	0.194019138263315	0	0	0	0	0	0	0	0	0	0.303486014983879	0	0	0.183025065261604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068062101998011
"TCGA-ZF-AA5H-01"	0.123320347180304	0.427562479927842	0	0	0	0	0	0	0	0	0	0	0.165362692817581	0	0	0	0	0	0	0	0.117493514277735	0	0	0	0	0	0	0	0.0854881879519122	0	0.0807727778446259
"TCGA-ZF-AA5N-01"	0.140996322145211	0.0855060052424807	0.230518698410521	0	0	0	0	0	0.320144728718721	0	0	0	0	0	0	0	0	0	0	0	0.0998524437159064	0	0	0	0	0	0	0	0	0	0.12298180176716
"TCGA-ZF-AA5P-01"	0.12892054797877	0.171525276008256	0	0	0	0	0	0	0	0	0	0	0.390133193963893	0	0	0	0	0.063649302794745	0	0	0	0	0	0	0	0	0	0.0952190664890645	0	0	0.150552612765271
"TCGA-4Z-AA7N-01"	0	0.416291781725981	0	0	0	0	0	0	0	0	0	0	0.397416052206481	0	0	0	0	0.0937047710525711	0	0	0	0	0	0	0	0	0	0	0	0	0.0925873950149675
"TCGA-4Z-AA87-01"	0.0626156767016377	0.289782028472347	0.100044539141458	0	0	0.0677122497203171	0	0	0	0	0	0	0.361355036778409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118490469185831
"TCGA-C4-A0F1-01"	0.097683309917291	0.376681749123195	0	0	0	0	0.0640460272899029	0	0	0	0	0	0.245824516958642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.215764396710969
"TCGA-C4-A0F7-01"	0.22345403754896	0.171049696915914	0	0	0.310055295188173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0708906605482787	0	0.133222393991342	0	0.0913279158073319
"TCGA-DK-A6AW-01"	0	0	0	0	0	0	0	0	0	0.785345070181809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173145174571146	0	0	0.0415097552470443
"TCGA-DK-AA75-01"	0.0769005699353682	0.508387525528856	0.17236840145934	0	0	0	0	0	0	0	0	0	0.156391162130363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.085952340946073
"TCGA-E7-A85H-01"	0	0.116043227802949	0	0	0	0	0	0	0	0	0	0	0	0	0	0.557831707468372	0	0	0	0	0	0	0	0	0	0.143300384236294	0	0	0	0	0.182824680492384
"TCGA-FD-A3B8-01"	0	0.228545356679421	0	0	0	0	0	0	0	0	0	0	0.522683476564813	0	0	0.107900226043237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14087094071253
"TCGA-XF-A9SL-01"	0	0.169547218767771	0	0	0	0	0	0	0	0	0.085205609573974	0	0.459350987858031	0	0	0.212676794046692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0732193897535323
"TCGA-XF-AAN4-01"	0	0.14667631425893	0	0	0	0	0	0	0	0	0	0	0.350297698780797	0	0	0.423758400433667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.079267586526606
