TCGA.2V.A95S.01A.11R.A37K.07 TCGA.2Y.A9GS.01A.12R.A38B.07 TCGA.2Y.A9GT.01A.11R.A38B.07 TCGA.2Y.A9GU.01A.11R.A38B.07
ENSG00000211675.2 0 0 0 0
ENSG00000211676.2 0.114069761324538 0 0.0737756161850129 0
ENSG00000211677.2 399.951397156095 2.5543458187491 46.1343519876947 3.13154481003384
ENSG00000211678.2 0.159697665854353 0 0 0
ENSG00000211679.2 133.507248654239 2.67794319707567 33.2973947715025 1.63694387797224
ENSG00000211680.2 0 0 0 0
ENSG00000211681.2 0 0 0 0
ENSG00000211682.2 0 0 0 0
ENSG00000211683.3 0.0228139522649076 0.0205995630544282 0.0737756161850129 0.0474476486368764
ENSG00000211684.2 0.0228139522649076 0 0 0
ENSG00000211685.3 15.308161969753 0 0.368878080925064 0.0237238243184382
ENSG00000211687.1 0 0 0 0
ENSG00000211688.1 0 0 0 0
ENSG00000211689.7 2.60079055819947 0.411991261088564 0.565613057418431 3.34505922889979
ENSG00000211690.1 0 0 0 0
ENSG00000211691.2 0 0 0 0
ENSG00000211692.1 0 0 0 0
ENSG00000211693.2 0 0 0 0
ENSG00000211694.2 0.821302281536672 0.0411991261088564 0.172143104431696 0.0474476486368764
ENSG00000211695.2 0.387837188503428 0.329593008870852 0.221326848555038 0.308409716139697
ENSG00000211696.2 0.114069761324538 0 0.0491837441233418 0.0948952972737529
ENSG00000211697.4 0.456279045298151 0 0.0245918720616709 0
ENSG00000211698.2 0.365023236238521 0 0.295102464740051 0
ENSG00000211699.2 0.0684418567947228 0.0205995630544282 0.0737756161850129 0
ENSG00000211701.2 0.0228139522649076 0.0205995630544282 0.0245918720616709 0
ENSG00000211706.2 0.844116233801579 0.0205995630544282 0.0983674882466837 0.0237238243184382
ENSG00000211707.3 0 0 0 0
ENSG00000211710.3 0.182511618119261 0.0205995630544282 0.0491837441233418 0.0237238243184382
ENSG00000211713.3 0.0912558090596303 0 0 0
ENSG00000211714.3 0.045627904529815 0.0411991261088564 0.221326848555038 0
ENSG00000211715.1 0 0 0 0
ENSG00000211716.2 1.25476737456992 0.0411991261088564 0.196734976493367 0.0474476486368764
ENSG00000211717.3 0.182511618119261 0 0 0.0237238243184382
ENSG00000211720.3 0.0228139522649076 0.0205995630544282 0.0245918720616709 0
ENSG00000211721.2 1.30039527909973 0 0.147551232370025 0.0711714729553147
ENSG00000211724.3 0.114069761324538 0.102997815272141 0.147551232370025 0
ENSG00000211725.3 0.045627904529815 0.0205995630544282 0 0
ENSG00000211727.3 0.273767427178891 0 0.196734976493367 0
ENSG00000211728.2 0.866930186066487 0.0617986891632848 0.0737756161850129 0
ENSG00000211731.1 0 0 0.0245918720616709 0
ENSG00000211734.3 2.1216975606364 0.0617986891632848 0.368878080925064 0.0237238243184382
ENSG00000211739.4 0 0 0 0
ENSG00000211745.3 0.410651140768336 0 0.0737756161850129 0.142342945910629
ENSG00000211746.3 1.18632551777519 0.144196941380998 0.713164289788457 0.142342945910629
ENSG00000211747.3 0.866930186066487 0.164796504435426 1.54928793988527 0.213514418865944
ENSG00000211749.1 0 0.0617986891632848 0.0245918720616709 0.0237238243184382
ENSG00000211750.2 0.250953474913983 0.0205995630544282 0.196734976493367 0.0237238243184382
ENSG00000211751.9 46.1754393841729 2.73974188623896 12.0992010543421 1.44715328342473
ENSG00000211752.3 1.14069761324538 0.082398252217713 2.1149009973037 0
ENSG00000211753.4 0.66160461568232 0.185396067489854 0.614796801541773 0.0237238243184382
ENSG00000211764.1 0.136883713589445 0 0.0245918720616709 0
ENSG00000211765.1 0.0912558090596303 0.0205995630544282 0 0
ENSG00000211766.1 0.0912558090596303 0 0.0491837441233418 0.0237238243184382
ENSG00000211767.1 0.114069761324538 0 0.0983674882466837 0
ENSG00000211768.1 0.045627904529815 0 0.0245918720616709 0.0237238243184382
ENSG00000211769.1 0.045627904529815 0 0.0737756161850129 0
ENSG00000211770.1 0 0 0.0737756161850129 0
ENSG00000211771.1 0.0912558090596303 0.0617986891632848 0.147551232370025 0
ENSG00000211772.11 64.6091128142183 4.79969819168178 29.7069814504984 1.75556299956443
ENSG00000211776.2 0.319395331708706 0 0.0983674882466837 0.0237238243184382
ENSG00000211777.2 0.479092997563059 0.0411991261088564 0.0245918720616709 0
ENSG00000211778.2 0.730046472477042 0.0411991261088564 0.860715522158482 0.0237238243184382
ENSG00000211779.3 0.0912558090596303 0 0.172143104431696 0.0237238243184382
ENSG00000211780.3 0.114069761324538 0.0411991261088564 0.344286208863393 0
ENSG00000211781.3 0.0228139522649076 0 0 0
ENSG00000211782.2 0.0912558090596303 0 0.196734976493367 0
ENSG00000211783.3 0 0 0 0
ENSG00000211784.2 0.159697665854353 0.0411991261088564 0.0491837441233418 0
ENSG00000211785.1 0.159697665854353 0.0205995630544282 0.663980545665115 0.0474476486368764
ENSG00000211786.3 0.547534854357781 0.0617986891632848 0.172143104431696 0.142342945910629
ENSG00000211787.1 0.638790663417412 0.0411991261088564 0.172143104431696 0.0237238243184382
ENSG00000211788.2 0.433465093033244 0.102997815272141 0.713164289788457 0.0237238243184382
ENSG00000211789.2 1.2091394700401 0.102997815272141 0.368878080925064 0.0237238243184382
ENSG00000211790.2 0.456279045298151 0.0617986891632848 0.0983674882466837 0.0474476486368764
ENSG00000211791.2 0.684418567947227 0.0411991261088564 0.196734976493367 0.0237238243184382
ENSG00000211792.2 0.319395331708706 0.0205995630544282 0.0983674882466837 0.0948952972737529
ENSG00000211793.2 0.296581379443798 0.0617986891632848 0.295102464740051 0
ENSG00000211794.3 0.296581379443798 0.082398252217713 0.836123650096812 0.0711714729553147
ENSG00000211795.3 0.66160461568232 0.0411991261088564 0.319694336801722 0.118619121592191
ENSG00000211796.1 0.250953474913983 0 0.122959360308355 0.0237238243184382
ENSG00000211797.2 0.205325570384168 0.144196941380998 0.27051059267838 0
ENSG00000211798.3 0.045627904529815 0 0.0245918720616709 0
ENSG00000211799.3 0.638790663417412 0.0411991261088564 0.172143104431696 0.118619121592191
ENSG00000211800.3 0.0684418567947228 0.0205995630544282 0.0491837441233418 0.0237238243184382
ENSG00000211801.3 0.365023236238521 0.0411991261088564 0.295102464740051 0.0237238243184382
ENSG00000211802.3 0.0912558090596303 0 0.0491837441233418 0.0474476486368764
ENSG00000211803.2 0.0912558090596303 0.0205995630544282 0 0.0711714729553147
ENSG00000211804.3 0.365023236238521 0.0617986891632848 0.0491837441233418 0.0474476486368764
ENSG00000211805.1 0.136883713589445 0 0.0737756161850129 0
ENSG00000211806.2 0.0912558090596303 0.0411991261088564 0.122959360308355 0
ENSG00000211807.3 0.136883713589445 0.0411991261088564 0.196734976493367 0.0237238243184382
ENSG00000211808.3 0 0 0 0
ENSG00000211809.2 0.159697665854353 0.0617986891632848 0.0983674882466837 0.0237238243184382
ENSG00000211810.3 0.273767427178891 0.0411991261088564 0.172143104431696 0.0237238243184382
ENSG00000211812.1 0.114069761324538 0.0205995630544282 0.0983674882466837 0.0711714729553147
ENSG00000211813.2 0.0912558090596303 0.0411991261088564 0.0245918720616709 0
ENSG00000211814.1 0.045627904529815 0 0.122959360308355 0
ENSG00000211815.3 0.045627904529815 0.0411991261088564 0.0491837441233418 0
ENSG00000211816.2 0.182511618119261 0.0205995630544282 0 0
ENSG00000211817.2 0.182511618119261 0.082398252217713 0.0491837441233418 0
ENSG00000211818.1 0.0228139522649076 0 0 0
ENSG00000211819.3 0 0 0 0
ENSG00000211820.1 0.250953474913983 0.0205995630544282 0.0737756161850129 0.0237238243184382
ENSG00000211821.2 0.159697665854353 0.185396067489854 0.0245918720616709 0.0237238243184382
ENSG00000211825.1 0 0.0205995630544282 0 0
ENSG00000211826.1 0 0 0 0
ENSG00000211827.1 0 0 0.0245918720616709 0
ENSG00000211828.1 0.045627904529815 0 0 0
ENSG00000211829.9 4.01525559862373 0.906380774394843 1.05745049865185 0.0948952972737529
ENSG00000211831.2 0 0 0 0
ENSG00000211832.2 0 0 0 0
ENSG00000211833.1 0 0 0 0
ENSG00000211834.1 0 0 0 0
ENSG00000211835.1 0 0 0.0245918720616709 0
ENSG00000211836.1 0 0 0 0
ENSG00000211837.1 0 0 0 0
ENSG00000211838.1 0 0 0 0
ENSG00000211839.1 0 0 0 0
ENSG00000211840.1 0 0 0.0245918720616709 0
ENSG00000211841.1 0 0 0 0
ENSG00000211842.1 0.0228139522649076 0 0.0245918720616709 0
ENSG00000211843.1 0 0 0 0
ENSG00000211844.1 0 0 0 0
ENSG00000211845.1 0 0 0.0245918720616709 0
ENSG00000211846.1 0 0 0 0
ENSG00000211847.1 0.0228139522649076 0 0 0
ENSG00000211848.1 0 0 0 0
ENSG00000211849.1 0 0 0 0
ENSG00000211850.1 0.0228139522649076 0 0 0
ENSG00000211851.1 0.0228139522649076 0 0 0
ENSG00000211854.1 0 0 0 0
ENSG00000211855.1 0 0 0.0245918720616709 0
ENSG00000211856.1 0 0 0 0
ENSG00000211857.1 0.0228139522649076 0 0.0245918720616709 0
ENSG00000211858.1 0.0228139522649076 0 0.0245918720616709 0
ENSG00000211859.1 0 0 0.0245918720616709 0
ENSG00000211860.1 0 0 0 0
ENSG00000211861.1 0 0 0 0
ENSG00000211862.1 0 0 0 0
ENSG00000211863.1 0 0.0205995630544282 0 0
ENSG00000211864.2 0 0 0 0
ENSG00000211865.1 0 0 0 0
ENSG00000211866.1 0 0 0 0
ENSG00000211867.1 0 0 0 0
ENSG00000211868.1 0 0 0 0
ENSG00000211869.1 0 0 0 0
ENSG00000211870.1 0 0 0 0
ENSG00000211871.1 0 0 0.0491837441233418 0
ENSG00000211872.1 0 0 0.0245918720616709 0
ENSG00000211873.1 0.0228139522649076 0 0 0
ENSG00000211875.1 0 0 0 0
ENSG00000211876.1 0 0 0 0
ENSG00000211877.1 0.0228139522649076 0 0 0
ENSG00000211878.1 0 0 0 0
ENSG00000211879.1 0.0228139522649076 0 0 0
ENSG00000211880.1 0 0 0 0
ENSG00000211881.1 0 0 0.0245918720616709 0
ENSG00000211882.1 0 0 0 0
ENSG00000211883.1 0.0228139522649076 0 0.0491837441233418 0
ENSG00000211884.1 0 0 0 0
ENSG00000211885.1 0 0 0 0
ENSG00000211886.1 0 0 0.0245918720616709 0
ENSG00000211887.2 0 0 0.0737756161850129 0
ENSG00000211888.2 0 0 0.0983674882466837 0
ENSG00000211890.4 48.3427648493391 10.9795671080103 13.5009377618573 8.20844321417962
ENSG00000211891.6 0.250953474913983 0.288393882761995 0.0245918720616709 0.0474476486368764
ENSG00000211892.4 381.33521210793 2.73974188623896 17.2143104431697 0.450752662050326
ENSG00000211893.4 542.036691861938 9.78479245085341 167.987078053274 16.4168864283592
ENSG00000211895.5 456.575626677595 36.2140318496848 128.123653441306 13.0955510237779
ENSG00000211896.7 9989.88748751905 13.6575103050859 948.803607883387 14.8985616719792
ENSG00000211897.9 601.900502605056 2.96633707983766 115.999860514902 4.57869809345858
ENSG00000211898.7 1.36883713589445 0.102997815272141 3.31990272832557 0.0474476486368764
ENSG00000211899.10 149.819224523648 8.44582085231558 38.1419935676516 6.69011845779958
ENSG00000211900.2 2.50953474913983 0 0.122959360308355 0.0237238243184382
ENSG00000211904.2 0.342209283973614 0.0205995630544282 0.0737756161850129 0
ENSG00000211905.1 0.182511618119261 0 0 0
ENSG00000211907.1 0 0 0 0
ENSG00000211909.1 0 0 0 0
ENSG00000211911.1 0.114069761324538 0 0.0245918720616709 0
ENSG00000211912.1 0 0 0 0
ENSG00000211914.1 0 0 0 0
ENSG00000211915.1 0.0228139522649076 0 0 0
ENSG00000211917.1 0.0228139522649076 0 0 0
ENSG00000211918.1 0 0 0 0
ENSG00000211920.1 0 0 0 0
ENSG00000211921.1 0 0 0.0245918720616709 0
ENSG00000211923.1 0 0 0 0
ENSG00000211924.1 0.0228139522649076 0 0 0
ENSG00000211925.1 0 0 0 0
ENSG00000211928.1 0 0 0 0
ENSG00000211930.1 0.0228139522649076 0 0.0245918720616709 0
ENSG00000211931.1 0 0 0 0
ENSG00000211933.2 2.4182789400802 1.33897159853783 2.01653350905701 0.142342945910629
ENSG00000211934.3 32.2817424548442 0.329593008870852 3.51663770481894 0.0711714729553147
ENSG00000211935.3 10.8822552303609 0.0205995630544282 1.30336921926856 1.44715328342473
ENSG00000211937.3 20.0534640408538 0.0617986891632848 3.81174016955899 0.0474476486368764
ENSG00000211938.2 8.80618557425432 0.947579900503699 24.3951370851775 2.13514418865944
ENSG00000211941.3 14.076208547448 0.0205995630544282 3.71337268131231 0.118619121592191
ENSG00000211942.3 2.32702313102057 0.082398252217713 0.319694336801722 0.0237238243184382
ENSG00000211943.2 136.518690353207 0.762183833013844 4.27898573873074 0.498200310687202
ENSG00000211944.2 0.0684418567947228 0 0 0
ENSG00000211945.2 15.4906735878722 0.226595193598711 14.4108370281392 0.450752662050326
ENSG00000211946.3 2.6920463672591 0.0205995630544282 0.0737756161850129 0.0474476486368764
ENSG00000211947.2 26.1219753433192 0.0617986891632848 4.42653697110077 0.427028837731888
ENSG00000211949.3 38.1449281869255 1.48316853991883 11.2630774042453 0.332133540458135
ENSG00000211950.2 16.3804177262036 0.102997815272141 0.81153177803514 0.0948952972737529
ENSG00000211951.2 2.50953474913983 0.185396067489854 11.6319554851703 0.142342945910629
ENSG00000211952.3 2.53234870140474 0.0205995630544282 1.40173670751524 0
ENSG00000211955.2 5.24720902092875 0.803382959122702 2.45918720616709 0.0948952972737529
ENSG00000211956.2 5.61223225716726 0.267794319707567 1.57387981194694 0.118619121592191
ENSG00000211957.2 0.0684418567947228 0 0 0
ENSG00000211958.2 0.0912558090596303 0.0411991261088564 0.0983674882466837 0
ENSG00000211959.2 38.1449281869255 0.391391698034136 0.368878080925064 0.332133540458135
ENSG00000211961.3 0.136883713589445 0 0.0491837441233418 0
ENSG00000211962.2 15.2625340652232 0.102997815272141 1.37714483545357 0.355857364776573
ENSG00000211964.3 9.62748785579099 0.102997815272141 6.19715175954108 0.474476486368764
ENSG00000211965.4 11.7263714641625 0.0411991261088564 2.45918720616709 0.189790594547506
ENSG00000211966.2 43.8940441576822 0.267794319707567 7.03327540963788 0.237238243184382
ENSG00000211967.3 14.2359062133023 0.102997815272141 3.29531085626391 0.213514418865944
ENSG00000211968.3 0.730046472477042 0.0411991261088564 0.147551232370025 0
ENSG00000211970.3 7.8479995791282 0 0.27051059267838 0.0237238243184382
ENSG00000211972.2 12.1826505094607 0 1.15581798689853 0
ENSG00000211973.2 1.27758132683482 0.0411991261088564 0.368878080925064 0.0237238243184382
ENSG00000211974.3 0.319395331708706 0 0.418061825048405 0
ENSG00000211976.2 5.429720639048 0 0.959083010405167 0
ENSG00000211978.2 0.136883713589445 0.0411991261088564 0.0491837441233418 0.0237238243184382
ENSG00000211979.2 0.296581379443798 0 0.0491837441233418 0.0237238243184382
ENSG00000211991.4 0 0 0 0
ENSG00000211997.1 0 0 0 0
ENSG00000212013.1 0 0 0 0
ENSG00000212014.1 0 0.0205995630544282 0 0
ENSG00000212017.2 0 0 0 0
ENSG00000212024.2 0 0 0 0
ENSG00000212027.3 0 0 0 0
ENSG00000212036.3 0 0 0 0
ENSG00000212040.3 0 0 0 0
ENSG00000212051.1 0 0 0 0
ENSG00000212100.2 0 0 0 0
ENSG00000212102.1 0 0 0 0
ENSG00000212122.4 0 0 0 0
ENSG00000212123.4 1.41446504042427 0.432590824142993 1.25418547514522 1.96907741843037
ENSG00000212124.2 0.0228139522649076 0 0.0983674882466837 0.118619121592191
ENSG00000212125.2 0.0684418567947228 0.0617986891632848 0.122959360308355 0.166066770229068
ENSG00000212126.3 0 0 0 0.0237238243184382
ENSG00000212127.6 0.387837188503428 0.741584269959416 0.491837441233418 0.711714729553147
ENSG00000212128.2 0 0.0205995630544282 0.0245918720616709 0
ENSG00000212133.1 0 0 0 0
ENSG00000212134.1 0 0 0 0
ENSG00000212135.1 0 0 0 0.0237238243184382
ENSG00000212136.1 0 0 0 0
ENSG00000212138.1 0 0.0205995630544282 0 0
ENSG00000212140.1 0 0 0 0
ENSG00000212144.1 0 0 0 0
ENSG00000212145.2 0 0 0 0
ENSG00000212146.1 0 0 0 0
ENSG00000212147.1 0 0 0 0
ENSG00000212149.1 0 0 0 0
ENSG00000212153.1 0 0 0 0
ENSG00000212154.1 0 0 0 0
ENSG00000212156.1 0 0 0 0
ENSG00000212157.1 0 0 0 0
ENSG00000212158.1 0 0 0 0.0474476486368764
ENSG00000212160.1 0 0 0 0
ENSG00000212161.1 0 0 0 0
ENSG00000212163.6 0.0228139522649076 0 0 0.0237238243184382
ENSG00000212165.2 0 0 0 0
ENSG00000212167.1 0 0 0 0
ENSG00000212168.1 0 0 0 0
ENSG00000212170.1 0 0 0 0
ENSG00000212171.1 0 0 0 0
ENSG00000212172.1 0 0 0 0
ENSG00000212175.1 0 0.0205995630544282 0 0.0948952972737529
ENSG00000212176.1 0 0 0 0
ENSG00000212181.1 0 0 0 0
ENSG00000212182.2 0 0.0205995630544282 0 0.0474476486368764
ENSG00000212184.1 0 0 0 0
ENSG00000212186.1 0 0 0 0
ENSG00000212187.1 0 0 0 0
ENSG00000212189.1 0 0 0 0
ENSG00000212190.1 0 0 0 0
ENSG00000212191.1 0 0 0 0
ENSG00000212195.2 0.0228139522649076 0 0 0.0237238243184382
ENSG00000212199.1 0 0 0 0
ENSG00000212204.1 0 0.0205995630544282 0 0
ENSG00000212205.1 0 0.0205995630544282 0 0.0474476486368764
ENSG00000212206.1 0.0228139522649076 0.0205995630544282 0 0
ENSG00000212207.1 0 0 0 0
ENSG00000212211.2 0 0 0 0
ENSG00000212214.1 0 0 0 0
ENSG00000212215.1 0 0 0 0
ENSG00000212216.1 0 0 0 0
ENSG00000212219.1 0 0 0 0
ENSG00000212221.1 0 0 0 0
ENSG00000212224.1 0 0 0 0
ENSG00000212226.1 0 0 0 0.0474476486368764
ENSG00000212228.1 0 0 0 0
ENSG00000212229.1 0 0 0 0
ENSG00000212230.1 0 0 0 0
ENSG00000212232.1 0.0684418567947228 0.205995630544283 0.122959360308355 0.0711714729553147
ENSG00000212237.1 0 0.144196941380998 0.0245918720616709 0
ENSG00000212238.1 0 0 0 0
ENSG00000212240.1 0 0.0205995630544282 0 0
ENSG00000212241.1 0 0 0 0
ENSG00000212242.1 0 0.0205995630544282 0.0983674882466837 0.26096206750282
ENSG00000212246.1 0 0 0 0
ENSG00000212247.1 0 0 0 0
ENSG00000212248.1 0 0 0 0
ENSG00000212249.2 0 0 0 0
ENSG00000212251.1 0 0 0 0
ENSG00000212257.1 0 0 0 0
ENSG00000212258.1 0 0 0 0
ENSG00000212259.1 0 0 0 0
ENSG00000212260.1 0 0.0205995630544282 0 0
ENSG00000212264.1 0 0 0 0
ENSG00000212265.1 0 0 0 0
ENSG00000212266.1 0 0 0 0
ENSG00000212269.1 0 0 0 0
ENSG00000212270.1 0 0 0 0
ENSG00000212273.1 0 0 0 0
ENSG00000212276.1 0 0 0 0
ENSG00000212278.1 0 0 0 0
ENSG00000212279.2 0 0 0 0
ENSG00000212280.1 0 0 0 0
ENSG00000212282.1 0 0 0 0
ENSG00000212283.1 0.0228139522649076 0.0411991261088564 0.0983674882466837 0.0237238243184382
ENSG00000212289.1 0 0.0205995630544282 0 0
ENSG00000212292.1 0 0 0 0
ENSG00000212293.1 0 0 0 0
ENSG00000212295.1 0 0 0 0
ENSG00000212296.1 0.0228139522649076 0 0 0.0237238243184382
ENSG00000212297.1 0 0 0 0
ENSG00000212298.1 0 0 0 0
ENSG00000212302.1 0.0228139522649076 0 0 0
ENSG00000212303.1 0 0 0 0
ENSG00000212304.1 0 0 0 0
ENSG00000212305.1 0 0 0 0
ENSG00000212306.1 0 0 0 0.0237238243184382
ENSG00000212308.1 0 0 0 0
ENSG00000212309.1 0 0 0 0
ENSG00000212312.1 0 0 0 0
ENSG00000212314.2 0 0 0 0
ENSG00000212316.1 0 0 0 0
ENSG00000212319.1 0 0 0 0
ENSG00000212321.2 0 0 0 0
ENSG00000212324.1 0 0 0 0
ENSG00000212325.1 0 0 0 0
ENSG00000212327.1 0.0228139522649076 0.164796504435426 0.0983674882466837 0.118619121592191
ENSG00000212329.1 0 0 0 0
ENSG00000212330.1 0 0 0 0
ENSG00000212331.1 0 0 0 0
ENSG00000212332.1 0.0228139522649076 0 0 0.0237238243184382
ENSG00000212333.1 0 0 0 0
ENSG00000212335.1 0 0 0 0
ENSG00000212336.1 0 0.0205995630544282 0 0
ENSG00000212338.1 0 0 0 0
ENSG00000212340.1 0 0 0 0
ENSG00000212342.1 0 0 0 0
ENSG00000212344.1 0 0 0 0
ENSG00000212345.1 0 0 0 0
ENSG00000212347.2 0 0 0 0
ENSG00000212348.1 0.0684418567947228 0 0 0
ENSG00000212354.1 0 0 0 0
ENSG00000212358.1 0 0 0 0
ENSG00000212359.1 0 0 0 0
ENSG00000212360.1 0 0 0 0
ENSG00000212363.1 0 0 0 0
ENSG00000212365.1 0 0 0 0
ENSG00000212366.1 0 0 0 0
ENSG00000212368.1 0 0 0 0
ENSG00000212370.1 0 0 0 0
ENSG00000212371.1 0.0228139522649076 0.0411991261088564 0.0245918720616709 0.0474476486368764
ENSG00000212373.1 0 0 0 0
ENSG00000212374.1 0 0 0 0
ENSG00000212377.1 0 0 0 0
ENSG00000212378.1 0 0 0 0
ENSG00000212379.1 0 0 0 0
ENSG00000212380.1 0 0 0 0
ENSG00000212382.1 0 0 0 0
ENSG00000212383.1 0 0 0 0
ENSG00000212384.1 0 0 0 0
ENSG00000212385.1 0 0 0 0
ENSG00000212387.1 0 0 0 0
ENSG00000212388.1 0 0.102997815272141 0.0245918720616709 0.0474476486368764
ENSG00000212389.1 0 0 0 0
ENSG00000212391.1 0 0.0205995630544282 0.0245918720616709 0
ENSG00000212392.1 0 0 0 0
ENSG00000212395.1 0 0 0 0
ENSG00000212396.1 0 0 0 0
ENSG00000212397.1 0 0 0 0
ENSG00000212398.1 0 0 0 0
ENSG00000212402.1 0 0 0.0245918720616709 0
ENSG00000212404.1 0 0 0 0
ENSG00000212407.1 0 0 0 0
ENSG00000212409.1 0 0 0 0
ENSG00000212410.1 0 0 0 0
ENSG00000212411.1 0 0 0 0
ENSG00000212413.1 0 0 0 0
ENSG00000212414.1 0 0 0 0
ENSG00000212415.1 0 0 0 0
ENSG00000212418.1 0 0 0 0
ENSG00000212420.1 0 0.0205995630544282 0 0
ENSG00000212421.1 0 0 0 0
ENSG00000212422.2 0 0 0 0
ENSG00000212424.1 0 0 0 0
ENSG00000212425.1 0 0 0 0
ENSG00000212428.1 0 0 0 0
ENSG00000212429.1 0 0 0 0
ENSG00000212432.1 0 0 0 0
ENSG00000212433.1 0 0 0 0
ENSG00000212434.2 0 0 0 0
ENSG00000212440.1 0.0228139522649076 0 0 0
ENSG00000212441.1 0 0 0 0
ENSG00000212442.1 0 0 0 0
ENSG00000212443.1 0.159697665854353 0.0411991261088564 0.0245918720616709 0.142342945910629
ENSG00000212445.1 0 0 0 0
ENSG00000212446.1 0 0 0 0
ENSG00000212447.1 0 0 0 0
ENSG00000212448.1 0 0 0 0
ENSG00000212450.1 0 0 0 0
ENSG00000212451.1 0 0 0 0
ENSG00000212452.1 0.0228139522649076 0.123597378326569 0.147551232370025 0.0237238243184382
ENSG00000212454.1 0 0 0 0
ENSG00000212455.1 0 0 0 0
ENSG00000212457.1 0 0 0.0245918720616709 0
ENSG00000212458.1 0 0 0 0
ENSG00000212459.1 0 0 0 0
ENSG00000212460.1 0 0 0 0
ENSG00000212461.1 0 0 0.0245918720616709 0
ENSG00000212464.1 0.0228139522649076 0.0205995630544282 0.0491837441233418 0.0474476486368764
ENSG00000212466.1 0 0 0 0
ENSG00000212468.1 0 0 0 0
ENSG00000212469.1 0 0 0 0
ENSG00000212473.1 0 0 0 0
ENSG00000212475.1 0 0 0 0
ENSG00000212479.2 0.433465093033244 4.55250343502863 0.122959360308355 0
ENSG00000212482.1 0 0 0 0
ENSG00000212485.1 0 0 0 0
ENSG00000212489.1 0 0 0 0
ENSG00000212490.1 0 0 0 0
ENSG00000212493.1 0 0.0617986891632848 0.0245918720616709 0
ENSG00000212495.1 0 0 0 0
ENSG00000212496.1 0 0 0 0
ENSG00000212497.1 0 0 0 0
ENSG00000212498.1 0 0 0 0
ENSG00000212499.1 0 0 0 0
ENSG00000212505.1 0 0 0 0
ENSG00000212510.1 0 0 0 0
ENSG00000212511.2 0 0 0 0
ENSG00000212512.2 0 0 0 0
ENSG00000212516.1 0 0 0 0
ENSG00000212517.1 0 0 0.0245918720616709 0
ENSG00000212518.1 0 0 0 0
ENSG00000212520.1 0 0 0 0
ENSG00000212521.1 0 0 0 0
ENSG00000212525.1 0 0 0 0
ENSG00000212526.1 0 0 0.0245918720616709 0.0237238243184382
ENSG00000212527.1 0 0 0 0
ENSG00000212528.1 0 0 0 0
ENSG00000212529.1 0 0 0 0
ENSG00000212532.1 0 0 0 0
ENSG00000212533.1 0.0228139522649076 0.0205995630544282 0 0
ENSG00000212534.1 0 0 0 0
ENSG00000212535.1 0 0 0 0
ENSG00000212536.1 0 0 0 0.0237238243184382
ENSG00000212538.2 0 0 0 0
ENSG00000212539.2 0 0 0 0
ENSG00000212541.1 0 0.0617986891632848 0.122959360308355 0
ENSG00000212542.1 0 0 0 0.0237238243184382
ENSG00000212545.1 0 0 0 0
ENSG00000212546.1 0 0 0 0
ENSG00000212549.1 0 0 0 0
ENSG00000212550.1 0 0 0 0
ENSG00000212551.2 0 0 0 0
ENSG00000212553.1 0 0 0 0
ENSG00000212555.1 0 0 0 0
ENSG00000212556.1 0 0 0 0
ENSG00000212558.1 0 0 0 0
ENSG00000212559.1 0 0 0 0
ENSG00000212560.1 0 0 0 0
ENSG00000212561.1 0 0 0 0
ENSG00000212564.1 0 0 0 0
ENSG00000212565.1 0 0 0 0.0237238243184382
ENSG00000212567.1 0 0 0 0
ENSG00000212568.1 0.0228139522649076 0 0 0
ENSG00000212569.1 0 0 0 0
ENSG00000212571.1 0 0 0 0
ENSG00000212572.1 0 0 0 0
ENSG00000212576.1 0 0 0 0
ENSG00000212579.1 0 0 0 0
ENSG00000212580.1 0 0 0 0
ENSG00000212581.1 0 0 0 0
ENSG00000212584.1 0 0 0 0
ENSG00000212586.1 0 0 0 0
ENSG00000212587.1 0 0 0 0
ENSG00000212588.1 0 0 0 0
ENSG00000212589.1 0 0 0 0
ENSG00000212590.1 0 0 0 0
ENSG00000212593.1 0 0 0 0
ENSG00000212594.1 0 0 0 0
ENSG00000212595.1 0 0 0 0
ENSG00000212597.1 0 0 0.0245918720616709 0
ENSG00000212598.2 0 0 0 0
ENSG00000212599.1 0 0 0 0
ENSG00000212601.1 0 0 0 0
ENSG00000212604.1 0 0 0 0
ENSG00000212605.1 0 0.0411991261088564 0 0
ENSG00000212607.1 0.0912558090596303 0.082398252217713 0.0983674882466837 0.0948952972737529
ENSG00000212608.1 0 0 0 0
ENSG00000212609.1 0 0 0 0
ENSG00000212610.2 0 0 0 0
ENSG00000212611.1 0 0 0 0
ENSG00000212612.1 0 0 0 0
ENSG00000212615.1 0 0 0.0245918720616709 0
ENSG00000212618.1 0 0 0 0
ENSG00000212620.1 0 0 0 0
ENSG00000212623.1 0 0 0 0
ENSG00000212624.1 0 0 0 0
ENSG00000212625.1 0 0 0 0
ENSG00000212626.1 0 0 0 0
ENSG00000212628.1 0 0 0 0
ENSG00000212643.3 0 0 0 0
ENSG00000212657.1 0 0 0 0
ENSG00000212658.1 0.045627904529815 0 0 0
ENSG00000212659.1 0 0 0 0
ENSG00000212663.2 0.045627904529815 0.082398252217713 0.0245918720616709 0
ENSG00000212664.5 2.07606965610659 0.226595193598711 0.0737756161850129 0.166066770229068
