"","x","runningScore","position","ymin","ymax","geneList","Description"
"11497",11497,0.0739903069466882,0,0,0,-0.930723752672811,"DNA replication"
"11498",11498,0.0739095315024232,0,0,0,-0.931006002594517,"DNA replication"
"11499",11499,0.0738287560581583,0,0,0,-0.931120688651357,"DNA replication"
"11500",11500,0.0737479806138933,0,0,0,-0.931131807427549,"DNA replication"
"11501",11501,0.0736672051696283,0,0,0,-0.931257582579394,"DNA replication"
"11502",11502,0.0735864297253634,0,0,0,-0.931554705487034,"DNA replication"
"11503",11503,0.0735056542810985,0,0,0,-0.932973791154331,"DNA replication"
"11504",11504,0.0734248788368336,0,0,0,-0.933335524384306,"DNA replication"
"11505",11505,0.0733441033925686,0,0,0,-0.933380769827997,"DNA replication"
"11506",11506,0.0732633279483037,0,0,0,-0.934062513619112,"DNA replication"
"11507",11507,0.0731825525040387,0,0,0,-0.934617483166936,"DNA replication"
"11508",11508,0.0731017770597737,0,0,0,-0.934859706095919,"DNA replication"
"11509",11509,0.0730210016155088,0,0,0,-0.936032448298037,"DNA replication"
"11510",11510,0.0729402261712438,0,0,0,-0.93623061189856,"DNA replication"
"11511",11511,0.072859450726979,0,0,0,-0.936325527864869,"DNA replication"
"11512",11512,0.072778675282714,0,0,0,-0.936335894106902,"DNA replication"
"11513",11513,0.0726978998384491,0,0,0,-0.936788010529392,"DNA replication"
"11514",11514,0.0726171243941841,0,0,0,-0.937701972239802,"DNA replication"
"11515",11515,0.0725363489499191,0,0,0,-0.937898639231182,"DNA replication"
"11516",11516,0.0724555735056542,0,0,0,-0.938387415204907,"DNA replication"
"11517",11517,0.0723747980613892,0,0,0,-0.939524340895234,"DNA replication"
"11518",11518,0.0722940226171244,0,0,0,-0.939751484140633,"DNA replication"
"11519",11519,0.0722132471728594,0,0,0,-0.939880563770735,"DNA replication"
"11520",11520,0.0721324717285945,0,0,0,-0.941189519818333,"DNA replication"
"11521",11521,0.0720516962843295,0,0,0,-0.94161394646323,"DNA replication"
"11522",11522,0.0719709208400645,0,0,0,-0.941925902070508,"DNA replication"
"11523",11523,0.0718901453957996,0,0,0,-0.943605045318249,"DNA replication"
"11524",11524,0.0718093699515346,0,0,0,-0.943674089114582,"DNA replication"
"11525",11525,0.0717285945072698,0,0,0,-0.944073794007646,"DNA replication"
"11526",11526,0.0716478190630048,0,0,0,-0.944447663411141,"DNA replication"
"11527",11527,0.0715670436187399,0,0,0,-0.944816473878859,"DNA replication"
"11528",11528,0.0714862681744749,0,0,0,-0.944977146016228,"DNA replication"
"11529",11529,0.0714054927302099,0,0,0,-0.945793614763938,"DNA replication"
"11530",11530,0.071324717285945,0,0,0,-0.947329240497846,"DNA replication"
"11531",11531,0.07124394184168,0,0,0,-0.948276392220463,"DNA replication"
"11532",11532,0.0711631663974152,0,0,0,-0.948729934864675,"DNA replication"
"11533",11533,0.0710823909531502,0,0,0,-0.949572656995004,"DNA replication"
"11534",11534,0.0710016155088853,0,0,0,-0.949654247902951,"DNA replication"
"11535",11535,0.0709208400646203,0,0,0,-0.950351547659457,"DNA replication"
"11536",11536,0.0708400646203553,0,0,0,-0.951055287713361,"DNA replication"
"11537",11537,0.0707592891760904,0,0,0,-0.952195375222059,"DNA replication"
"11538",11538,0.0706785137318254,0,0,0,-0.953374775395623,"DNA replication"
"11539",11539,0.0705977382875606,0,0,0,-0.954461066305522,"DNA replication"
"11540",11540,0.0705169628432956,0,0,0,-0.954484854875337,"DNA replication"
"11541",11541,0.0704361873990307,0,0,0,-0.954567245252172,"DNA replication"
"11542",11542,0.0703554119547657,0,0,0,-0.954570009391815,"DNA replication"
"11543",11543,0.0702746365105007,0,0,0,-0.956036107642312,"DNA replication"
"11544",11544,0.0701938610662358,0,0,0,-0.956229789382941,"DNA replication"
"11545",11545,0.0701130856219708,0,0,0,-0.956283951876521,"DNA replication"
"11546",11546,0.0700323101777059,0,0,0,-0.958227525390608,"DNA replication"
"11547",11547,0.069951534733441,0,0,0,-0.958317876685554,"DNA replication"
"11548",11548,0.0698707592891761,0,0,0,-0.958698605238479,"DNA replication"
"11549",11549,0.0697899838449111,0,0,0,-0.958812614170643,"DNA replication"
"11550",11550,0.0697092084006461,0,0,0,-0.95938117152668,"DNA replication"
"11551",11551,0.0696284329563812,0,0,0,-0.959563071527345,"DNA replication"
"11552",11552,0.0695476575121162,0,0,0,-0.961600983221633,"DNA replication"
"11553",11553,0.0694668820678513,0,0,0,-0.96209109370462,"DNA replication"
"11554",11554,0.0693861066235864,0,0,0,-0.962216449897271,"DNA replication"
"11555",11555,0.0693053311793215,0,0,0,-0.962441160501968,"DNA replication"
"11556",11556,0.0692245557350565,0,0,0,-0.962593582694357,"DNA replication"
"11557",11557,0.0691437802907915,0,0,0,-0.962814388592694,"DNA replication"
"11558",11558,0.0690630048465266,0,0,0,-0.963559729257584,"DNA replication"
"11559",11559,0.0689822294022616,0,0,0,-0.964311675852485,"DNA replication"
"11560",11560,0.0689014539579967,0,0,0,-0.964648295445718,"DNA replication"
"11561",11561,0.0688206785137317,0,0,0,-0.964790822553487,"DNA replication"
"11562",11562,0.0687399030694669,0,0,0,-0.966189529817135,"DNA replication"
"11563",11563,0.0686591276252019,0,0,0,-0.967834391424015,"DNA replication"
"11564",11564,0.0685783521809369,0,0,0,-0.968383672167177,"DNA replication"
"11565",11565,0.068497576736672,0,0,0,-0.968820752676833,"DNA replication"
"11566",11566,0.068416801292407,0,0,0,-0.968860334728345,"DNA replication"
"11567",11567,0.0683360258481421,0,0,0,-0.969203958143006,"DNA replication"
"11568",11568,0.0682552504038771,0,0,0,-0.969518673057886,"DNA replication"
"11569",11569,0.0681744749596123,0,0,0,-0.969669949711436,"DNA replication"
"11570",11570,0.0680936995153473,0,0,0,-0.970911343067896,"DNA replication"
"11571",11571,0.0680129240710823,0,0,0,-0.971398929591734,"DNA replication"
"11572",11572,0.0679321486268174,0,0,0,-0.972125471324387,"DNA replication"
"11573",11573,0.0678513731825524,0,0,0,-0.974402242084331,"DNA replication"
"11574",11574,0.0677705977382875,0,0,0,-0.974420860326338,"DNA replication"
"11575",11575,0.0676898222940225,0,0,0,-0.974902301629203,"DNA replication"
"11576",11576,0.0676090468497577,0,0,0,-0.975489042514191,"DNA replication"
"11577",11577,0.0675282714054927,0,0,0,-0.975514817559784,"DNA replication"
"11578",11578,0.0674474959612277,0,0,0,-0.976146656356868,"DNA replication"
"11579",11579,0.0673667205169628,0,0,0,-0.976170540142372,"DNA replication"
"11580",11580,0.0672859450726978,0,0,0,-0.976729959563041,"DNA replication"
"11581",11581,0.0672051696284329,0,0,0,-0.977550991260963,"DNA replication"
"11582",11582,0.0671243941841679,0,0,0,-0.977886397257392,"DNA replication"
"11583",11583,0.0670436187399031,0,0,0,-0.979883210413777,"DNA replication"
"11584",11584,0.0669628432956381,0,0,0,-0.982494323213325,"DNA replication"
"11585",11585,0.0668820678513731,0,0,0,-0.982519533226489,"DNA replication"
"11586",11586,0.0668012924071082,0,0,0,-0.982696252867239,"DNA replication"
"11587",11587,0.0667205169628432,0,0,0,-0.982796718731393,"DNA replication"
"11588",11588,0.0666397415185783,0,0,0,-0.982963768519952,"DNA replication"
"11589",11589,0.0665589660743133,0,0,0,-0.983158977026719,"DNA replication"
"11590",11590,0.0664781906300485,0,0,0,-0.984996314172813,"DNA replication"
"11591",11591,0.0663974151857835,0,0,0,-0.985246417198237,"DNA replication"
"11592",11592,0.0663166397415185,0,0,0,-0.985978990120019,"DNA replication"
"11593",11593,0.0662358642972536,0,0,0,-0.986179851951117,"DNA replication"
"11594",11594,0.0661550888529886,0,0,0,-0.98661751239037,"DNA replication"
"11595",11595,0.0660743134087237,0,0,0,-0.986995836017169,"DNA replication"
"11596",11596,0.0659935379644587,0,0,0,-0.988376608825046,"DNA replication"
"11597",11597,0.0659127625201938,0,0,0,-0.988577853597797,"DNA replication"
"11598",11598,0.0658319870759289,0,0,0,-0.988798287924804,"DNA replication"
"11599",11599,0.0657512116316639,0,0,0,-0.989072873840645,"DNA replication"
"11600",11600,0.065670436187399,0,0,0,-0.989308120116058,"DNA replication"
"11601",11601,0.065589660743134,0,0,0,-0.990254911083835,"DNA replication"
"11602",11602,0.0655088852988691,0,0,0,-0.990761847840117,"DNA replication"
"11603",11603,0.0654281098546041,0,0,0,-0.991644896545301,"DNA replication"
"11604",11604,0.0653473344103392,0,0,0,-0.99186523034011,"DNA replication"
"11605",11605,0.0652665589660743,0,0,0,-0.992007360455907,"DNA replication"
"11606",11606,0.0651857835218093,0,0,0,-0.992398320290657,"DNA replication"
"11607",11607,0.0651050080775444,0,0,0,-0.99310078634409,"DNA replication"
"11608",11608,0.0650242326332794,0,0,0,-0.993519528766798,"DNA replication"
"11609",11609,0.0649434571890145,0,0,0,-0.993797945983644,"DNA replication"
"11610",11610,0.0648626817447495,0,0,0,-0.994437463018959,"DNA replication"
"11611",11611,0.0647819063004846,0,0,0,-0.994751419303354,"DNA replication"
"11612",11612,0.0647011308562196,0,0,0,-0.99582356734237,"DNA replication"
"11613",11613,0.0646203554119547,0,0,0,-0.996196293724658,"DNA replication"
"11614",11614,0.0645395799676898,0,0,0,-0.996561033148998,"DNA replication"
"11615",11615,0.0644588045234248,0,0,0,-0.996727318559847,"DNA replication"
"11616",11616,0.0643780290791599,0,0,0,-0.997132681256727,"DNA replication"
"11617",11617,0.0642972536348949,0,0,0,-0.99751308797368,"DNA replication"
"11618",11618,0.06421647819063,0,0,0,-0.997882248817035,"DNA replication"
"11619",11619,0.064135702746365,0,0,0,-0.998643337061592,"DNA replication"
"11620",11620,0.0640549273021001,0,0,0,-0.998720976954574,"DNA replication"
"11621",11621,0.0639741518578352,0,0,0,-0.998896111073535,"DNA replication"
"11622",11622,0.0638933764135702,0,0,0,-0.999287147890035,"DNA replication"
"11623",11623,0.0638126009693053,0,0,0,-1.00052615685106,"DNA replication"
"11624",11624,0.0637318255250403,0,0,0,-1.00128110616616,"DNA replication"
"11625",11625,0.0636510500807754,0,0,0,-1.0018351537429,"DNA replication"
"11626",11626,0.0635702746365104,0,0,0,-1.0025699642252,"DNA replication"
"11627",11627,0.0634894991922454,0,0,0,-1.00450125667237,"DNA replication"
"11628",11628,0.0634087237479806,0,0,0,-1.00481623658459,"DNA replication"
"11629",11629,0.0633279483037156,0,0,0,-1.0062316016681,"DNA replication"
"11630",11630,0.0632471728594507,0,0,0,-1.00701068064977,"DNA replication"
"11631",11631,0.0631663974151857,0,0,0,-1.00707207867616,"DNA replication"
"11632",11632,0.0630856219709208,0,0,0,-1.00710934372189,"DNA replication"
"11633",11633,0.0630048465266558,0,0,0,-1.00778983538807,"DNA replication"
"11634",11634,0.0629240710823908,0,0,0,-1.00815436132651,"DNA replication"
"11635",11635,0.062843295638126,0,0,0,-1.0081892756874,"DNA replication"
"11636",11636,0.062762520193861,0,0,0,-1.00835860716294,"DNA replication"
"11637",11637,0.0626817447495961,0,0,0,-1.00929397246674,"DNA replication"
"11638",11638,0.0626009693053311,0,0,0,-1.01094454653503,"DNA replication"
"11639",11639,0.0625201938610662,0,0,0,-1.01112752449357,"DNA replication"
"11640",11640,0.0624394184168012,0,0,0,-1.01140205757935,"DNA replication"
"11641",11641,0.0623586429725362,0,0,0,-1.01162123469211,"DNA replication"
"11642",11642,0.0622778675282714,0,0,0,-1.01220074914241,"DNA replication"
"11643",11643,0.0621970920840064,0,0,0,-1.01242173909071,"DNA replication"
"11644",11644,0.0621163166397415,0,0,0,-1.0124248743399,"DNA replication"
"11645",11645,0.0620355411954765,0,0,0,-1.01276534383614,"DNA replication"
"11646",11646,0.0619547657512116,0,0,0,-1.01285968969292,"DNA replication"
"11647",11647,0.0618739903069466,0,0,0,-1.01315620956211,"DNA replication"
"11648",11648,0.0617932148626816,0,0,0,-1.01372460123615,"DNA replication"
"11649",11649,0.0617124394184168,0,0,0,-1.01547514585544,"DNA replication"
"11650",11650,0.0616316639741518,0,0,0,-1.01741908650926,"DNA replication"
"11651",11651,0.0615508885298869,0,0,0,-1.01743989072581,"DNA replication"
"11652",11652,0.0614701130856219,0,0,0,-1.01756351615693,"DNA replication"
"11653",11653,0.061389337641357,0,0,0,-1.01783102294121,"DNA replication"
"11654",11654,0.061308562197092,0,0,0,-1.02001413675373,"DNA replication"
"11655",11655,0.061227786752827,0,0,0,-1.02133790902104,"DNA replication"
"11656",11656,0.0611470113085621,0,0,0,-1.02172935050593,"DNA replication"
"11657",11657,0.0610662358642972,0,0,0,-1.02178646868262,"DNA replication"
"11658",11658,0.0609854604200323,0,0,0,-1.02206910047486,"DNA replication"
"11659",11659,0.0609046849757673,0,0,0,-1.02297408711843,"DNA replication"
"11660",11660,0.0608239095315024,0,0,0,-1.0237375215646,"DNA replication"
"11661",11661,0.0607431340872374,0,0,0,-1.02532925719389,"DNA replication"
"11662",11662,0.0606623586429724,0,0,0,-1.02548052413663,"DNA replication"
"11663",11663,0.0605815831987075,0,0,0,-1.02561241199273,"DNA replication"
"11664",11664,0.0605008077544426,0,0,0,-1.02574458932042,"DNA replication"
"11665",11665,0.0604200323101777,0,0,0,-1.02664891314044,"DNA replication"
"11666",11666,0.0603392568659127,0,0,0,-1.0276235515383,"DNA replication"
"11667",11667,0.0602584814216478,0,0,0,-1.02781014341473,"DNA replication"
"11668",11668,0.0601777059773828,0,0,0,-1.02811214798594,"DNA replication"
"11669",11669,0.0600969305331178,0,0,0,-1.02869702644738,"DNA replication"
"11670",11670,0.0600161550888529,0,0,0,-1.03078731808885,"DNA replication"
"11671",11671,0.0599353796445879,0,0,0,-1.03252707816101,"DNA replication"
"11672",11672,0.0598546042003231,0,0,0,-1.03261177012521,"DNA replication"
"11673",11673,0.0597738287560581,0,0,0,-1.03276389518648,"DNA replication"
"11674",11674,0.0596930533117932,0,0,0,-1.03300644792177,"DNA replication"
"11675",11675,0.0596122778675282,0,0,0,-1.03320706352632,"DNA replication"
"11676",11676,0.0595315024232632,0,0,0,-1.03336221926704,"DNA replication"
"11677",11677,0.0594507269789983,0,0,0,-1.03438815123195,"DNA replication"
"11678",11678,0.0593699515347333,0,0,0,-1.03514028435304,"DNA replication"
"11679",11679,0.0592891760904685,0,0,0,-1.03624605311577,"DNA replication"
"11680",11680,0.0592084006462035,0,0,0,-1.03795902494476,"DNA replication"
"11681",11681,0.0591276252019386,0,0,0,-1.03827068780678,"DNA replication"
"11682",11682,0.0590468497576736,0,0,0,-1.03907188904307,"DNA replication"
"11683",11683,0.0589660743134086,0,0,0,-1.0398513866129,"DNA replication"
"11684",11684,0.0588852988691437,0,0,0,-1.04024917754694,"DNA replication"
"11685",11685,0.0588045234248787,0,0,0,-1.04117265784952,"DNA replication"
"11686",11686,0.0587237479806139,0,0,0,-1.04128694812619,"DNA replication"
"11687",11687,0.0586429725363489,0,0,0,-1.04167347670579,"DNA replication"
"11688",11688,0.058562197092084,0,0,0,-1.04236984632919,"DNA replication"
"11689",11689,0.058481421647819,0,0,0,-1.04271362740831,"DNA replication"
"11690",11690,0.058400646203554,0,0,0,-1.04276070527364,"DNA replication"
"11691",11691,0.0583198707592891,0,0,0,-1.04352272878219,"DNA replication"
"11692",11692,0.0582390953150241,0,0,0,-1.04366435703327,"DNA replication"
"11693",11693,0.0581583198707593,0,0,0,-1.04392152567205,"DNA replication"
"11694",11694,0.0580775444264943,0,0,0,-1.04620139817602,"DNA replication"
"11695",11695,0.0579967689822294,0,0,0,-1.0465987180964,"DNA replication"
"11696",11696,0.0579159935379644,0,0,0,-1.04689293258083,"DNA replication"
"11697",11697,0.0578352180936994,0,0,0,-1.05163602183359,"DNA replication"
"11698",11698,0.0577544426494345,0,0,0,-1.05242281123042,"DNA replication"
"11699",11699,0.0576736672051695,0,0,0,-1.05520017414239,"DNA replication"
"11700",11700,0.0575928917609047,0,0,0,-1.0556491433824,"DNA replication"
"11701",11701,0.0575121163166397,0,0,0,-1.05582512389002,"DNA replication"
"11702",11702,0.0574313408723748,0,0,0,-1.05630801137112,"DNA replication"
"11703",11703,0.0573505654281098,0,0,0,-1.05698503279819,"DNA replication"
"11704",11704,0.0572697899838448,0,0,0,-1.05802648833366,"DNA replication"
"11705",11705,0.0571890145395799,0,0,0,-1.05815154415112,"DNA replication"
"11706",11706,0.0571082390953149,0,0,0,-1.06047685338793,"DNA replication"
"11707",11707,0.05702746365105,0,0,0,-1.0614109525857,"DNA replication"
"11708",11708,0.0569466882067851,0,0,0,-1.06144606928559,"DNA replication"
"11709",11709,0.0568659127625202,0,0,0,-1.0617828962181,"DNA replication"
"11710",11710,0.0567851373182552,0,0,0,-1.06219265342571,"DNA replication"
"11711",11711,0.0567043618739902,0,0,0,-1.06349700923102,"DNA replication"
"11712",11712,0.0566235864297253,0,0,0,-1.06366610588471,"DNA replication"
"11713",11713,0.0565428109854603,0,0,0,-1.06500155966181,"DNA replication"
"11714",11714,0.0564620355411954,0,0,0,-1.0663077335556,"DNA replication"
"11715",11715,0.0563812600969305,0,0,0,-1.0666069282602,"DNA replication"
"11716",11716,0.0563004846526656,0,0,0,-1.06675233948049,"DNA replication"
"11717",11717,0.0562197092084006,0,0,0,-1.06758555019854,"DNA replication"
"11718",11718,0.0561389337641356,0,0,0,-1.06767450067334,"DNA replication"
"11719",11719,0.0560581583198707,0,0,0,-1.06772819781344,"DNA replication"
"11720",11720,0.0559773828756057,0,0,0,-1.06835244838176,"DNA replication"
"11721",11721,0.0558966074313408,0,0,0,-1.06846981120108,"DNA replication"
"11722",11722,0.0558158319870758,0,0,0,-1.06858225800124,"DNA replication"
"11723",11723,0.055735056542811,0,0,0,-1.06957108309451,"DNA replication"
"11724",11724,0.055654281098546,0,0,0,-1.07046711869442,"DNA replication"
"11725",11725,0.055573505654281,0,0,0,-1.07091619361475,"DNA replication"
"11726",11726,0.0554927302100161,0,0,0,-1.07122571496843,"DNA replication"
"11727",11727,0.0554119547657511,0,0,0,-1.07124255017237,"DNA replication"
"11728",11728,0.0553311793214862,0,0,0,-1.07231143077296,"DNA replication"
"11729",11729,0.0552504038772212,0,0,0,-1.07270929974073,"DNA replication"
"11730",11730,0.0551696284329564,0,0,0,-1.0732393632621,"DNA replication"
"11731",11731,0.0550888529886914,0,0,0,-1.07369604277179,"DNA replication"
"11732",11732,0.0550080775444264,0,0,0,-1.07407838044969,"DNA replication"
"11733",11733,0.0549273021001615,0,0,0,-1.07441732234734,"DNA replication"
"11734",11734,0.0548465266558965,0,0,0,-1.07478983921016,"DNA replication"
"11735",11735,0.0547657512116316,0,0,0,-1.07505349695595,"DNA replication"
"11736",11736,0.0546849757673666,0,0,0,-1.07565799774511,"DNA replication"
"11737",11737,0.0546042003231018,0,0,0,-1.07621838856003,"DNA replication"
"11738",11738,0.0545234248788368,0,0,0,-1.07765622087403,"DNA replication"
"11739",11739,0.0544426494345718,0,0,0,-1.07783002518048,"DNA replication"
"11740",11740,0.0543618739903069,0,0,0,-1.0778672217807,"DNA replication"
"11741",11741,0.0542810985460419,0,0,0,-1.07831102907693,"DNA replication"
"11742",11742,0.054200323101777,0,0,0,-1.07840858187885,"DNA replication"
"11743",11743,0.054119547657512,0,0,0,-1.08137915144732,"DNA replication"
"11744",11744,0.0540387722132472,0,0,0,-1.08223422335662,"DNA replication"
"11745",11745,0.0539579967689822,0,0,0,-1.08434457641749,"DNA replication"
"11746",11746,0.0538772213247172,0,0,0,-1.08440780769876,"DNA replication"
"11747",11747,0.0537964458804523,0,0,0,-1.08509092674117,"DNA replication"
"11748",11748,0.0537156704361873,0,0,0,-1.08539862316817,"DNA replication"
"11749",11749,0.0536348949919224,0,0,0,-1.08582789025827,"DNA replication"
"11750",11750,0.0535541195476574,0,0,0,-1.08732036913981,"DNA replication"
"11751",11751,0.0534733441033926,0,0,0,-1.08769788206574,"DNA replication"
"11752",11752,0.0533925686591276,0,0,0,-1.08791351638485,"DNA replication"
"11753",11753,0.0533117932148626,0,0,0,-1.08826157293333,"DNA replication"
"11754",11754,0.0532310177705977,0,0,0,-1.08954707208856,"DNA replication"
"11755",11755,0.0531502423263327,0,0,0,-1.08991076807852,"DNA replication"
"11756",11756,0.0530694668820678,0,0,0,-1.0900337436977,"DNA replication"
"11757",11757,0.0529886914378028,0,0,0,-1.09026521428545,"DNA replication"
"11758",11758,0.0529079159935379,0,0,0,-1.09053268553804,"DNA replication"
"11759",11759,0.052827140549273,0,0,0,-1.09095149996831,"DNA replication"
"11760",11760,0.052746365105008,0,0,0,-1.09131398405484,"DNA replication"
"11761",11761,0.0526655896607431,0,0,0,-1.09153279094658,"DNA replication"
"11762",11762,0.0525848142164781,0,0,0,-1.09220956715356,"DNA replication"
"11763",11763,0.0525040387722132,0,0,0,-1.09266333147299,"DNA replication"
"11764",11764,0.0524232633279482,0,0,0,-1.09312346724985,"DNA replication"
"11765",11765,0.0523424878836833,0,0,0,-1.09454769249101,"DNA replication"
"11766",11766,0.0522617124394184,0,0,0,-1.09580028872072,"DNA replication"
"11767",11767,0.0521809369951534,0,0,0,-1.09709207539715,"DNA replication"
"11768",11768,0.0521001615508885,0,0,0,-1.09844136779074,"DNA replication"
"11769",11769,0.0520193861066235,0,0,0,-1.10024356196375,"DNA replication"
"11770",11770,0.0519386106623586,0,0,0,-1.10028886642965,"DNA replication"
"11771",11771,0.0518578352180936,0,0,0,-1.10063277869276,"DNA replication"
"11772",11772,0.0517770597738287,0,0,0,-1.10109959504845,"DNA replication"
"11773",11773,0.0516962843295637,0,0,0,-1.10176451975787,"DNA replication"
"11774",11774,0.0516155088852988,0,0,0,-1.10203665140526,"DNA replication"
"11775",11775,0.0515347334410339,0,0,0,-1.10255039544408,"DNA replication"
"11776",11776,0.0514539579967689,0,0,0,-1.10314599278301,"DNA replication"
"11777",11777,0.051373182552504,0,0,0,-1.10325571867354,"DNA replication"
"11778",11778,0.051292407108239,0,0,0,-1.10408922039841,"DNA replication"
"11779",11779,0.0512116316639741,0,0,0,-1.10474396895953,"DNA replication"
"11780",11780,0.0511308562197091,0,0,0,-1.10522496933254,"DNA replication"
"11781",11781,0.0510500807754442,0,0,0,-1.10583743592105,"DNA replication"
"11782",11782,0.0509693053311793,0,0,0,-1.10620908691202,"DNA replication"
"11783",11783,0.0508885298869143,0,0,0,-1.10630120425225,"DNA replication"
"11784",11784,0.0508077544426494,0,0,0,-1.10695158181733,"DNA replication"
"11785",11785,0.0507269789983844,0,0,0,-1.10885961625134,"DNA replication"
"11786",11786,0.0506462035541195,0,0,0,-1.10904681677052,"DNA replication"
"11787",11787,0.0505654281098545,0,0,0,-1.10912985441522,"DNA replication"
"11788",11788,0.0504846526655895,0,0,0,-1.10946769081322,"DNA replication"
"11789",11789,0.0504038772213247,0,0,0,-1.11087943444417,"DNA replication"
"11790",11790,0.0503231017770597,0,0,0,-1.11252341744847,"DNA replication"
"11791",11791,0.0502423263327948,0,0,0,-1.11412077518794,"DNA replication"
"11792",11792,0.0501615508885298,0,0,0,-1.11474177274474,"DNA replication"
"11793",11793,0.0500807754442649,0,0,0,-1.11545630392426,"DNA replication"
"11794",11794,0.0499999999999999,0,0,0,-1.11583713927831,"DNA replication"
"11795",11795,0.0499192245557349,0,0,0,-1.11641797020694,"DNA replication"
"11796",11796,0.0498384491114701,0,0,0,-1.11693379557267,"DNA replication"
"11797",11797,0.0497576736672051,0,0,0,-1.11794810079778,"DNA replication"
"11798",11798,0.0496768982229402,0,0,0,-1.11870516766241,"DNA replication"
"11799",11799,0.0495961227786752,0,0,0,-1.12119077729945,"DNA replication"
"11800",11800,0.0495153473344103,0,0,0,-1.12172975127416,"DNA replication"
"11801",11801,0.0494345718901453,0,0,0,-1.12297738154149,"DNA replication"
"11802",11802,0.0493537964458803,0,0,0,-1.12333514335913,"DNA replication"
"11803",11803,0.0492730210016155,0,0,0,-1.12429841699166,"DNA replication"
"11804",11804,0.0491922455573505,0,0,0,-1.12443326405833,"DNA replication"
"11805",11805,0.0491114701130856,0,0,0,-1.12444944189115,"DNA replication"
"11806",11806,0.0490306946688206,0,0,0,-1.12545679925024,"DNA replication"
"11807",11807,0.0489499192245557,0,0,0,-1.12557672925149,"DNA replication"
"11808",11808,0.0488691437802907,0,0,0,-1.12667155473069,"DNA replication"
"11809",11809,0.0487883683360257,0,0,0,-1.12678678003007,"DNA replication"
"11810",11810,0.0487075928917609,0,0,0,-1.12706136824353,"DNA replication"
"11811",11811,0.0486268174474959,0,0,0,-1.1279596631487,"DNA replication"
"11812",11812,0.048546042003231,0,0,0,-1.12809184065132,"DNA replication"
"11813",11813,0.048465266558966,0,0,0,-1.12876491276158,"DNA replication"
"11814",11814,0.0483844911147011,0,0,0,-1.13025751099391,"DNA replication"
"11815",11815,0.0483037156704361,0,0,0,-1.13098065402203,"DNA replication"
"11816",11816,0.0482229402261712,0,0,0,-1.13132502604167,"DNA replication"
"11817",11817,0.0481421647819062,0,0,0,-1.13140075733139,"DNA replication"
"11818",11818,0.0480613893376413,0,0,0,-1.13184352655862,"DNA replication"
"11819",11819,0.0479806138933764,0,0,0,-1.13233343419372,"DNA replication"
"11820",11820,0.0478998384491114,0,0,0,-1.13357309052917,"DNA replication"
"11821",11821,0.0478190630048465,0,0,0,-1.13393951512359,"DNA replication"
"11822",11822,0.0477382875605815,0,0,0,-1.13403378148141,"DNA replication"
"11823",11823,0.0476575121163166,0,0,0,-1.13434343394405,"DNA replication"
"11824",11824,0.0475767366720516,0,0,0,-1.13435098856375,"DNA replication"
"11825",11825,0.0474959612277867,0,0,0,-1.13558756014141,"DNA replication"
"11826",11826,0.0474151857835218,0,0,0,-1.13562877925939,"DNA replication"
"11827",11827,0.0473344103392568,0,0,0,-1.13700810401408,"DNA replication"
"11828",11828,0.0472536348949919,0,0,0,-1.13748943818849,"DNA replication"
"11829",11829,0.0471728594507269,0,0,0,-1.13884319911974,"DNA replication"
"11830",11830,0.047092084006462,0,0,0,-1.13991885351925,"DNA replication"
"11831",11831,0.047011308562197,0,0,0,-1.14133917362512,"DNA replication"
"11832",11832,0.046930533117932,0,0,0,-1.14219649768907,"DNA replication"
"11833",11833,0.0468497576736672,0,0,0,-1.14264463649909,"DNA replication"
"11834",11834,0.0467689822294022,0,0,0,-1.14369215370311,"DNA replication"
"11835",11835,0.0466882067851373,0,0,0,-1.14452225031491,"DNA replication"
"11836",11836,0.0466074313408723,0,0,0,-1.14499850815977,"DNA replication"
"11837",11837,0.0465266558966074,0,0,0,-1.14516589347142,"DNA replication"
"11838",11838,0.0464458804523424,0,0,0,-1.14531742802471,"DNA replication"
"11839",11839,0.0463651050080774,0,0,0,-1.14697320620108,"DNA replication"
"11840",11840,0.0462843295638126,0,0,0,-1.14746588584472,"DNA replication"
"11841",11841,0.0462035541195476,0,0,0,-1.14771902300739,"DNA replication"
"11842",11842,0.0461227786752827,0,0,0,-1.14914054488122,"DNA replication"
"11843",11843,0.0460420032310177,0,0,0,-1.14938918154031,"DNA replication"
"11844",11844,0.0459612277867528,0,0,0,-1.14943205572575,"DNA replication"
"11845",11845,0.0458804523424878,0,0,0,-1.14978305400244,"DNA replication"
"11846",11846,0.0457996768982228,0,0,0,-1.15006710592455,"DNA replication"
"11847",11847,0.045718901453958,0,0,0,-1.15033550075322,"DNA replication"
"11848",11848,0.045638126009693,0,0,0,-1.15043179858368,"DNA replication"
"11849",11849,0.0455573505654281,0,0,0,-1.15082872321867,"DNA replication"
"11850",11850,0.0454765751211631,0,0,0,-1.15084553987868,"DNA replication"
"11851",11851,0.0453957996768982,0,0,0,-1.15122398571345,"DNA replication"
"11852",11852,0.0453150242326332,0,0,0,-1.15191942306315,"DNA replication"
"11853",11853,0.0452342487883682,0,0,0,-1.15330321571641,"DNA replication"
"11854",11854,0.0451534733441034,0,0,0,-1.15491201921834,"DNA replication"
"11855",11855,0.0450726978998384,0,0,0,-1.15572251072762,"DNA replication"
