tumor	class	samID	NETs
LUAD	train	TCGA-49-4512-01	2.93474102193704
LUAD	train	TCGA-05-4422-01	2.63520624995321
LUAD	train	TCGA-97-7554-01	3.11134543546843
LUAD	train	TCGA-J2-A4AG-01	3.87675157794796
LUAD	train	TCGA-97-8179-01	3.15958728715015
LUAD	train	TCGA-55-8619-01	4.02360826193995
LUAD	train	TCGA-91-A4BC-01	4.99752665320723
LUAD	train	TCGA-49-6745-01	3.20563616948004
LUAD	train	TCGA-44-2666-01	2.30311567897481
LUAD	train	TCGA-44-A47G-01	4.88099586119014
LUAD	train	TCGA-49-4490-01	4.06661098970538
LUAD	train	TCGA-44-2659-01	2.24540867226456
LUAD	train	TCGA-71-8520-01	3.69897427082781
LUAD	train	TCGA-95-8039-01	2.87241633516653
LUAD	train	TCGA-78-7148-01	3.90286677544762
LUAD	train	TCGA-55-6969-01	4.03783602517217
LUAD	train	TCGA-MP-A5C7-01	3.26220869642628
LUAD	train	TCGA-91-7771-01	3.59861232293678
LUAD	train	TCGA-44-A479-01	3.41742939558499
LUAD	train	TCGA-05-4250-01	5.31914129957224
LUAD	train	TCGA-95-7562-01	3.94833288114647
LUAD	train	TCGA-05-5715-01	2.79005073094825
LUAD	train	TCGA-44-2665-01	3.95857697029631
LUAD	train	TCGA-64-1677-01	4.39622075319886
LUAD	train	TCGA-93-7348-01	3.1880694852796
LUAD	train	TCGA-49-4506-01	4.48184712871166
LUAD	train	TCGA-49-4510-01	3.35774147466293
LUAD	train	TCGA-78-7542-01	5.65985165240589
LUAD	train	TCGA-53-7624-01	5.06037863650255
LUAD	train	TCGA-05-4427-01	2.84558408284274
LUAD	train	TCGA-55-6975-01	5.17474462968101
LUAD	train	TCGA-78-7146-01	5.62712134448754
LUAD	train	TCGA-69-7979-01	2.7348884826281
LUAD	train	TCGA-NJ-A4YG-01	3.46434644020067
LUAD	train	TCGA-55-6971-01	3.41841439828003
LUAD	train	TCGA-L4-A4E6-01	3.218516847306
LUAD	train	TCGA-NJ-A55A-01	2.79141783009294
LUAD	train	TCGA-55-8087-01	1.98056738314071
LUAD	train	TCGA-55-1592-01	4.84569458701429
LUAD	train	TCGA-91-6849-01	3.57349158415236
LUAD	train	TCGA-44-7671-01	3.37024791821464
LUAD	train	TCGA-97-8177-01	4.28978575835396
LUAD	train	TCGA-93-A4JO-01	2.1377518142349
LUAD	train	TCGA-67-3772-01	4.20542532747304
LUAD	train	TCGA-55-7284-01	4.15295433720502
LUAD	train	TCGA-NJ-A55R-01	3.88522246952129
LUAD	train	TCGA-55-7910-01	5.13215862054312
LUAD	train	TCGA-78-7633-01	2.81672806171263
LUAD	train	TCGA-S2-AA1A-01	2.75789849196577
LUAD	train	TCGA-50-5931-01	4.40447706046534
LUAD	train	TCGA-49-6761-01	3.37939028341851
LUAD	train	TCGA-55-A493-01	4.49828067626216
LUAD	train	TCGA-95-8494-01	4.91936542712702
LUAD	train	TCGA-49-6742-01	4.9382754494561
LUAD	train	TCGA-55-8616-01	3.64673617177255
LUAD	train	TCGA-05-4418-01	5.10997448102894
LUAD	train	TCGA-J2-8194-01	5.18704845481141
LUAD	train	TCGA-86-8076-01	2.45094093861778
LUAD	train	TCGA-86-8056-01	2.0359630964306
LUAD	train	TCGA-49-6744-01	3.08532580929087
LUAD	train	TCGA-05-5425-01	5.02113092083788
LUAD	train	TCGA-55-8206-01	4.79518977326699
LUAD	train	TCGA-69-8254-01	3.94874134171062
LUAD	train	TCGA-55-8301-01	1.91841076756995
LUAD	train	TCGA-55-6983-01	2.77825565771469
LUAD	train	TCGA-86-7955-01	4.29664803610411
LUAD	train	TCGA-86-8054-01	3.14118899685885
LUAD	train	TCGA-44-2661-01	2.7092059241489
LUAD	train	TCGA-67-4679-01	4.15937178443674
LUAD	train	TCGA-91-6840-01	2.34214692408813
LUAD	train	TCGA-73-4658-01	3.72362679264906
LUAD	train	TCGA-MP-A4TF-01	4.9396608944973
LUAD	train	TCGA-97-7938-01	3.37677491751997
LUAD	train	TCGA-49-AARE-01	3.3596475213879
LUAD	train	TCGA-38-4625-01	5.77697445604178
LUAD	train	TCGA-50-5072-01	5.54809402862512
LUAD	train	TCGA-49-4486-01	2.96553679150934
LUAD	train	TCGA-55-A4DG-01	2.45519133876247
LUAD	train	TCGA-75-6211-01	3.68839516248339
LUAD	train	TCGA-50-7109-01	2.97278344419333
LUAD	train	TCGA-MP-A4TI-01	3.22072543411385
LUAD	train	TCGA-78-7537-01	1.63714526378606
LUAD	train	TCGA-50-5935-01	2.62114193592648
LUAD	train	TCGA-91-6835-01	1.52975558124456
LUAD	train	TCGA-78-7162-01	2.25355500559704
LUAD	train	TCGA-50-5049-01	2.96266608578629
LUAD	train	TCGA-49-4494-01	3.5429940722179
LUAD	train	TCGA-55-7726-01	5.9128507994339
LUAD	train	TCGA-62-8398-01	4.14026353439163
LUAD	train	TCGA-50-5055-01	2.77575942569738
LUAD	train	TCGA-05-4424-01	3.28301312433639
LUAD	train	TCGA-MN-A4N4-01	4.10619558108578
LUAD	train	TCGA-55-A48Y-01	4.33322237493826
LUAD	train	TCGA-05-5428-01	6.7630776938439
LUAD	train	TCGA-05-4389-01	2.40058075926074
LUAD	train	TCGA-NJ-A4YF-01	5.1424175190776
LUAD	train	TCGA-55-8299-01	3.63292275696259
LUAD	train	TCGA-95-7567-01	2.36316535933328
LUAD	train	TCGA-55-7574-01	1.63267477358906
LUAD	train	TCGA-91-A4BD-01	4.33473841552762
LUAD	train	TCGA-95-A4VN-01	3.90384772351308
LUAD	train	TCGA-69-7761-01	5.47530721580952
LUAD	train	TCGA-64-5775-01	4.18120377879833
LUAD	train	TCGA-38-6178-01	2.44646219151379
LUAD	train	TCGA-93-A4JQ-01	3.15321668218839
LUAD	train	TCGA-44-6146-01	3.20731370413224
LUAD	train	TCGA-55-A48X-01	2.16658359587947
LUAD	train	TCGA-75-7031-01	3.68021492452168
LUAD	train	TCGA-78-8660-01	3.03723856629911
LUAD	train	TCGA-62-8397-01	2.67501800267898
LUAD	train	TCGA-73-4662-01	2.62201274570034
LUAD	train	TCGA-35-3615-01	3.79811973184083
LUAD	train	TCGA-50-6594-01	3.71476134899149
LUAD	train	TCGA-49-4505-01	3.66589171008489
LUAD	train	TCGA-99-8028-01	3.34533148177352
LUAD	train	TCGA-55-7570-01	5.13916961839468
LUAD	train	TCGA-50-5946-01	3.2834021308445
LUAD	train	TCGA-05-5423-01	3.37877185138361
LUAD	train	TCGA-55-A490-01	3.79074218676377
LUAD	train	TCGA-MP-A4T9-01	3.03597647409777
LUAD	train	TCGA-73-4670-01	5.55076588276208
LUAD	train	TCGA-86-8279-01	3.4413137130508
LUAD	train	TCGA-44-6147-01	3.15623083811984
LUAD	train	TCGA-05-5429-01	5.64459280845779
LUAD	train	TCGA-44-2668-01	6.1937628669695
LUAD	train	TCGA-99-8025-01	3.4396974787123
LUAD	train	TCGA-55-8205-01	3.74519577223965
LUAD	train	TCGA-86-8074-01	4.88687742447347
LUAD	train	TCGA-55-6543-01	4.32813500737373
LUAD	train	TCGA-50-5936-01	5.0085201823405
LUAD	train	TCGA-86-8585-01	2.70356928483316
LUAD	train	TCGA-50-5068-01	3.13548471249286
LUAD	train	TCGA-91-6836-01	4.9040432028396
LUAD	train	TCGA-78-7159-01	4.90432520699605
LUAD	train	TCGA-44-A4SS-01	4.9831284859352
LUAD	train	TCGA-75-6207-01	4.15536256742466
LUAD	train	TCGA-86-6562-01	2.95903335063459
LUAD	train	TCGA-MP-A4T4-01	3.85555116579483
LUAD	train	TCGA-44-2657-01	3.10125385437528
LUAD	train	TCGA-95-7039-01	1.93799634993091
LUAD	train	TCGA-49-AAR4-01	3.80877806423837
LUAD	train	TCGA-55-7914-01	1.61704114194168
LUAD	train	TCGA-75-6214-01	4.85561295247978
LUAD	train	TCGA-78-7156-01	2.86887175815026
LUAD	train	TCGA-75-6203-01	2.01013371681405
LUAD	train	TCGA-97-8176-01	5.77827271215955
LUAD	train	TCGA-49-6743-01	4.88254399232273
LUAD	train	TCGA-05-4417-01	3.14659302358092
LUAD	train	TCGA-49-4501-01	3.78141233350259
LUAD	train	TCGA-62-A46S-01	3.36415098480682
LUAD	train	TCGA-44-3398-01	3.67057385820597
LUAD	train	TCGA-50-8459-01	4.69214872908619
LUAD	train	TCGA-86-8674-01	4.89301059238085
LUAD	train	TCGA-67-6215-01	3.14110705451466
LUAD	train	TCGA-86-8358-01	5.26853364538769
LUAD	train	TCGA-44-A47B-01	1.52050806932997
LUAD	train	TCGA-55-5899-01	5.40685360827695
LUAD	train	TCGA-55-6981-01	2.9623851635044
LUAD	train	TCGA-44-3919-01	3.07264337384166
LUAD	train	TCGA-50-5932-01	1.71456387275658
LUAD	train	TCGA-55-A57B-01	4.21083131473999
LUAD	train	TCGA-62-A472-01	3.41839136602744
LUAD	train	TCGA-O1-A52J-01	3.91580934684846
LUAD	train	TCGA-55-8094-01	3.74386632082807
LUAD	train	TCGA-05-4390-01	5.51234942921836
LUAD	train	TCGA-55-6972-01	3.27630422939097
LUAD	train	TCGA-55-8506-01	3.8326232838953
LUAD	train	TCGA-64-5815-01	2.56850746247132
LUSC	train	TCGA-85-6560-01	1.98270490488301
LUSC	train	TCGA-39-5011-01	4.67091383006662
LUSC	train	TCGA-56-8305-01	5.89561100534623
LUSC	train	TCGA-L3-A4E7-01	5.79576576242767
LUSC	train	TCGA-39-5030-01	2.43248238186981
LUSC	train	TCGA-43-A56U-01	4.87849795879617
LUSC	train	TCGA-98-8022-01	3.93568353670074
LUSC	train	TCGA-58-A46N-01	5.83248086492117
LUSC	train	TCGA-22-1002-01	5.09685175311807
LUSC	train	TCGA-85-7843-01	5.39951598750829
LUSC	train	TCGA-85-6561-01	4.95289865800627
LUSC	train	TCGA-22-5472-01	4.56358003853719
LUSC	train	TCGA-37-3789-01	8.07322985956954
LUSC	train	TCGA-60-2698-01	5.16942533392543
LUSC	train	TCGA-18-3417-01	4.55055541807266
LUSC	train	TCGA-90-A59Q-01	5.24997253238607
LUSC	train	TCGA-98-A53H-01	4.2179220124101
LUSC	train	TCGA-39-5027-01	5.04908671231563
LUSC	train	TCGA-66-2737-01	6.00606374420809
LUSC	train	TCGA-77-6844-01	4.44493850315363
LUSC	train	TCGA-85-8072-01	4.96665067968159
LUSC	train	TCGA-22-5474-01	4.62796204055655
LUSC	train	TCGA-18-4721-01	4.8368932622625
LUSC	train	TCGA-56-6545-01	3.64341021605422
LUSC	train	TCGA-22-4599-01	5.12065091480117
LUSC	train	TCGA-77-A5FZ-01	4.30408984190114
LUSC	train	TCGA-56-8622-01	4.01261740546474
LUSC	train	TCGA-56-8082-01	5.21992917258115
LUSC	train	TCGA-77-8130-01	5.23108490353413
LUSC	train	TCGA-68-7757-01	5.66297129582818
LUSC	train	TCGA-60-2722-01	6.27945098472099
LUSC	train	TCGA-63-A5ML-01	5.19836333198052
LUSC	train	TCGA-77-8138-01	4.29131453499628
LUSC	train	TCGA-68-7755-01	6.99251791876621
LUSC	train	TCGA-77-A5GH-01	2.19812337443556
LUSC	train	TCGA-43-6771-01	5.66800568011048
LUSC	train	TCGA-66-2742-01	5.76382376377044
LUSC	train	TCGA-56-A4BX-01	4.48682654259762
LUSC	train	TCGA-33-4586-01	6.03178449543383
LUSC	train	TCGA-56-8625-01	4.08546052472687
LUSC	train	TCGA-66-2787-01	4.65901465419646
LUSC	train	TCGA-18-3410-01	4.17310262621184
LUSC	train	TCGA-77-7463-01	5.40924284049763
LUSC	train	TCGA-66-2755-01	5.18554890971535
LUSC	train	TCGA-NC-A5HT-01	4.35478815698168
LUSC	train	TCGA-66-2786-01	4.07998407561661
LUSC	train	TCGA-22-4594-01	4.57654607002328
LUSC	train	TCGA-96-7544-01	5.41118087383856
LUSC	train	TCGA-56-8308-01	4.94134908560242
LUSC	train	TCGA-21-1075-01	6.65661817928755
LUSC	train	TCGA-96-7545-01	5.56513363248662
LUSC	train	TCGA-66-2769-01	5.21037963673004
LUSC	train	TCGA-66-2767-01	3.43361087363879
LUSC	train	TCGA-43-6143-01	4.92410647340863
LUSC	train	TCGA-21-1080-01	4.25397124651198
LUSC	train	TCGA-21-1082-01	5.21739842605181
LUSC	train	TCGA-66-2756-01	3.43170916569232
LUSC	train	TCGA-58-A46M-01	5.64502996621224
LUSC	train	TCGA-77-A5GF-01	6.58742446697146
LUSC	train	TCGA-56-A49D-01	4.47051704916676
LUSC	train	TCGA-98-A53I-01	3.60733912952343
LUSC	train	TCGA-60-2708-01	4.80253491308791
LUSC	train	TCGA-66-2758-01	5.81799188668303
LUSC	train	TCGA-22-4595-01	5.2445350698688
LUSC	train	TCGA-46-3766-01	2.60282934431179
LUSC	train	TCGA-85-8052-01	5.29368395855164
LUSC	train	TCGA-43-7657-01	3.2405862927761
LUSC	train	TCGA-85-8350-01	2.91790166405245
LUSC	train	TCGA-98-A53J-01	6.86193234133174
LUSC	train	TCGA-77-7465-01	2.47881990300622
LUSC	train	TCGA-56-A4ZK-01	5.39647893409766
LUSC	train	TCGA-56-8304-01	4.43941295894845
LUSC	train	TCGA-21-1079-01	4.57988028408338
LUSC	train	TCGA-94-7557-01	6.41064336076423
LUSC	train	TCGA-33-4547-01	5.71790722185806
LUSC	train	TCGA-18-3416-01	5.44989380825635
LUSC	train	TCGA-43-3394-01	5.65106019092218
LUSC	train	TCGA-46-6026-01	4.61368181109635
LUSC	train	TCGA-33-4589-01	6.39658121235249
LUSC	train	TCGA-39-5035-01	3.52415618916343
LUSC	train	TCGA-94-8490-01	5.21213813651483
LUSC	train	TCGA-66-2778-01	6.85269901779591
LUSC	train	TCGA-94-A4VJ-01	5.03419162209589
LUSC	train	TCGA-22-5478-01	4.35480498049817
LUSC	train	TCGA-77-A5G7-01	3.42292773395613
LUSC	train	TCGA-34-2608-01	4.5040019569378
LUSC	train	TCGA-22-4591-01	6.5405164682849
LUSC	train	TCGA-60-2714-01	3.42484038200135
LUSC	train	TCGA-43-A474-01	6.96464716801341
LUSC	train	TCGA-46-3765-01	5.84426147396015
LUSC	train	TCGA-LA-A446-01	5.70298422640828
LUSC	train	TCGA-22-5479-01	5.8233403143636
LUSC	train	TCGA-56-8624-01	2.97809417544294
LUSC	train	TCGA-66-2780-01	5.97056781645658
LUSC	train	TCGA-NC-A5HK-01	5.81357780670862
LUSC	train	TCGA-63-7022-01	3.31307746606383
LUSC	train	TCGA-56-8626-01	2.95244624497155
LUSC	train	TCGA-85-8664-01	4.61071205321443
LUSC	train	TCGA-98-A53C-01	3.27279831774866
LUSC	train	TCGA-85-8287-01	3.227684667718
LUSC	train	TCGA-22-A5C4-01	4.34548228840265
LUSC	train	TCGA-77-8154-01	5.68230353578336
LUSC	train	TCGA-46-6025-01	5.78312337138514
LUSC	train	TCGA-85-7844-01	6.52794949307699
LUSC	train	TCGA-85-A50M-01	5.73561513916108
LUSC	train	TCGA-85-8351-01	4.77616791594824
LUSC	train	TCGA-NC-A5HF-01	4.73754250273783
LUSC	train	TCGA-56-A4BW-01	5.93453050512789
LUSC	train	TCGA-77-6842-01	3.93245858109875
LUSC	train	TCGA-77-8143-01	4.01811209891186
LUSC	train	TCGA-63-5128-01	7.53601124042666
LUSC	train	TCGA-NC-A5HR-01	4.75131597272019
LUSC	train	TCGA-77-8140-01	3.94914456272199
LUSC	train	TCGA-66-2777-01	5.66729999625215
LUSC	train	TCGA-77-8148-01	4.50337208549689
LUSC	train	TCGA-43-2576-01	2.84894882559702
LUSC	train	TCGA-NC-A5HH-01	3.83914184515565
LUSC	train	TCGA-18-3415-01	7.93158713332393
LUSC	train	TCGA-63-A5MN-01	3.19222189595312
LUSC	train	TCGA-85-7699-01	2.14648162078813
LUSC	train	TCGA-66-2790-01	4.09059493294043
LUSC	train	TCGA-43-3920-01	7.38851173102198
LUSC	train	TCGA-56-7823-01	5.10758510686042
LUSC	train	TCGA-56-8307-01	3.8917099596461
LUSC	train	TCGA-43-5668-01	1.30201415001706
LUSC	train	TCGA-21-1081-01	6.33501032741163
LUSC	train	TCGA-90-6837-01	6.00523811098708
LUSC	train	TCGA-66-2791-01	4.79398421044673
LUSC	train	TCGA-60-2697-01	4.15372169852906
LUSC	train	TCGA-66-2759-01	6.34473108371986
LUSC	train	TCGA-85-A4QR-01	5.32869045438507
LUSC	train	TCGA-18-4083-01	4.64204829238276
LUSC	train	TCGA-60-2723-01	5.64384237409384
LUSC	train	TCGA-52-7810-01	5.06296483415543
LUSC	train	TCGA-21-1070-01	5.75634825686553
LUSC	train	TCGA-22-0944-01	6.33937592111796
LUSC	train	TCGA-85-8071-01	4.75298405292537
LUSC	train	TCGA-22-1016-01	5.13982368828856
LUSC	train	TCGA-90-7769-01	6.87497423818779
LUSC	train	TCGA-18-3414-01	5.80320696310244
LUSC	train	TCGA-33-4582-01	4.73315152444754
LUSC	train	TCGA-85-8584-01	4.52493815693651
LUSC	train	TCGA-60-2716-01	4.61292138875498
LUSC	train	TCGA-85-7697-01	4.77830728874644
LUSC	train	TCGA-22-1011-01	4.80871662326386
LUSC	train	TCGA-56-7822-01	2.82496742206642
LUSC	train	TCGA-37-5819-01	3.28205148441032
LUSC	train	TCGA-33-A5GW-01	4.81917926803334
LUSC	train	TCGA-22-5489-01	3.6405658864184
LUSC	train	TCGA-85-A513-01	2.16663456969427
LUSC	train	TCGA-21-A5DI-01	7.11224186926333
LUSC	train	TCGA-18-3409-01	3.58093178261728
LUSC	train	TCGA-22-1012-01	6.05598931648142
LUSC	train	TCGA-58-8393-01	5.15726129955203
LUSC	train	TCGA-43-6773-01	5.20316591770061
LUSC	train	TCGA-NC-A5HI-01	5.39060195587385
LUSC	train	TCGA-66-2793-01	4.49991017230831
LUSC	train	TCGA-77-7335-01	2.48312658608106
LUSC	train	TCGA-56-8629-01	5.55716929494003
LUSC	train	TCGA-56-1622-01	6.33671951023116
LUSC	train	TCGA-33-4533-01	4.31168871965722
LUSC	train	TCGA-18-3406-01	6.24482851421164
LUSC	train	TCGA-22-1017-01	2.80091846792524
LUSC	train	TCGA-77-A5GA-01	5.15020872073504
LUSC	train	TCGA-33-4587-01	2.0232779271208
LUSC	train	TCGA-18-3407-01	6.72639807879473
LUSC	train	TCGA-39-5040-01	2.0465910479198
LUSC	train	TCGA-63-A5MU-01	6.81310635214856
LUSC	train	TCGA-37-A5EM-01	5.61741030906276
LUSC	train	TCGA-37-4129-01	2.68042517752875
LUSC	train	TCGA-98-A53B-01	4.91859983123231
LUSC	train	TCGA-63-A5MT-01	5.60948004135627
LUSC	train	TCGA-85-A53L-01	6.99877560239854
LUSC	train	TCGA-56-8309-01	3.03791103468372
LUSC	train	TCGA-22-4596-01	3.39306466887984
LUSC	train	TCGA-56-A5DS-01	5.69008978675893
LUSC	train	TCGA-58-A46L-01	3.65308176534044
LUSC	train	TCGA-33-6738-01	5.04831703028717
LUSC	train	TCGA-85-8048-01	2.7821430927471
LUSC	train	TCGA-33-4583-01	6.9084391858155
LUSC	train	TCGA-56-A5DR-01	6.27438419282432
LUSC	train	TCGA-22-1005-01	3.43674688495887
LUSC	train	TCGA-85-A5B5-01	4.29239218740162
LUSC	train	TCGA-39-5039-01	5.19522033445572
LUSC	train	TCGA-77-6843-01	6.12247913367059
LUSC	train	TCGA-63-A5MP-01	5.4865045912446
LUSC	train	TCGA-22-5491-01	4.90167120994396
LUSC	train	TCGA-66-2727-01	6.81970937166023
LUSC	train	TCGA-56-8504-01	6.47743287351182
LUSC	train	TCGA-34-5928-01	4.27887278243852
LUSC	train	TCGA-21-1071-01	6.77223828844316
LUSC	train	TCGA-90-7767-01	2.38285129871908
LUSC	train	TCGA-O2-A52N-01	4.0392698637195
LUSC	train	TCGA-92-8065-01	4.08914641560876
LUSC	train	TCGA-60-2706-01	3.3898265894356
LUSC	train	TCGA-85-8481-01	7.38526108609574
LUSC	train	TCGA-34-8456-01	5.29793906901324
LUSC	train	TCGA-22-4613-01	5.137387260057
LUSC	train	TCGA-33-AASJ-01	5.90010083812939
LUSC	train	TCGA-34-5232-01	3.6003695403419
LUSC	train	TCGA-22-4604-01	4.23402368128903
LUSC	train	TCGA-85-A50Z-01	6.42558684287945
LUSC	train	TCGA-68-A59I-01	5.83554168819187
LUSC	train	TCGA-51-4079-01	6.1341220516104
LUSC	train	TCGA-94-A5I4-01	6.92003016369766
LUSC	train	TCGA-85-8353-01	4.1298555315102
LUSC	train	TCGA-33-AASB-01	5.90886130465471
LUSC	train	TCGA-18-3408-01	5.09749002249414
LUSC	train	TCGA-85-A4JC-01	5.82039099574922
LUSC	train	TCGA-21-5786-01	3.81310232012368
LUSC	train	TCGA-22-4609-01	4.25652081607263
LUSC	train	TCGA-63-A5MJ-01	5.95981276218739
LUSC	train	TCGA-NK-A5CT-01	4.90431059152249
LUSC	train	TCGA-34-5240-01	5.70036176289928
LUSC	train	TCGA-34-5927-01	4.11298756907744
LUSC	train	TCGA-77-8009-01	4.9454426674035
LUSC	train	TCGA-43-8116-01	3.53126760186696
LUSC	train	TCGA-21-1077-01	5.50850621615188
LUSC	train	TCGA-52-7622-01	5.91166937344344
LUSC	train	TCGA-68-8250-01	5.11901776275583
LUSC	train	TCGA-66-2753-01	6.03135132038237
LUSC	train	TCGA-NC-A5HQ-01	5.11588785586133
LUSC	train	TCGA-51-4081-01	5.99605965453029
LUSC	train	TCGA-70-6723-01	4.44514797204669
LUSC	train	TCGA-NK-A5CR-01	5.6697413559137
LUSC	train	TCGA-56-8628-01	3.39624764583569
LUSC	train	TCGA-O2-A52Q-01	4.93257488605237
LUSC	train	TCGA-MF-A522-01	6.27650125371134
LUSC	train	TCGA-33-6737-01	5.56704858616031
LUSC	train	TCGA-92-8064-01	5.26406904038013
LUSC	train	TCGA-85-8666-01	6.46605562728473
LUSC	train	TCGA-63-A5MM-01	6.1042103615372
LUSC	train	TCGA-56-7580-01	6.17044294530535
LUSC	train	TCGA-O2-A52S-01	4.4224454631993
LUSC	train	TCGA-56-8503-01	5.72823849829494
LUSC	train	TCGA-77-8128-01	5.28037463745219
LUSC	train	TCGA-77-8153-01	6.22994845184799
LUSC	train	TCGA-39-5031-01	4.6672319339678
LUSC	train	TCGA-34-A5IX-01	6.11377681196222
LUSC	train	TCGA-60-2715-01	4.16092129797877
LUSC	train	TCGA-77-A5GB-01	5.52293383094534
LUSC	train	TCGA-34-7107-01	4.60660856548286
LUSC	train	TCGA-60-2704-01	5.53607570773242
LUSC	train	TCGA-18-5595-01	5.76540475467844
LUSC	train	TCGA-90-A4ED-01	3.82803892536177
LUSC	train	TCGA-34-5231-01	3.16509747206188
LUSC	train	TCGA-34-5929-01	3.58321977749194
LUSC	train	TCGA-85-A4CN-01	4.55458389269562
LUSC	train	TCGA-51-6867-01	4.14342760160024
LUSC	train	TCGA-66-2754-01	5.85407135087596
LUSC	train	TCGA-77-8145-01	5.17704608744577
LUSC	train	TCGA-77-A5G6-01	4.53023248217729
LUSC	train	TCGA-34-8455-01	5.59533626116569
LUSC	train	TCGA-21-5782-01	3.82511577979264
LUSC	train	TCGA-58-8386-01	4.7754574274292
LUSC	train	TCGA-85-8049-01	4.84086290188817
LUSC	train	TCGA-34-5239-01	3.31724925152637
LUSC	train	TCGA-34-8454-01	4.48524579049993
LUSC	train	TCGA-63-5131-01	5.19838484292001
LUSC	train	TCGA-58-8391-01	6.30707589151056
LUSC	train	TCGA-22-5471-01	4.05625166545104
LUSC	train	TCGA-85-8355-01	4.34375934719647
LUSC	train	TCGA-56-5897-01	6.03865373271045
LUSC	train	TCGA-18-3411-01	6.37460698316256
LUSC	train	TCGA-37-3792-01	6.90265376915916
LUSC	train	TCGA-77-7338-01	7.25706038441632
LUSC	train	TCGA-77-A5G1-01	4.43026385743385
LUSC	train	TCGA-96-8169-01	4.68539880623103
LUSC	train	TCGA-22-4605-01	6.12351196051876
LUSC	train	TCGA-63-A5MR-01	5.8581853248444
LUSC	train	TCGA-85-8288-01	3.35107555951835
LUSC	train	TCGA-66-2766-01	6.34014666253541
LUSC	train	TCGA-NC-A5HJ-01	2.71872371583075
LUSC	train	TCGA-90-7964-01	6.36679524457218
LUSC	train	TCGA-37-4135-01	4.24705865388238
LUSC	train	TCGA-22-1000-01	4.42068067964783
LUSC	train	TCGA-39-5029-01	4.1354606663706
LUSC	train	TCGA-34-2600-01	3.5477537992805
LUSC	train	TCGA-63-A5MB-01	5.2735813559128
LUSC	train	TCGA-85-8580-01	4.3509061209658
LUSC	train	TCGA-43-7656-01	1.84153017764115
LUSC	train	TCGA-66-2789-01	4.73127249784509
LUSC	train	TCGA-68-A59J-01	6.47275680572928
LUSC	train	TCGA-39-5036-01	5.34921324138117
LUSC	train	TCGA-77-8133-01	3.70295960658861
LUSC	train	TCGA-77-7140-01	6.52979180749134
LUSC	train	TCGA-39-5019-01	4.34518102849467
LUSC	train	TCGA-34-5234-01	5.49043012838252
LUSC	train	TCGA-56-8083-01	3.19205947697068
LUSC	train	TCGA-NK-A7XE-01	5.09873651682905
LUSC	train	TCGA-39-5022-01	3.628216891283
LUSC	train	TCGA-21-1072-01	7.17445700813182
LUSC	train	TCGA-66-2785-01	4.94535323047173
LUSC	train	TCGA-60-2696-01	4.48576963036641
LUSC	train	TCGA-21-5783-01	3.8331729206901
LUSC	train	TCGA-60-2710-01	4.52350803558927
LUSC	train	TCGA-85-A4QQ-01	2.68572042978704
LUSC	train	TCGA-85-A4PA-01	1.71578251424248
LUSC	train	TCGA-56-7731-01	5.34307139129778
LUSC	train	TCGA-85-A512-01	4.98135207741503
LUSC	train	TCGA-63-A5MW-01	3.25479536847752
LUSC	train	TCGA-63-A5M9-01	4.44234092234558
LUSC	train	TCGA-22-4593-01	5.65251070427015
LUSC	train	TCGA-58-A46K-01	6.14018221260424
LUSC	train	TCGA-22-5483-01	5.91759036367788
LUSC	train	TCGA-J1-A4AH-01	4.70745395468707
LUSC	train	TCGA-85-8276-01	4.00793744487948
LUSC	train	TCGA-77-8136-01	5.44067134989069
LUSC	train	TCGA-94-8491-01	5.0059365746843
LUSC	train	TCGA-66-2768-01	7.38201932184314
LUSC	train	TCGA-21-5787-01	3.11700936896965
LUSC	train	TCGA-43-6647-01	4.5108332929473
LUSC	train	TCGA-60-2712-01	2.55480022931278
LUSC	train	TCGA-66-2744-01	4.88924661413794
LUSC	train	TCGA-43-2581-01	4.70501316540289
LUSC	train	TCGA-21-1083-01	4.19073305014213
LUSC	train	TCGA-63-7020-01	4.3524563555499
LUSC	train	TCGA-66-2765-01	4.19737984579712
LUSC	train	TCGA-LA-A7SW-01	4.87765089525753
LUSC	train	TCGA-22-5485-01	4.24507228726069
LUSC	train	TCGA-21-5784-01	4.53397077841567
LUSC	train	TCGA-98-8021-01	3.80357270363642
LUSC	train	TCGA-98-7454-01	3.61417605271608
LUSC	train	TCGA-58-A46J-01	4.99943883132156
LUSC	train	TCGA-77-A5G8-01	5.19432164042792
LUSC	train	TCGA-46-3768-01	4.93077765048607
LUSC	train	TCGA-39-5037-01	6.66208470358985
LUSC	train	TCGA-39-5028-01	5.26724051770115
LUSC	train	TCGA-85-8354-01	6.2761642387586
LUSC	train	TCGA-NK-A5CX-01	5.10351102386136
LUSC	train	TCGA-33-AASL-01	6.68772117013679
LUSC	train	TCGA-NC-A5HP-01	4.74165235821784
LUSC	train	TCGA-77-8144-01	5.85851923577809
LUSC	train	TCGA-98-A53A-01	3.77677834191626
LUSC	train	TCGA-22-4601-01	5.12821334836969
LUSC	train	TCGA-77-7141-01	3.79393516187978
LUSC	train	TCGA-37-4132-01	4.06562559794935
LUSC	train	TCGA-56-7221-01	4.79454325198303
LUSC	train	TCGA-66-2794-01	4.07228207755242
LUSC	train	TCGA-NC-A5HL-01	5.7485389449571
LUSC	train	TCGA-66-2788-01	6.161448032835
