	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-BA-5558-01	0.00257689895001709	0	0	0.0710735383374597	0	0.0962770484824886	0.0131549511153174	0	0.025589382610776	0.035725344337816	0.010471644219343	0	0	0.12535156885222	0.0903783802929119	0.100636924387428	0	0.00882766057467743	0	0.401656002869647	0	0.018280654969897	0	0.480207170814368	0.879369040545855
TCGA-D6-A6ES-01	0	0	0.0103746760791051	0.0689472148159616	0.0187226479559903	0	0.0159607898265779	0.0642628779415878	0.0579681412160043	0.0085841674412741	0	0.0688926767789057	0	0.266389406389056	0	0.0681923559028898	0.050821212254815	0.0680677925377523	0	0.183990877433314	0	0.0488251634267657	0	0.296910120551151	0.973706134367356
TCGA-CR-7389-01	0	0	0.231670555903792	0	0.052859591157463	0.0594930796620572	0.0697571138511428	0	0	0.00941237360797237	0	0	0.0308462855251084	0	0.0428492660224662	0.182417596428	0.106244665621011	0.0451584136158397	0.00470252479167714	0.144133757351254	0	0.020454776462216	0	0.277272852415598	0.96279070098531
TCGA-CV-7427-01	0	0	0	0.141240177127261	0	0.0918806807834669	0.115387852730415	0.0577774868044292	0	0	0.020098206300882	0.00647957934051264	0	0.00422978925812191	0.16538166052141	0.0709941856002526	0.168812428099449	0	0	0.149864802763334	0	0.00785315067046589	0	0.392641184542735	0.920966210433557
TCGA-P3-A5QE-01	0.0676668987161499	0	0	0.177754177722561	0	0.242946503947108	0.091281752806749	0.0534317190791223	0	0.0238532585517938	0	0	0	0.0530313532359745	0.184273881972491	0	0.0169091381986229	0.0370402432329823	0	0.0518110725364455	0	0	0	0.389624964997219	0.932701484948803
TCGA-P3-A6T0-01	0	0	0.168544129362349	0	0.0715463983077655	0.100345393499377	0	0	0	0	0.06179296854528	0	0	0.281014067558138	0	0	0.0018125204636908	0.0123775980718859	0	0.296382056167413	0.00618486802410096	0	0	0.339038446501955	0.955647989591249
TCGA-CR-6478-01	0.0186193010497152	0	0.0124656997486627	0.10997834831351	0	0.0600566365876589	0.0682957370312167	0.0219541088355559	0	0	0	0.102996083887942	0	0.126789769016224	0.175094870222111	0.10460441967545	0.00490944891349185	0.006322633842462	0	0.169780555498769	0	0.0181323873772312	0	0.423450766799446	0.909050519377063
TCGA-CQ-A4C6-01	0.0256772172568195	0	0	0.0170887545997261	0	0.17263300626094	0	0.0486771697583512	0	0	0	0.0721510907836379	0.000630879021273199	0.134033360346501	0.224085008479504	0.108615012339306	0.0132010924459888	0.0435090910855895	0	0.139698317622362	0	0	0	0.472514589981466	0.885253497300557
TCGA-P3-A5QA-01	0.00805182606663604	0	0.0670071750481524	0.00586543992753816	0.038525365143412	0.136087431185179	0	0	0	0	0.0518845985936016	0.0102302706586454	0.0081806007879049	0.128191582973048	0.0105714556358454	0	0.00595039267552905	0.00320950249675009	0	0.526244358807758	0	0	0	0.294389295113498	1.01008731206996
TCGA-D6-A6EK-01	0	0.0883305554456273	0	0.129950625813064	0	0	0.0473735677462905	0.07520064892467	0.0473766512495136	0.128906169051279	0	0.0616104202002141	0	0.050764801413934	0.047656213844069	0.0956635329692897	0.0737421648318572	0.0233065336442612	0	0.123528423282927	0	0.00658969158300328	0	0.368567934070259	0.93068356643874
TCGA-CQ-6218-01	0	0	0.0734795131325144	0.0917625277551606	0	0.210145490555088	0	0	0	0	0	0.0377757778972247	0.0304322043343521	0.1650839796758	0.117185762928802	0.107233871570557	0.0193711047907593	0.0140381192843937	0	0.133491648075348	0	0	0	0.311171821887239	0.959438296951165
TCGA-CR-6488-01	0.00215088324903496	0	0.00645013534934883	0.0462602214048615	0.00820650491801753	0	0	0.0367080497170083	0.0380127000228698	0.0235882990890586	0	0	0	0.451659176763623	0.0420875202634668	0.114447027421411	0.0276778577062244	0	0	0.195420179318515	0.00139241360501554	0.00593903117154503	0	0.304497672676621	1.0075107986004
TCGA-CN-5370-01	0.0246762691523395	0	0	0.0392993945307027	0	0.0837738073770567	0.0123378050118733	0.052603632574595	0.00140742382630476	0.013580688684417	0	0.00646886713257024	0.00396547519337146	0.0627275434550671	0.131826738647995	0.179250332469314	0.0483146292677598	0	0	0.310588139385535	0	0.0291792532910978	0	0.409180810160918	0.916396519864574
TCGA-IQ-A61J-01	0.000697038631922721	0	0	0.0774979672006769	0	0	0.0474024176107421	0.0478692364877459	0.0754938498544021	0.0424794136427324	0	0	0	0.171963263003837	0.0814683351369103	0.0391021273640465	0.273287663801126	0	0.0752167229772272	0.0562707205751217	0.00771053623555121	0.00354070747795718	0	0.373972555076198	0.929114040200117
TCGA-CQ-5325-01	0.0169559347218653	0	0.0920647043731897	0.219145049278387	0	0.027757388238205	0.151463522660605	0.0274864045371368	0	0.0269854810029134	0.00277845431208301	0	0	0.0684163743486314	0.146833304220455	0.149724627266975	0.0102673463084863	0.0125273382428991	0.0201108003829593	0.0274832701052082	0	0	0	0.517038311751824	0.858230850238643
TCGA-CR-6480-01	0	0	0.0699386920380023	0.168755451623557	0	0.0124553386221822	0.0769820888046043	0.088592179921707	0.0739388438548532	0.0846584556382146	0	0	0	0	0.110961846247141	0.0593584239893722	0.00206608393243153	0.158811840058422	0	0.0934807552695128	0	0	0	0.311973930784463	0.964923651937731
TCGA-CV-6942-01	0	0	0.116528246883156	0.156858635166305	0	0	0.0846664387325516	0.0329669853055356	0	0.0232687947381251	0.0400402131523665	0	0	0.133394325904676	0.0946358255446787	0.0977007899657405	0	0.0329573107299924	0	0.182730879192146	0	0.0042515546847265	0	0.568068016688467	0.833671090955593
TCGA-D6-A74Q-01	0	0	0.14861532258431	0.0954836897960643	0	0.0100332839970983	0	0.056929722467098	0.0634591511259016	0.00164954680809583	0	0.0421388657575863	0.00133567807097187	0	0.0381989109225596	0.013551825464045	0.0174616081591705	0.0254757579839948	0	0.481544811425425	0	0.00412182543767868	0	0.310523685449424	0.979713567895335
TCGA-CN-6997-01	0.0636279036154608	0	0.166366117459521	0	0	0.0949126911829338	0	0.031381215761019	0	0	0.0174699210125046	0.0200283204935723	0	0.333636233294045	0.0553173791977731	0.130459598875959	0.011557894407117	0.012179397576247	0.0513674753864217	0.0116958517374253	0	0	0	0.263549184184335	0.986715966326251
TCGA-CN-5374-01	0.0637619486734721	0.0225500874595351	0	0.221092310020496	0	0	0.0239320930571171	0.0923785215841239	0.0710313659386055	0.0506503737910837	0	0.0774163816347254	0	0.104925583156236	0.173169969426865	0.0360128517417444	0.0295260352474234	0	0	0.025056411373075	0	0.00849606689549743	0	0.554786027222164	0.832577844863295
TCGA-HD-7753-01	0	0	0.00469190765012795	0.0388298533885845	0	0.138298518972328	0	0.034517465994802	0.00362497649110711	0	0.0386046364458799	0	0	0.047794293419421	0.0604306350097012	0.0507395440623168	0.00851180849935271	0.0923363247017754	0	0.454666366219186	0	0.0269536691454172	0	0.371072891438264	0.948653319466994
TCGA-BA-6872-01	0	0	0	0.019112510340131	0	0.0828710846801051	0	0	0.0274657513868196	0.00942390567389625	0.00302285424151571	0	0	0.236719991360818	0.033474211100659	0.0276821092038283	0	0.034015783940303	0	0.524025113615596	0	0.00218668445632746	0	0.518980805825809	0.868586828928604
GSM1020099	0.0020866971216066	0	0	0	0	0.0815700474612036	0	0.0348730304368057	0.00723927220424624	0	0	0.040691044854144	0	0.214912908141335	0.0332505405193768	0.00654276297672871	0.086770001906577	0.0709785468556729	0	0.394447178825712	0	0.0266379686965921	0	0.511132886271445	0.860801294547399
GSM1020100	0.0105435075273884	0	0.0808361683430525	0.127118398111549	0	0	0.0563740778618518	0.038115750561015	0.111726843678506	0.00779950581555972	0	0.117794306552218	0	0.0157623225087579	0.128279641557533	0.0663736957488008	0.14508906267045	0.0346830604106961	0.059503658652621	0	0	0	0	0.460845671203491	0.8865674362821
GSM1020101	0	0.0570179234727956	0.0409845492550569	0.0995504828550797	0	0.11720472565931	0.0304357773110162	0.0252070020441969	0.00177398314389337	0.00894172058404387	0	0.0221157813906792	0.0139079573747968	0.181512253960622	0.1371013759984	0.0537815616102775	0	0	0	0.210464905339833	0	0	0	0.440266973086157	0.897358976987596
GSM1020102	0	0	0	0.196307360425199	0	0.0629539362433293	0.105352979581022	0.0240394191714672	0	0	0	0.062811161785737	0.00557265700866708	0.0333453197325322	0.212753112993071	0.0653647026360503	0.00708667401319923	0.0204041720908715	0	0.204008504318855	0	0	0	0.377015051229153	0.941700961675573
GSM1020103	0	0	0.242075376717285	0.0662783034120935	0	0.150934443731446	0	0	0.0106405395767541	0.0328889910044957	0	0.0871044559740945	0.00137063132415051	0.0333137464741567	0.0709739413278393	0	0.125284895299366	0.0335147613340768	0	0.115261704699743	0.0303582091244994	0	0.07	0.134323055562936	1.01774566298897
GSM1020104	0.179295125269873	0.174492434369823	0.0313224443298419	0.141329640828008	0	0.177756223411697	0.0703184655089899	0.0208267343100521	0	0	0.0379648884708241	0	0	0.063054957749434	0.0543570999891312	0.0335162253573986	0	0.0101217308022016	0	0.00564402960272454	0	0	0	0.400121663142717	0.917717156417811
GSM1020105	0	0	0.0932477422050363	0.0654482897473384	0	0.0823058730967973	0.0897785141416024	0	0	0.00300958296504212	0.0148874151281964	0	0	0.0267039293285217	0.150216500770423	0.0880683128998584	0	0.0904376761387597	0	0.275983303041172	0	0.0199128605372527	0	0.505681844400833	0.86172675249576
GSM1020106	0	0.000692180337157078	0	0.185425839423147	0	0	0.131411338118125	0.0505614628803941	0.0199803680910352	0.0702353945703905	0	0.105816603277189	0	0.0890839111275047	0.125382727082387	0.107139337724358	0.0242762066516988	0.0154022197295423	0	0.0745924109870714	0	0	0	0.476194955249375	0.878737293303939
GSM1020107	0	0	0	0	0	0.0779184925978955	0	0	0.0420521214786947	0	0	0.028775623919536	0	0.259395869049524	0.0139641134419128	0.0522128471188866	0	0	0	0.52568093239355	0	0	0	0.426828235413584	0.94184668875564
GSM1020108	0.00906317080846059	0	0	0.245376010054383	0	0.174638166510857	0.00261915200035827	0.0308247572365969	0.0188180833688389	0	0	0.0165534669019084	0	0.224775100083535	0.0640795099818671	0.154395351934645	0	0.012165626818496	0.0466916043000541	0	0	0	0	0.612977670556738	0.797125388433769
GSM1020109	0	0	0.0314666543657854	0.0195691306048916	0.0167323359237404	0.0882707936974805	0	0.0161637181622918	0	0	0.0145292658150957	0	0	0.433060104503412	0.049153486241894	0.0845149370567451	0	0	0	0.246539573628663	0	0	0	0.687441903786169	0.727842161223247
GSM1020110	0	0	0	0.204350685044448	0	0.0411450597282995	0.0052599591692466	0.0655797404012768	0	0	0	0.108993797519365	0.009953799573072	0.0646657084431244	0.126723419212108	0.0532596574725806	0.119133149056565	0.00171514399249271	0	0.150219701899436	0.049000178487986	0	0	0.342413487479959	0.94679593206289
GSM1020111	0	0.0287341898039963	0.180694996725854	0.0365638320008194	0.0429578542603377	0.0398608470632146	0.0141798710005069	0	0	0.00714698757294437	0	0	0	0.29585274555423	0.013548323192685	0.0964335696199651	0	0	0	0.220055350816666	0.0194280622439203	0.00454337014485972	0	0.346491618534266	0.949431499760632
GSM1020112	0	0.0678591557434202	0	0.0693192990994721	0	0	0	0.0795740013358564	0.0412066598273754	0.064349870541912	0	0.141311261456852	0.00332176223527681	0.0849639845457326	0.184519804998418	0.105018727829856	0.0505989887143702	0.00238648373411011	0	0.105569999937348	0	0	0	0.402543262929722	0.921877874980709
GSM1020113	0	0	0	0.0887790651732291	0	0	0.0357435882788627	0.0392901120500943	0	0.00449171852228626	0	0.0165296517869578	0	0.486943048351033	0.0907389050253088	0.0480510308573371	0.042974535468626	0	0	0.146458344486265	0	0	0	0.506016952516224	0.871442750668954
GSM1020114	0.0288586838655831	0	0	0	0	0.101576306235498	0	0	0	0	0	0.0285039348063038	0	0.305518529807542	0.0154260546021004	0.0461571730804551	0	0.0805510979237786	0	0.386463915738003	0	0.00694430394073523	0	0.341011460234344	0.979328081660132
GSM1020115	0	0	0.538207758858758	0.128733442248535	0	0.0828919938875179	0	0	0.0819024543098657	0	0	0	0.0115646491001282	0.0297973522179052	0.035618622931793	0	0	0	0.0686990447160276	0	0.0225846817294685	0	0.23	0.0858500259956757	1.03182348280951
GSM1020116	0	0	0.234479513658077	0.0675651505278778	0	0.0500061722875918	0	0	0.0969266480219641	0	0.0110853514197525	0	0	0.0533702947647184	0	0.0724369314992655	0.0184896439214384	0	0	0.395640293899315	0	0	0.41	0.059872048612571	1.08342191263638
GSM1020117	0	0	0.0106157080944618	0.0724978975214604	0	0.0529312894754121	0.0188709926061308	0.00978919236120917	0	0	0	0.0419095915669449	0.0103884067993627	0.191077126421118	0.125447522892267	0.0315494654499734	0.00682022216304731	0.0615868764624291	0	0.337747638488676	0	0.028768069697507	0	0.559639063592243	0.828000248979958
GSM1020118	0	0	0.0164987161280256	0.157952947616101	0	0.113866302791464	0.204454079640226	0.00905032999872935	0	0	0.0467593067391374	0.091155270052486	0.0250351965560453	0.0439524615562047	0.128284111371417	0.0542475036099498	0.00312105236867785	0.0179440967188583	0	0.0797230674161304	0	0.00795555743654676	0	0.3479471817223	0.94776313859623
GSM1020119	0.0191426008915352	0	0.0303682671249461	0.017069314289587	0	0.178868357218592	0.0136753997913671	0.0399453060821613	0	0.0554639112515718	0	0.0381571820595735	0	0.191093160094865	0.162698548640313	0.167837943903648	0.0201193330401052	0	0.0316632276929275	0.0338974479188068	0	0	0	0.599280620517345	0.806790941636903
GSM1020120	0	0	0	0.0698260555895589	0	0	0	0.0675534525301557	0.0210286914191342	0	0	0.055435560373787	0	0.212013206232103	0.179674865949677	0.0585032619181023	0.108153800692608	0	0	0.227811105294873	0	0	0	0.269386111703694	1.00092084437001
GSM1020121	0	0	0	0.0665804560859822	0.0309975855156192	0.0339840209775602	0.10426339842814	0	0	0	0	0.0647568239642846	0	0.200639495693704	0.159913023384329	0.0989477122681903	0.059556276733923	0	0	0.180361206948267	0	0	0	0.442348285611159	0.898409875655408
GSM1020122	0	0	0.000931695405102948	0.047536289707959	0	0.101843370448467	0.0418505950630678	0	0.015685682707485	0	0.00937926053757563	0	0.0624822182097648	0	0.00920509562492213	0.032028529857288	0.204867932105481	0.177274275453289	0	0.227349674721075	0.0492814462863107	0.0202839338722115	0	0.41725814052178	0.908167152363544
GSM1020123	0	0	0	0.0104153465212289	0.0408189687901419	0.00842395023669304	0	0.0105622274620569	0	0	0	0.0631906695081164	0	0.207408415298404	0.0774925621408082	0.0480812227768223	0.0115160820102989	0.000249588627112806	0	0.509074546921516	0	0.0127664197068008	0	0.436001673671882	0.927880040870995
GSM1020124	0	0	0	0.00700845047120486	0	0.124814114375416	0	0.0100812714040216	0	0.0221744848891331	0.0090737439972312	0	0	0.0634935398260702	0.00209156048626291	0.069556510137105	0	0.094933433630571	0	0.531009308549152	0.00774905706182241	0.05801452517201	0	0.325589750802599	0.993087785292678
GSM1020125	0.00916562852524085	0	0	0.0187311254383991	0	0.0398434158927483	0	0.0378027055086284	0.0347632861136913	0	0	0.0485110086098999	0	0.341334178222705	0.131060111917117	0.0425942731290478	0.00240066844908413	0	0	0.293793598193438	0	0	0.01	0.218807253296561	1.04784094040493
GSM1020126	0.0218090443048749	0	0	0.077808174416439	0	0.0100654011251817	0	0.106231412382581	0.0464853015539393	0.00706118229349461	0	0.133302700710281	0.00252847919415912	0.0318942534334239	0.192372379509788	0.17020816166424	0.0161623839384903	0.0175777544846339	0	0.166493370988473	0	0	0	0.509946565969943	0.860537163386298
GSM1020127	0	0	0	0	0	0.129677609997667	0	0.0244025214179182	0.0869242313194559	0	0.014515481998973	0	0.00132607650608684	0.0100695568317198	0	0	0.330981289571333	0.14990706957334	0.024705612004674	0.227490550778832	0	0	0	0.258979599417675	0.990285393871562
GSM1020128	0	0	0	0.111603139381764	0	0	0.0878692998087076	0	0.0880141161257702	0	0.102056313508625	0	0	0.0846859921898637	0	0	0.041506364828469	0.0560348367170723	0	0.392064936255283	0	0.0361650011844461	0.44	0.0563503174222416	1.10394152407524
GSM1020129	0.00740249797453739	0	0.0727896806290849	0.158407857825368	0	0.0631271792811917	0.0190519806809232	0.0203051098625153	0.0216622732053524	0.0568097383098951	0	0	0	0.356134833024024	0.0362461186537694	0.0977172842794713	0	0	0.0809687641005899	0.00937668217327704	0	0	0	0.534654990731327	0.844848765577065
GSM1020130	0	0	0	0.133994918877596	0	0.0602067460640791	0.00540431843263818	0.0371645960765394	0	0.0190250654977401	0	0.0136880932701981	0	0.26352296884895	0.0831939450061058	0.118524696245513	0	0	0	0.223290325673893	0	0.041984326006748	0	0.674427621301732	0.751934439737034
GSM1020131	0	0	0	0	0.104013972535284	0.0426646684317046	0	0	0	0	0	0.00630004659935124	0.093434926367062	0.00458499870621678	0	0	0.116045844529986	0.103407110203725	0	0.432467930315466	0.0825715354236018	0.0145089668876028	0.01	0.191869294528122	1.04076884604334
GSM1020132	0	0	0	0.149724207639476	0	0.102856775855765	0.015287382134575	0.0693593685856037	0	0	0.0722314421958985	0.0053331126265798	0	0.221231620765742	0.096043065046378	0.208776136257782	0	0.0394075946694614	0	0.019749294222738	0	0	0	0.259758530572604	0.995083059191525
GSM1020133	0	0	0	0.0575256972412561	0	0.19400671302062	0	0.0128190398005193	0.000858986786955202	0	0	0.0091355726544719	0	0.192311388578154	0.00740096056817884	0.135208427811221	0	0.130273684298574	0	0.257138133534016	0	0.00332139570603237	0	0.479979814799801	0.876603102206844
GSM1020134	0	0	0.0246137508680286	0.168883801867581	0	0.100754386579367	0.143231349891621	0.0385846665371286	0	0.0127895656151843	0.0447954391673446	0	0	0.0533162399571096	0.187069287526963	0.130831192740393	0.00565353801486503	0	0.0894767812344134	0	0	0	0	0.671288863631959	0.762870023219034
GSM1020135	0.000985639872166097	0	0.0455155553387808	0.102243793109544	0	0.206928756192183	0	0	0.0407219558891062	0	0.0283499053807173	0	0	0.132702349937394	0	0.0567168628479379	0	0.00522309317878525	0.37103583988627	0.00957624836711595	0	0	0.04	0.148271074282995	1.04848367903366
GSM1020136	0	0	0	0.065625489231194	0	0.132656828130675	0	0.0586341424538489	0	0.0281556865562231	0	0.0671354764277983	0.0153017981572469	0.0427084553250182	0.148911693073032	0.193309836893752	0.0418344583833224	0.0338428761524812	0	0.171883259215408	0	0	0	0.363672659012926	0.937769510713753
GSM1020137	0	0	0.150708444551267	0.0377469572919153	0	0	0.00869192650163096	0.043804194504362	0.0540031843346903	0.0417281324949212	0	0.0154756956719752	0	0.368150713942676	0.0763087208488996	0.0400751941917081	0.00181459294537249	0	0	0.161492242720582	0	0	0	0.37964647999879	0.934164147976093
GSM1020138	0.00646100554373799	0	0	0.0035765459612293	0	0.0820368207582796	0	0.0503095881913314	0.0072989724833798	0	0	0.0390560757064386	0	0.256246178448387	0.00654101957089646	0.0494554069879261	0.0401182290310479	0.0606047313053731	0	0.390099808392059	0	0.00819561761991355	0	0.384738117469536	0.944457567719672
