GenePairs,frac.of.var.tissue,frac.of.var.species,frac.of.var.residual
IGF2BP3_Igf2bp3,0.589114759881675,0.118987350897821,0.291897889220505
NOCT_Noct,0,0.513817058656302,0.486182941343698
SMPDL3A_Smpdl3a,0.102850998858424,0.718342029102352,0.178806972039225
INHBE_Inhbe,0.603615710138109,0.261604010330102,0.134780279531788
FBXO7_Fbxo7,0.445828828212487,2.92234368449211e-06,0.554168249443829
FRY_Fry,0.400854273546448,0.367789301551706,0.231356424901846
ACP4_Acp4,0.629733235477875,0,0.370266764522125
ST6GALNAC1_St6galnac1,0.332687043105822,0.331572609267906,0.335740347626272
SLC39A8_Slc39a8,0.838293236373424,1.69563433192458e-09,0.161706761930942
MOB3C_Mob3c,0.196550985652022,0.665533753715319,0.137915260632658
KIAA0753_4933427D14Rik,0.489010152512414,0.206394155011565,0.304595692476021
CA5A_Car5a,0.407503439000024,0.316752301462196,0.27574425953778
RGS1_Rgs1,0.0209395487623785,0.827837402337903,0.151223048899718
SMARCA4_Smarca4,0.152208157191397,0.799100666189927,0.0486911766186761
PGM5_Pgm5,0.565318627968789,0,0.434681372031211
PFKFB4_Pfkfb4,0.159792670514228,0.793578728747734,0.0466286007380381
IKBIP_Ikbip,0,0.148922740036702,0.851077259963298
WDR19_Wdr19,0.553292572845589,2.77599618856402e-09,0.446707424378414
KCNA2_Kcna2,0.154357983181501,0.122603606793934,0.723038410024565
HDAC9_Hdac9,0.299927595262093,0.00419439996330032,0.695878004774606
COPS8_Cops8,0.169766998905718,0.6820587909247,0.148174210169582
GLO1_Glo1,1.83215281151454e-09,0.275023356691104,0.724976641476743
MARVELD2_Marveld2,0.510644187654153,2.30038029816454e-08,0.489355789342044
RAPGEF1_Rapgef1,0.167083175637073,0.710999470173683,0.121917354189244
ARCN1_Arcn1,0.109989761833572,0.740496715251151,0.149513522915278
EIF3H_Eif3h,0.0703346246783828,0.889910964280596,0.0397544110410213
EPHA8_Epha8,0.223613635588027,0.487481309656166,0.288905054755808
KRT79_Krt79,0.19533839923257,0.485980533341461,0.318681067425968
SCGB3A2_Scgb3a2,0.601042724376281,0.0518634169051328,0.347093858718586
SATB2_Satb2,0.74532524208449,7.40782381501047e-09,0.254674750507686
EOMES_Eomes,2.74167268828082e-08,3.47094998935016e-09,0.999999969112323
REST_Rest,0.373001299837649,0.339473403014026,0.287525297148326
CYB561_Cyb561,0.10577864982644,0.558717832593843,0.335503517579716
LRP11_Lrp11,0.101670968164696,0.730828538610552,0.167500493224752
MYO5A_Myo5a,0.848500260833689,0,0.151499739166311
WDR54_Wdr54,0.722675334034562,0.0398364934026872,0.23748817256275
ZCWPW1_Zcwpw1,0.469014905316033,0.209424119655986,0.321560975027981
VWCE_Vwce,0.0746262445259779,0,0.925373755474022
MYH6_Myh6,0.622994680602795,0.147803237439657,0.229202081957548
HAP1_Hap1,0.171401426977821,0.708822403252157,0.119776169770022
HS3ST3B1_Hs3st3b1,0.730151855828587,0.16190261604963,0.107945528121783
AGR3_Agr3,0.555107293739018,0.0715182454099625,0.373374460851019
SF3B3_Sf3b3,0.480328013665929,0.312328281186537,0.207343705147534
DCAF7_Dcaf7,0.254608339990619,0.496945555661184,0.248446104348197
MCM8_Mcm8,0.407580610895389,0.102864281635228,0.489555107469383
RSPO1_Rspo1,0.217666231380259,0.526563381323066,0.255770387296675
NVL_Nvl,0.12140962585411,0.419303709032094,0.459286665113796
CCDC86_Ccdc86,0.879727448461445,2.78258463431833e-09,0.12027254875597
F2_F2,0.686322382331475,0.176284747729585,0.13739286993894
SHMT1_Shmt1,0.564426947900277,0.240956832198484,0.19461621990124
ARHGAP25_Arhgap25,0.098700251411508,0.307031050259255,0.594268698329237
ZNF692_Zfp692,0.0208089599752847,0.781989482160484,0.197201557864231
PSAT1_Psat1,0.197544390742888,5.30756719943412e-08,0.80245555618144
SMG1_Smg1,0.0995362077147954,0.730855262679411,0.169608529605794
SNX24_Snx24,0.297684421153976,3.89071174593605e-09,0.702315574955313
B2M_B2m,0.409403749053556,7.50332925672415e-11,0.590596250871411
KLHL30_Klhl30,0.498355560401985,0.21782141564175,0.283823023956266
FUNDC1_Fundc1,0.117056809061334,0.262559582909996,0.62038360802867
TLR5_Tlr5,0,9.0922223446905e-10,0.999999999090778
ADCY7_Adcy7,0.165425750875976,0.752871902903591,0.0817023462204328
AADAT_Aadat,0.0311305320111493,0.116078280347756,0.852791187641095
SGCD_Sgcd,0.401455152079994,0.16903468181223,0.429510166107775
BLM_Blm,0.28692385229374,0.0433953026856131,0.669680845020647
DISP1_Disp1,0.11451902750691,0.466665505268407,0.418815467224684
B3GNT4_B3gnt4,0.201502455310813,0.152639357794226,0.645858186894962
VWA3B_Vwa3b,0.608056329376733,0.166250931820926,0.225692738802342
COL4A4_Col4a4,0.65459305582698,0,0.34540694417302
CDX1_Cdx1,0.650230297223948,0,0.349769702776052
UTP4_Utp4,0.348305529369616,0.42323103776384,0.228463432866544
TRABD_Trabd,0.0656378548065805,0.819517807753522,0.114844337439897
MZB1_Mzb1,0.449483665636168,0.199741549134311,0.350774785229521
TAF1C_Taf1c,0.298341984612565,0.495189278336387,0.206468737051048
ABCA3_Abca3,0.0141099608158252,0.588248653764778,0.397641385419396
NHLRC4_Nhlrc4,0.60613934087272,0.00141791739785822,0.392442741729422
EYA4_Eya4,0.332190886794984,0.0189255591683462,0.64888355403667
SYT13_Syt13,0.297008732273804,1.34905638837979e-08,0.702991254235632
TRIP4_Trip4,0.341739258024805,0,0.658260741975195
TERF2IP_Terf2ip,0.1220551678889,0.790204691174602,0.0877401409364975
SHOC1_AI481877,0.398900727087775,0.482214468182841,0.118884804729384
ZNF354C_Zfp354c,0.350060619662787,0,0.649939380337213
RAB21_Rab21,0.0878691603702024,0.137381346006393,0.774749493623404
SH3BGRL2_Sh3bgrl2,0.246390430653362,0.516365714009152,0.237243855337486
PLPPR4_Plppr4,0.719001363677416,0,0.280998636322584
KLHL33_Klhl33,0.163363212008363,0.244791614905794,0.591845173085843
ZC4H2_Zc4h2,0.0014478102877836,0.0730166608032957,0.925535528908921
PPFIA3_Ppfia3,0.518529586950944,1.03047354879259e-07,0.481470310001701
PTBP2_Ptbp2,0.440826769355497,0.381815280906093,0.17735794973841
FSCN3_Fscn3,0.844880571781422,8.3309573950323e-06,0.155111097261183
SNED1_Sned1,0.134344436864391,0.665791983214433,0.199863579921175
ST13_St13,0.0623068367734974,0.115630862987551,0.822062300238951
NECTIN3_Nectin3,0.541727557957222,0.225424682513928,0.232847759528849
STX19_Stx19,0.244813139436538,0.5897662578102,0.165420602753262
CHMP1A_Chmp1a,0.0643204455662516,0.880820790423782,0.0548587640099665
NAT14_Nat14,0.489933569422273,0.130098633432501,0.379967797145226
AMER1_Amer1,0.231201562507677,0.026582073904098,0.742216363588225
STAB2_Stab2,0.193602840264377,0.208908729505226,0.597488430230397
PDE6A_Pde6a,0.219397506061656,6.1510594033383e-08,0.78060243242775
OCRL_Ocrl,0.430286944708362,0.0273749453494219,0.542338109942216
KCNA7_Kcna7,0.329956691446785,0.402636155985931,0.267407152567284
LARS1_Lars,0.0755089405226145,0.597613466918698,0.326877592558687
TBATA_Tbata,0.369937447493842,0.322997264141309,0.30706528836485
SNAI3_Snai3,4.02785952635833e-08,0.0706556477886739,0.929344311932731
PPP2R5A_Ppp2r5a,0.230352390538563,0.365581762884189,0.404065846577249
TGFB3_Tgfb3,0.369888476043248,0,0.630111523956752
PTPN6_Ptpn6,0.0863015948640467,0.164557691182636,0.749140713953318
METAP1_Metap1,0,0,1
SRSF4_Srsf4,0.30790661954741,0.286424037028096,0.405669343424495
TMEM150B_Tmem150b,0.446692760292928,3.19324283210252e-17,0.553307239707073
TMEM178A_Tmem178,0.617676672353007,0,0.382323327646993
MAB21L4_2310007B03Rik,0.351000943095878,0.168553817929941,0.480445238974181
PRSS42P_Prss42,0.294719014785579,0,0.705280985214421
WASHC3_Washc3,0.461049308942387,0,0.538950691057613
PBX4_Pbx4,0.229206134360898,0.518454508246507,0.252339357392595
RUNDC1_Rundc1,0.239470088909539,0.610443176241205,0.150086734849256
ST8SIA5_St8sia5,0.270159345140533,0.309503340412102,0.420337314447364
ZDHHC3_Zdhhc3,0.0097869542548443,0.810591253279133,0.179621792466023
CCL11_Ccl11,0.462099347210186,0.108808762438897,0.429091890350917
COPRS_Coprs,0.496480638439965,0.340363948688503,0.163155412871532
TNC_Tnc,0.431500928894087,0.0382440155242205,0.530255055581693
CD82_Cd82,0.130093159118171,0.725723151657837,0.144183689223992
KLHL17_Plekhn1,1.08085511983127e-08,0.946352428826915,0.0536475603645338
GPC6_Gpc6,0,0.245830380604045,0.754169619395955
CD34_Cd34,0.593366863443641,0.0613949491483713,0.345238187407987
NIN_Nin,0.488529743520098,1.06665460796106e-10,0.511470256373237
WIPI2_Wipi2,0.0477336059554271,0.912617552080631,0.0396488419639424
ARMC3_Armc3,0.839408750024426,0,0.160591249975573
VIPR2_Vipr2,0.409640542303726,0.0673295437348292,0.523029913961444
TEX22_Tex22,0.440931942418368,0.151691489766784,0.407376567814848
C1orf116_AA986860,0.36337718729668,0.227319972424057,0.409302840279263
HEATR5A_Heatr5a,0.0870363441860209,0.734409757346543,0.178553898467436
LRRC1_Lrrc1,0.492138896815573,0.447478639922198,0.0603824632622292
SPRED2_Spred2,0.479625369335853,1.95183082155618e-09,0.520374628712316
FPR1_Fpr1,0.145518261477711,0.577443202438648,0.277038536083641
AFAP1L1_Afap1l1,0.581314701899245,0.0233060896314535,0.395379208469301
SLC20A2_Slc20a2,0.0630454476480743,0.474207069399168,0.462747482952758
AMPD3_Ampd3,0.260305275882028,0.507064536374904,0.232630187743068
RGS17_Rgs17,0.599828418667407,0,0.400171581332593
LDHC_Ldhc,0.605927453477749,0,0.394072546522251
B4GALT4_B4galt4,0.125193724607055,0,0.874806275392946
EMX1_Emx1,0.926362997598878,0,0.0736370024011225
KCTD18_Kctd18,0.27578015008482,1.49192361714266e-07,0.724219700722818
IFIH1_Ifih1,0.160710682600419,0,0.839289317399581
NUBP1_Nubp1,0.00893155400355104,0.659071080127044,0.331997365869405
DIRAS2_Diras2,0.346682407017237,0.151104951522731,0.502212641460032
SH3KBP1_Sh3kbp1,0.478627338794326,9.24322746714464e-05,0.521280228931003
PIM3_Pim3,0.437259760609417,0.0857901672808634,0.47695007210972
NKX2-8_Nkx2-9,0.279082106870024,0.105706093596073,0.615211799533902
RNF185_Rnf185,0.0615880507854848,0.894002837564763,0.0444091116497523
ITGA5_Itga5,0.685433020246663,1.04409955094265e-06,0.314565935653787
NTN1_Ntn1,0.248452719386468,0.405540783310816,0.346006497302716
TMEM42_Tmem42,0.0232405874783007,0.800380333263032,0.176379079258667
AGTR2_Agtr2,0,0,1
RBBP5_Rbbp5,0.0060470802754443,0.0533974526016354,0.94055546712292
DTX3L_Dtx3l,0.165767092336625,0.55679311934277,0.277439788320605
NDUFAF8_Ndufaf8,0.0445982287032304,0.891599627895756,0.0638021434010134
MED20_Med20,4.5541714064095e-11,0.822933947832599,0.177066052121859
PRSS16_Prss16,0.312212832748777,8.86844710328227e-09,0.687787158382775
KIF15_Kif15,0.502693702361026,0.132330184571385,0.364976113067589
LRRC42_Lrrc42,0.541256222613744,1.35721208123352e-05,0.458730205265444
BTBD6_Btbd6,1.46821675700238e-07,0.237982777417144,0.762017075761181
POU2F2_Pou2f2,0.208968243292831,0.374057385694627,0.416974371012542
RPF1_Rpf1,3.9007842541462e-07,0.796161729156922,0.203837880764652
MOB3B_Mob3b,0.286960619242718,0,0.713039380757282
SPATA1_Spata1,0.347610073424676,0.251973902282062,0.400416024293262
RAB31_Rab31,0.777041391767175,0.112241655884292,0.110716952348533
CKM_Ckm,0.224264563003151,0.111181644735592,0.664553792261257
STRN3_Strn3,0,0,1
LTBP2_Ltbp2,0.648621251687522,0.117367389451828,0.23401135886065
THAP7_Thap7,0.0527973297471487,0.92540430906032,0.0217983611925314
CHI3L1_Chil1,0,0.346295714439549,0.653704285560451
ABHD14A_Abhd14a,0.0104541496171597,0.924524219733413,0.065021630649427
ZNF394_Zkscan14,9.76320109735421e-10,0.61374741144907,0.38625258757461
CD320_Cd320,0.263977097935731,0.677015684980336,0.0590072170839328
IL17C_Il17c,0.13320362020382,0.414627415225007,0.452168964571173
FAM83F_Fam83f,0.329881206095761,0.232895954577394,0.437222839326845
PLD4_Pld4,0,0.87418863436131,0.12581136563869
KANSL1L_Kansl1l,0.507535590799768,0.0411155225895824,0.45134888661065
FAM221A_Fam221a,0.157352625923923,0.0263487810844117,0.816298592991665
CLDN6_Cldn6,3.7481425235444e-07,0.563544416625968,0.43645520855978
IGLON5_Iglon5,0.481695908606871,0.340335542704769,0.17796854868836
AP2A2_Ap2a2,0.0604094541325366,0.882182358236624,0.0574081876308394
AAAS_Aaas,0.103747962279506,0.816722442818488,0.0795295949020063
C1orf146_1700028K03Rik,0.714903665707819,0,0.285096334292181
IDH2_Idh2,0.357705355110881,0.360109572936431,0.282185071952688
LGR6_Lgr6,0.155470662552382,0.0219285581020779,0.822600779345541
PSMD6_Psmd6,0.0737227280838655,0.692945041315407,0.233332230600728
LDB2_Ldb2,0.478804346261573,3.724241549518e-07,0.521195281314272
CHST15_Chst15,0.252596170861117,0,0.747403829138883
LCN2_Lcn2,0.651032753308181,0.0984985145524586,0.250468732139361
ARHGAP35_Arhgap35,5.74602842109665e-08,0.217716133715238,0.782283808824477
TDP1_Tdp1,0.260307429923387,0.610554348310368,0.129138221766244
CSDC2_Csdc2,0.420678568707978,0.179149906911962,0.40017152438006
IQCF6_Iqcf6,0.852551083599147,1.41106295314628e-09,0.14744891498979
SLC22A17_Slc22a17,0.380781585339507,0.492565130512314,0.126653284148179
DSEL_Dsel,0.289971277624165,0,0.710028722375835
AMOT_Amot,0.256666061844695,0.216082627738989,0.527251310416316
EMP3_Emp3,0.543324367240365,0.366393269148817,0.0902823636108185
TMEM37_Tmem37,0.549605074978434,0.241565605035954,0.208829319985612
ELAVL2_Elavl2,0.706037338448493,0,0.293962661551507
FOXP3_Foxp3,1.98911150623578e-09,0.0763453603632926,0.923654637647596
FUCA2_Fuca2,1.3018258430946e-08,0.0551363641704722,0.944863622811269
KLK10_Klk10,0.34110235250523,0.179723286595959,0.479174360898811
CLASRP_Clasrp,0.105142236150559,0.863810029507777,0.0310477343416644
CAMK1D_Camk1d,0.527025402478785,1.18719731630961e-09,0.472974596334018
GINS1_Gins1,0.451338460558065,0.0774045843873452,0.471256955054589
FGFR2_Fgfr2,0.173694173546979,0.336375658253291,0.48993016819973
NPAT_Npat,0.322084002247752,0.374784861619987,0.30313113613226
RUNX3_Runx3,0.63428773480489,0.00790404457705749,0.357808220618052
MAGI3_Magi3,0.28613289925204,0.0948755581832333,0.618991542564726
PDIA2_Pdia2,0.17490707385068,0,0.82509292614932
GRAMD1A_Gramd1a,0.129840791066529,0.826363308304778,0.0437959006286925
RSL24D1_Rsl24d1,0,0.478908843208331,0.521091156791669
CRTAC1_Crtac1,0.42908753678853,0.167936316079192,0.402976147132278
NDUFC1_Ndufc1,0.0845432614572513,0.875683932170398,0.0397728063723507
MYD88_Myd88,0.588883245536759,0,0.411116754463241
SLC17A3_Slc17a3,0.949624047941914,0.0199221525847401,0.0304537994733459
GHITM_Ghitm,0.520442019483305,0.198511151208092,0.281046829308603
GCH1_Gch1,0.445135141568183,7.09999612262172e-11,0.554864858360817
RARG_Rarg,0.170878397324931,0.640240137767904,0.188881464907165
ASB6_Asb6,0.0939984433525583,0.791913172539718,0.114088384107724
NCMAP_Ncmap,0.0571528440186952,0.369121433809909,0.573725722171396
NUP205_Nup205,0.487770688344451,0.0759423711456042,0.436286940509945
MAP3K11_Map3k11,0.114945241733998,0.825581835160325,0.0594729231056766
DNPEP_Dnpep,0.0500064092269459,0.935884867757056,0.0141087230159978
ZFYVE27_Zfyve27,0.0392143538653401,0.87401729510087,0.0867683510337904
FAM185A_Fam185a,0.00074361310171913,0.65803775845185,0.341218628446431
CNBD2_Cnbd2,0.284119324920076,0.603191997103207,0.112688677976717
EOGT_Eogt,0.641179914412767,0.0314438224719543,0.327376263115279
SLC17A1_Slc17a1,0.943358434472497,9.89914778358646e-10,0.0566415645375883
SLC16A10_Slc16a10,0.136695698634866,0.72008289540875,0.143221405956384
NXNL2_Nxnl2,0.267846086781132,0.206921982505381,0.525231930713487
CAPN3_Capn3,0.274647410685087,0.0581972730282463,0.667155316286667
ZAR1L_Zar1l,0.122012997169255,3.62356901996303e-08,0.877986966595055
KREMEN2_Kremen2,0.230843501313863,0.519029753464529,0.250126745221608
FPGS_Fpgs,0.124372710276234,0.625362900498995,0.250264389224772
ALX1_Alx1,0.72771671571762,0.113785139621269,0.15849814466111
DCTN2_Dctn2,0.0440130904295,0.907518086717845,0.048468822852655
APOC1_Apoc1,0.711947652544453,0.0593403527681166,0.22871199468743
CIAO2A_Ciao2a,0.168688587559781,0.0997624076337563,0.731549004806463
DMKN_Dmkn,0.497664569828862,0.111690219514633,0.390645210656505
CREM_Crem,0.310821233237449,0.0683424811229075,0.620836285639643
ZYG11A_Zyg11a,0.461215395698944,0.140675109027691,0.398109495273366
ASB15_Asb15,0.859814154656324,0.0347038286203628,0.105482016723313
THNSL2_Thnsl2,0.263912503254633,0.449135772474268,0.286951724271099
MDFIC_Mdfic,0.519464869666029,0.259565707063311,0.220969423270661
C2orf69_1700066M21Rik,0.0504164394322599,0,0.94958356056774
TMTC2_Tmtc2,0.412873931821433,1.23279230730233e-07,0.587125944899336
GPAA1_Gpaa1,0.0207158483377287,0.892235732017601,0.0870484196446704
ZNF740_Zfp740,0.0520391466541347,0.829917287778223,0.118043565567642
SLIT3_Slit3,0.923369337623761,0.0320716809333822,0.0445589814428571
CXorf66_Gm7073,0.990224365280949,3.56400752851381e-06,0.00977207071152293
TMEM196_Tmem196,0.379058842910052,1.28789018173017e-07,0.620941028300929
ROMO1_Romo1,4.17589628312243e-08,0.921828572692699,0.0781713855483378
METTL25_Mettl25,0.113033059943161,0.435239919546867,0.451727020509972
VPS39_Vps39,0.384660051142283,0.218226177550794,0.397113771306922
CRKL_Crkl,0.252379408803247,0,0.747620591196753
ITSN1_Itsn1,0.0524739815348952,0.895649810193009,0.0518762082720959
TASP1_Tasp1,0.541040047965362,0,0.458959952034638
NEIL1_Neil1,0.102378749695591,0.725977568026851,0.171643682277558
GRHL3_Grhl3,0.253064228791617,3.15875247254995e-09,0.74693576804963
SHFL_A230050P20Rik,0.167366375001259,0.675785977633334,0.156847647365407
ACBD7_Acbd7,0.472354302082381,0.207891944169629,0.319753753747991
PHF21B_Phf21b,0.0357457032533564,0.730998680812631,0.233255615934012
TNPO1_Tnpo1,0.574570218027806,9.37588561517766e-08,0.425429688213338
PRIM2_Prim2,0.218434168256675,0.548427119424132,0.233138712319193
SMTN_Smtn,0.528045329330517,0.292010964254778,0.179943706414705
BCL3_Bcl3,0.638522456357475,0.0310318622002531,0.330445681442272
ZNF366_Zfp366,0.464650154007168,1.51863049010358e-07,0.535349694129783
CLMN_Clmn,0.455940355301659,0.0377713582749723,0.506288286423369
RAD51AP2_Rad51ap2,0.747212019592562,0,0.252787980407438
CCR3_Ccr3,0.136906520680171,0.608931369719735,0.254162109600094
MXRA7_Mxra7,0.510200450842522,0.103384671475864,0.386414877681614
ISM1_Ism1,0.0664903220509513,1.90171303458088e-08,0.933509658931918
LNX1_Lnx1,0.475754839894969,6.85408013147997e-08,0.524245091564229
NOM1_Nom1,0,0.0436100628462226,0.956389937153778
EXOSC10_Exosc10,0.190742209401208,0.673454663129368,0.135803127469424
LYRM1_Lyrm1,2.99351647278788e-10,0.698392534772376,0.301607464928272
STRA8_Stra8,0.493441691230904,2.10053998027271e-07,0.506558098715098
RANGRF_Rangrf,0.106346425848987,0.688327333607869,0.205326240543144
BARHL2_Barhl2,0.522414852977526,2.16553741548367e-10,0.47758514680592
HMGCS2_Hmgcs2,0.206729043445941,0.295483263994216,0.497787692559843
AK3_Ak3,0.228455520340436,0.210111677743516,0.561432801916048
CCDC47_Ccdc47,0.00753494907096537,0.828695913728608,0.163769137200427
ELOVL7_Elovl7,0.572202176226028,0.264806560817426,0.162991262956546
DENND1C_Dennd1c,0.218080723027029,3.10993278561041e-07,0.781918965979693
HTATIP2_Htatip2,0.624945558669711,0.190350754856948,0.184703686473341
PPP1R12A_Ppp1r12a,0.413242254798369,0.0254634647341517,0.561294280467479
ABCC2_Abcc2,0.889483586927482,6.85467299009273e-08,0.110516344525788
RBM15_Rbm15,0.501659112343628,0.0619153449171067,0.436425542739265
TWIST2_Twist2,0.737063056006986,5.95476631116874e-08,0.262936884445351
SF3A2_Sf3a2,0.465314308498976,0.466891222226171,0.0677944692748532
TSPO_Tspo,0.174304931552389,0.669232195017557,0.156462873430054
DYNLRB1_Dynlrb1,0.100411313520251,0.774743302601433,0.124845383878316
PYROXD1_Pyroxd1,0,0.739465118892417,0.260534881107583
AP5B1_Ap5b1,0.0354672645155629,0.391458076817935,0.573074658666502
SMIM12_Smim12,0.0211692103354342,0.92373784541678,0.0550929442477864
PRODH2_Prodh2,0.835093269441745,0.0797628498987009,0.0851438806595542
SLC35A2_Slc35a2,0.0762356769837165,0.832093750090093,0.0916705729261908
ATP12A_Atp12a,0,0,1
ZNF32_Zfp637,0,0,1
SLC25A41_Slc25a41,0.37746389401597,0,0.62253610598403
FTO_Fto,0.0984169228251106,0.867391532444753,0.0341915447301369
FGF2_Fgf2,0.379438078441322,0.495985289409156,0.124576632149522
ACOX2_Acox2,0.519303267012803,7.26476210024695e-05,0.480624085366195
DUSP18_Dusp18,0.293026249451112,0.459851555782846,0.247122194766042
WNK2_Wnk2,0.496689442140858,0.210958979825918,0.292351578033224
LZTS1_Lzts1,0.810470980766719,5.86524395246921e-11,0.189529019174628
FGFRL1_Fgfrl1,0.0579339472515102,0.783794296999977,0.158271755748513
EGFLAM_Egflam,0.663955003870109,0.0433034090982565,0.292741587031634
OSTF1_Ostf1,0.359366373289522,0.121895179019824,0.518738447690655
CLUH_Cluh,0.137373277403389,0.811310589418818,0.0513161331777926
FGF10_Fgf10,0.787693898850759,0.070557151481064,0.141748949668177
GJB1_Gjb1,0.662534407798719,0.0699488046394907,0.26751678756179
ASB16_Asb16,0,0,1
RETREG1_Retreg1,0.476162269309549,8.94683013050765e-07,0.523836836007438
VEGFC_Vegfc,0.42521640276029,0.105734194694352,0.469049402545358
RNF213_Rnf213,0.270718581730165,0.417485212406339,0.311796205863497
XKR4_Xkr4,0.489456940240755,0.0366676155175162,0.473875444241729
XKR7_Xkr7,0.45471364629255,0.241808126679545,0.303478227027906
PXK_Pxk,0.168839976844676,0.56416348137272,0.266996541782604
P4HTM_P4htm,0.273686266525205,0.335555411111784,0.390758322363011
ADGRA3_Adgra3,0,0.744395686683854,0.255604313316146
RPS19BP1_Rps19bp1,1.77529282890556e-08,0.504580241093511,0.49541974115356
FAM166B_Fam166b,0.8333830723654,4.34146414449608e-11,0.166616927591185
MIOS_Mios,0.11369762767809,0.538579568096902,0.347722804225008
BECN1_Becn1,0.0182436144703749,0.915642463362646,0.0661139221669789
GRM7_Grm7,0.596687935763898,0.162732794807111,0.240579269428991
ABHD6_Abhd6,0.283446639199669,0.56468787922338,0.151865481576951
DCTN5_Dctn5,0.0358721328113648,0.917805465600475,0.0463224015881599
SYTL4_Sytl4,0.431113190678396,0.256481646551156,0.312405162770447
TPM4_Tpm4,0.634855776695606,0,0.365144223304394
PDXDC1_Pdxdc1,0.0804682491447248,0.799750724494913,0.119781026360363
GAPT_Gapt,0,0.0915847783912968,0.908415221608703
SMNDC1_Smndc1,0.0241555122002511,0.549237249662288,0.426607238137461
SLC25A20_Slc25a20,0.519439948921728,0.212364725331999,0.268195325746274
SULF1_Sulf1,0.491119492943987,3.82188980406086e-07,0.508880124867032
PAIP2B_Paip2b,0.198924333411502,0.0398258123502232,0.761249854238275
SEC13_Sec13,0.0235362840739803,0.935681518867603,0.0407821970584165
GATB_Gatb,0.237304448126853,0.678519810423975,0.0841757414491717
MED15_Med15,0.0721212879823754,0.880933297507558,0.0469454145100664
KCMF1_Kcmf1,0.0419451755675611,0.897860409615507,0.0601944148169317
WRAP73_Wrap73,0.0106714270393598,0.95168839954558,0.0376401734150603
SPPL2A_Sppl2a,0,0,1
TSPAN7_Tspan7,0.483550074122879,0.190887348562878,0.325562577314243
CDK7_Cdk7,0.150433918422112,0.147688140690626,0.701877940887262
MTMR12_Mtmr12,0.683557589290255,1.45877050438867e-05,0.316427823004701
PMEPA1_Pmepa1,0.357656198436064,0.340251145662782,0.302092655901154
BIN1_Bin1,0.400469521395608,0.253804111220409,0.345726367383983
STARD8_Stard8,0.297891932580758,0.616328628112957,0.0857794393062856
IGSF10_Igsf10,0.421906420981709,0,0.578093579018291
P2RY13_P2ry13,0.100442969947436,1.24070271965839e-07,0.899556905982292
PARP16_Parp16,0.408948755155523,0.279549595770297,0.31150164907418
RAB19_Rab19,0.201384331282602,0.245939930410473,0.552675738306926
CALCA_Calca,0,0.160711015758712,0.839288984241288
ZNF618_Zfp618,0.470491685286708,0.0785138552421809,0.450994459471111
ZNF341_Zfp341,3.84557725850747e-07,0.820246388092131,0.179753227350143
PHF1_Phf1,0.347644762553057,0.518572488251494,0.133782749195449
MRPS11_Mrps11,0.0102549040935757,0.945386508152877,0.0443585877535478
ISLR_Islr,0.448851600275421,0.119761637169223,0.431386762555356
DNAJC15_Dnajc15,0.152431396578525,0.0653576396333084,0.782210963788166
PHF13_Phf13,0.799669612494551,0.0274011054278913,0.172929282077558
MRC1_Mrc1,0.176304845521956,0.617910629485649,0.205784524992394
TMEM70_Tmem70,0.0527318556630154,0.518617355870377,0.428650788466608
CLCN4_Clcn4,0.0549027553938488,0.713360515903421,0.23173672870273
ETFA_Etfa,0.470637914089855,0.403346831347253,0.126015254562892
KLHL21_Klhl21,0.0569382401161133,0.675791375099425,0.267270384784462
TENM4_Tenm4,0.612677731973222,0.317613492163483,0.0697087758632958
RABEP2_Rabep2,0.0782217614254719,0.846289117469541,0.0754891211049875
CNIH2_Cnih2,0.458273908436648,0.431256678080052,0.110469413483301
MFSD3_Mfsd3,2.17755918987704e-09,0.747562757208973,0.252437240613468
C16orf96_4930562C15Rik,0.399224548943703,0.00947842105040822,0.591297030005889
CRYGC_Crygc,0.752544994082837,0,0.247455005917163
NRG4_Nrg4,1.13689282227155e-18,0.619205413365363,0.380794586634636
ZBTB44_Zbtb44,0.405532986868046,0.0863972696475506,0.508069743484403
CEP192_Cep192,0.330214786567689,0.169592510584328,0.500192702847983
CXCL9_Cxcl9,0.103583375462615,6.31347605140571e-10,0.896416623906037
C7orf26_E130309D02Rik,0.45345028787772,0.369096473569399,0.177453238552882
SLC16A12_Slc16a12,0.169937301624449,0,0.830062698375551
TBXAS1_Tbxas1,0.405877406043358,1.48237256964575e-07,0.594122445719385
UPK3B_Upk3b,0.323699698630233,0.416017447719916,0.26028285364985
ATP11A_Atp11a,0.0963728762629296,0.766691347373354,0.136935776363717
CENPC_Cenpc1,0.707877077423553,1.03796696465449e-10,0.292122922472651
KCNA4_Kcna4,0.516144396544519,0.175887145902455,0.307968457553025
SERPINH1_Serpinh1,0.413887319315728,0.396413779995222,0.18969890068905
MOSPD3_Mospd3,0.0633052924639486,0.881773501686347,0.054921205849704
SPOCK3_Spock3,0.570595652374005,0.0441377241528922,0.385266623473103
PLCL2_Plcl2,0,0.220990488656818,0.779009511343182
RIC1_Ric1,0.12492223743159,0.330441461888836,0.544636300679574
PSMA7_Psma7,0.214801400119764,0.348336932791656,0.436861667088579
HMG20A_Hmg20a,0.173114111835299,0.636910353602269,0.189975534562432
IL10RA_Il10ra,0.434496640480324,0.00895936525705236,0.556543994262623
