	Tumor_C3L-00977	Tumor_C3L-00987	Tumor_C3L-00994	Tumor_C3L-00995	Tumor_C3L-00997	Tumor_C3L-00999	Tumor_C3L-01138	Tumor_C3L-01237	Tumor_C3L-02617	Tumor_C3L-02621	Tumor_C3L-02651	Tumor_C3L-03378	Tumor_C3L-04025	Tumor_C3L-04354	Tumor_C3L-04791	Tumor_C3L-04844	Tumor_C3L-04849	Tumor_C3N-00204	Tumor_C3N-00295	Tumor_C3N-00297	Tumor_C3N-00299	Tumor_C3N-00306	Tumor_C3N-00307	Tumor_C3N-00498	Tumor_C3N-00519	Tumor_C3N-00822	Tumor_C3N-00825	Tumor_C3N-00828	Tumor_C3N-00829	Tumor_C3N-00846	Tumor_C3N-00857	Tumor_C3N-00871	Tumor_C3N-01337	Tumor_C3N-01338	Tumor_C3N-01339	Tumor_C3N-01340	Tumor_C3N-01620	Tumor_C3N-01645	Tumor_C3N-01752	Tumor_C3N-01754	Tumor_C3N-01755	Tumor_C3N-01756	Tumor_C3N-01757	Tumor_C3N-01758	Tumor_C3N-01858	Tumor_C3N-01859	Tumor_C3N-01943	Tumor_C3N-01944	Tumor_C3N-01945	Tumor_C3N-01946	Tumor_C3N-01947	Tumor_C3N-01948	Tumor_C3N-02275	Tumor_C3N-02279	Tumor_C3N-02333	Tumor_C3N-02693	Tumor_C3N-02694	Tumor_C3N-02695	Tumor_C3N-02700	Tumor_C3N-02713	Tumor_C3N-02714	Tumor_C3N-02716	Tumor_C3N-02727	Tumor_C3N-02730	Tumor_C3N-02925	Tumor_C3N-03008	Tumor_C3N-03009	Tumor_C3N-03011	Tumor_C3N-03012	Tumor_C3N-03013	Tumor_C3N-03015	Tumor_C3N-03027	Tumor_C3N-03028	Tumor_C3N-03042	Tumor_C3N-03045	Tumor_C3N-03226	Tumor_C3N-03433	Tumor_C3N-03456	Tumor_C3N-03457	Tumor_C3N-03458	Tumor_C3N-03487	Tumor_C3N-03488	Tumor_C3N-03490	Tumor_C3N-03612	Tumor_C3N-03619	Tumor_C3N-03620	Tumor_C3N-03664	Tumor_C3N-03781	Tumor_C3N-03782	Tumor_C3N-03783	Tumor_C3N-03785	Tumor_C3N-03837	Tumor_C3N-03841	Tumor_C3N-03849	Tumor_C3N-03876	Tumor_C3N-03878	Tumor_C3N-03888	Tumor_C3N-03889	Tumor_C3N-03928	Tumor_C3N-03933	Tumor_C3N-04152	Tumor_C3N-04273	Tumor_C3N-04275	Tumor_C3N-04276	Tumor_C3N-04277	Tumor_C3N-04278	Tumor_C3N-04279	Tumor_C3N-04280	Tumor_C3N-04611
ARID2	-1.66138303531271	2.12870413749679	-1.20102819686694	-0.172629160772988	-1.03617597969819	-0.276006145208662	1.02643040710593	0.909556984075103	4.07239848939778	2.52705424683913	-0.019515072413333	2.54072382617192	-0.143968039542479	3.73468731755005	1.74255773839683	2.08320530707567	-1.26446375455128	2.44223858047774	1.24478546465279	-0.705795347612242	-1.79107939622154	1.1699724269704	1.78465963457916	2.04758468938507	2.78881009883377	1.88333281828224	-1.54303374536554	3.9489223878351	2.30293894274507	0.232984025121485	2.74650260983389	-1.27773602623198	-0.639927530429141	-1.38746295906951	3.31027964492805	-0.195827775794148	-0.473153317388016	-0.773011266099793	-1.27616019927486	-1.11838654197628	2.77048342433412	3.26837481559291	-0.808862699356651	-0.612388189757473	1.13309400748338	2.09958652899619	1.00696614017607	-0.758328065702568	2.19434940871	-0.0924024806816482	-0.526346809554988	-0.928503259310517	-0.702362965487529	-2.65365581469115	-0.309549174729016	1.82338172407625	0.626700529425627	-1.41367285455509	-0.567927725771474	4.35340298888932	-0.656260599339533	-0.394500704828689	0.192133883174378	-0.592224994586963	-0.508075101355299	-0.996264372611641	1.59064443680629	4.67850241646888	0.36434528616151	0.973740991407989	-2.31804863208975	3.77661481092987	-0.927700422479739	-1.5139569869623	-2.83065781406489	-1.64503715809451	0.964046105628657	1.49072772784244	1.1464229506888	-1.16180098737337	-0.581047471940523	-0.833530966563669	1.99690972712118	3.85981472288287	1.12338722756293	-0.0327237911415121	-1.09277330321662	-1.24416425193422	1.20219447361763	1.02645145854373	2.87798713189477	-1.6963885305455	2.44133338349471	1.33953722713102	-1.07560267485732	1.59664561876904	2.56101553305866	-0.757939576092052	-0.908337154184301	-1.68115582551704	1.78862449508509	3.22034910791919	0.527590420762904	3.44045728664744	0.193334115303787	3.78865750280191	1.53040937887221	-1.45946448738983	1.51872168712982
ARID3A	2.45205537572127	2.4091394688676	1.81193738411606	2.69078536888578	2.31694379632942	1.50994498383003	3.07257681728937	2.37186271122176	3.13440130204111	2.82182582637318	2.33629928057165	2.47418089476872	1.88553418927431	2.37966125991911	2.38682738943676	2.47342873437251	2.55958202336997	2.68342191451705	3.03620898035109	3.45958639069845	2.89254463090325	2.85280531530281	2.78455935417229	3.03278820919826	2.29320038291319	3.05438024033864	1.82793844097612	3.174182187035	2.67644214326119	2.1087698079128	2.75984737432896	1.97103120534392	3.39416263872788	2.75994962180758	1.98090329610541	2.30058927636799	2.91694469378882	2.8061831506183	2.49024988192055	2.69355667715663	2.8324925933792	3.11819136627351	2.62198991103445	2.14277046695505	2.1620349809018	2.5410199389672	2.71068179108561	2.19486476235712	2.39690956940062	2.53984885648251	2.00521567104453	2.25713196979437	2.47996963768791	3.06444003858894	2.52990174435293	3.01922501111766	1.66165050468133	2.94490626944351	2.54883775354594	2.59937913493575	2.2254825819195	2.44508886996021	2.47760722349868	1.65503881713508	2.82842274762375	2.12602277210548	1.80221136963998	3.17655844409691	1.95368326985985	2.1739315808597	2.69188207827822	2.76576562077828	2.49906569319535	2.68836238111811	2.19737078014039	2.19418270115025	2.30535250825119	2.69806857508616	2.13043088608577	2.74840501455303	2.69088558262523	2.74170657234583	1.79730247011931	1.8110608593086	2.18065979859596	0.967895185489938	3.10088731794363	2.42006445076406	2.49070337473417	2.64004393320056	2.6014259673541	2.51227065672443	2.18439443315657	2.70629573502779	2.46325099941775	2.39482557705277	2.62637419311001	2.59994104352329	2.3623846783923	2.48625290706442	3.12959060020518	1.78457232350101	2.91849003374638	2.65802127166414	2.34071943810373	2.72695871378294	2.74485521148054	3.00943289784943	2.00632122619898
ARID3B	0.599031395856831	0.431598939139874	0.22184075409757	0.859700477352879	0.471685611191715	-0.142590027525434	1.08604428761537	0.647107416997458	1.39834091326232	1.21164017980735	0.774442771267286	1.14433860004903	0.511245942200072	0.812789347505036	0.894063986133422	0.291262605369194	0.423941964674255	0.470007897792126	0.735823343293985	0.877894774706813	0.908274121442389	0.601131260187399	0.621713669966897	0.866326068838018	0.79362727127743	0.44508151817756	0.210833155518556	1.10406097253282	0.870994755666996	0.578493649234876	0.00438114641048333	-0.226797367370059	0.620286009957759	0.39989449698478	0.205128385405457	0.308131578604287	0.681416791676327	0.577573936473526	0.373326878034446	0.624065869469924	0.763084743611097	0.495904320426078	0.451089939228303	0.170185692358454	0.325708183593118	0.899703400732957	0.856968616047106	0.258673210131452	-0.0670384107865705	0.855001716228448	0.447254766676178	0.623837433027745	0.586756359218634	0.297041268307611	0.978645401894847	1.94085007277008	0.486866654807812	0.766946438129104	0.999595413139797	1.24740201188737	0.820681532834152	0.988649969456583	0.929246799196274	0.619908798042997	1.14224213006192	0.499709266229729	0.345419390079459	1.2235207872438	0.338139578816311	0.50745576116632	0.665848582960764	1.15395448245738	1.03834391130658	0.320426264075588	0.556441221973832	0.705403103317079	0.89703399206227	0.923918276028158	0.590122542981421	0.491788828959727	1.00664329830981	0.738698466791453	0.155930405780178	1.97180238086178	0.511994628723765	0.475372719409986	0.496489944344865	0.314583375275834	0.808894340791957	0.768316575910182	0.359684955906262	0.814119537000115	0.487609858927105	0.836965018202719	0.236652225703553	0.297576184974551	0.8448109478431	0.585960860558831	0.871451868993464	0.711624249789175	0.828361344369309	0.572220514678885	1.20529029177977	0.248842744720334	0.706372555345934	1.03468058535842	0.995704718579688	0.979885146118749	0.113424191625476
ARID5A	1.17492234480165	0.420840024590471	1.78552494832382	1.76396059371427	1.29661610110072	1.49608461240554	1.05619414009523	1.1350897368288	0.951821376101777	1.52412543614464	1.3341078879666	1.11502395479957	1.70009541557216	1.10257880566651	1.28892261166802	0.709659726244024	0.854412136712991	0.467441663089921	0.611990510913006	1.09811095585779	1.12978621961475	1.45271563349806	1.50713208164998	0.338866071915763	1.59786459173595	0.249257157544498	1.77749895819263	0.854553045553023	0.82152209687819	1.88028324227315	0.203153037882374	0.389865625040657	1.19667338277087	0.894095752485689	0.224058899607379	1.39041255871845	1.05187592219623	1.7135755119912	0.522986469963084	0.959492115898607	1.36104588232201	1.07764002373211	1.2996571870113	1.75134402752098	1.11806222220977	1.25477690352362	0.551469232562254	1.41551826380572	1.42398102588887	1.74790895937188	2.00357338326448	1.96630747114592	1.24161509003611	1.12175601203444	1.50614919935634	0.975585968273061	2.25128427679777	1.14989303888018	1.08285498925729	0.60195902116816	1.83652420148879	1.55868619304756	2.08264153677082	2.14332484720919	1.71788598433147	1.01605831938136	0.707501651844625	1.40988878174927	0.571541496260986	2.09608712112874	1.43362451540328	1.04021509797203	1.40323218464373	0.812549495567564	0.873052665953412	1.64399748038943	1.20101502968093	0.970863592077511	2.25498337724783	0.813958429200814	1.59066226042082	1.01172201989998	0.799982002830574	1.88706961440969	1.02376910490706	2.0986859676342	0.812333043774624	1.47080784963313	-0.253432389848294	1.88733234093535	0.259688980252243	1.04234414095832	1.19836413701358	0.84252212952537	0.768927011977295	1.14619192599383	0.909533599278253	1.23140767968669	1.59896319573814	1.65603930933181	0.328507679063243	0.606206357425754	1.29755224188388	1.09855611301936	1.90836676062181	1.34438068694347	0.754672484185865	0.29071310504204	1.70187704508212
ARID5B	-2.29958780923019	-2.4564300414654	-0.373096349729026	-0.0434569621546523	-1.5919319767506	-0.482338944762817	-0.968747806018872	-1.49856093839476	2.25922026246283	0.935999892265943	-1.20843398635121	-1.3942585970648	0.37159350087082	1.47105748569903	-0.712336872281006	-1.19708512649571	-2.08241651050772	-2.44881160267168	-0.64276046304516	-0.525581229356734	-1.28869112358534	-0.485313811168516	0.982417071298473	-1.8310051785025	1.03322035483142	-2.02939694658721	-1.00405121965891	-0.581114445786917	-2.13637725672326	0.209127172631745	-2.61989560723973	-2.68217897271196	-0.739402602955969	-2.76912486980974	-2.08623764414235	-0.726618196650084	-1.36461272967743	-1.36360964626348	-1.53702718532274	-1.00274948183749	1.60992581053981	1.92688570100249	-1.00372308209608	-1.05321328724259	-1.02262436021362	-1.03443995502978	-0.952883507501751	-0.73503271125834	-1.20670488120722	-0.251065005626069	0.239601640943337	-0.322692535276223	-1.18438824870342	-1.04391999880637	-0.51530889664834	-1.95491726031391	1.41268278568201	-0.907566410650894	-0.699092780613195	-2.00783399749543	-0.166478705309774	-1.31451740298586	0.380033221237665	0.137426365265455	-0.305964951507041	-2.17340112318551	-2.41439684281359	2.41227911627468	-1.98236283072909	0.355265339710972	-1.38639815287334	-0.550521021443643	-0.619077860414064	-1.47451841201039	-1.20819705586269	-0.719877667456466	-1.94671387536536	-1.06478008343823	2.11908220565985	-1.17807576651367	-0.248848961152542	-1.73440426061774	-1.38090509768984	2.52448617591674	-0.483025603784486	0.6897378948678	-1.26572222829868	-0.433147947201176	-1.25891251599397	-0.733235201660012	-2.1696741668974	-0.867722746155299	-1.46208235064162	-1.15277695980614	-1.23039193230528	-1.8694399750061	-0.97689166762781	-0.605098684435579	-0.444339494552822	-0.608786139231113	-0.865246699642046	-2.49009272181786	0.193908403096212	2.01514137388737	0.27247606603322	-1.70993170549194	-1.64107047534451	-1.00651313811969	-1.26170521774341
ARNT	-2.23128686848175	-1.15045940481272	-1.4596300087443	-1.367802629301	-2.00700762565838	-1.60893533914113	-1.67241363509909	-1.46453739178936	-2.71309576907145	-2.54064470946027	-1.41258236111571	-1.33530757105942	-1.31473978641833	-1.47975817506481	-2.04923405113527	-1.78314886555618	-2.22663792137106	-1.29252343627367	-1.94407499813483	-1.96248924662033	-2.33200755953839	-2.46224160814652	-1.67680638475275	-1.36439315393088	-1.59036222979433	-1.67725279293998	-1.9408221945407	-2.33406918699407	-1.47071343050654	-1.36642663041968	-1.39311436587629	-1.63104673900722	-2.39477800881188	-2.16039209265485	-1.06186553580026	-1.94519726968616	-1.76233776143753	-2.35226733023295	-1.93063865069968	-2.45042807789112	-1.38348008630495	-1.38230896552032	-2.25799902995589	-1.80248078865269	-1.64883682992006	-1.87646966795574	-1.49241743826992	-1.75942295949548	-2.40335862028595	-1.59332464101806	-1.25268989957016	-2.2061718531492	-1.67981731340428	-2.4921643026394	-1.78462566842414	-1.24870443696324	-1.4468306940986	-2.47873880290754	-1.89799770508227	-1.45490499405719	-1.82694326907954	-1.49691183248959	-1.88337325403298	-1.52067094847482	-2.4418371789432	-1.82032038566019	-1.02620346771675	-2.09865506980587	-1.47569659279487	-1.18195808048247	-2.09622919815776	-2.2373293649641	-2.27099447145815	-1.881395879544	-2.61690765878763	-1.78597156058742	-1.23424509252888	-1.42156659056953	-1.12102934072281	-2.29299807488938	-1.66254849340078	-1.69483018284532	-1.42285900303995	-0.562392308200853	-1.8073114223242	-0.931059574100156	-1.98222628272967	-1.71821991259884	-2.19863952066441	-1.83212233622348	-0.582719353633897	-2.25427205293746	-1.28410031416212	-2.07259627036228	-1.8686572212342	-1.40580658560673	-2.05371270874271	-1.63966966390418	-1.98729170474535	-2.13505938694119	-2.02064258611446	-0.880734419493372	-1.53864557988477	0.516361686864058	-1.84124403303655	-1.67099462403081	-2.02046327221739	-2.07719303371598	-1.90825441117597
ARNT2	-0.418231987881082	1.24328890538619	0.81657164750689	1.11985180130025	0.726707089768818	-0.00304149953961809	0.234306440216816	1.2794528352113	3.50131411895471	1.46471942664569	-0.0396471017839168	1.60298174845374	0.408544565031867	1.50848604398324	0.671413871073555	-0.260879986130184	-0.437648566266666	2.23016517391907	0.0917995764487848	-0.419102251751065	-1.11619748163971	0.227175756172857	1.48315293122022	1.17214682626937	1.61198879779784	0.314784028555311	0.126575521075141	0.675095985199534	0.8140278115756	0.487369303421335	0.312427185720711	-0.31005391858385	-0.277352320491887	0.0626079352740098	0.448853831161769	0.113035188737618	0.0130531663091943	0.106315827308028	0.117087623865945	-0.0374700531285713	3.13781292881632	3.187466457362	-0.226247287497065	-0.185184668422551	0.73429002721844	2.16102410145471	-0.265873538319692	0.308024397038505	0.863521107882206	-0.303003771329375	0.697225874355579	-0.623115841547477	-0.53582808018459	-0.633132414855387	-0.0600684265043889	1.31072129351206	1.32691514433841	-0.951765897603283	-0.546598268240227	4.12752885106937	0.100264963783571	0.0581085637053887	0.691018392086016	0.593959784937887	-0.430294003009333	0.103455533623498	1.97990731400252	3.81124971368917	0.74339389132885	1.11994639547705	-0.0908077244054138	1.66614474252487	-0.000311661847933795	-0.205843859842292	-0.710929765012958	-0.245063776239072	0.861822572553399	0.765509787238865	2.19259475589021	-0.67743196492794	-0.201611046330382	0.482198318280603	2.52295533614133	2.42637166965961	0.0440484796777994	0.717496160398065	-0.232001184738279	0.592539508036403	0.024335615767397	0.158158902898976	2.85477142182569	-1.26748949220145	0.928649846365451	0.144878821700605	-0.019051176148346	0.928989498391466	0.0121438124927657	-0.0965459155843281	-0.124171491588714	-0.818394493011853	0.63345407922635	2.67545995370702	0.0419688724112644	3.24260191625959	0.843942530585445	2.04488208027272	0.145646302924255	-1.05749923680897	1.12699176613344
ARNTL	1.34888067091099	0.206110757134332	1.09349658736254	1.26878259982627	0.922866963382232	1.27257948704214	0.985945722620206	0.618761525751213	0.393431137414283	0.793030798540381	1.27517655591874	0.483737201238389	0.743924106823598	0.703541750198408	0.818334388851049	1.08322883949029	1.14863661043857	-0.0364442006055218	0.564652620038817	1.04929518610434	1.07898115430188	0.980161642780947	0.792011902521508	0.284302175766405	0.615912201334367	0.331657190218117	1.09853202366964	0.689948271034261	0.467453622077514	1.12003736591215	0.633505722202458	0.668886382139586	0.887916543572274	0.813905131778798	0.43287888308487	1.0112807017217	0.909114711522529	1.14576818663518	0.825590738747779	0.870562304096432	0.384229224063681	0.149393634790637	1.08131453961448	1.09650316546565	0.953945198676764	0.395504014181684	0.851126700602868	1.0837475024276	0.449910423543086	1.59344080951662	0.940293069211814	1.29584680610487	1.18985086901583	1.27021911369404	1.29684746398674	0.709711269227257	1.02710603831533	1.13035017905759	1.17706907584967	-0.196006514810216	1.09002027146124	0.91317796060116	1.33896647720724	1.27572663519757	1.50168445323997	1.20986625017826	0.189620500459566	0.223776213462363	0.495529457240527	0.929783259609918	1.13206066428758	0.767190716469527	1.02802520486137	0.996874366005189	1.01411693310468	1.25320204103812	0.993214624182194	0.848946218706948	0.994187171841294	1.13138636600042	1.28688798177948	0.990477924495207	0.155525353123371	2.0327298483352	1.0144510898508	1.34904677627775	0.786875849109024	0.959281290174344	0.809734647038796	1.26075959838916	-0.423418205483234	1.49935614383372	1.01079917135039	1.08920342133802	1.05830664560485	1.02936860643928	0.723351626428222	1.01881449971539	1.47380748038776	1.40349900230261	0.761791235146558	-0.139757883685487	1.2155709256361	0.143320699024115	0.981824509929186	0.461280616759836	0.672529090070229	0.645551556531231	1.19963793818967
ARNTL2	1.787527868712	0.759541730615155	0.637567916664458	1.11411767268334	1.43563816175976	0.983796867598541	1.4290406796525	0.940213105612911	0.564598746961595	0.976616734809257	1.4236585856668	0.86957686833884	0.693084897340805	0.567051384438209	0.6712511737208	1.64002395121444	1.69009793818567	0.209938035446474	1.35900820124403	1.37047120674482	1.65834684388185	0.732350539742713	0.738900764107335	0.972317768708271	0.218043393937429	0.771457407815898	0.897952954041608	1.2356742991472	1.01654079362545	0.812650246524995	1.3164251241149	1.16852160205281	1.35311458493939	1.57377662754175	0.857353930757141	1.29278234679748	1.14528423554022	1.27543027135944	1.43270178296433	1.60216777351523	0.524190942696231	0.729685328151398	1.51614413928412	1.08847277676133	0.99578871368537	1.04555756355452	1.45686264380637	0.975806821859761	0.814994324670372	1.12098591963022	0.359836111323349	1.22119562110298	1.4314254177932	1.70974372812644	1.36792932010554	1.15326804165008	0.400785996318345	1.61050377816073	1.63544691754999	0.347220279163098	1.3052406798217	1.31589037671557	0.889175305981516	0.642253620658878	1.59146688614647	1.02460508767531	0.531249784868758	0.553446352554443	0.883062950701817	0.758491875640225	1.44396356603861	1.45244564279281	1.33581906816859	1.30715684412029	1.67792800336202	1.11557321513069	1.25639468752737	1.26013265671906	0.258333892723535	1.66325067327727	1.08604541253174	1.53922159089535	0.7608183299268	0.220145630345637	1.44432510620528	0.554506759591807	1.63886087007493	1.00517207017186	1.60637481211847	1.52512629594698	0.34875277817757	1.73879972214083	0.946275962456006	1.57673760021167	1.41708053978717	1.14560303266533	1.56235188414514	1.18774492131967	1.29057254289173	1.4570127678128	1.48189007676003	0.0338766578959224	1.30202220002874	0.240359952937517	1.06703760275529	1.02297602846306	1.53338874486352	1.62628607297813	0.802277616743104
ARX	-1.02828830984131	-0.0364650717392936	0.219219414069104	-0.688687699290944	-0.535712330606261	-0.723955664423804	-0.807640022306675	-0.271398143032325	-1.03926066397452	-0.949306985542193	-0.666497970612659	-0.410699006548291	0.256908785858605	-0.953468314608163	-0.82241326594168	-1.07717406560065	-0.773247917503064	-0.590253344243764	-1.01023601666415	-0.97016851808429	-0.818413991031041	-0.851449093864737	-0.963300865932127	-0.825629312493443	-0.461845380285729	-0.929724278772317	-0.00273520906947073	-0.969424503865126	-0.618351165628503	0.130827726243431	-0.970716905972711	-0.333736027850372	-1.02945393706567	-0.857808852930772	-0.9050585868241	-0.976383018043132	-0.892881781099063	-0.718534876729015	-0.915151638133126	-1.01846966977365	-1.0129220355548	-0.803897596719261	-0.778621143274367	-0.54274744822816	-0.909135443048889	-0.934482321096824	-1.0421417675257	-0.212714675522095	-1.03631158935986	-0.92314119456739	0.363258314954658	-0.413070435519951	-0.96862348715318	-0.912407616151349	-0.842641743040002	-0.907583407686978	0.210152166798699	-0.519654284753063	-0.874500230710684	-0.967203245935847	-0.045037433068262	-0.258063092783917	-0.766453628187599	-0.0755817543674039	-0.75601525063914	-0.326896990538389	-0.791641857290073	-0.982321022405486	-0.638892454264722	-0.935495675800282	-1.02391495361327	-0.721918950103188	-0.239158421062316	-0.858490278872022	-0.713357059777895	-0.13353245479713	-0.600681281787364	-0.881594106125225	-0.375693359658737	-0.999569442894668	-0.975904930316299	-0.733088478438075	-0.63784027018146	-0.774040140041375	-0.0453541042577641	0.359955332858526	-0.902046136238938	-0.543791653521207	-1.02062666626732	-0.694354208804365	-0.849275502243615	-0.729289610709243	-1.02131023769277	-1.06020030888642	-0.967326494003916	-0.991100852401152	-0.984764645350213	-1.05508348980038	-0.388096401640291	-0.224912421479857	-1.01499227640223	-0.569461000996304	-1.02041154919455	-0.937696691279331	-0.789925562171852	-0.873460401334874	-0.74977424338275	-0.881697314438714	-0.951692599000505
ASCL1	0.667283120288042	1.40096920900738	0.543250212242706	0.690347204269694	1.02136314487947	0.664406230640601	0.804627815549366	0.917217809311959	2.65996591716291	1.20034867956661	0.62403808443767	0.983116655929495	0.581762145648637	1.71869231225756	0.879990552183376	0.941419340506798	0.47642053761738	2.25915691763293	0.899788822523439	0.39471810533432	0.433227064846975	1.66465180946992	1.27965742352302	1.61295223034543	1.36055278506374	1.70944970987454	0.388890991242369	0.886413306305791	0.577389812071249	1.04275416971254	0.568868271158884	1.12017567062383	0.967244910489958	1.00702596560551	1.79666420283202	0.785543740583772	0.619525548944297	0.955190379206394	1.04537972458632	0.473592184742795	2.29570128279503	2.69694409509993	0.960416095056838	0.495084022958355	1.52107394229485	1.12518069011218	0.70586449415224	0.52609944993625	2.17230686435081	1.62976208744064	0.376315251611659	0.498341040314698	0.541501717693943	0.287714410477415	1.2204032316036	0.560453877290168	0.837545930517906	-0.122528233477824	1.02627617503627	1.5125277814967	0.321835986021714	0.429264774844702	0.720902446334083	0.441007646349416	0.385047464676544	0.337773953581271	1.84806615035923	1.26447298379369	0.513282632028819	1.14633794107257	0.664968493866127	0.835449673569777	0.220005982614904	0.395003360017798	0.382726601982186	0.253177790557677	1.02116694539434	0.851930738581812	1.23130677194318	0.526219942257529	0.411521181189417	0.272007521564049	1.73048628084669	1.20708716658135	0.457379849124399	0.38271989351039	0.582553548828092	0.937722511330721	0.127226427012976	0.579968414179858	1.16982330824131	-0.0176869714152378	2.07556499639433	0.775137694281049	1.92198535468721	1.21294102445545	0.871066417746971	0.662551908106094	0.250938634042054	0.0337130608136396	0.776359289172383	3.00240771377582	0.533791963920761	2.68066813159512	1.69301806026792	1.18678220638436	0.510222140674327	-0.277157494143062	1.4205553785272
ASCL2	1.3912773673266	0.0136981673431159	0.535856099264139	0.7560906244072	0.728249200670129	0.72805296388634	1.31087863669641	0.817912274114307	0.8716071370878	0.553914855516327	0.959238152817871	0.729436030545173	0.318513026988376	0.477236345923575	0.955102559800379	0.842447651817262	1.54697843348834	1.09796144401878	1.18741428843612	1.52980113771243	1.62217119076408	1.18836198476953	0.398922951627732	0.7076448759433	0.28850941193959	0.887153120170263	0.854246930337303	0.845536952085962	1.03348402050757	0.673516523836689	0.604400811900046	1.12557104832795	1.47745467996731	1.21445268764483	0.306915990952237	0.621403256074263	1.15125163201114	0.99775397567759	1.25612078741138	1.2699170470965	0.326094752142417	-0.169064283747763	1.53047411565774	0.975384206432922	0.745622580097912	0.764311463999676	1.09761285893842	0.844651336347152	0.421950985361698	1.34943719787136	0.772562353209125	1.32374844129274	1.40531148327306	1.2382838036756	1.23570143305751	1.19857921033725	0.262253846779217	1.52885038866781	1.60510522084656	-1.07112859068702	1.02807070948672	1.09037167571947	0.741748711196735	0.591993640394582	1.22461513959969	0.979400005968231	0.129949716725548	0.145632917285767	0.602770851059369	0.359847256541761	1.2596990728388	0.739104602641572	1.1996709125253	0.778474437174237	1.44340616161558	1.33146598063796	0.739151588909449	0.720359088757212	-0.247432345490447	1.55261380437405	1.30141962313377	0.915211552573628	0.224703617338182	0.269226969710694	0.982827208692731	0.412992220723001	1.36745029849117	0.83539872102333	1.29180045082882	0.829272668116555	1.20633163024054	1.67814076924469	0.734513599942669	1.25454365690227	1.02379040505772	0.560715948035655	1.08528475713732	0.72513795778444	1.32998348335796	1.33021946837092	1.0750673502274	0.689973170389167	1.52228318890359	-0.468497932577737	0.630700615012018	0.185030589787248	0.933879573355662	1.51519819287198	0.139738081300778
ATF1	0.947143675814213	0.634249365760476	0.889492496628739	0.273448599698557	1.00319085640639	1.19630432630678	0.495464296190428	0.434593344102249	-0.0747445661082228	0.134293872040369	1.06592275289188	0.376543861848059	0.600839020366597	0.680741716218954	0.315309253958891	0.782012373220315	1.03430682695468	0.332550822740262	0.412457008032362	0.630253499513643	0.86588017478388	0.428049005651486	0.253472282145056	0.567088328759613	0.0283837364439387	0.65684812741046	1.45994679922194	0.167831748615242	0.577504207533542	0.810780282829908	1.09068273542519	1.25034663787945	0.31846783440391	0.911721978893933	1.36639230900897	1.0785213365692	0.682587700863575	0.952556413572395	1.07966085459841	0.960992798039611	0.220787118771757	0.25531528274701	0.889382302960555	1.94794153821158	1.01993534606822	0.731694739288813	0.870496468717498	0.854891416288421	0.926052108534877	1.02288460263662	0.59187280810784	1.06391494192833	1.23767451786767	0.873745915950938	0.514080822233478	0.431187254783475	0.874635847665801	0.561088662207092	0.909613975337493	0.469143478141583	0.953591831165402	0.489441800411893	0.487621283694929	0.702870542195914	0.62759137834821	0.869136021049197	1.12419346249431	-0.113713632867747	0.579298229439378	0.673467697459986	1.3436104307913	0.215764933948307	0.442127496882012	0.374279224087464	0.769307121972404	0.381941738428514	1.12829627144569	0.76946729321947	0.348836809527859	0.970000203344587	0.449108395305084	0.541718296041432	0.653651379296979	-0.291679627811858	0.4753188026809	0.768342067203566	0.777451059999264	0.759008317922601	0.280081200879977	0.747163250329789	0.584387422039607	0.766635629053108	0.944501838632358	0.674872465682499	0.97632386708244	1.28336895381725	0.631242343939711	0.660163255337772	0.4713717605901	0.656365511177161	0.474115915812695	0.621049124316247	0.180267329423961	0.607786006182741	0.506219760374921	0.387785372545722	0.738358141630501	0.338912030552796	1.25218552461764
